"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00093045","2019-12-23","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  128",",,W","  -16",",,W","   15",",,W",,,,,,,,,"  310",",,W","  310",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-24","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   43",",,W,","    0",",,W","    0",",,W","   83",",,W","   22",",,W","   22",",,W",,,,,,,,,"  170",",,W","  170",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-25","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  128",",,W","   33",",,W","   29",",,W",,,,,,,,,"  280",",,W","  260",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-26","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  122",",,W","   -5",",,W","   20",",,W",,,,,,,,,"  310",",,W",,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-27","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","   94",",,W","   -5",",,W","   34",",,W",,,,,,,,,"  210",",,W","  200",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-28","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","   72",",,W","  -21",",,W","   40",",,W",,,,,,,,,"  310",",,W","  300",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-29","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   44",",,W","  -27",",,W","   64",",,W",,,,,,,,,"  310",",,W","  310",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-30","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   61",",,W","  -55",",,W","   22",",,W",,,,,,,,,"   40",",,W","   30",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-12-31","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   94",",,W","  -27",",,W","   24",",,W",,,,,,,,,"   90",",,W","  360",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-01","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  128",",,W","  -38",",,W","   20",",,W",,,,,,,,,"  200",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-02","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,",,,"    0",",,W","   89",",,W","    6",",,W","   31",",,W",,,,,,,,,"  330",",,W","  340",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-03","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   94",",,W","  -32",",,W","   16",",,W",,,,,,,,,"  320",",,W","   80",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-04","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","  -27",",,W","   20",",,W",,,,,,,,,"  210",",,W","  180",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-05","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","  -16",",,W","   19",",,W",,,,,,,,,"  210",",,W","  210",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-06","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","   -5",",,W","   35",",,W",,,,,,,,,"   30",",,W","   40",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-07","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  128",",,W","  -32",",,W","   25",",,W",,,,,,,,,"  300",",,W","  310",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-08","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","  -38",",,W","   34",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-09","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","  -16",",,W","   25",",,W",,,,,,,,,"  230",",,W","  270",",,W","   81",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-10","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    8",",,W,","    0","T,,W","    0",",,W","  100",",,W","  -10",",,W","   51",",,W",,,,,,,,,"  310",",,W","  320",",,W","  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-11","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  106",",,W","  -38",",,W","   42",",,W",,,,,,,,,"  200",",,W","  210",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-12","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","  -10",",,W","   31",",,W",,,,,,,,,"  160",",,W","  210",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-13","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","  -10",",,W","   25",",,W",,,,,,,,,"  210",",,W","  200",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-14","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","   17",",,W","   39",",,W",,,,,,,,,"  190",",,W","  190",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-15","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","   67",",,W","   17",",,W",,,,,,,,,"  310",",,W","  310",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-16","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    8",",,W,","    0",",,W","    0",",,W","  100",",,W","   33",",,W","   36",",,W",,,,,,,,,"   30",",,W","   30",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-17","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  194",",,W","   28",",,W","   33",",,W",,,,,,,,,"  200",",,W","  240",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-18","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  133",",,W","   -5",",,W","   30",",,W",,,,,,,,,"   30",",,W","   20",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-19","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","  -16",",,W","   26",",,W",,,,,,,,,"   30",",,W","   20",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-20","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  117",",,W","   22",",,W","   23",",,W",,,,,,,,,"   30",",,W","   30",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-21","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    8",",,W,","    0",",,W","    0",",,W","   72",",,W","   33",",,W","   21",",,W",,,,,,,,,"   50",",,W","   50",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-22","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","   11",",,W","   43",",,W",,,,,,,,,"  330",",,W","  340",",,W","   94",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-23","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","   -5",",,W","   23",",,W",,,,,,,,,"  310",",,W","  320",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-24","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","    0",",,W","   22",",,W",,,,,,,,,"  310",",,W","  310",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-25","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  167",",,W","   11",",,W","   29",",,W",,,,,,,,,"   50",",,W","  330",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-26","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  172",",,W","   17",",,W","   25",",,W",,,,,,,,,"  300",",,W","  300",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-27","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","   44",",,W","   49",",,W",,,,,,,,,"  300",",,W","  330",",,W","  116",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-28","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  128",",,W","    0",",,W","   26",",,W",,,,,,,,,"  320",",,W","  330",",,W","  116",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-29","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  133",",,W","  -32",",,W","   24",",,W",,,,,,,,,"   10",",,W","   20",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-30","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  144",",,W","  -10",",,W","   39",",,W",,,,,,,,,"  330",",,W","  320",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-01-31","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  133",",,W","   11",",,W","   33",",,W",,,,,,,,,"   10",",,W","  340",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-01","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  172",",,W","  -10",",,W","   24",",,W",,,,,,,,,"  310",",,W","  330",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-02","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  183",",,W","    0",",,W","   23",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-03","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  194",",,W","   11",",,W","   68",",,W",,,,,,,,,"  210",",,W","  200",",,W","  148",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-04","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  111",",,W","  -27",",,W","   52",",,W",,,,,,,,,"  220",",,W","  220",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-05","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   61",",,W","  -60",",,W","   37",",,W",,,,,,,,,"  330",",,W","  330",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-06","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","  -38",",,W","   43",",,W",,,,,,,,,"  330",",,W","  320",",,W","  107",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-07","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  194",",,W","   72",",,W","   55",",,W",,,,,,,,,"  310",",,W","  310",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-08","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","   44",",,W","   47",",,W",,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-09","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","   67",",,W","   48",",,W",,,,,,,,,"  180",",,W","  190",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-10","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","  140",",,W,",,,"    0",",,W","  150",",,W","   67",",,W","   30",",,W",,,,,,,,,"  200",",,W","  200",",,W","   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-11","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","  102",",,W,",,,"    0",",,W","   83",",,W","  -43",",,W","   67",",,W",,,,,,,,,"   30",",,W","   20",",,W","  161",",,W","  233",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-12","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   67",",,W","  -49",",,W","   21",",,W",,,,,,,,,"  150",",,W","  170",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-13","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  122",",,W","  -10",",,W","   30",",,W",,,,,,,,,"  170",",,W","  190",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-14","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","    6",",,W","   30",",,W",,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-15","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  183",",,W","   22",",,W","   26",",,W",,,,,,,,,"  170",",,W","  200",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-16","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","   39",",,W","   33",",,W",,,,,,,,,"  310",",,W","  300",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-17","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","   72",",,W","   37",",,W",,,,,,,,,"  290",",,W","  300",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-18","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  194",",,W","   56",",,W","   32",",,W",,,,,,,,,"  160",",,W","  170",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-19","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  172",",,W","   33",",,W","   22",",,W",,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-20","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","   28",",,W","   55",",,W",,,,,,,,,"   30",",,W","   20",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-21","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,"    0",",,W","   89",",,W","    6",",,W","   16",",,W",,,,,,,,,"   30",",,W","  230",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-22","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,",,,"    0",",,W","  133",",,W","   56",",,W","   19",",,W",,,,,,,,,"  190",",,W","  200",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-23","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","   67",",,W","   57",",,W",,,,,,,,,"  300",",,W","  300",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-24","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","   56",",,W","   62",",,W",,,,,,,,,"  300",",,W","  300",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-25","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   89",",,W","   -5",",,W","   56",",,W",,,,,,,,,"   20",",,W","   40",",,W","  103",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-26","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   89",",,W","  -55",",,W","   28",",,W",,,,,,,,,"   20",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-27","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  167",",,W","  -38",",,W","   21",",,W",,,,,,,,,"   60",",,W","  110",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-28","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  178",",,W","    6",",,W","   26",",,W",,,,,,,,,"  130",",,W","  130",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-02-29","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   50",",,W","   47",",,W",,,,,,,,,"  250",",,W","  250",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-01","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  206",",,W","   61",",,W","   38",",,W",,,,,,,,,"  230",",,W","  230",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-02","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","   44",",,W","   33",",,W",,,,,,,,,"  210",",,W","  220",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-03","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","   22",",,W","   38",",,W",,,,,,,,,"  160",",,W","   50",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-04","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  178",",,W","   33",",,W","   43",",,W",,,,,,,,,"   40",",,W","   50",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-05","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  206",",,W","    6",",,W","   25",",,W",,,,,,,,,"  160",",,W","  180",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-06","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  194",",,W","   33",",,W","   34",",,W",,,,,,,,,"  150",",,W","  150",",,W","   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-07","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","   39",",,W","   42",",,W",,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-08","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   51",",,W,","    0",",,W","    0",",,W","  150",",,W","   67",",,W","   32",",,W",,,,,,,,,"  180",",,W","  190",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-09","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  189",",,W","   28",",,W","   36",",,W",,,,,,,,,"  160",",,W","  180",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2020-03-10","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","   61",",,W","   32",",,W",,,,,,,,,"  180",",,W","  180",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
