"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"THW00041018","2019-12-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  202",",,S",,,"  273","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-02","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  245","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-03","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  212","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-04","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  202","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-05","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  113",",,S",,,"  197","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  260",",,S",,,,,"  194","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-07","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"   90",",,S",,,"  185","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"   85",",,S",,,"  190","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  256",",,S",,,,,"  177","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  271",",,S","   98",",,S",,,"  190","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  107",",,S",,,"  198","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-12","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  290",",,S","  121",",,S",,,"  211","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-13","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  300",",,S","  135",",,S",,,"  226","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  149",",,S",,,"  234","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  159",",,S",,,"  244","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  326",",,S","  164",",,S",,,"  251","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  335",",,S","  179",",,S",,,"  257","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  178",",,S",,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  323",",,S","  190",",,S",,,"  262","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  328",",,S","  186",",,S",,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  188",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-23","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  342",",,S",,,,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-24","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  341",",,S","  184",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-25","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  336",",,S",,,,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-26","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  186",",,S",,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  253","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  300",",,S",,,,,"  238","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  167",",,S",,,"  244","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  318",",,S","  173",",,S",,,"  251","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-12-31","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  178",",,S",,,"  269","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-02","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  320",",,S",,,,,"  258","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-03","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  180",",,S",,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-04","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  188",",,S",,,"  257","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-05","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  325",",,S","  178",",,S",,,"  254","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  183",",,S",,,"  260","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-07","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  336",",,S","  187",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  259","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  178",",,S",,,"  258","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  336",",,S","  174",",,S",,,"  262","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  186",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-12","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  193",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-13","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  260","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  334",",,S","  183",",,S",,,"  259","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  184",",,S",,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  340",",,S","  204",",,S",,,"  273","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  262","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  332",",,S","  190",",,S",,,"  259","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  330",",,S",,,,,"  260","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  322",",,S","  184",",,S",,,"  256","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  188",",,S",,,"  258","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  270","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-23","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-24","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-25","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-26","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  253","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  295",",,S",,,,,"  228","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  239","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  234","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  275",",,S",,,,,"  213","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-01-31","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  219","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  150",",,S",,,"  231","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-02","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  247","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-03","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  184",",,S",,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-04","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  338",",,S","  197",",,S",,,"  272","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-05","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  325",",,S",,,,,"  258","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  330",",,S",,,,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-07","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  193",",,S",,,"  277","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  320",",,S",,,,,"  254","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  311",",,S","  165",",,S",,,"  239","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  262","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-12","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  199",",,S",,,"  289","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-13","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  365",",,S","  228",",,S",,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  369",",,S","  230",",,S",,,"  306","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  372",",,S",,,,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  247","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  233","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  168",",,S",,,"  246","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  257","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  321",",,S",,,,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  254","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-23","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  170",",,S",,,"  253","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-24","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  330",",,S",,,,,"  247","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-25","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  165",",,S",,,"  265","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-26","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  265","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  174",",,S",,,"  266","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  190",",,S",,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-02-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  194",",,S",,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  373",",,S","  207",",,S",,,"  304","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-02","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  303","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-03","17.38333","102.8","178.0","UDON THANI, TH","   97",",,S",,,,,"  341",",,S",,,,,"  269","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-04","17.38333","102.8","178.0","UDON THANI, TH","   28",",,S",,,,,,,,,,,"  253","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-05","17.38333","102.8","178.0","UDON THANI, TH","  577",",,S",,,,,"  252",",,S",,,,,"  218","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-06","17.38333","102.8","178.0","UDON THANI, TH","   33",",,S",,,,,,,"  210",",,S",,,"  228","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-07","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  273","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  298","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  217",",,S",,,"  300","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  385",",,S","  215",",,S",,,"  311","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  354",",,S","  230",",,S",,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-12","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  380",",,S",,,,,"  309","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-13","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  281","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  348",",,S",,,,,"  294","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  313","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  312","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  373",",,S",,,,,"  304","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-20","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  285","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-21","17.38333","102.8","178.0","UDON THANI, TH","   25",",,S",,,,,,,"  229",",,S",,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-22","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  366",",,S",,,,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-23","17.38333","102.8","178.0","UDON THANI, TH","  173",",,S",,,,,,,,,,,"  269","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-24","17.38333","102.8","178.0","UDON THANI, TH","  170",",,S",,,,,"  358",",,S",,,,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-25","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-26","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  238",",,S",,,"  291","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  369",",,S",,,,,"  304","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  371",",,S",,,,,"  308","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  317","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  317","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-03-31","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  395",",,S","  240",",,S",,,"  320","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  387",",,S","  255",",,S",,,"  324","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-02","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  372",",,S",,,,,"  309","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-03","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  321","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-04","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  314","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-05","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  255",",,S",,,"  314","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  341",",,S","  252",",,S",,,"  299","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-07","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  290","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  280","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  353",",,S",,,,,"  298","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  245",",,S",,,"  322","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-12","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-13","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  205",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  340",",,S","  220",",,S",,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  364",",,S","  224",",,S",,,"  311","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  377",",,S","  246",",,S",,,"  322","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  308","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  359",",,S","  228",",,S",,,"  304","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  383",",,S","  253",",,S",,,"  324","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  258",",,S",,,"  343","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  422",",,S","  266",",,S",,,"  366","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  326","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-23","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  373",",,S","  238",",,S",,,"  315","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-24","17.38333","102.8","178.0","UDON THANI, TH","   36",",,S",,,,,"  349",",,S",,,,,"  283","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-25","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,,,"  213",",,S",,,"  257","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-26","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  343",",,S","  213",",,S",,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  233",",,S",,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  248",",,S",,,"  314","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  368",",,S","  241",",,S",,,"  317","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-04-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  379",",,S",,,,,"  317","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  258",",,S",,,"  317","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-02","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  395",",,S","  266",",,S",,,"  331","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-03","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  409",",,S",,,,,"  346","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-04","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  371",",,S",,,,,"  314","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-05","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  415",",,S","  257",",,S",,,"  353","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  283",",,S",,,"  368","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-07","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,,,,,,,"  334","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-08","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,,,"  267",",,S",,,"  340","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  415",",,S",,,,,"  351","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  264",",,S",,,"  349","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-11","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  304","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-12","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  242",",,S",,,"  332","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-13","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  276",",,S",,,"  351","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  402",",,S",,,,,"  338","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  264",",,S",,,"  348","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-16","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  351","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-17","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  270",",,S",,,"  341","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  257",",,S",,,"  319","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-19","17.38333","102.8","178.0","UDON THANI, TH","  196",",,S",,,,,,,,,,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-20","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  380",",,S","  260",",,S",,,"  323","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-21","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  401",",,S","  265",",,S",,,"  332","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  402",",,S","  275",",,S",,,"  353","H,,S",,,,,,,,,,,,,,
