"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","2019-03-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  150",",,W","    6",",,W"," -149",",,W",,,,,"   34",",,W",,,,,,,,,,,"  -93","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   33",",,W,2400","   46",",,W","  150",",,W","  -38",",,W","  -82",",,W",,,,,"   42",",,W",,,,,,,,,,,"  -60","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   67",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","  200",",,W","   22",",,W","  -43",",,W",,,,,"   35",",,W",,,,,,,,,,,"  -27","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,,,"   72",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  150",",,W,2400","    8",",,W","  150",",,W","   22",",,W","    0",",,W",,,,,"   74",",,W",,,,,,,,,,,"   10","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,,,"  165",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","  100",",,W","   11",",,W","  -49",",,W",,,,,"   73",",,W",,,,,,,,,,,"   -8","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  179",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   80",",,W","   72",",,W","  -43",",,W",,,,,"   16",",,W",,,,,,,,,,,"   -6","H,,S",,,,,"  110",",,W","  140",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  201",",,W,2400","    0",",,W","   50",",,W","   67",",,W","  -10",",,W",,,,,"   48",",,W",,,,,,,,,,,"   23","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   99",",,W,2400","    0",",,W","    0","T,,W","  139",",,W","   50",",,W",,,,,"   51",",,W",,,,,,,,,,,"   81","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    8",",,W,2400","    0","T,,W","    0","T,,W","  111",",,W","   11",",,W",,,,,"   87",",,W",,,,,,,,,,,"   76","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  139",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -21",",,W",,,,,"   85",",,W",,,,,,,,,,,"   22","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  157",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -38",",,W",,,,,"   27",",,W",,,,,,,,,,,"   17","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -21",",,W",,,,,"   25",",,W",,,,,,,,,,,"   24","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -43",",,W",,,,,"   19",",,W",,,,,,,,,,,"   21","H,,S",,,,,"  270",",,W","  340",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   23",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -10",",,W",,,,,"   32",",,W",,,,,,,,,,,"   43","H,,S",,,,,"  140",",,W","  190",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    6",",,W",,,,,"   51",",,W",,,,,,,,,,,"   49","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -10",",,W",,,,,"   41",",,W",,,,,,,,,,,"   53","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   -5",",,W",,,,,"   32",",,W",,,,,,,,,,,"   69","H,,S",,,,,"   10",",,W","   50",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   15",",,W,2400","    0",",,W","    0",",,W","  128",",,W","    0",",,W",,,,,"   37",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  150",",,W","   90",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   33",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   61",",,W",,,,,"   38",",,W",,,,,,,,,,,"   83","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   17",",,W",,,,,"   28",",,W",,,,,,,,,,,"   63","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -16",",,W",,,,,"   35",",,W",,,,,,,,,,,"   52","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  222",",,W","   50",",,W",,,,,"   61",",,W",,,,,,,,,,,"  114","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   67",",,W",,,,,"   43",",,W",,,,,,,,,,,"  118","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   71",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   39",",,W",,,,,"   50",",,W",,,,,,,,,,,"   72","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -16",",,W",,,,,"   78",",,W",,,,,,,,,,,"   35","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"  134",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-03-31","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -55",",,W",,,,,"   34",",,W",,,,,,,,,,,"    2","H,,S",,,,,"  190",",,W","  230",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   -5",",,W",,,,,"   64",",,W",,,,,,,,,,,"   60","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   20",",,W,2400","    5",",,W","    0",",,W","  122",",,W","   11",",,W",,,,,"   40",",,W",,,,,,,,,,,"   67","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   33",",,W,2400","    0",",,W","    0",",,W","  122",",,W","    6",",,W",,,,,"   31",",,W",,,,,,,,,,,"   68","H,,S",,,,,"  180",",,W","   80",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  139",",,W","   67",",,W",,,,,"   49",",,W",,,,,,,,,,,"   83","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   89",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   61",",,W",,,,,"   33",",,W",,,,,,,,,,,"  103","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   83",",,W",,,,,"   56",",,W",,,,,,,,,,,"  143","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   71",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  111",",,W",,,,,"   35",",,W",,,,,,,,,,,"  168","H,,S",,,,,"  250",",,W","  270",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   78",",,W",,,,,"   47",",,W",,,,,,,,,,,"  168","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  189",",,W","   67",",,W",,,,,"   28",",,W",,,,,,,,,,,"  154","H,,S",,,,,"   30",",,W","   50",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   44",",,W",,,,,"   81",",,W",,,,,,,,,,,"   92","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  139",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    5",",,W,2400","    0","T,,W","    0",",,W","  172",",,W","   22",",,W",,,,,"   93",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,"  139",",,W","  224",",,W",,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   44",",,W","    6",",,W",,,,,"  107",",,W",,,,,,,,,,,"   29","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"  161",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -27",",,W",,,,,"   47",",,W",,,,,,,,,,,"   37","H,,S",,,,,"  350",",,W","  320",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","    0",",,W",,,,,"   44",",,W",,,,,,,,,,,"   50","H,,S",,,,,"  340",",,W","   30",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   39",",,W",,,,,"   57",",,W",,,,,,,,,,,"  103","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   89",",,W",,,,,"   30",",,W",,,,,,,,,,,"  177","H,,S",,,,,"   40",",,W","   70",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   46",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   83",",,W",,,,,"   71",",,W",,,,,,,,,,,"  193","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   67",",,W",,,,,"   61",",,W",,,,,,,,,,,"  101","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   39",",,W",,,,,"   38",",,W",,,,,,,,,,,"  103","H,,S",,,,,"  350",",,W","   20",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   50",",,W",,,,,"   34",",,W",,,,,,,,,,,"  137","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  122",",,W",,,,,"   70",",,W",,,,,,,,,,,"  195","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  222",",,W","   89",",,W",,,,,"   68",",,W",,,,,,,,,,,"  203","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   78",",,W",,,,,"   42",",,W",,,,,,,,,,,"  116","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   67",",,W",,,,,"   22",",,W",,,,,,,,,,,"  132","H,,S",,,,,"  170",",,W","  130",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   15",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   94",",,W",,,,,"   44",",,W",,,,,,,,,,,"  136","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"  130",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  183",",,W","   56",",,W",,,,,"   50",",,W",,,,,,,,,,,"  126","H,,S",,,,,"  330",",,W","  350",",,W",,,,,,,,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  124",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   22",",,W",,,,,"   66",",,W",,,,,,,,,,,"   91","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"  125",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   71",",,W,2400","    0","T,,W","    0",",,W","  128",",,W","   -5",",,W",,,,,"   49",",,W",,,,,,,,,,,"   42","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   28",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   78",",,W",,,,,"   37",",,W",,,,,,,,,,,"  110","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   76",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-04-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  155",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   78",",,W",,,,,"   44",",,W",,,,,,,,,,,"  105","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"  130",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-05-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    8",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   72",",,W",,,,,"   24",",,W",,,,,,,,,,,"   88","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-05-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   72",",,W",,,,,"   30",",,W",,,,,,,,,,,"  110","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-05-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   56",",,W",,,,,"   24",",,W",,,,,,,,,,,"  111","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-05-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   50",",,W",,,,,"   26",",,W",,,,,,,,,,,"  122","H,,S",,,,,"  160",",,W","  190",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-05-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    5",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  117",",,W",,,,,"   45",",,W",,,,,,,,,,,"  174","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
