"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014926","2019-12-26","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    8",",,W,2400","    8",",,W,2400","  130",",,W,2400","    6",",,W","  -49",",,W",,,,,"   47",",,W",,,,,,,,,,,"   -9","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2019-12-27","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400","  -32",",,W","  -93",",,W",,,,,"   34",",,W",,,,,,,,,,,"  -42","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2019-12-28","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","  152",",,W,2400","    5",",,W,2400","  130",",,W,2400","   11",",,W","  -93",",,W",,,,,"   34",",,W",,,,,,,,,,,"  -38","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2019-12-29","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   81",",,W,2400","    8",",,W,2400","  130",",,W,2400","   28",",,W","    6",",,W",,,,,"   41",",,W",,,,,,,,,,,"   14","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,"   89",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2019-12-30","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   46",",,W,2400","   71",",,W,2400","  130",",,W,2400","    6",",,W","  -71",",,W",,,,,"   57",",,W",,,,,,,,,,,"  -13","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"  103",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2019-12-31","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -66",",,W"," -143",",,W",,,,,"   47",",,W",,,,,,,,,,,"  -81","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-01","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","   -5",",,W"," -143",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,"  160",",,W","  180",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-02","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  200",",,W,2400","   11",",,W","  -27",",,W",,,,,"   41",",,W",,,,,,,,,,,"  -11","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-03","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    5",",,W,2400","   10",",,W,2400","  200",",,W,2400","   -5",",,W","  -66",",,W",,,,,"   23",",,W",,,,,,,,,,,"  -21","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-04","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -38",",,W","  -71",",,W",,,,,"   32",",,W",,,,,,,,,,,"  -59","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-05","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","   17",",,W","  -55",",,W",,,,,"   60",",,W",,,,,,,,,,,"  -26","H,,S",,,,,,,"  300",",,W","  330",",,W",,,,,,,"  165",",,W","  224",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-06","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","    0",",,W","  -93",",,W",,,,,"   37",",,W",,,,,,,,,,,"  -44","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-07","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -27",",,W"," -182",",,W",,,,,"   64",",,W",,,,,,,,,,,"  -59","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-08","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  180",",,W,2400"," -121",",,W"," -227",",,W",,,,,"   29",",,W",,,,,,,,,,," -178","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-09","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  180",",,W,2400","  -21",",,W"," -121",",,W",,,,,"   36",",,W",,,,,,,,,,,"  -83","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-10","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  150",",,W,2400","  -66",",,W"," -188",",,W",,,,,"   46",",,W",,,,,,,,,,,"  -98","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-11","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400"," -116",",,W"," -232",",,W",,,,,"   27",",,W",,,,,,,,,,," -179","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-12","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   28",",,W,2400","   18",",,W,2400","  150",",,W,2400","  -88",",,W"," -132",",,W",,,,,"   28",",,W",,,,,,,,,,," -120","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-13","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   25",",,W,2400","   20",",,W,2400","  150",",,W,2400","  -32",",,W"," -127",",,W",,,,,"   38",",,W",,,,,,,,,,,"  -81","H,,S",,,,,,,"  150",",,W","  130",",,W",,,,,,,"   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-14","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  180",",,W,2400","  -16",",,W"," -138",",,W",,,,,"   42",",,W",,,,,,,,,,,"  -47","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"   94",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-15","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   23",",,W,2400","   84",",,W,2400","  180",",,W,2400","  -88",",,W"," -216",",,W",,,,,"   43",",,W",,,,,,,,,,," -111","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   98",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-16","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400"," -177",",,W"," -271",",,W",,,,,"   22",",,W",,,,,,,,,,," -222","H,,S",,,,,,,"  300",",,W","  280",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-17","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   97",",,W,2400","  102",",,W,2400","  200",",,W,2400","  -55",",,W"," -243",",,W",,,,,"   50",",,W",,,,,,,,,,," -163","H,,S",,,,,,,"  140",",,W","  110",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-18","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   25",",,W,2400","   28",",,W,2400","  280",",,W,2400","  -49",",,W"," -182",",,W",,,,,"   83",",,W",,,,,,,,,,,"  -94","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"  143",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-19","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    3",",,W,2400","   10",",,W,2400","  250",",,W,2400"," -132",",,W"," -188",",,W",,,,,"   48",",,W",,,,,,,,,,," -163","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-20","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    8",",,W,2400","   28",",,W,2400","  280",",,W,2400"," -110",",,W"," -216",",,W",,,,,"   21",",,W",,,,,,,,,,," -149","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-21","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  280",",,W,2400","  -77",",,W"," -238",",,W",,,,,"   60",",,W",,,,,,,,,,," -169","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-22","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  280",",,W,2400","   17",",,W","  -77",",,W",,,,,"   39",",,W",,,,,,,,,,,"  -36","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-23","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   15",",,W,2400","   15",",,W,2400","  250",",,W,2400","   11",",,W","  -16",",,W",,,,,"   27",",,W",,,,,,,,,,,"    2","H,,S",,,,,,,"   50",",,W","   60",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-24","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  250",",,W,2400","  -16",",,W","  -32",",,W",,,,,"   35",",,W",,,,,,,,,,,"  -20","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-25","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  250",",,W,2400","   -5",",,W","  -43",",,W",,,,,"   34",",,W",,,,,,,,,,,"  -24","H,,S",,,,,,,"  310",",,W","  340",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-26","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  250",",,W,2400","  -27",",,W","  -66",",,W",,,,,"   17",",,W",,,,,,,,,,,"  -46","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-27","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  250",",,W,2400","  -49",",,W","  -77",",,W",,,,,"   26",",,W",,,,,,,,,,,"  -56","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-28","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    5",",,W,2400","  250",",,W,2400","  -77",",,W"," -105",",,W",,,,,"   13",",,W",,,,,,,,,,,"  -87","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-29","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  250",",,W,2400","  -71",",,W"," -105",",,W",,,,,"   12",",,W",,,,,,,,,,,"  -93","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-30","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  250",",,W,2400","  -43",",,W","  -93",",,W",,,,,"   32",",,W",,,,,,,,,,,"  -80","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-01-31","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   48",",,W,2400","   43",",,W,2400","  280",",,W,2400","  -10",",,W","  -43",",,W",,,,,"   32",",,W",,,,,,,,,,,"  -32","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-01","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  280",",,W,2400","   28",",,W"," -116",",,W",,,,,"   35",",,W",,,,,,,,,,,"  -26","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-02","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  280",",,W,2400","   72",",,W","  -27",",,W",,,,,"   71",",,W",,,,,,,,,,,"   31","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-03","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -10",",,W"," -110",",,W",,,,,"   42",",,W",,,,,,,,,,,"  -24","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-04","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -66",",,W"," -160",",,W",,,,,"   24",",,W",,,,,,,,,,," -114","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-05","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -27",",,W"," -160",",,W",,,,,"   33",",,W",,,,,,,,,,," -108","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-06","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -21",",,W"," -155",",,W",,,,,"   26",",,W",,,,,,,,,,,"  -86","H,,S",,,,,,,"  180",",,W","  160",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-07","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  200",",,W,2400","  -49",",,W"," -166",",,W",,,,,"   32",",,W",,,,,,,,,,,"  -64","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-08","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -88",",,W"," -232",",,W",,,,,"   26",",,W",,,,,,,,,,," -157","H,,S",,,,,,,"  190",",,W","  150",",,W",,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-09","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   13",",,W,2400","   20",",,W,2400","  230",",,W,2400","  -55",",,W"," -149",",,W",,,,,"   25",",,W",,,,,,,,,,,"  -98","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-10","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400","  -27",",,W"," -116",",,W",,,,,"   43",",,W",,,,,,,,,,,"  -80","H,,S",,,,,,,"  220",",,W","  290",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-11","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0","T,,W,2400","  230",",,W,2400","  -27",",,W","  -71",",,W",,,,,"   51",",,W",,,,,,,,,,,"  -46","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-12","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0","T,,W,2400","    0","T,,W,2400","  230",",,W,2400","  -10",",,W"," -232",",,W",,,,,"   66",",,W",,,,,,,,,,,"  -56","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"  116",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-13","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400"," -188",",,W"," -277",",,W",,,,,"   39",",,W",,,,,,,,,,," -228","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-14","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400","  -88",",,W"," -271",",,W",,,,,"   60",",,W",,,,,,,,,,," -196","H,,S",,,,,,,"  170",",,W","  160",",,W",,,,,,,"  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-15","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400","    6",",,W","  -99",",,W",,,,,"   50",",,W",,,,,,,,,,,"  -69","H,,S",,,,,,,"  290",",,W","  310",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-16","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400","  -71",",,W"," -155",",,W",,,,,"   21",",,W",,,,,,,,,,,"  -98","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-17","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","   28",",,W,2400","   25",",,W,2400","  230",",,W,2400","   -5",",,W","  -93",",,W",,,,,"   29",",,W",,,,,,,,,,,"  -53","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,"   76",",,W","  125",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-18","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  250",",,W,2400","  -66",",,W"," -177",",,W",,,,,"   63",",,W",,,,,,,,,,,"  -88","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-19","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400"," -127",",,W"," -205",",,W",,,,,"   34",",,W",,,,,,,,,,," -163","H,,S",,,,,,,"  300",",,W","  270",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-20","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400"," -105",",,W"," -260",",,W",,,,,"   29",",,W",,,,,,,,,,," -186","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014926","2020-02-21","45.5433","-94.0513","310.3","ST. CLOUD REGIONAL AIRPORT, MN US","    0",",,W,2400","    0",",,W,2400","  230",",,W,2400","   11",",,W"," -166",",,W",,,,,"   42",",,W",,,,,,,,,,,"  -95","H,,S",,,,,,,"  200",",,W","  190",",,W",,,,,,,"  112",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
