"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00425815","2019-09-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  283",",,H","  111",",,H",,,,,,,,,,,"  150",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","  106",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","  106",",,H",,,,,,,,,,,"  139",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","  100",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   72",",,H",,,,,,,,,,,"   78",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  222",",,H","   67",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  144",",,H","   28",",,H",,,,,,,,,,,"   33",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  178",",,H","   22",",,H",,,,,,,,,,,"   44",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  161",",,H","   44",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","    0",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","   -6",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  183",",,H","   22",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  222",",,H","   33",",,H",,,,,,,,,,,"   78",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   61",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  194",",,H","   67",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","   17",",,H",,,,,,,,,,,"   22",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  172",",,H","    6",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  189",",,H","   39",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  117",",,H","  -17",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  128",",,H","  -22",",,H",,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  161",",,H","  -17",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  194",",,H","   33",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  194",",,H","   33",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","   44",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  217",",,H","   50",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  172",",,H","   50",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  161",",,H","   61",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","    6",",,H",,,,,,,,,,,"   22",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -28",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  133",",,H","  -33",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -22",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","  -33",",,H",,,,,,,,,,,"    6",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","  -44",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  133",",,H","  -44",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -28",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","  -33",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  183",",,H","   -6",",,H",,,,,,,,,,,"   28",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","  -72",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H"," -111",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   56",",,H"," -111",",,H",,,,,,,,,,,"  -56",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -56",",,H",,,,,,,,,,,"  -28",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  128",",,H","  -39",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","  -33",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","  -22",",,H",,,,,,,,,,,"    6",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  183",",,H","    0",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  144",",,H","  -11",",,H",,,,,,,,,,,"   22",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -50",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -61",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H","  -56",",,H",,,,,,,,,,,"  -28",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H","  -56",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","  -44",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -94",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   56",",,H"," -111",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -50",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  144",",,H","  -44",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -44",",,H"," -161",",,H",,,,,,,,,,," -156",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -44",",,H"," -167",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -200",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2019-10-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -83",",,H"," -211",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -156",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -106",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H"," -100",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  117",",,H","  -33",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  106",",,H","  -33",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  100",",,H","  -44",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  106",",,H","  -44",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","  -61",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  122",",,H","  -33",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  133",",,H","  -11",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  122",",,H","  -22",",,H",,,,,,,,,,,"   17",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H","  -89",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -78",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -39",",,H",,,,,,,,,,,"  -39",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   83",",,H","  -50",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  100",",,H","  -22",",,H",,,,,,,,,,,"   17",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   83",",,H","  -50",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  106",",,H","  -50",",,H",,,,,,,,,,,"   28",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  117",",,H","  -33",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -28",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H","  -17",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H","  -89",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -106",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H"," -100",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H","  -83",",,H",,,,,,,,,,,"  -39",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -100",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -133",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -111",",,H",,,,,,,,,,,"  -39",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H","  -39",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-11-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -117",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -156",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -33",",,H"," -156",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H","  -94",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H","  -61",",,H",,,,,,,,,,,"  -39",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H","  -44",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H","  -39",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H","  -94",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -94",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -78",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -106",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -111",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -122",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H","  -72",",,H",,,,,,,,,,,"  -56",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -178",",,H",,,,,,,,,,," -178",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -50",",,H"," -183",",,H",,,,,,,,,,," -167",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -83",",,H"," -189",",,H",,,,,,,,,,," -183",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -183",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -133",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -144",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -144",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H"," -100",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H","  -72",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H","  -50",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H","  -56",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -117",",,H",,,,,,,,,,," -117",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -33",",,H"," -161",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -44",",,H"," -144",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -72",",,H"," -200",",,H",,,,,,,,,,," -194",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,," -111",",,H"," -222",",,H",,,,,,,,,,," -178",",,H,2400",,,,,,,,,,
"USC00425815","2019-12-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -200",",,H",,,,,,,,,,," -172",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -61",",,H"," -206",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H"," -111",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H","  -94",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -139",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -128",",I,H",,,,,,,,,,," -144",",I,H,2400",,,,,,,,,,
"USC00425815","2020-01-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -161",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -133",",I,H",,,,,,,,,,," -144",",I,H,2400",,,,,,,,,,
"USC00425815","2020-01-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -150",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -139",",,H",,,,,,,,,,," -117",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -167",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -183",",,H",,,,,,,,,,," -161",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -56",",,H"," -206",",,H",,,,,,,,,,," -161",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -133",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -150",",,H",,,,,,,,,,," -150",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -183",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -144",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -50",",,H"," -172",",,H",,,,,,,,,,," -150",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -50",",,H"," -178",",,H",,,,,,,,,,," -122",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -178",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H"," -100",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -122",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -106",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -117",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2020-01-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -122",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
