"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00427064","2019-01-16","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   89",",,7,1800","    0","T,,7,1800","    0","T,,7,1800","   78",",,7","    0",",,7",,,,,,,,,,,,,,,"   67",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-17","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  168",",,7,1800","    0",",,7,1800","    0",",,7,1800","   72",",,7","   17",",,7",,,,,,,,,,,,,,,"   39",",,7,1800",,,,,"    1",",,7",,,,,,,,,,
"USC00427064","2019-01-18","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  170",",,7,1800","    8",",,7,1800","    0","T,,7,1800","   44",",,7","    0",",,7",,,,,,,,,,,,,,,"   33",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-19","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","   72",",,7","  -39",",,7",,,,,,,,,,,,,,,"   39",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-20","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","   -6",",,7",,,,,,,,,,,,,,,"   72",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-21","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  152",",,7,1800","   46",",,7,1800","   51",",,7,1800","   72",",,7","    0",",,7",,,,,,,,,,,,,,,"    0",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-22","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","   51",",,7,1800","    6",",,7","  -61",",,7",,,,,,,,,,,,,,,"  -17",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-23","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","   51",",,7,1800","   11",",,7","  -89",",,7",,,,,,,,,,,,,,,"  -11",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-24","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   13",",,7,1800","   20",",,7,1800","   76",",,7,1800","   61",",,7","  -28",",,7",,,,,,,,,,,,,,,"   33",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-25","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","   61",",,7","  -39",",,7",,,,,,,,,,,,,,,"   33",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-26","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","   56",",,7","  -44",",,7",,,,,,,,,,,,,,,"   28",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-27","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   72",",,7","  -39",",,7",,,,,,,,,,,,,,,"   44",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-28","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   72",",,7","  -39",",,7",,,,,,,,,,,,,,,"   44",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-29","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   61",",,7","  -33",",,7",,,,,,,,,,,,,,,"   39",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-30","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   67",",,7","  -72",",,7",,,,,,,,,,,,,,,"   50",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-01-31","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","  -61",",,7",,,,,,,,,,,,,,,"   61",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-01","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  133",",,7","  -39",",,7",,,,,,,,,,,,,,,"  100",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-02","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  122",",,7","   11",",,7",,,,,,,,,,,,,,,"  111",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-03","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   30",",,7,1800","    0","T,,7,1800","    0",",,7,1800","  111",",,7","   39",",,7",,,,,,,,,,,,,,,"   78",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-04","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","   67",",,7",,,,,,,,,,,,,,,"   89",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-05","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   41",",,7,1800","   13",",,7,1800","    0","T,,7,1800","   89",",,7","    0",",,7",,,,,,,,,,,,,,,"   22",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-06","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   41",",,7,1800","   43",",,7,1800","   51",",,7,1800","   28",",,7","  -44",",,7",,,,,,,,,,,,,,,"  -39",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-07","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","   15",",,7,1800","   51",",,7,1800","   -6",",,7","  -78",",,7",,,,,,,,,,,,,,,"  -33",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-08","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","   39",",,7"," -106",",,7",,,,,,,,,,,,,,,"   17",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-09","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,"   28",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-10","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   83",",,7","  -28",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-11","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   15",",,7,1800","   38",",,7,1800","   51",",,7,1800","   56",",,7","  -78",",,7",,,,,,,,,,,,,,,"   -6",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-12","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   61",",,7","  -83",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-13","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   41",",,7,1800","    5",",,7,1800","    0","T,,7,1800","   83",",,7","    6",",,7",,,,,,,,,,,,,,,"   39",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-14","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   41",",,7,1800","    0",",,7,1800","    0",",,7,1800","   94",",,7","   22",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-15","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   38",",,7,1800","    0",",,7,1800","    0",",,7,1800","  133",",,7","   28",",,7",,,,,,,,,,,,,,,"  100",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-16","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   15",",,7,1800","    0","T,,7,1800","    0","T,,7,1800","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,"   -6",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-17","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    3",",,7,1800","    0","T,,7,1800","    0","T,,7,1800","   39",",,7","  -61",",,7",,,,,,,,,,,,,,,"  -11",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-18","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0","T,,7,1800","    0","T,,7,1800","   28",",,7","  -72",",,7",,,,,,,,,,,,,,,"    0",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-19","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    5",",,7,1800","    0","T,,7,1800","    6",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -44",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-20","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0","T,,7,1800","    0","T,,7,1800","    6",",,7","  -72",",,7",,,,,,,,,,,,,,,"   -6",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-21","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   33",",,7","  -67",",,7",,,,,,,,,,,,,,,"    6",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-22","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   18",",,7,1800","   79",",,7,1800","   76",",,7,1800","    6",",,7","  -56",",,7",,,,,,,,,,,,,,,"  -17",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-23","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   28",",,7","  -94",",,7",,,,,,,,,,,,,,,"   17",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-24","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   94",",,7","  -72",",,7",,,,,,,,,,,,,,,"   78",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-25","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  128",",,7","   17",",,7",,,,,,,,,,,,,,,"  111",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-26","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  144",",,7","   39",",,7",,,,,,,,,,,,,,,"  139",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-27","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    3",",,7,1800","    0",",,7,1800","    0",",,7,1800","  139",",,7","   22",",,7",,,,,,,,,,,,,,,"  128",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-02-28","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","   22",",,7",,,,,,,,,,,,,,,"  106",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-01","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  122",",,7","   28",",,7",,,,,,,,,,,,,,,"  111",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-02","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   91",",,7,1800","    8",",,7,1800","    0","T,,7,1800","  111",",,7","    0",",,7",,,,,,,,,,,,,,,"    0",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-03","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  132",",,7,1800","   99",",,7,1800","  102",",,7,1800","   33",",,7","    0",",,7",,,,,,,,,,,,,,,"   22",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-04","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   67",",,7","  -11",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-05","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  111",",,7","  -11",",,7",,,,,,,,,,,,,,,"   89",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-06","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  102",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","   44",",,7",,,,,,,,,,,,,,,"  100",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-07","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   20",",,7,1800","    0",",,7,1800","    0",",,7,1800","  100",",,7","   50",",,7",,,,,,,,,,,,,,,"   61",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-08","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  130",",,7,1800","    8",",,7,1800","    0","T,,7,1800","   78",",,7","    0",",,7",,,,,,,,,,,,,,,"   28",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-09","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0","T,,7,1800","    0","T,,7,1800","   78",",,7","  -11",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-10","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","   94",",,7","   11",",,7",,,,,,,,,,,,,,,"   78",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-11","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  128",",,7","    0",",,7",,,,,,,,,,,,,,,"  106",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-12","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  150",",,7","   11",",,7",,,,,,,,,,,,,,,"  122",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-13","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   43",",,7,1800","    3",",,7,1800","    0","T,,7,1800","  122",",,7","  -11",",,7",,,,,,,,,,,,,,,"   17",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-14","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0","T,,7,1800","    0","T,,7,1800","   56",",,7","  -22",",,7",,,,,,,,,,,,,,,"   50",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-15","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","  -44",",,7",,,,,,,,,,,,,,,"   78",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-16","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  128",",,7","  -33",",,7",,,,,,,,,,,,,,,"  128",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-17","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","  -17",",,7",,,,,,,,,,,,,,,"  150",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-18","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","    0",",,7",,,,,,,,,,,,,,,"  156",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-19","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","    0",",,7",,,,,,,,,,,,,,,"  150",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-20","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  189",",,7","   17",",,7",,,,,,,,,,,,,,,"  167",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-21","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  167",",,7","   50",",,7",,,,,,,,,,,,,,,"  122",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-22","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  122",",,7","   44",",,7",,,,,,,,,,,,,,,"   61",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-23","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   20",",,7,1800","    0",",,7,1800","    0",",,7,1800","  144",",,7","   56",",,7",,,,,,,,,,,,,,,"  117",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-24","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   38",",,7,1800","    0",",,7,1800","    0",",,7,1800","  144",",,7","   44",",,7",,,,,,,,,,,,,,,"   89",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-25","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  183",",,7","   -6",",,7",,,,,,,,,,,,,,,"  161",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-26","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  206",",,7","   44",",,7",,,,,,,,,,,,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-27","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  200",",,7","   61",",,7",,,,,,,,,,,,,,,"  183",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-28","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  183",",,7","   83",",,7",,,,,,,,,,,,,,,"  167",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-29","40.2458","-111.6508","1392.9","PROVO BYU, UT US","  107",",,7,1800","    0","T,,7,1800","    0",",,7,1800","  167",",,7","   11",",,7",,,,,,,,,,,,,,,"   83",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-30","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    3",",,7,1800","    0","T,,7,1800","    0","T,,7,1800","  139",",,7","   11",",,7",,,,,,,,,,,,,,,"  106",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-03-31","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  139",",,7","    0",",,7",,,,,,,,,,,,,,,"  122",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-01","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","    6",",,7",,,,,,,,,,,,,,,"  139",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-02","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   10",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","    6",",,7",,,,,,,,,,,,,,,"   83",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-03","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   28",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","   67",",,7",,,,,,,,,,,,,,,"  144",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-04","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  211",",,7","   56",",,7",,,,,,,,,,,,,,,"  183",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-05","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  206",",,7","   89",",,7",,,,,,,,,,,,,,,"  156",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-06","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    8",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","   72",",,7",,,,,,,,,,,,,,,"  144",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-07","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  211",",,7","   28",",,7",,,,,,,,,,,,,,,"  200",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-08","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  239",",,7","   56",",,7",,,,,,,,,,,,,,,"  211",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-09","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   76",",,7,1800","    0",",,7,1800","    0",",,7,1800","  211",",,7","   56",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,"    1",",,7",,,,,,,,,,
"USC00427064","2019-04-10","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   91",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   67",",,7","   22",",,7",,,,,,,,,,,,,,,"   56",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-11","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  106",",,7","   28",",,7",,,,,,,,,,,,,,,"   89",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-12","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    5",",,7,1800","    0","T,,7,1800","    0",",,7,1800","  111",",,7","   17",",,7",,,,,,,,,,,,,,,"   83",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-13","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  144",",,7","   11",",,7",,,,,,,,,,,,,,,"  122",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-14","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  178",",,7","   33",",,7",,,,,,,,,,,,,,,"  167",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-15","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   15",",,7,1800","    0",",,7,1800","    0",",,7,1800","  167",",,7","   94",",,7",,,,,,,,,,,,,,,"  117",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-16","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   66",",,7,1800","    0",",,7,1800","    0",",,7,1800","  144",",,7","   61",",,7",,,,,,,,,,,,,,,"   72",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-17","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","   28",",,7",,,,,,,,,,,,,,,"  150",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-18","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  206",",,7","   33",",,7",,,,,,,,,,,,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-19","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","   50",",,7",,,,,,,,,,,,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-20","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","  111",",,7",,,,,,,,,,,,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-21","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   48",",,7,1800","    0",",,7,1800","    0",",,7,1800","  200",",,7","   83",",,7",,,,,,,,,,,,,,,"  144",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-22","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    5",",,7,1800","    0",",,7,1800","    0",",,7,1800","  200",",,7","   56",",,7",,,,,,,,,,,,,,,"  189",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-23","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  217",",,7","   61",",,7",,,,,,,,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-24","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  239",",,7","   67",",,7",,,,,,,,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-25","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    8",",,7,1800","    0",",,7,1800","    0",",,7,1800","  250",",,7","   78",",,7",,,,,,,,,,,,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-26","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   18",",,7,1800","    0",",,7,1800","    0",",,7,1800","  256",",,7","  100",",,7",,,,,,,,,,,,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-27","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  233",",,7","   67",",,7",,,,,,,,,,,,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-28","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  233",",,7","  100",",,7",,,,,,,,,,,,,,,"  133",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-29","40.2458","-111.6508","1392.9","PROVO BYU, UT US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","   67",",,7",,,,,,,,,,,,,,,"  144",",,7,1800",,,,,,,,,,,,,,,,
"USC00427064","2019-04-30","40.2458","-111.6508","1392.9","PROVO BYU, UT US","   74",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","   56",",,7",,,,,,,,,,,,,,,"   61",",,7,1800",,,,,,,,,,,,,,,,
