"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00200230","2018-09-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  306",",,7","  156",",,7",,,,,,,,,"  267",",,7,1800",,,,,,,"  189",",,7",,,"  206",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,","    0",",,7,","  267",",,7","  172",",,7",,,,,,,,,"  228",",,7,1800",,,,,,,"  189",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-09-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   71",",,7,1800","    0",",,7,","    0",",,7,","  261",",,7","  150",",,7",,,,,,,,,"  233",",,7,1800",,,,,,,"  183",",,7",,,"  206",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2018-09-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","    0",",,7,","    0",",,7,","  272",",,7","  183",",,7",,,,,,,,,"  233",",,7,1800",,,"  174",",,7",,,"  194",",,7",,,"  194",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-09-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  233",",,7","   83",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"  161",",,7",,,"  194",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  217",",,7","   33",",,7",,,,,,,,,"  189",",,7,1800",,,,,,,"  139",",,7",,,"  167",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   41",",,7,1800","    0",",,7,","    0",",,7,","  189",",,7","   72",",,7",,,,,,,,,"  178",",,7,1800",,,,,,,"  139",",,7",,,"  161",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  142",",,7,1800","    0",",,7,","    0",",,7,","  239",",,7","  178",",,7",,,,,,,,,"  233",",,7,1800",,,,,,,"  150",",,7",,,"  172",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2018-09-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   41",",,7,1800","    0",",,7,","    0",",,7,","  233",",,7","  156",",,7",,,,,,,,,"  161",",,7,1800",,,"  134",",,7",,,"  167",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-09-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  167",",,7","   39",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"  139",",,7",,,"  167",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,","    0",",,7,","  206",",,7","   44",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"  128",",,7",,,"  139",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   20",",,7,1800","    0",",,7,","    0",",,7,","  167",",,7","   22",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"  117",",,7",,,"  133",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-09-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   33",",,7,1800","    0",",,7,","    0",",,7,","  183",",,7","   67",",,7",,,,,,,,,"  156",",,7,1800",,,,,,,"  122",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   76",",,7,1800","    0",",,7,","    0",",,7,","  156",",,7","  111",",,7",,,,,,,,,"  122",",,7,1800",,,,,,,"  128",",,7",,,"  128",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   74",",,7,1800","    0",",,7,","    0",",,7,","  211",",,7","  117",",,7",,,,,,,,,"  161",",,7,1800",,,,,,,"  128",",,7",,,"  139",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2018-10-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,","    0",",,7,","  278",",,7","  128",",,7",,,,,,,,,"  239",",,7,1800",,,,,,,"  139",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","    0",",,7,","    0",",,7,","  239",",,7","  144",",,7",,,,,,,,,"  144",",,7,1800",,,"  139",",,7",,,"  156",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0",",,7,","    0",",,7,","  150",",,7","   33",",,7",,,,,,,,,"  144",",,7,1800",,,,,,,"  128",",,7",,,"  161",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  297",",,7,1800","    0",",,7,","    0",",,7,","  256",",,7","  139",",,7",,,,,,,,,"  228",",,7,1800",,,,,,,"  133",",,7",,,"  150",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2018-10-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  109",",,7,1800","    0",",,7,","    0",",,7,","  228",",,7","  128",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"  150",",,7",,,"  156",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0",",,7,","    0",",,7,","  283",",,7","  122",",,7",,,,,,,,,"  256",",,7,1800",,,,,,,"  144",",,7",,,"  161",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,","    0",",,7,","  294",",,7","  156",",,7",,,,,,,,,"  261",",,7,1800",,,,,,,"  161",",,7",,,"  178",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0",",,7,","    0",",,7,","  261",",,7","  139",",,7",,,,,,,,,"  222",",,7,1800",,,"  139",",,7",,,"  161",",,7",,,"  178",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","    0",",,7,","    0",",,7,","  222",",,7","   89",",,7",,,,,,,,,"   89",",,7,1800",,,"  148",",,7",,,"  144",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","    0",",,7,","    0",",,7,","   89",",,7","   50",",,7",,,,,,,,,"   50",",,7,1800",,,,,,,"  117",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   43",",,7,1800","    0",",,7,","    0",",,7,","  117",",,7","   33",",,7",,,,,,,,,"   94",",,7,1800",,,,,,,"  106",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  156",",,7","   -6",",,7",,,,,,,,,"  122",",,7,1800",,,,,,,"   94",",,7",,,"  106",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   15",",,7,1800","    0",",,7,","    0",",,7,","  122",",,7","   67",",,7",,,,,,,,,"   67",",,7,1800",,,"  165",",,7",,,"  106",",,7",,,"  106",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-10-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  133",",,7","  -33",",,7",,,,,,,,,"  111",",,7,1800",,,"  148",",,7",,,"   72",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,","    0",",,7,","  111",",,7","   33",",,7",,,,,,,,,"   67",",,7,1800",,,"  134",",,7",,,"   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  117",",,7","  -50",",,7",,,,,,,,,"   94",",,7,1800",,,,,,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0",",,7,","    0",",,7,","  144",",,7","    0",",,7",,,,,,,,,"   89",",,7,1800",,,"  170",",,7",,,"   61",",,7",,,"   72",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-10-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   79",",,7,1800","    5",",,7,","    0",",,7,","  128",",,7","   28",",,7",,,,,,,,,"   39",",,7,1800",,,"  241",",,7",,,"   72",",,7",,,"   72",",,7","    1",",,7","    1",",,7","    1",",,7","    1",",,7",,,,,,,"    1",",,7",,
"USC00200230","2018-10-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   25",",,7,1800","    3",",,7,","    0",",,7,","   67",",,7","   11",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  150",",,7","  -11",",,7",,,,,,,,,"  117",",,7,1800",,,,,,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  128",",,7","    6",",,7",,,,,,,,,"   94",",,7,1800",,,,,,,"   61",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","   94",",,7","   -6",",,7",,,,,,,,,"   67",",,7,1800",,,,,,,"   50",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","   94",",,7","  -50",",,7",,,,,,,,,"   72",",,7,1800",,,,,,,"   50",",,7",,,"   67",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,","    0",",,7,","  106",",,7","   22",",,7",,,,,,,,,"   83",",,7,1800",,,,,,,"   50",",,7",,,"   56",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   23",",,7,1800","    0",",,7,","    0",",,7,","   83",",,7","   50",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"   56",",,7",,,"   61",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   66",",,7,1800","    0",",,7,","    0",",,7,","   72",",,7","   33",",,7",,,,,,,,,"   72",",,7,1800",,,,,,,"   61",",,7",,,"   61",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,","    0",",,7,","  111",",,7","   39",",,7",,,,,,,,,"   89",",,7,1800",,,,,,,"   61",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-10-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,","    0",",,7,","  122",",,7","  -17",",,7",,,,,,,,,"   94",",,7,1800",,,,,,,"   50",",,7",,,"   61",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-10-31","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  140",",,7,1800","    0",",,7,","    0",",,7,","  133",",,7","   89",",,7",,,,,,,,,"  106",",,7,1800",,,,,,,"   56",",,7",,,"   72",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  152",",,7,1800","    0",",,7,","    0",",,7,","  106",",,7","   50",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"   67",",,7",,,"   72",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  160",",,7,1800","    0",",,7,","    0",",,7,","   83",",,7","   39",",,7",,,,,,,,,"   61",",,7,1800",,,,,,,"   61",",,7",,,"   67",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,","    0",",,7,","   78",",,7","   22",",,7",,,,,,,,,"   61",",,7,1800",,,,,,,"   56",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","  111",",,7","  -11",",,7",,,,,,,,,"   83",",,7,1800",,,"  139",",,7",,,"   50",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   61",",,7,1800","    0",",,7,","    0",",,7,","  117",",,7","   78",",,7",,,,,,,,,"   83",",,7,1800",,,"  197",",,7",,,"   56",",,7",,,"   61",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-11-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   76",",,7,1800","    0",",,7,","    0",",,7,","  122",",,7","   61",",,7",,,,,,,,,"   83",",,7,1800",,,"  188",",,7",,,"   61",",,7",,,"   67",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-11-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,","    0",",,7,","   83",",,7","   33",",,7",,,,,,,,,"   33",",,7,1800",,,"  143",",,7",,,"   50",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,","    0",",,7,","   44",",,7","   22",",,7",,,,,,,,,"   22",",,7,1800",,,,,,,"   44",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   56",",,7,1800","   48",",,7,","    0","T,,7,","   22",",,7","   -6",",,7",,,,,,,,,"   17",",,7,1800",,,"  170",",,7",,,"   44",",,7",,,"   50",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-11-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    8",",,7,","    0",",,7,","   17",",,7","  -61",",,7",,,,,,,,,"    6",",,7,1800",,,"  148",",,7",,,"   17",",,7",,,"   44",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","   39",",,7","  -33",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"   17",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","   56",",,7","  -61",",,7",,,,,,,,,"   28",",,7,1800",,,,,,,"   11",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   43",",,7,1800","   64",",,7,","   51",",,7,","   28",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"   11",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,","    0","T,,7,","    0",",,7"," -117",",,7",,,,,,,,,"  -33",",,7,1800",,,,,,,"    0",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   86",",,7,1800","   56",",,7,","   51",",,7,","    6",",,7","  -44",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"    0",",,7",,,"    0",",,7","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00200230","2018-11-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","   15",",,7,","   51",",,7,","   22",",,7","  -17",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"    0",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,","    0","T,,7,","   28",",,7","    0",",,7",,,,,,,,,"    6",",,7,1800",,,,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   30",",,7,1800","   43",",,7,","    0","T,,7,","   17",",,7","  -11",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"    6",",,7",,,"    6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0","T,,7,","   33",",,7","  -83",",,7",,,,,,,,,"   11",",,7,1800",,,,,,,"    0",",,7",,,"    6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   23",",,7,1800","   38",",,7,","   25",",,7,","   11",",,7","  -44",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"    0",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,","    0","T,,7,","   17",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,1800",,,,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0","T,,7,","  -33",",,7","  -67",",,7",,,,,,,,,"  -44",",,7,1800",,,,,,,"   -6",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","   78",",,7","  -56",",,7",,,,,,,,,"   33",",,7,1800",,,,,,,"   -6",",,7",,,"   -6",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   74",",,7,1800","    0",",,7,","    0",",,7,","   83",",,7","    0",",,7",,,,,,,,,"   72",",,7,1800",,,,,,,"   -6",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-11-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,","    0",",,7,","   78",",,7","   44",",,7",,,,,,,,,"   44",",,7,1800",,,,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  142",",,7,1800","   38",",,7,","    0","T,,7,","   44",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,1800",,,"  156",",,7",,,"    6",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2018-11-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,","    0","T,,7,","  -11",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"    0",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,","    0","T,,7,","  -22",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"  -11",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-11-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","    8",",,7,","    0","T,,7,","  -17",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"  -11",",,7",,,"  -11",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2018-11-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    3",",,7,","    0",",,7,","   56",",,7","  -22",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"  -11",",,7",,,"   -6",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2018-12-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   20",",,7,1800","    0",",,7,","    0",",,7,","   33",",,7","  -39",",,7",,,,,,,,,"   28",",,7,1800",,,"  134",",,7",,,"   -6",",,7",,,"   -6",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2018-12-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   74",",,7,1800","    0",",,7,","    0",",,7,","  139",",,7","   28",",,7",,,,,,,,,"   72",",,7,1800",,,"  148",",,7",,,"   -6",",,7",,,"   22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   20",",,7,1800","    5",",,7,","    0","T,,7,","   72",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"   11",",,7",,,"   22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","   17",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,1800",,,,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-12-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    3",",,7,1800","    0","T,,7,1800","    0",",,7","  -78",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"   -6",",,7",,,"    6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","   10",",,7,1800","    0","T,,7,1800","    6",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"  -11",",,7",,,"   -6",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2018-12-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0","T,,7,1800","    6",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"  -11",",,7",,,"  -11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    5",",,7,1800","    0",",,7,1800","   -6",",,7","  -72",",,7",,,,,,,,,"  -56",",,7,1800",,,,,,,"  -17",",,7",,,"  -11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2018-12-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   17",",,7"," -133",",,7",,,,,,,,,"  -33",",,7,1800",,,,,,,"  -17",",,7",,,"  -11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  -22",",,7","  -61",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"  -22",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","    0",",,7","  -50",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2018-12-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   39",",,7","  -89",",,7",,,,,,,,,"   11",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
