"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00419952","2019-05-29","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  239",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-05-30","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  311",",,7","  250",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-05-31","29.2738","-97.1555","89.9","YOAKUM, TX US","  660",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-01","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-02","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-03","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  244",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-05","29.2738","-97.1555","89.9","YOAKUM, TX US","  122",",,7,0900","    0",",,7","    0",",,7","  322",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-06","29.2738","-97.1555","89.9","YOAKUM, TX US","  178",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-07","29.2738","-97.1555","89.9","YOAKUM, TX US","  165",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-08","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,"  206",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-09","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-10","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-11","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-12","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-13","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-14","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,"  217",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-15","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  317",",,7","  217",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-16","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  333",",,7","  250",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-17","29.2738","-97.1555","89.9","YOAKUM, TX US","  508",",,7,0900","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,"  200",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-18","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-19","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-20","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-21","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  261",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-22","29.2738","-97.1555","89.9","YOAKUM, TX US",,,,,,,"  322",",,7","  239",",,7",,,,,"  267",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-23","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  261",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-24","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  267",",,7",,,,,"  267",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-25","29.2738","-97.1555","89.9","YOAKUM, TX US","   53",",,7,0900","    0",",,7","    0",",,7","  289",",,7","  217",",,7",,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-26","29.2738","-97.1555","89.9","YOAKUM, TX US","   13",",,7,0900","    0",",,7","    0",",,7","  311",",,7","  228",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-27","29.2738","-97.1555","89.9","YOAKUM, TX US","   10",",,7,0900","    0",",,7","    0",",,7","  311",",,7","  239",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-28","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-29","29.2738","-97.1555","89.9","YOAKUM, TX US","  127",",,7,0900","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-06-30","29.2738","-97.1555","89.9","YOAKUM, TX US","  381",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,"  211",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-01","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  300",",,7","  211",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-02","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-03","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-04","29.2738","-97.1555","89.9","YOAKUM, TX US","   43",",,7,0900","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-05","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  328",",,7","  239",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-06","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  239",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-07","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-08","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-09","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  250",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-10","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-11","29.2738","-97.1555","89.9","YOAKUM, TX US","    5",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-12","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,"  311",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-13","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-14","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  233",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-15","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  256",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-16","29.2738","-97.1555","89.9","YOAKUM, TX US","   53",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  261",",,7",,,,,"  267",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-17","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  250",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-18","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-19","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  239",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-20","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-21","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-22","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-23","29.2738","-97.1555","89.9","YOAKUM, TX US","  295",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-24","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-25","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  322",",,7","  206",",,7",,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-26","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  189",",,7",,,,,"  206",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-27","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-28","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-29","29.2738","-97.1555","89.9","YOAKUM, TX US","   38",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-30","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  367",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-07-31","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  239",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-01","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-02","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-03","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  222",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-04","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  233",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-05","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  367",",,7","  239",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-06","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-07","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-08","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-09","29.2738","-97.1555","89.9","YOAKUM, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-10","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  244",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-11","29.2738","-97.1555","89.9","YOAKUM, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-12","29.2738","-97.1555","89.9","YOAKUM, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-13","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  256",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-14","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  389",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-15","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  389",",,7","  250",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-16","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  389",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-17","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-18","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-19","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  244",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-20","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  244",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-21","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  233",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-22","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-23","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-24","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-25","29.2738","-97.1555","89.9","YOAKUM, TX US","   25",",,7,0900","    0",",,7","    0",",,7","  367",",,7","  250",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-26","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  256",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-27","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  256",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-28","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  256",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-29","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,"  278",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-30","29.2738","-97.1555","89.9","YOAKUM, TX US","   13",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  244",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-08-31","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-01","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-02","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-03","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-04","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  378",",,7","  256",",,7",,,,,"  267",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-05","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  239",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-06","29.2738","-97.1555","89.9","YOAKUM, TX US","   94",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  222",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-07","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-08","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-09","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-10","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-11","29.2738","-97.1555","89.9","YOAKUM, TX US","  104",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-12","29.2738","-97.1555","89.9","YOAKUM, TX US","   89",",,7,0900","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-13","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-14","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-15","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-16","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-17","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-18","29.2738","-97.1555","89.9","YOAKUM, TX US","   15",",,7,0900","    0",",,7","    0",",,7","  283",",,7","  228",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-19","29.2738","-97.1555","89.9","YOAKUM, TX US","   28",",,7,0900","    0",",,7","    0",",,7","  356",",,7","  233",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-20","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  372",",,7","  239",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-21","29.2738","-97.1555","89.9","YOAKUM, TX US","  445",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00419952","2019-09-22","29.2738","-97.1555","89.9","YOAKUM, TX US","    0",",,7,0900","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,,,,,,,,,,,,,
