"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00206013","2019-07-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  139",",,7","  167",",,7,2400",,
"USC00206013","2019-08-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  100",",,7","  178",",,7,2400",,
"USC00206013","2019-08-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","   83",",,7","  167",",,7,2400",,
"USC00206013","2019-08-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  156",",,7","  200",",,7,2400",,
"USC00206013","2019-08-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7",,,"  183",",,7,2400",,
"USC00206013","2019-08-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  128",",,7","  239",",,7,2400",,
"USC00206013","2019-08-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  178",",,7","  189",",,7,2400",,
"USC00206013","2019-08-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  161",",,7","  233",",,7,2400",,
"USC00206013","2019-08-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   66",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  161",",,7","  161",",,7,2400",,
"USC00206013","2019-08-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  150",",,7","  167",",,7,2400",,
"USC00206013","2019-08-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  133",",,7","  161",",,7,2400",,
"USC00206013","2019-08-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  133",",,7","  228",",,7,2400",,
"USC00206013","2019-08-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  206",",,7","  233",",,7,2400",,
"USC00206013","2019-08-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  200",",,7","  200",",,7,2400",,
"USC00206013","2019-08-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  167",",,7","  189",",,7,2400",,
"USC00206013","2019-08-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  178",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7",,,"  150",",,7,2400",,
"USC00206013","2019-08-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  122",",,7","  200",",,7,2400",,
"USC00206013","2019-08-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  124",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  172",",,7","  194",",,7,2400",,
"USC00206013","2019-08-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  183",",,7","  189",",,7,2400",,
"USC00206013","2019-08-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  172",",,7","  217",",,7,2400",,
"USC00206013","2019-08-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7","  211",",,7,2400",,
"USC00206013","2019-08-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  183",",,7","  183",",,7,2400",,
"USC00206013","2019-08-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  150",",,7","  156",",,7,2400",,
"USC00206013","2019-08-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  122",",,7","  150",",,7,2400",,
"USC00206013","2019-08-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  111",",,7","  150",",,7,2400",,
"USC00206013","2019-08-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  122",",,7","  161",",,7,2400",,
"USC00206013","2019-08-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  165",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  144",",,7","  211",",,7,2400",,
"USC00206013","2019-08-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  194",",,7","  194",",,7,2400",,
"USC00206013","2019-08-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  156",",,7","  161",",,7,2400",,
"USC00206013","2019-08-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  168",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  122",",,7","  194",",,7,2400",,
"USC00206013","2019-08-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  133",",,7","  133",",,7,2400",,
"USC00206013","2019-08-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   89",",,7","  161",",,7,2400",,
"USC00206013","2019-09-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  133",",,7","  172",",,7,2400",,
"USC00206013","2019-09-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  144",",,7","  172",",,7,2400",,
"USC00206013","2019-09-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  172",",,7","  206",",,7,2400",,
"USC00206013","2019-09-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400",,,,,,,,
"USC00206013","2019-09-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  133",",,7","  133",",,7,2400",,
"USC00206013","2019-09-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  133",",,7","  144",",,7,2400",,
"USC00206013","2019-09-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  111",",,7","  161",",,7,2400",,
"USC00206013","2019-09-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  117",",,7","  139",",,7,2400",,
"USC00206013","2019-09-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  111",",,7","  172",",,7,2400",,
"USC00206013","2019-09-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   51",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  167",",,7","  217",",,7,2400",,
"USC00206013","2019-09-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  239",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  178",",,7","  200",",,7,2400",,
"USC00206013","2019-09-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   84",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  161",",,7","  189",",,7,2400",,
"USC00206013","2019-09-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  160",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  161",",,7","  161",",,7,2400",,
"USC00206013","2019-09-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  144",",,7","  161",",,7,2400",,
"USC00206013","2019-09-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  156",",,7","  194",",,7,2400",,
"USC00206013","2019-09-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  167",",,7","  178",",,7,2400",,
"USC00206013","2019-09-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  144",",,7","  150",",,7,2400",,
"USC00206013","2019-09-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  133",",,7","  172",",,7,2400",,
"USC00206013","2019-09-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  144",",,7","  183",",,7,2400",,
"USC00206013","2019-09-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  156",",,7","  206",",,7,2400",,
"USC00206013","2019-09-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  183",",,7","  239",",,7,2400",,
"USC00206013","2019-09-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  668",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  194",",,7","  194",",,7,2400",,
"USC00206013","2019-09-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  133",",,7","  133",",,7,2400",,
"USC00206013","2019-09-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  128",",,7","  189",",,7,2400",,
"USC00206013","2019-09-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  172",",,7","  178",",,7,2400",,
"USC00206013","2019-09-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  106",",,7","  111",",,7,2400",,
"USC00206013","2019-09-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  335",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  106",",,7","  178",",,7,2400",,
"USC00206013","2019-09-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   74",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  122",",,7","  122",",,7,2400",,
"USC00206013","2019-09-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  251",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","  111",",,7","  144",",,7,2400",,
"USC00206013","2019-09-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  133",",,7","  233",",,7,2400",,
"USC00206013","2019-10-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  226",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  206",",,7","  206",",,7,2400",,
"USC00206013","2019-10-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  279",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  100",",,7","  100",",,7,2400",,
"USC00206013","2019-10-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  157",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   61",",,7","  117",",,7,2400",,
"USC00206013","2019-10-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   78",",,7","   78",",,7,2400",,
"USC00206013","2019-10-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   50",",,7","  128",",,7,2400",,
"USC00206013","2019-10-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  122",",,7","  122",",,7,2400",,
"USC00206013","2019-10-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   78",",,7","   78",",,7,2400",,
"USC00206013","2019-10-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   44",",,7","   89",",,7,2400",,
"USC00206013","2019-10-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   72",",,7","  106",",,7,2400",,
"USC00206013","2019-10-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   89",",,7","  167",",,7,2400",,
"USC00206013","2019-10-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  191",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   56",",,7","   56",",,7,2400",,
"USC00206013","2019-10-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   44",",,7","   78",",,7,2400",,
"USC00206013","2019-10-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   56",",,7","   61",",,7,2400",,
"USC00206013","2019-10-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   17",",,7","   17",",,7,2400",,
"USC00206013","2019-10-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   71",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","    6",",,7","   89",",,7,2400",,
"USC00206013","2019-10-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   50",",,7","   50",",,7,2400",,
"USC00206013","2019-10-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   28",",,7","   28",",,7,2400",,
"USC00206013","2019-10-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","    0",",,7","   50",",,7,2400",,
"USC00206013","2019-10-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   28",",,7","  106",",,7,2400",,
"USC00206013","2019-10-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   78",",,7","  100",",,7,2400",,
"USC00206013","2019-10-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   76",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","  100",",,7","  111",",,7,2400",,
"USC00206013","2019-10-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   67",",,7","   89",",,7,2400",,
"USC00206013","2019-10-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   56",",,7","   72",",,7,2400",,
"USC00206013","2019-10-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   44",",,7","   44",",,7,2400",,
"USC00206013","2019-10-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","    6",",,7","    6",",,7,2400",,
"USC00206013","2019-10-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  292",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   -6",",,7","   94",",,7,2400",,
"USC00206013","2019-10-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  140",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   44",",,7","   44",",,7,2400",,
"USC00206013","2019-10-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   44",",,7","   78",",,7,2400",,
"USC00206013","2019-10-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   33",",,7","   39",",,7,2400",,
"USC00206013","2019-10-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   84",",,7,2400","    5",",,7,2400","    0",",,7,2400","   44",",,7","    6",",,7","   39",",,7,2400",,
"USC00206013","2019-10-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  170",",,7,2400","    3",",,7,2400","    0",",,7,2400","   44",",,7","    6",",,7","    6",",,7,2400",,
"USC00206013","2019-11-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   61",",,7","   -6",",,7","   28",",,7,2400",,
"USC00206013","2019-11-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   81",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   56",",,7","    6",",,7","   17",",,7,2400",,
"USC00206013","2019-11-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","    6",",,7","   72",",,7,2400",,
"USC00206013","2019-11-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   44",",,7","   44",",,7,2400",,
"USC00206013","2019-11-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -28",",,7","  -28",",,7,2400",,
"USC00206013","2019-11-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   25",",,7,2400","   15",",,7,2400","    0","T,,7,2400","   17",",,7","  -33",",,7","  -11",",,7,2400",,
"USC00206013","2019-11-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    3",",,7,2400","    0",",,7,2400","    6",",,7","  -56",",,7","  -56",",,7,2400",,
"USC00206013","2019-11-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  -67",",,7","  -22",",,7,2400",,
"USC00206013","2019-11-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -22",",,7","   39",",,7,2400",,
"USC00206013","2019-11-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   50",",,7","   -6",",,7","   -6",",,7,2400",,
"USC00206013","2019-11-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   64",",,7,2400","  140",",,7,2400","  102",",,7,2400","   -6",",,7","  -61",",,7","  -61",",,7,2400",,
"USC00206013","2019-11-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    8",",,7,2400","   76",",,7,2400","  -50",",,7","  -89",",,7","  -83",",,7,2400",,
"USC00206013","2019-11-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","  -44",",,7","  -94",",,7","  -44",",,7,2400",,
"USC00206013","2019-11-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   -6",",,7","  -50",",,7","  -11",",,7,2400",,
"USC00206013","2019-11-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   33",",,7","  -28",",,7","  -11",",,7,2400",,
"USC00206013","2019-11-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   17",",,7","  -56",",,7","  -39",",,7,2400",,
"USC00206013","2019-11-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   33",",,7","  -67",",,7","   11",",,7,2400",,
"USC00206013","2019-11-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   -6",",,7","   28",",,7,2400",,
"USC00206013","2019-11-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","   22",",,7","   28",",,7,2400",,
"USC00206013","2019-11-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","   22",",,7","   39",",,7,2400",,
"USC00206013","2019-11-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   28",",,7","   39",",,7,2400",,
"USC00206013","2019-11-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   39",",,7","  -39",",,7","  -39",",,7,2400",,
"USC00206013","2019-11-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","  -44",",,7","  -11",",,7,2400",,
"USC00206013","2019-11-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -22",",,7","   56",",,7,2400",,
"USC00206013","2019-11-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   17",",,7","   50",",,7,2400",,
"USC00206013","2019-11-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  104",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   -6",",,7","   61",",,7,2400",,
"USC00206013","2019-11-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  254",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  117",",,7","   11",",,7","   17",",,7,2400",,
"USC00206013","2019-11-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   22",",,7","    0",",,7","    6",",,7,2400",,
"USC00206013","2019-11-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","   -6",",,7","    0",",,7,2400",,
"USC00206013","2019-11-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","   -6",",,7",,,,
"USC00206013","2019-12-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  229",",,7,2400","   91",",,7,2400","   76",",,7,2400","   11",",,7","   -6",",,7","    0",",,7,2400",,
"USC00206013","2019-12-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","    0",",,7","  -28",",,7","  -28",",,7,2400",,
"USC00206013","2019-12-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   28",",,7","  -39",",,7","   22",",,7,2400",,
"USC00206013","2019-12-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   22",",,7","    0",",,7","   11",",,7,2400",,
"USC00206013","2019-12-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   39",",,7","   -6",",,7","   11",",,7,2400",,
"USC00206013","2019-12-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   39",",,7","  -50",",,7","  -50",",,7,2400",,
"USC00206013","2019-12-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","    6",",,7","  -61",",,7","    0",",,7,2400",,
"USC00206013","2019-12-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","    0",",,7","   56",",,7,2400",,
