"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003103","2018-09-02","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  160",",,W,2400","    0",",,W,","    0",",,W,0500","  244",",,W","   67",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,,,,,"   72",",,W","   81",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-03","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   10",",,W,2400","    0",",,W,","    0",",,W,0500","  222",",,W","   56",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-04","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   69",",,W,2400","    0",",,W,","    0",",,W,0500","  222",",,W","   50",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-05","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  244",",,W","   56",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-06","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  250",",,W","   61",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,"   60",",,W","  220",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-07","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","   67",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  260",",,W",,,,,,,,,"   72",",,W","  116",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-08","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  278",",,W","   61",",,W",,,,,"    6",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-09","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  272",",,W","   83",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-10","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  261",",,W","   83",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-11","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","   72",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-12","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  250",",,W","   67",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-13","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  250",",,W","   28",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-14","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","   33",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-15","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  272",",,W","   67",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-16","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  261",",,W","   78",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-17","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  267",",,W","   94",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-18","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  267",",,W","   83",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-19","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   76",",,W,2400","    0",",,W,","    0",",,W,0500","  172",",,W","   89",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-20","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  239",",,W","   67",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-21","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","   39",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-22","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  244",",,W","   72",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-23","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  239",",,W","   67",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-24","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    5",",,W,2400","    0",",,W,","    0",",,W,0500","  233",",,W","   72",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-25","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    5",",,W,2400","    0",",,W,","    0",",,W,0500","  228",",,W","   67",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"   50",",,W","  220",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-26","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","   39",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  250",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-27","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","    6",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-28","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  256",",,W","   39",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  180",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-29","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  233",",,W","   61",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-09-30","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    3",",,W,2400","    0",",,W,","    0",",,W,0500","  233",",,W","   56",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-01","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    3",",,W,2400","    0",",,W,","    0",",,W,0500","  183",",,W","  111",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  210",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-02","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  584",",,W,2400","    0",",,W,","    0",",,W,0500","  144",",,W","  111",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-03","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  189",",,W","  111",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-04","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   61",",,W,2400","    0",",,W,","    0",",,W,0500","  156",",,W","   61",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-05","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  161",",,W","   28",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-06","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   84",",,W,2400","    0",",,W,","    0",",,W,0500","  133",",,W","   11",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-07","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  145",",,W,2400","   18",",,W,","   30",",,W,0500","   83",",,W","    0",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-08","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   10",",,W,2400","    0",",,W,","    0",",,W,0500","   72",",,W","    6",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  240",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-09","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  128",",,W","  -16",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  220",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-10","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  106",",,W","   -5",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  220",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-11","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   41",",,W,2400","    0",",,W,","    0",",,W,0500","  106",",,W","   -5",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-12","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0",",,W,","    0",",,W,0500","  150",",,W","   56",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  100",",,W","   80",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-13","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   20",",,W,2400","    0",",,W,","    0",",,W,0500","  144",",,W","   17",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-14","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  133",",,W","   22",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-15","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","   67",",,W","  -10",",,W",,,,,"   75",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   60",",,W",,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-16","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   48",",,W,2400","   20",",,W,","   30",",,W,0500","   22",",,W","  -27",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-17","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","   67",",,W","  -21",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   90",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-18","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  122",",,W","  -38",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   70",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-19","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  117",",,W","   22",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   80",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-20","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  167",",,W","   28",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   40",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-21","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  178",",,W","   22",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-22","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    8",",,W,2400","    0",",,W,","    0",",,W,0500","  156",",,W","   11",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-23","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   36",",,W,2400","    0",",,W,","    0",",,W,0500","  122",",,W","   17",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-24","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  167",",,W","  -10",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,"   60",",,W","  210",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-25","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  178",",,W","  -10",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-26","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  172",",,W","   -5",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   70",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-27","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  217",",,W","  -27",",,W",,,,,"    8",",,W",,,,,,,,,,,,,,,,,"  210",",,W","   60",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-28","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  211",",,W","  -16",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-29","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  172",",,W","   11",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-30","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   30",",,W,2400","    0",",,W,","    0",",,W,0500","  133",",,W","   -5",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-10-31","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","   94",",,W","  -38",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-11-01","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  139",",,W","  -49",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-11-02","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  178",",,W","  -43",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2018-11-03","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  144",",,W","  -21",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   40",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
