"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093824","2018-09-10","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   99",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  167",",,W",,,"   28",",,W",,,,,,,,,"  240",",,W","  250",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-11","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  161",",,W",,,"    7",",,W",,,,,,,,,"  360",",,W","  350",",,W","   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-12","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  256",",,W","  156",",,W",,,"    9",",,W",,,,,,,,,"   50",",,W","   40",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-13","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  183",",,W",,,"   11",",,W",,,,,,,,,"  320",",,W","  310",",,W","   36",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-14","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  189",",,W",,,"   13",",,W",,,,,,,,,"   80",",,W","   60",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-15","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  300",",,W","  200",",,W",,,"   25",",,W",,,,,,,,,"   70",",,W","  110",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-16","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  289",",,W","  200",",,W",,,"   30",",,W",,,,,,,,,"  120",",,W","  110",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-17","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  104",",,W,2400",,,,,"  228",",,W","  206",",,W",,,"   30",",,W",,,,,,,,,"   30",",,W","   30",",,W","   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-18","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  194",",,W",,,"   13",",,W",,,,,,,,,"  290",",,W","  310",",,W","   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-19","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   15",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  172",",,W",,,"   11",",,W",,,,,,,,,"  350",",,W","  350",",,W","   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-20","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  172",",,W",,,"   19",",,W",,,,,,,,,"  180",",,W","  190",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-21","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    5",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  217",",,W",,,"   42",",,W",,,,,,,,,"  200",",,W","  220",",,W","   94",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-22","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    3",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  139",",,W",,,"   23",",,W",,,,,,,,,"   20",",,W","  360",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-23","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  122",",,W",,,"   18",",,W",,,,,,,,,"   60",",,W","   50",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-24","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  399",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  156",",,W",,,"   34",",,W",,,,,,,,,"  160",",,W","  150",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-25","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   46",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  189",",,W",,,"   41",",,W",,,,,,,,,"  160",",,W","  170",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-26","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   33",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  111",",,W",,,"   29",",,W",,,,,,,,,"  320",",,W","  320",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-27","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    3",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  111",",,W",,,"   17",",,W",,,,,,,,,"  310",",,W","  320",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-28","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  111",",,W",,,"   17",",,W",,,,,,,,,"  200",",,W","  190",",,W","   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-29","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   94",",,W",,,"   11",",,W",,,,,,,,,"  340",",,W","  350",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-09-30","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  100",",,W",,,"   12",",,W",,,,,,,,,"  210",",,W","  180",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-01","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  122",",,W",,,"   16",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-02","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  124",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  189",",,W",,,"   33",",,W",,,,,,,,,"  280",",,W","  270",",,W","  103",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-03","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  194",",,W",,,"   26",",,W",,,,,,,,,"  200",",,W","  180",",,W","   72",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-04","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   33",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  122",",,W",,,"   37",",,W",,,,,,,,,"  360",",,W","  350",",,W","   76",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-05","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  100",",,W",,,"   12",",,W",,,,,,,,,"  160",",,W","  170",",,W","   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-06","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  175",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  172",",,W",,,"   21",",,W",,,,,,,,,"  280",",,W","  280",",,W","  107",",,W","  152",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-07","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  300",",,W","  167",",,W",,,"    9",",,W",,,,,,,,,"  190",",,W","  190",",,W","   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-08","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  300",",,W","  183",",,W",,,"   27",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-09","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  289",",,W","  194",",,W",,,"   34",",,W",,,,,,,,,"  160",",,W","  160",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-10","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   33",",,W,2400",,,,,"  272",",,W","  183",",,W",,,"   38",",,W",,,,,,,,,"  170",",,W","  200",",,W","   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-11","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   38",",,W,2400",,,"    0",",,H","  217",",,W","   78",",,W",,,"   37",",,W",,,,,,,,,"  300",",,W","  310",",,W","   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-12","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   48",",,W,2400",,,"    0",",,H","  128",",,W","   61",",,W",,,"   22",",,W",,,,,,,,,"  270",",,W","  270",",,W","   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-13","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   18",",,W,2400",,,"    0",",,H","   83",",,W","   39",",,W",,,"   26",",,W",,,,,,,,,"  290",",,W","  290",",,W","   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-14","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    5",",,W,2400",,,"    0",",,H","  150",",,W","   44",",,W",,,"   20",",,W",,,,,,,,,"  200",",,W","  150",",,W","   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-15","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   23",",,W,2400",,,"    0",",,H","  172",",,W","   61",",,W",,,"   41",",,W",,,,,,,,,"  270",",,W","  270",",,W","   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-16","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   17",",,W",,,"   19",",,W",,,,,,,,,"  210",",,W",,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-17","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   33",",,W",,,"   43",",,W",,,,,,,,,"  270",",,W","  260",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-18","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  122",",,W","    0",",,W",,,"   14",",,W",,,,,,,,,"  340",",,W","  350",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-19","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   25",",,W,2400",,,,,"  150",",,W","  -10",",,W",,,"   27",",,W",,,,,,,,,"  260",",,W","  260",",,W","   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-20","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    8",",,W,2400",,,,,"  161",",,W","   39",",,W",,,"   55",",,W",,,,,,,,,"  320",",,W","  300",",,W","  134",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-21","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   83",",,W","   -5",",,W",,,"   30",",,W",,,,,,,,,"  300",",,W","  300",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-22","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  161",",,W","  -10",",,W",,,"   30",",,W",,,,,,,,,"  210",",,W","  210",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-23","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  156",",,W","   22",",,W",,,"   29",",,W",,,,,,,,,"  310",",,W","  320",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-24","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  122",",,W","  -10",",,W",,,"   14",",,W",,,,,,,,,"  310",",,W","  330",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-25","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -16",",,W",,,"   10",",,W",,,,,,,,,"   80",",,W","   80",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-26","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  117",",,W,2400",,,"    0",",,H","  106",",,W","   22",",,W",,,"   27",",,W",,,,,,,,,"  110",",,W","   60",",,W","   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-27","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   84",",,W,2400",,,"    0",",,H","  100",",,W","   67",",,W",,,"   30",",,W",,,,,,,,,"  290",",,W","  280",",,W","   63",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-28","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   94",",,W,2400",,,"    0",",,H","  122",",,W","   61",",,W",,,"   43",",,W",,,,,,,,,"  320",",,W","  270",",,W","  107",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-29","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   25",",,W,2400",,,"    0",",,H","  111",",,W","   44",",,W",,,"   27",",,W",,,,,,,,,"  290",",,W","  310",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-30","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   11",",,W",,,"   18",",,W",,,,,,,,,"  180",",,W","  190",",,W","   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-10-31","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   64",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  117",",,W",,,"   41",",,W",,,,,,,,,"  210",",,W","  200",",,W","   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-01","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  163",",,W,2400",,,"    0",",,H","  189",",,W","   94",",,W",,,"   34",",,W",,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-02","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    5",",,W,2400",,,"    0",",,H","  156",",,W","   61",",,W",,,"   34",",,W",,,,,,,,,"  260",",,W","  250",",,W","   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-03","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   43",",,W,2400",,,"    0",",,H","  117",",,W","   17",",,W",,,"   31",",,W",,,,,,,,,"  270",",,W","  270",",,W","   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-04","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   11",",,W",,,"   26",",,W",,,,,,,,,"  150",",,W","  170",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-05","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   13",",,W,2400",,,,,"  172",",,W","   94",",,W",,,"   31",",,W",,,,,,,,,"  180",",,W","  170",",,W","   89",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-06","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  328",",,W,2400",,,,,"  172",",,W","   83",",,W",,,"   33",",,W",,,,,,,,,"  240",",,W","  240",",,W","  103",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-07","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   22",",,W",,,"   32",",,W",,,,,,,,,"  230",",,W","  260",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-08","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -21",",,W",,,"   16",",,W",,,,,,,,,"   60",",,W","   50",",,W","   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-09","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  175",",,W,2400",,,"    0",",,H","   56",",,W","   11",",,W",,,"   38",",,W",,,,,,,,,"  280",",,W","  290",",,W","   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-10","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,"    0",",,H","   11",",,W","  -38",",,W",,,"   46",",,W",,,,,,,,,"  260",",,W","  280",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-11","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","   61",",,W","  -60",",,W",,,"   12",",,W",,,,,,,,,"  180",",,W","  200",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-12","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,"    0",",,H","   50",",,W","  -38",",,W",,,"    5",",,W",,,,,,,,,"  110",",,W","  110",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-13","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,"    0",",,H","   44",",,W","   -5",",,W",,,"   32",",,W",,,,,,,,,"  310",",,W","  320",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-14","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","    0",",,W","  -49",",,W",,,"   29",",,W",,,,,,,,,"   50",",,W","  320",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-15","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  325",",,W,2400",,,"    0",",,H","   22",",,W","   -5",",,W",,,"   28",",,W",,,,,,,,,"   60",",,W","   70",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-16","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,"    0",",,H","   28",",,W","    0",",,W",,,"   43",",,W",,,,,,,,,"  220",",,W","  210",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-17","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","   22",",,W",,,"   13",",,W",,,,,,,,,"  210",",,W","  230",",,W","   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-18","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    8",",,W,2400",,,"    0",",,H","  139",",,W","   11",",,W",,,"   10",",,W",,,,,,,,,"  350",",,W","  180",",,W","   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2018-11-19","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  112",",,W,2400",,,"    0",",,H","   56",",,W","   33",",,W",,,"   21",",,W",,,,,,,,,"  340",",,W","  340",",,W","   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
