"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094860","2019-11-24","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -21",",,W",,,,,"   43",",,W",,,,,,,"   60",",,W","   19","H,,S","  341",",,W",,,"  220",",,W","  210",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-11-25","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   17",",,W",,,,,"   32",",,W",,,,,,,"   18",",,W","   54","H,,S","  100",",,W",,,"  190",",,W","  200",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-11-26","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  117",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -10",",,W",,,,,"   36",",,W",,,,,,,"   42",",,W","   44","H,,S","  239",",,W",,,"   80",",,W","   90",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-11-27","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  226",",,W,2400","    0","T,,W","    0",",,W","  122",",,W","   11",",,W",,,,,"   96",",,W",,,,,,,"    2",",,W","   71","H,,S","   12",",,W",,,"  230",",,W","  220",",,W",,,,,,,,,"  179",",,W","  250",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-11-28","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   28",",,W","    6",",,W",,,,,"   39",",,W",,,,,,,"    0",",,W","   20","H,,S","    0",",,W",,,"  300",",,W","  290",",,W",,,,,,,,,"  107",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-11-29","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","    0",",,W",,,,,"   29",",,W",,,,,,,"    0",",,W","   11","H,,S","    0",",,W",,,"   90",",,W","   90",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-11-30","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   13",",,W,2400","    0",",,W","    0",",,W","   22",",,W","    0",",,W",,,,,"   75",",,W",,,,,,,"    0",",,W","    9","H,,S","    0",",,W",,,"   90",",,W","  110",",,W",,,,,,,,,"  130",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-01","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  216",",,W,2400","   91",",,W","   80",",,W","   17",",,W","    0",",,W",,,,,"   42",",,W",,,,,,,"    0",",,W","    9","H,,S","    0",",,W",,,"   60",",,W","   60",",,W",,,,,,,,,"  125",",,W","  161",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-02","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","    6",",,W","  -27",",,W",,,,,"   33",",,W",,,,,,,"    1",",,W","   -3","H,,S","    6",",,W",,,"  360",",,W","  360",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-03","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   50",",,W","   28",",,W","  -32",",,W",,,,,"   45",",,W",,,,,,,"    0",",,W","   -7","H,,S","    0",",,W",,,"  220",",,W","  220",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-04","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   50",",,W","   22",",,W","    6",",,W",,,,,"   56",",,W",,,,,,,"    0",",,W","   16","H,,S","    0",",,W",,,"  270",",,W","  260",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-05","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","   39",",,W","   11",",,W",,,,,"   25",",,W",,,,,,,"    5",",,W","   21","H,,S","   25",",,W",,,"  240",",,W","  290",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-06","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   44",",,W","  -55",",,W",,,,,"   41",",,W",,,,,,,"    5",",,W","   18","H,,S","   28",",,W",,,"  340",",,W","  350",",,W",,,,,,,,,"   98",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-07","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","    6",",,W","  -60",",,W",,,,,"   35",",,W",,,,,,,"    8",",,W","  -26","H,,S","   46",",,W",,,"  190",",,W","  180",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-08","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   78",",,W","    6",",,W",,,,,"   47",",,W",,,,,,,"    0",",,W","   25","H,,S","    0",",,W",,,"  200",",,W","  190",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-09","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  107",",,W,2400","    0",",,W","    0",",,W","   89",",,W","    6",",,W",,,,,"   63",",,W",,,,,,,"    0",",,W","   76","H,,S","    0",",,W",,,"  260",",,W","  280",",,W",,,,,,,,,"  134",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-10","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   48",",,W,2400","   51",",,W","   30",",,W","    6",",,W","  -60",",,W",,,,,"   57",",,W",,,,,,,"    0",",,W","  -16","H,,S","    1",",,W",,,"  270",",,W","  270",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-11","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   30",",,W","  -55",",,W"," -121",",,W",,,,,"   64",",,W",,,,,,,"   31",",,W","  -67","H,,S","  169",",,W",,,"  250",",,W","  250",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-12","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","   39",",,W"," -121",",,W",,,,,"   54",",,W",,,,,,,"    0",",,W","  -62","H,,S","    1",",,W",,,"  180",",,W","  170",",,W",,,,,,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-13","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   44",",,W","  -21",",,W",,,,,"   25",",,W",,,,,,,"   13",",,W","   29","H,,S","   68",",,W",,,"  180",",,W","  200",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-14","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   22",",,W","  -21",",,W",,,,,"   37",",,W",,,,,,,"    0",",,W","   -2","H,,S","    0",",,W",,,"  290",",,W","  280",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-15","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    8",",,W,2400","   10",",,W","    0","T,,W","  -16",",,W","  -38",",,W",,,,,"   41",",,W",,,,,,,"    6",",,W","  -21","H,,S","   33",",,W",,,"  270",",,W","  280",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-16","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    3",",,W","    0","T,,W","    0",",,W","  -32",",,W",,,,,"   16",",,W",,,,,,,"    0",",,W","  -24","H,,S","    0",",,W",,,"  350",",,W","  350",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-17","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   18",",,W,2400","   36",",,W","    0",",,W","    6",",,W","  -43",",,W",,,,,"   45",",,W",,,,,,,"   27",",,W","  -22","H,,S","  147",",,W",,,"  320",",,W","  280",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-18","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   10",",,W,2400","   23",",,W","   50",",,W","  -27",",,W"," -138",",,W",,,,,"   53",",,W",,,,,,,"   38",",,W","  -64","H,,S","  208",",,W",,,"  320",",,W","  310",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-19","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","    6",",,W"," -116",",,W",,,,,"   43",",,W",,,,,,,"   69",",,W","  -73","H,,S","  374",",,W",,,"  240",",,W","  200",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-20","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   30",",,W","   22",",,W","  -27",",,W",,,,,"   42",",,W",,,,,,,"   31",",,W","   -2","H,,S","  167",",,W",,,"  120",",,W","  110",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-21","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   78",",,W","  -32",",,W",,,,,"   37",",,W",,,,,,,"  100",",,W","    8","H,,S","  541",",,W",,,"  250",",,W","  240",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-22","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","    0",",,W",,,,,"   47",",,W",,,,,,,"   74",",,W","   42","H,,S","  400",",,W",,,"  240",",,W","  230",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-23","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -16",",,W",,,,,"   39",",,W",,,,,,,"   71",",,W","   50","H,,S","  383",",,W",,,"  240",",,W","  250",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-24","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","   -5",",,W",,,,,"   42",",,W",,,,,,,"    4",",,W","    8","H,,S","   20",",,W",,,"  100",",,W","   80",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-25","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -21",",,W",,,,,"   26",",,W",,,,,,,"   49",",,W","   35","H,,S","  266",",,W",,,"  180",",,W","  180",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-26","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   39",",,W",,,,,"   38",",,W",,,,,,,"   61",",,W","   86","H,,S","  332",",,W",,,"  250",",,W","  240",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-27","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   11",",,W",,,,,"   56",",,W",,,,,,,"    0",",,W","   54","H,,S","    0",",,W",,,"  280",",,W","  250",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-28","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   50",",,W","   -5",",,W",,,,,"   43",",,W",,,,,,,"    0",",,W","   13","H,,S","    0",",,W",,,"   90",",,W","   90",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-29","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  208",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   50",",,W",,,,,"   42",",,W",,,,,,,"    0",",,W","   76","H,,S","    0",",,W",,,"  110",",,W","  110",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-30","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  297",",,W,2400","   13",",,W","    0",",,W","  106",",,W","   -5",",,W",,,,,"   89",",,W",,,,,,,"    0",",,W","   60","H,,S","    0",",,W",,,"  240",",,W","  240",",,W",,,,,,,,,"  157",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2019-12-31","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  114",",,W,2400","  137",",,W","  130",",,W","   -5",",,W","  -21",",,W",,,,,"   77",",,W",,,,,,,"    0",",,W","  -13","H,,S","    0",",,W",,,"  240",",,W","  240",",,W",,,,,,,,,"  130",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-01","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   80",",,W","   44",",,W","  -60",",,W",,,,,"   53",",,W",,,,,,,"   83",",,W",,,"  453",",,W",,,"  190",",,W","  210",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-02","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","   50",",,W","   78",",,W","   28",",,W",,,,,"   58",",,W",,,,,,,"   65",",,W","   44","H,,S","  353",",,W",,,"  240",",,W","  240",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-03","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   50",",,W","    6",",,W",,,,,"   26",",,W",,,,,,,"    0",",,W","   31","H,,S","    0",",,W",,,"  300",",,W","  300",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-04","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   11",",,W","  -10",",,W",,,,,"   42",",,W",,,,,,,"    0",",,W","    4","H,,S","    0",",,W",,,"  320",",,W","  300",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-05","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   18",",,W,2400","    8",",,W","    0","T,,W","   33",",,W","  -10",",,W",,,,,"   60",",,W",,,,,,,"    6",",,W","   -5","H,,S","   33",",,W",,,"  280",",,W","  270",",,W",,,,,,,,,"  112",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-06","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0","T,,W","   50",",,W","  -10",",,W",,,,,"   65",",,W",,,,,,,"   98",",,W","   20","H,,S","  539",",,W",,,"  250",",,W","  280",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-07","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    3",",,W","    0",",,W","   39",",,W","  -16",",,W",,,,,"   55",",,W",,,,,,,"    7",",,W","    6","H,,S","   36",",,W",,,"  270",",,W","  270",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-08","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -10",",,W","  -82",",,W",,,,,"   54",",,W",,,,,,,"   17",",,W","  -38","H,,S","   93",",,W",,,"  320",",,W","  310",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-09","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   94",",,W","  -71",",,W",,,,,"   72",",,W",,,,,,,"    0",",,W","  -28","H,,S","    0",",,W",,,"  150",",,W","  200",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-10","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","   33",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   72",",,W",,,,,"   38",",,W",,,,,,,"    0",",,W","   85","H,,S","    0",",,W",,,"  200",",,W","  200",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-11","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","  513",",,W,2400","   10",",,W","    0",",,W","   89",",,W","  -43",",,W",,,,,"   77",",,W",,,,,,,"    0",",,W","   39","H,,S","    0",",,W",,,"   30",",,W","   40",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-12","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    8",",,W,2400","    3",",,W","    0","T,,W","  -16",",,W","  -55",",,W",,,,,"   26",",,W",,,,,,,"    0",",,W","  -34","H,,S","    0",",,W",,,"   30",",,W","   40",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-13","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0","T,,W","    6",",,W","  -21",",,W",,,,,"   31",",,W",,,,,,,"    0",",,W","  -11","H,,S","    0",",,W",,,"  250",",,W","  240",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-14","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   28",",,W","    0",",,W",,,,,"   47",",,W",,,,,,,"    0",",,W","    9","H,,S","    0",",,W",,,"  240",",,W","  280",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094860","2020-01-15","42.8825","-85.52389","244.8","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","    0","T,,W","   22",",,W","  -16",",,W",,,,,"   31",",,W",,,,,,,"    4",",,W","   11","H,,S","   20",",,W",,,"  110",",,W","  280",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
