"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013810","2019-03-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  106",",,W","  -16",",,W","   30",",,W",,,,,,,,,,,,,,,"  290",",,W","  320",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  139",",,W","  -27",",,W","   32",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  106",",,W","  -21",",,W","    9",",,W",,,,,,,,,,,,,,,"  290",",,W","  330",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  117",",,W","  -32",",,W","    8",",,W",,,,,,,,,,,,,,,"   20",",,W","  350",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  161",",,W","   33",",,W","   27",",,W",,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   20",",,W",,,,,"   89",",,W","   44",",,W","   38",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  133",",,W","   22",",,W","   41",",,W",,,,,,,,,,,,,,,"  300",",,W","  290",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  150",",,W","  -21",",,W","    9",",,W",,,,,,,,,,,,,,,"  170",",,W","  160",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   18",",,W",,,,,"  156",",,W","   50",",,W","   19",",,W",,,,,,,,,,,,,,,"  310",",,W","  310",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   89",",,W",,,,,"  122",",,W","   39",",,W","   32",",,W",,,,,,,,,,,,,,,"   20",",,W","  360",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-03-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  111",",,W","  -10",",,W","   33",",,W",,,,,,,,,,,,,,,"   60",",,W","   40",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  167",",,W","  -32",",,W","   14",",,W",,,,,,,,,,,,,,,"  160",",,W","  210",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-03-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  228",",,W","   33",",,W","   43",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  194",",,W","  122",",,W","   32",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  284",",,W",,,,,"  189",",,W","   28",",,W","   55",",,W",,,,,,,,,,,,,,,"  310",",,W","  320",",,W","  116",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-03-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   67",",,W","  -10",",,W","   43",",,W",,,,,,,,,,,,,,,"  310",",,W","   10",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   94",",,W","  -27",",,W","   25",",,W",,,,,,,,,,,,,,,"   80",",,W","   70",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  150",",,W","    0",",,W","   21",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  189",",,W","   22",",,W","   13",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W","    0",",,H","    0",",,H","  222",",,W","  100",",,W","   37",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","  130",",,W","  188",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-04-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   48",",,W",,,,,"  161",",,W","  111",",,W","   17",",,W",,,,,,,,,,,,,,,"  110",",,W","   90",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  211",",,W","  117",",,W","   15",",,W",,,,,,,,,,,,,,,"   90",",,W","  100",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  185",",,W",,,,,"  206",",,W","  122",",,W","   34",",,W",,,,,,,,,,,,,,,"  220",",,W","  210",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  222",",,W","  150",",,W","   27",",,W",,,,,,,,,,,,,,,"  160",",,W","  210",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  217",",,W","  100",",,W","   22",",,W",,,,,,,,,,,,,,,"  360",",,W","  360",",,W","   67",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-04-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  233",",,W","   61",",,W","   19",",,W",,,,,,,,,,,,,,,"  100",",,W","  100",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  272",",,W","  117",",,W","   54",",,W",,,,,,,,,,,,,,,"  160",",,W","  180",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   18",",,W",,,,,"  239",",,W","  106",",,W","   57",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","  143",",,W","  241",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-04-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  206",",,W","   61",",,W","   20",",,W",,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  381",",,W",,,,,"  244",",,W","   44",",,W","   67",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  161",",,W","  219",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  133",",,W","   28",",,W","   30",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  250",",,W","   56",",,W","   43",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-04-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  250",",,W","  122",",,W","   43",",,W",,,,,,,,,,,,,,,"  170",",,W","  170",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   56",",,W",,,,,"  244",",,W","  117",",,W","   57",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  505",",,W",,,,,"  117",",,W","   61",",,W","   46",",,W",,,,,,,,,,,,,,,"  350",",,W","  350",",,W","   89",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  262",",,W",,,,,"   67",",,W","   33",",,W","   26",",,W",,,,,,,,,,,,,,,"  320",",,W","  330",",,W","   63",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  222",",,W","   28",",,W","    5",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-04-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  256",",,W","   56",",,W","   24",",,W",,,,,,,,,,,,,,,"  150",",,W","  130",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   71",",,W",,,,,"  261",",,W","  122",",,W","   38",",,W",,,,,,,,,,,,,,,"  260",",,W","  250",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-04-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  102",",,W",,,,,"  244",",,W","  117",",,W","   21",",,W",,,,,,,,,,,,,,,"  310",",,W","  350",",,W","   72",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  208",",,W",,,,,"  239",",,W","  156",",,W","   30",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  134",",,W","  224",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-04-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   74",",,W",,,,,"  189",",,W","   94",",,W","   57",",,W",,,,,,,,,,,,,,,"  290",",,W","  300",",,W","  107",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-04-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"  178",",,W","   61",",,W","   26",",,W",,,,,,,,,,,,,,,"  160",",,W","  160",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   20",",,W",,,,,"  183",",,W","   78",",,W","   40",",,W",,,,,,,,,,,,,,,"  280",",,W","  250",",,W","   81",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  267",",,W","   56",",,W","   29",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-04-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  283",",,W","  150",",,W","   31",",,W",,,,,,,,,,,,,,,"  160",",,W","  190",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   23",",,W",,,,,"  278",",,W","  178",",,W","   49",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","  116",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013810","2019-05-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   66",",,W",,,,,"  256",",,W","  156",",,W","   22",",,W",,,,,,,,,,,,,,,"  290",",,W","  300",",,W","   98",",,W","  134",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-05-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  312",",,W",,,,,"  239",",,W","  172",",,W","   21",",,W",,,,,,,,,,,,,,,"  290",",,W","  100",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   51",",,W",,,,,"  200",",,W","  139",",,W","   26",",,W",,,,,,,,,,,,,,,"   20",",,W","  330",",,W","   67",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  222",",,W","  111",",,W","   24",",,W",,,,,,,,,,,,,,,"  360",",,W","   10",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  256",",,W","   83",",,W","   12",",,W",,,,,,,,,,,,,,,"  160",",,W","  150",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  267",",,W","  117",",,W","    8",",,W",,,,,,,,,,,,,,,"  190",",,W","  220",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  300",",,W","  133",",,W","   36",",,W",,,,,,,,,,,,,,,"  180",",,W","  170",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  250",",,W","  183",",,W","   54",",,W",,,,,,,,,,,,,,,"  190",",,W","  180",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  200",",,W","  122",",,W","   26",",,W",,,,,,,,,,,,,,,"  250",",,W","  350",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-05-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   74",",,W",,,,,"  217",",,W","  106",",,W","   26",",,W",,,,,,,,,,,,,,,"  100",",,W","   60",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  150",",,W","  100",",,W","   24",",,W",,,,,,,,,,,,,,,"  280",",,W","  320",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  150",",,W","  100",",,W","   30",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  217",",,W","   67",",,W","    5",",,W",,,,,,,,,,,,,,,"  280",",,W","  290",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  211",",,W","   94",",,W","   15",",,W",,,,,,,,,,,,,,,"  170",",,W","  200",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   36",",,W",,,,,"  272",",,W","  106",",,W","   25",",,W",,,,,,,,,,,,,,,"   30",",,W","   20",",,W","  125",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W","    0",",,H","    0",",,H","  311",",,W","  167",",,W","   34",",,W",,,,,,,,,,,,,,,"  250",",,W","  220",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  317",",,W","  172",",,W","   33",",,W",,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  109",",,W",,,,,"  256",",,W","  183",",,W","   51",",,W",,,,,,,,,,,,,,,"  290",",,W","  280",",,W","  107",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  244",",,W","  144",",,W","   32",",,W",,,,,,,,,,,,,,,"  240",",,W","  270",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  244",",,W","  122",",,W","   51",",,W",,,,,,,,,,,,,,,"  100",",,W","  110",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  283",",,W","  189",",,W","   34",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   30",",,W",,,,,"  317",",,W","  222",",,W","   35",",,W",,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  211",",,W","   26",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  211",",,W","   42",",,W",,,,,,,,,,,,,,,"  200",",,W","  210",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  216",",,W",,,,,"  306",",,W","  194",",,W","   22",",,W",,,,,,,,,,,,,,,"  300",",,W","  260",",,W","   98",",,W","  161",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-05-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W","    0",",,H","    0",",,H","  306",",,W","  189",",,W","   30",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W","   89",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013810","2019-05-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  233",",,W","   47",",,W",,,,,,,,,,,,,,,"  230",",,W","  240",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-05-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  239",",,W",,,,,"  267",",,W","  200",",,W","   35",",,W",,,,,,,,,,,,,,,"  300",",,W","  320",",,W","   76",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-05-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   71",",,W",,,,,"  250",",,W","  189",",,W","   26",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   72",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-05-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  256",",,W","  178",",,W","   23",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  150",",,W","   19",",,W",,,,,,,,,,,,,,,"  220",",,W","  210",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  289",",,W","  183",",,W","   32",",,W",,,,,,,,,,,,,,,"  300",",,W","  330",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  256",",,W","  106",",,W","   12",",,W",,,,,,,,,,,,,,,"   40",",,W","  360",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  283",",,W","  133",",,W","   28",",,W",,,,,,,,,,,,,,,"  170",",,W","  140",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  152",",,W",,,,,"  311",",,W","  200",",,W","   39",",,W",,,,,,,,,,,,,,,"  240",",,W","  330",",,W","   76",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   46",",,W",,,,,"  289",",,W","  183",",,W","   17",",,W",,,,,,,,,,,,,,,"   80",",,W","  200",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-06-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   94",",,W",,,,,"  244",",,W","  211",",,W","   45",",,W",,,,,,,,,,,,,,,"   50",",,W","   60",",,W","   98",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  170",",,W",,,,,"  283",",,W","  211",",,W","   47",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  488",",,W",,,,,"  272",",,W","  211",",,W","   24",",,W",,,,,,,,,,,,,,,"  140",",,W","  150",",,W","   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-06-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  261",",,W","  161",",,W","   28",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  250",",,W","  111",",,W","   21",",,W",,,,,,,,,,,,,,,"   80",",,W","   20",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  250",",,W","  122",",,W","   26",",,W",,,,,,,,,,,,,,,"  180",",,W","  170",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  217",",,W","  117",",,W","   50",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","  112",",,W","  161",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  256",",,W","   89",",,W","   28",",,W",,,,,,,,,,,,,,,"  170",",,W","  170",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,
