"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN01","SN01_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SN11","SN11_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN13","SN13_ATTRIBUTES","SX01","SX01_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX03","SX03_ATTRIBUTES","SX11","SX11_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX13","SX13_ATTRIBUTES","SX15","SX15_ATTRIBUTES","SX17","SX17_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00488160","2018-12-26","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -33",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2018-12-27","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -56",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2018-12-28","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -39",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2018-12-29","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   33",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2018-12-30","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0","T,,7,0730","    0","T,,7,0730","    0","T,,7,0730","   72",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2018-12-31","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","  107",",,7,0730","  127",",,7,0730","  127",",,7,0730"," -139",",,7"," -289",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-01","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -89",",,7"," -289",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-02","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -17",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-03","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   58",",,7,0730","  203",",,7,0730","  203",",,7,0730","   56",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-04","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","   72",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-05","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   44",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-06","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   51",",,7,0730","  124",",,7,0730","  127",",,7,0730","   72",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-07","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  127",",,7,0730","   56",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-08","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  127",",,7,0730","   22",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-09","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  127",",,7,0730","  -17",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-10","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   72",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-11","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   72",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-12","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   44",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-13","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0","T,,7,0730","   78",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-14","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   53",",,7,0730","  102",",,7,0730","  102",",,7,0730","   83",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-15","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   76",",,7,0730","   61",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-16","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   76",",,7,0730","   39",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-17","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","  -17",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-18","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","    0",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-19","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   44",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-20","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0","T,,7,0730","   50",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-21","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0","T,,7,0730","  -11",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-22","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   64",",,7,0730","  201",",,7,0730","  203",",,7,0730","  -28",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-23","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  203",",,7,0730","  -11",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-24","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   33",",,7,0730","    0",",,7,0730","  203",",,7,0730","  -17",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-25","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","   22",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-26","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-27","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","  106",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-28","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   25",",,7,0730","   53",",,7,0730","  203",",,7,0730","  -39",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-29","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  178",",,7,0730","  -61",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-30","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","    6",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-01-31","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","   44",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-01","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"   94",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-02","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"   67",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-03","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0","T,,7,0730","   13",",,7,0730","  102",",,7,0730","  -78",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-04","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -139",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-05","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    3",",,7,0730",,,,," -133",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-06","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -172",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-07","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -133",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-08","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"  -78",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-09","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -150",",,7"," -250",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-10","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"  -89",",,7"," -250",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-11","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   10",",,7,0730",,,,,"  -17",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-12","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"   39",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-13","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"   72",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-14","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    5",",,7,0730",,,,,"  -28",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-15","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    8",",,7,0730",,,,,"  -17",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-16","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,,,,,"  -28",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-17","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,"   51",",,7,0730","  102",",,7,0730"," -133",",,7"," -267",",,7",,,"    2",",,7",,,,,,,,,"   25",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-18","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,,,,," -122",",,7"," -267",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-19","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,,,,,"  -83",",,7"," -261",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-20","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","  -28",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-21","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,,,,,"  -44",",,7"," -178",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-22","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,,,,,"  -39",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-23","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,,,,,"    0",",,7"," -206",",,7",,,"    3",",,7",,,,,,,,,"   13",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-24","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   13",",,7,0730",,,,," -122",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-25","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -144",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-26","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -139",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-27","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"  -67",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-02-28","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0","T,,7,0730",,,,,"  -44",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-01","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -11",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-02","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730"," -150",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-03","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,," -156",",,7"," -311",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-04","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"  -89",",,7"," -300",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-05","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,"  152",",,7,0730","  -17",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-06","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"  -50",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-07","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"    6",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-08","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730",,,,,"   28",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-09","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","   51",",,7,0730","  102",",,7,0730","  254",",,7,0730","   17",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-10","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-11","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   50",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-12","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,"   25",",,7,0730",,,"   78",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-13","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US",,,"   51",",,7,0730",,,"  -11",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-14","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   11",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-15","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   83",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-16","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   89",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-17","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   72",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00488160","2019-03-18","44.8405","-106.8383","1143.0","SHERIDAN FIELD STATION, WY US","    0",",,7,0730","    0",",,7,0730",,,"   89",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
