"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00412011","2019-06-06","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  244",",,7","  256",",,7,0600","  256",",,7","  261",",,7",,,,,,,,,,,,
"USC00412011","2019-06-07","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   56",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  233",",,7","  244",",,7,0600","  256",",,7","  278",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-06-08","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  244",",,7","  267",",,7,0600","  267",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-06-09","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  256",",,7","  267",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-06-10","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  250",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-06-11","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  333",",,7","  244",",,7","  244",",,7,0600","  267",",,7","  278",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-06-12","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","  320",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  228",",,7","  228",",,7,0600","  261",",,7","  267",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-06-13","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    5",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  228",",,7","  228",",,7,0600","  256",",,7","  261",",,7",,,,,,,,,,,,
"USC00412011","2019-06-14","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  228",",,7","  233",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-15","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  233",",,7","  256",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-16","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  256",",,7","  267",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-17","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  211",",,7","  228",",,7,0600","  261",",,7","  267",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-06-18","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  328",",,7","  228",",,7","  250",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-19","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  250",",,7","  256",",,7,0600","  267",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-20","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  256",",,7","  267",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-06-21","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  267",",,7","  283",",,7,0600","  267",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-06-22","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  272",",,7","  272",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-06-23","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  272",",,7","  278",",,7,0600","  267",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-06-24","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  267",",,7","  272",",,7,0600","  267",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-06-25","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   36",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  239",",,7","  244",",,7,0600","  261",",,7","  272",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-06-26","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    8",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  244",",,7","  272",",,7,0600","  256",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-27","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  272",",,7","  272",",,7,0600","  256",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-28","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  261",",,7","  261",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-29","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  233",",,7","  244",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-06-30","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  350",",,7","  239",",,7","  239",",,7,0600","  261",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-01","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  233",",,7","  244",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-02","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  244",",,7","  261",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-03","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    5",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  261",",,7","  267",",,7,0600","  267",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-07-04","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  244",",,7","  267",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-07-05","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  267",",,7","  278",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-07-06","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  256",",,7","  256",",,7,0600","  267",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-07-07","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  256",",,7","  267",",,7,0600","  261",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-07-08","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  267",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-09","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  261",",,7","  261",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-10","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  261",",,7","  261",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-11","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  256",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-12","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  256",",,7","  261",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-13","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  261",",,7","  272",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-14","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  256",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-15","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  256",",,7","  272",",,7,0600","  278",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-07-16","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  272",",,7","  283",",,7,0600","  278",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-07-17","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  278",",,7","  278",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-07-18","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  272",",,7","  272",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-19","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  267",",,7","  272",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-20","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  261",",,7","  261",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-21","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  256",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-22","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  256",",,7","  272",",,7,0600","  278",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-07-23","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  350",",,7","  256",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-24","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    5",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  233",",,7","  233",",,7,0600","  278",",,7","  278",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-07-25","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  211",",,7","  211",",,7,0600","  267",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-26","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  206",",,7","  211",",,7,0600","  261",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-27","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  211",",,7","  233",",,7,0600","  261",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-28","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   66",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  233",",,7","  267",",,7,0600","  261",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-07-29","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  267",",,7","  267",",,7,0600","  267",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-07-30","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  256",",,7","  267",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-07-31","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  256",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-08-01","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  244",",,7","  244",",,7,0600","  272",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-08-02","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  244",",,7","  250",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-08-03","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  250",",,7","  250",",,7,0600","  278",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-04","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  250",",,7","  261",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-05","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  261",",,7","  267",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-06","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   30",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  267",",,7","  272",",,7,0600","  278",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-08-07","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  267",",,7,0600","  278",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-08-08","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  283",",,7,0600","  278",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-08-09","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  283",",,7","  283",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-10","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  278",",,7","  278",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-11","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  278",",,7","  278",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-12","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  272",",,7","  272",",,7,0600","  283",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-13","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  267",",,7,0600","  283",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-14","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  267",",,7","  267",",,7,0600","  278",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-15","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  267",",,7","  272",",,7,0600","  283",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-16","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  267",",,7","  267",",,7,0600","  289",",,7","  300",",,7",,,,,,,,,,,,
"USC00412011","2019-08-17","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  267",",,7","  272",",,7,0600","  289",",,7","  300",",,7",,,,,,,,,,,,
"USC00412011","2019-08-18","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  272",",,7","  272",",,7,0600","  289",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-19","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  272",",,7","  278",",,7,0600","  289",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-20","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  267",",,7,0600","  283",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-21","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  267",",,7,0600","  283",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-22","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  272",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-08-23","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  267",",,7","  267",",,7,0600","  283",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-24","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  267",",,7","  278",",,7,0600","  283",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-25","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  278",",,7","  278",",,7,0600","  283",",,7","  294",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-08-26","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    8",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  267",",,7","  272",",,7,0600","  278",",,7","  289",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-08-27","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  272",",,7","  278",",,7,0600","  278",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-28","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  272",",,7","  283",",,7,0600","  278",",,7","  294",",,7",,,,,,,,,,,,
"USC00412011","2019-08-29","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   66",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  250",",,7","  261",",,7,0600","  278",",,7","  289",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-08-30","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  256",",,7","  267",",,7,0600","  278",",,7","  300",",,7",,,,,,,,,,,,
"USC00412011","2019-08-31","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  256",",,7","  261",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-09-01","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  250",",,7","  250",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-09-02","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  244",",,7","  244",",,7,0600","  278",",,7","  289",",,7",,,,,,,,,,,,
"USC00412011","2019-09-03","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  244",",,7","  250",",,7,0600","  278",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-09-04","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   66",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  250",",,7","  267",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-09-05","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","  216",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  250",",,7","  250",",,7,0600","  267",",,7","  278",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-09-06","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   71",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  244",",,7","  244",",,7,0600","  267",",,7","  272",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-09-07","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  244",",,7","  256",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-09-08","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  250",",,7","  261",",,7,0600","  272",",,7","  278",",,7",,,,,,,,,,,,
"USC00412011","2019-09-09","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  256",",,7","  261",",,7,0600","  272",",,7","  283",",,7",,,,,,,,,,,,
"USC00412011","2019-09-10","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   91",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  239",",,7","  239",",,7,0600","  272",",,7","  278",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-09-11","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","  117",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  239",",,7","  250",",,7,0600","  272",",,7","  278",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-09-12","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","  150",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  244",",,7","  256",",,7,0600","  267",",,7","  272",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-09-13","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   84",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  233",",,7","  250",",,7,0600","  267",",,7","  272",",,7",,,"    1",",,7",,,,,,,,
"USC00412011","2019-09-14","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  250",",,7","  250",",,7,0600","  267",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-09-15","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  244",",,7","  250",",,7,0600","  267",",,7","  267",",,7",,,,,,,,,,,,
"USC00412011","2019-09-16","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   41",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  244",",,7","  244",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-17","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    3",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  239",",,7","  239",",,7,0600","  261",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-18","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  239",",,7","  261",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-19","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  261",",,7","  267",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-20","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  267",",,7","  272",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-21","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    3",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  267",",,7","  278",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-22","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  261",",,7","  272",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-23","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","   81",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  250",",,7","  256",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
"USC00412011","2019-09-24","27.7793","-97.5055","13.4","CORPUS CHRISTI NWS, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  328",",,7","  256",",,7","  256",",,7,0600","  267",",,7","  272",",,7",,,,,,,,,,,,
