"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014753","2019-04-07","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   50",",,W","   44",",,W",,,,,"   41",",,W",,,"  320",",,W","  180",",,W","  180",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-08","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  124",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   11",",,W","   45",",,W",,,,,"    0",",,W",,,"    0",",,W","   50",",,W","   50",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-09","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","    0",",,W","   34",",,W",,,,,"    0",",,W",,,"    0",",,W","   50",",,W","   50",",,W","   85",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-10","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   61",",,W","  -11",",,W","   60",",,W",,,,,"    0",",,W",,,"    0",",,W","  310",",,W","  310",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-11","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","  -17",",,W","   40",",,W",,,,,"   51",",,W",,,"  403",",,W","  310",",,W","  310",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-12","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   33",",,W","   57",",,W",,,,,"    0",",,W",,,"    0",",,W","  200",",,W","  200",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-13","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   97",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  122",",,W","   71",",,W",,,,,"   21",",,W",,,"  167",",,W","  210",",,W","  210",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-14","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  106",",,W","   40",",,W",,,,,"   28",",,W",,,"  224",",,W","  180",",,W","  180",",,W","   85",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-15","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  236",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   44",",,W","   87",",,W",,,,,"   21",",,W",,,"  168",",,W","  300",",,W","  270",",,W","  161",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-16","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   28",",,W","   85",",,W",,,,,"  100",",,W",,,"  805",",,W","  270",",,W","  270",",,W","  170",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-17","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   22",",,W","   47",",,W",,,,,"  100",",,W",,,"  807",",,W","  180",",,W","  110",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-18","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   39",",,W","   78",",,W",,,,,"    0",",,W",,,"    0",",,W","  180",",,W","  180",",,W","  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-19","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  144",",,W","  115",",,W",,,,,"    6",",,W",,,"   49",",,W","  210",",,W","  210",",,W","  188",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-20","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  117",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  156",",,W","  107",",,W",,,,,"    0",",,W",,,"    0",",,W","  210",",,W","  210",",,W","  197",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-21","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  106",",,W","   45",",,W",,,,,"   15",",,W",,,"  123",",,W","  180",",,W","  180",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-22","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  660",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   72",",,W","   54",",,W",,,,,"    0",",,W",,,"    0",",,W","   20",",,W","   20",",,W","  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-23","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  107",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   67",",,W","   45",",,W",,,,,"    5",",,W",,,"   41",",,W","   30",",,W","   30",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-24","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   67",",,W","   56",",,W",,,,,"   53",",,W",,,"  438",",,W","  300",",,W","  300",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-25","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   39",",,W","   41",",,W",,,,,"   84",",,W",,,"  696",",,W","  180",",,W","  180",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-26","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  213",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   56",",,W","   60",",,W",,,,,"    0",",,W",,,"    0",",,W","  120",",,W","  120",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-27","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  157",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   39",",,W","   82",",,W",,,,,"   12",",,W",,,"  100",",,W","  270",",,W","  270",",,W","  152",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-28","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   33",",,W","   46",",,W",,,,,"   19",",,W",,,"  159",",,W","  270",",,W","  270",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-29","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   11",",,W","   44",",,W",,,,,"   73",",,W",,,"  612",",,W","  270",",,W","  320",",,W","   85",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-04-30","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   43",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   44",",,W","   26",",,W",,,,,"    0",",,W",,,"    0",",,W","  310",",,W","  310",",,W","   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-01","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   44",",,W","   33",",,W",,,,,"    3",",,W",,,"   25",",,W","  180",",,W","  180",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-02","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   50",",,W","   34",",,W",,,,,"    0",",,W",,,"    0",",,W","   40",",,W","   40",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-03","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   61",",,W","   26",",,W",,,,,"    0",",,W",,,"    0",",,W","  180",",,W","  180",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-04","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   78",",,W","   22",",,W",,,,,"    0",",,W",,,"    0",",,W","   70",",,W","   70",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-05","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   67",",,W","   34",",,W",,,,,"    0",",,W",,,"    0",",,W","   40",",,W","   50",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-06","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   67",",,W","   47",",,W",,,,,"   59",",,W",,,"  506",",,W","   50",",,W","   50",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-07","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   50",",,W","   55",",,W",,,,,"   66",",,W",,,"  566",",,W","  180",",,W","  180",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-08","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   89",",,W","   34",",,W",,,,,"   88",",,W",,,"  758",",,W","   40",",,W","   40",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-09","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   61",",,W","   42",",,W",,,,,"   57",",,W",,,"  492",",,W","   70",",,W","  140",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-10","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   41",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   78",",,W","   68",",,W",,,,,"    5",",,W",,,"   43",",,W","  180",",,W","  180",",,W","  130",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-11","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  100",",,W","   48",",,W",,,,,"   88",",,W",,,"  763",",,W","  310",",,W","  310",",,W","   85",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-12","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  180",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  100",",,W","   22",",,W","   26",",,W",,,,,"    0",",,W",,,"    0",",,W","   70",",,W","   70",",,W","   85",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-13","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  231",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   33",",,W","   62",",,W",,,,,"   13",",,W",,,"  113",",,W","   90",",,W","   90",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-14","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   86",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","   33",",,W","   38",",,W",,,,,"    0",",,W",,,"    0",",,W","   30",",,W","   30",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-15","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   44",",,W","   38",",,W",,,,,"   67",",,W",,,"  587",",,W","  300",",,W","  320",",,W","   85",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-16","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   78",",,W","   27",",,W",,,,,"   70",",,W",,,"  615",",,W","  320",",,W","  310",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-17","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   94",",,W","   39",",,W",,,,,"    7",",,W",,,"   62",",,W","  270",",,W","  300",",,W","   85",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-18","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   94",",,W","   50",",,W",,,,,"   92",",,W",,,"  811",",,W","  160",",,W","  160",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-19","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   33",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  100",",,W","   85",",,W",,,,,"   39",",,W",,,"  345",",,W","  180",",,W","  180",",,W","  152",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-20","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   91",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  111",",,W","   66",",,W",,,,,"   46",",,W",,,"  408",",,W","  230",",,W","  230",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-21","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  111",",,W","   85",",,W",,,,,"   95",",,W",,,"  843",",,W","  320",",,W","  320",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-22","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   94",",,W","   54",",,W",,,,,"   97",",,W",,,"  862",",,W","  330",",,W","  330",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-23","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   64",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   89",",,W","   76",",,W",,,,,"    9",",,W",,,"   80",",,W","  210",",,W","  210",",,W","  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-24","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   83",",,W","   72",",,W",,,,,"    0",",,W",,,"    0",",,W","  250",",,W","  310",",,W","  157",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-25","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   36",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","   83",",,W","   49",",,W",,,,,"   69",",,W",,,"  617",",,W","  200",",,W",,,"  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-26","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   58",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","   94",",,W","   65",",,W",,,,,"   72",",,W",,,"  645",",,W","  270",",,W","  270",",,W","  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-27","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  139",",,W","   38",",,W",,,,,"   89",",,W",,,"  798",",,W","   50",",,W","   50",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-28","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   79",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   89",",,W","   47",",,W",,,,,"    1",",,W",,,"    9",",,W","   90",",,W","   90",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-29","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   72",",,W","   30",",,W",,,,,"    0",",,W",,,"    0",",,W","  340",",,W","  340",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-30","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   91",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   78",",,W","   29",",,W",,,,,"    0",",,W",,,"    0",",,W","  180",",,W","  180",",,W","   85",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-05-31","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   66",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  122",",,W","   43",",,W",,,,,"   87",",,W",,,"  786",",,W","  360",",,W","  360",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-01","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  122",",,W","   29",",,W",,,,,"   61",",,W",,,"  551",",,W","   90",",,W","   90",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-02","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  106",",,W","   32",",,W",,,,,"   46",",,W",,,"  417",",,W","  180",",,W","  180",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-03","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  100",",,W","   75",",,W",,,,,"   83",",,W",,,"  753",",,W","  270",",,W","  270",",,W","  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-04","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   72",",,W","   48",",,W",,,,,"   79",",,W",,,"  717",",,W","  270",",,W","  270",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-05","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  139",",,W","   64",",,W",,,,,"   58",",,W",,,"  527",",,W","  210",",,W","  210",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-06","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  167",",,W","   44",",,W",,,,,"   47",",,W",,,"  428",",,W","  210",",,W","  210",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-07","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  150",",,W","   40",",,W",,,,,"   76",",,W",,,"  692",",,W","  180",",,W","  180",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-08","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  139",",,W","   46",",,W",,,,,"   97",",,W",,,"  885",",,W","  210",",,W","   60",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-09","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  128",",,W","   44",",,W",,,,,"   93",",,W",,,"  840",",,W","  180",",,W","  180",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-10","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   69",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  122",",,W","   45",",,W",,,,,"   78",",,W",,,"  712",",,W","  160",",,W","  160",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-11","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  262",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  144",",,W","   61",",,W",,,,,"   27",",,W",,,"  247",",,W","  310",",,W","  310",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-12","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  111",",,W","   43",",,W",,,,,"   95",",,W",,,"  869",",,W","  210",",,W","  210",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-13","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  206",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   94",",,W","   57",",,W",,,,,"    0",",,W",,,"    0",",,W","   40",",,W","   40",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-14","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  100",",,W","   67",",,W",,,,,"   59",",,W",,,"  540",",,W","  270",",,W","  270",",,W","  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-15","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  122",",,W","   77",",,W",,,,,"   96",",,W",,,"  879",",,W","  210",",,W","  210",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-16","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   33",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  161",",,W","   45",",,W",,,,,"    0",",,W",,,"    0",",,W","  230",",,W","  230",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-17","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  167",",,W","   29",",,W",,,,,"   38",",,W",,,"  348",",,W","  160",",,W","  320",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-18","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  167",",,W","   17",",,W",,,,,"    0",",,W",,,"    0",",,W","  180",",,W","  180",",,W","   40",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-19","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  161",",,W","   26",",,W",,,,,"   11",",,W",,,"  101",",,W","  180",",,W","  160",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-20","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","   66",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  161",",,W","   36",",,W",,,,,"    0",",,W",,,"    0",",,W","  180",",,W","  180",",,W","  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014753","2019-06-21","42.2123","-71.1137","190.5","BLUE HILL LCD, MA US","  191",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  144",",,W","   43",",,W",,,,,"    2",",,W",,,"   18",",,W","  310",",,W","  310",",,W","   85",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
