"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00024110","2019-12-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"   33",",,W","    0",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   39",",,W","  -27",",,W","   30",",,W",,,,,,,,,,,"  320",",,W","  350",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"    6",",,W","  -21",",,W","   20",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   -5",",,W","  -16",",,W","   18",",,W",,,,,,,,,,,"  290",",,W","  310",",,W",,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   -5",",,W","  -27",",,W","   14",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   -5",",,W","  -21",",,W","    8",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,,,"   45",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   22",",,W","  -49",",,W","   13",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   56",",,W",,,,,"    6",",,W","  -10",",,W","   10",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"   36",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   10",",,W",,,,,"  139",",,W","  -32",",,W","   39",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"  107",",,W","  148",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  139",",,W","   56",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   83",",,W","   33",",,W","   32",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   72",",,W","    0",",,W","   10",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   39",",,W","    0",",,W","    8",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   50",",,W","  -10",",,W","   16",",,W",,,,,,,,,,,"  360",",,W","  340",",,W",,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   28",",,W","  -21",",,W","   11",",,W",,,,,,,,,,,"  100",",,W","  100",",,W",,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   17",",,W","  -16",",,W","   13",",,W",,,,,,,,,,,"  110",",,W","  150",",,W",,,,,"   40",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"   17",",,W","    6",",,W","   24",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"   28",",,W","    6",",,W","   36",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-12-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   33",",,W","   11",",,W","   22",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-12-31","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   89",",,W","   22",",,W","   32",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    5",",,W",,,,,"  139",",,W","   67",",,W","   47",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   13",",,W",,,,,"   83",",,W","   22",",,W","   34",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  128",",,W","   22",",,W","   37",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  106",",,W","   11",",,W","   63",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   78",",,W","   11",",,W","   43",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  122",",,W","   11",",,W","   55",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  122",",,W","   78",",,W","   47",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   89",",,W","   11",",,W","   54",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   50",",,W","  -38",",,W","   17",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   20",",,W",,,,,"   33",",,W","  -43",",,W","   34",",,W",,,,,,,,,,,"  140",",,W","  160",",,W",,,,,"   81",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   56",",,W","  -10",",,W","   26",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"  103",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   89",",,W","   11",",,W","   55",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    5",",,W",,,,,"   17",",,W","  -93",",,W","   62",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  -66",",,W"," -138",",,W","   30",",,W",,,,,,,,,,,"  320",",,W","  340",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"    0",",,W","  -99",",,W","   44",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   17",",,W","  -93",",,W","   15",",,W",,,,,,,,,,,"  180",",,W","  330",",,W",,,,,"   36",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"    0",",,W","  -82",",,W","   17",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   36",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   25",",,W",,,,,"   17",",,W","  -38",",,W","   18",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   78",",,W","  -21",",,W","   21",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   58",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   56",",,W","  -10",",,W","   16",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   18",",,W",,,,,"   50",",,W","  -10",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   56",",,W",,,,,"   50",",,W","  -21",",,W","   13",",,W",,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   48",",,W",,,,,"   39",",,W","   22",",,W","   10",",,W",,,,,,,,,,,"  320",",,W","  360",",,W",,,,,"   36",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   15",",,W",,,,,"  117",",,W","   -5",",,W","   18",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   20",",,W",,,,,"   78",",,W","   -5",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024110","2020-01-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   13",",,W",,,,,"   89",",,W","    6",",,W","   22",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   54",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   25",",,W",,,,,"  100",",,W","  -10",",,W","   15",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"   45",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   23",",,W",,,,,"   72",",,W","   -5",",,W","   25",",,W",,,,,,,,,,,"   70",",,W","  310",",,W",,,,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   67",",,W","  -10",",,W","   14",",,W",,,,,,,,,,,"  180",",,W","  190",",,W",,,,,"   40",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-01-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    5",",,W",,,,,"   33",",,W","  -16",",,W","   22",",,W",,,,,,,,,,,"  260",",,W","  150",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-01-31","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  156",",,W","   28",",,W","   43",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  116",",,W","  165",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-02-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"  156",",,W","   39",",,W","   74",",,W",,,,,,,,,,,"  250",",,W","  200",",,W",,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   78",",,W","  -32",",,W","   22",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   67",",,W","  -60",",,W","   20",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   11",",,W","  -66",",,W","   27",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"   39",",,W","    0",",,W","   10",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"   40",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   20",",,W",,,,,"   44",",,W","    0",",,W","   14",",,W",,,,,,,,,,,"  360",",,W","   30",",,W",,,,,"   36",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"   56",",,W","   11",",,W","   20",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  111",",,W","   17",",,W","   50",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   78",",,W","  -10",",,W","   33",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  117",",,W","  -38",",,W","   17",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  156",",,W","    6",",,W","   47",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  117",",,W","  -21",",,W","   16",",,W",,,,,,,,,,,"  170",",,W","  330",",,W",,,,,"   45",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   72",",,W","  -32",",,W","   30",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  122",",,W","   11",",,W","   49",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   89",",,W","  -10",",,W","   36",",,W",,,,,,,,,,,"  180",",,W","  190",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  122",",,W","   -5",",,W","   45",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  106",",,W","  -32",",,W","   24",",,W",,,,,,,,,,,"  250",",,W","  220",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  100",",,W","  -66",",,W","   21",",,W",,,,,,,,,,,"   30",",,W","   40",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   89",",,W","  -60",",,W","   24",",,W",,,,,,,,,,,"  360",",,W","  150",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   89",",,W","  -55",",,W","   23",",,W",,,,,,,,,,,"  350",",,W","  160",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   94",",,W","  -60",",,W","   18",",,W",,,,,,,,,,,"  360",",,W","  210",",,W",,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  122",",,W","  -38",",,W","   23",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   15",",,W",,,,,"  117",",,W","    0",",,W","   62",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,,,"  174",",,W","  219",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-02-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  117",",,W","   -5",",,W","   50",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-02-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   94",",,W","  -38",",,W","   14",",,W",,,,,,,,,,,"  200",",,W","  220",",,W",,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-02-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  133",",,W","    0",",,W","   14",",,W",,,,,,,,,,,"  350",",,W","  230",",,W",,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  150",",,W","  -16",",,W","   20",",,W",,,,,,,,,,,"  230",",,W","  220",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  161",",,W","  -16",",,W","   36",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-02-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  144",",,W","    6",",,W","   59",",,W",,,,,,,,,,,"  320",",,W","  260",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-03-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  117",",,W","  -27",",,W","   35",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2020-03-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  172",",,W","   11",",,W","   52",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2020-03-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  183",",,W","   67",",,W","   54",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
