"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093997","2019-06-15","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  300",",,W","  172",",,W",,,,,"   36",",,W",,,,," 0116",",,W",,,,,,,"  360",",,W","  250",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-16","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","  161",",,W",,,,,"   32",",,W",,,,," 1419",",,W",,,,,,,"   40",",,W","   40",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-17","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","  144",",,W",,,,,"   30",",,W",,,,," 1607",",,W",,,,,,,"  110",",,W","  110",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-18","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   46",",,W,",,,,,"  222",",,W","  161",",,W",,,,,"   23",",,W",,,,," 0243",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-19","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    5",",,W,",,,,,"  244",",,W","  167",",,W",,,,,"   20",",,W",,,,," 0431",",,W",,,,,,,"   10",",,W","   10",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-20","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  333",",,W","  156",",,W",,,,,"   57",",,W",,,,," 2320",",,W",,,,,,,"  150",",,W","  150",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-21","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  178",",,W",,,,,"   62",",,W",,,,," 0521",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"  161",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-22","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   25",",,W,",,,,,"  283",",,W","  178",",,W",,,,,"   57",",,W",,,,," 1638",",,W",,,,,,,"  340",",,W","  350",",,W",,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-23","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   71",",,W,",,,,,"  267",",,W","  139",",,W",,,,,"   49",",,W",,,,," 1715",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-24","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  306",",,W","  106",",,W",,,,,"   53",",,W",,,,," 1547",",,W",,,,,,,"  230",",,W","  220",",,W",,,,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-25","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  350",",,W","  172",",,W",,,,,"   61",",,W",,,,," 2358",",,W",,,,,,,"  140",",,W","  150",",,W",,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-26","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  350",",,W","  200",",,W",,,,,"   70",",,W",,,,," 1708",",,W",,,,,,,"  170",",,W","  180",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-27","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  367",",,W","  233",",,W",,,,,"  102",",,W",,,,," 1300",",,W",,,,,,,"  190",",,W","  180",",,W",,,,,"  161",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-28","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  389",",,W","  217",",,W",,,,,"   67",",,W",,,,," 1244",",,W",,,,,,,"  180",",,W","  190",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-29","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  389",",,W","  211",",,W",,,,,"   58",",,W",,,,," 1354",",,W",,,,,,,"  150",",,W","  170",",,W",,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-06-30","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  361",",,W","  222",",,W",,,,,"   62",",,W",,,,," 1354",",,W",,,,,,,"  170",",,W","  150",",,W",,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-01","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  194",",,W",,,,,"   64",",,W",,,,," 0846",",,W",,,,,,,"  170",",,W","  190",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-02","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  200",",,W",,,,,"   41",",,W",,,,," 1657",",,W",,,,,,,"  240",",,W","  230",",,W",,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-03","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  194",",,W",,,,,"   58",",,W",,,,," 1547",",,W",,,,,,,"  170",",,W","  180",",,W",,,,,"  125",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-04","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  200",",,W",,,,,"   68",",,W",,,,," 1034",",,W",,,,,,,"  150",",,W","  120",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-05","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   15",",,W,",,,,,"  322",",,W","  211",",,W",,,,,"   65",",,W",,,,," 1954",",,W",,,,,,,"  140",",,W","  160",",,W",,,,,"  165",",,W","  259",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-06","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","  194",",,W",,,,,"   41",",,W",,,,," 0614",",,W",,,,,,,"   10",",,W","   10",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-07","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  172",",,W",,,,,"   33",",,W",,,,," 1553",",,W",,,,,,,"  100",",,W","  120",",,W",,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-08","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  217",",,W",,,,,"   66",",,W",,,,," 1547",",,W",,,,,,,"  130",",,W","  120",",,W",,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-09","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   84",",,W,",,,,,"  339",",,W","  189",",,W",,,,,"   35",",,W",,,,," 0053",",,W",,,,,,,"  270",",,W","  290",",,W",,,,,"  170",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-10","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  306",",,W","  189",",,W",,,,,"   43",",,W",,,,," 0627",",,W",,,,,,,"  350",",,W","  340",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-11","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  150",",,W",,,,,"   22",",,W",,,,," 1727",",,W",,,,,,,"  130",",,W","  120",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-12","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  178",",,W",,,,,"   51",",,W",,,,," 1600",",,W",,,,,,,"  160",",,W","  180",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-13","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  178",",,W",,,,,"   44",",,W",,,,," 1210",",,W",,,,,,,"  180",",,W","  170",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-14","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  194",",,W",,,,,"   46",",,W",,,,," 1405",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-15","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  350",",,W","  217",",,W",,,,,"   45",",,W",,,,," 1355",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-16","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  372",",,W","  211",",,W",,,,,"   57",",,W",,,,," 1455",",,W",,,,,,,"  180",",,W","  170",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-17","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  411",",,W","  244",",,W",,,,,"   91",",,W",,,,," 1522",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,"  148",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-18","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   18",",,W,",,,,,"  400",",,W","  239",",,W",,,,,"   91",",,W",,,,," 0306",",,W",,,,,,,"  210",",,W","  220",",,W",,,,,"  161",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-19","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  406",",,W","  250",",,W",,,,,"   89",",,W",,,,," 1544",",,W",,,,,,,"  180",",,W","  200",",,W",,,,,"  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-20","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  411",",,W","  250",",,W",,,,,"   79",",,W",,,,," 1320",",,W",,,,,,,"  190",",,W","  170",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-21","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  311",",,W","  194",",,W",,,,,"   55",",,W",,,,," 1808",",,W",,,,,,,"   30",",,W","   40",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-22","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","  172",",,W",,,,,"   51",",,W",,,,," 1342",",,W",,,,,,,"   30",",,W","   40",",,W",,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-23","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","  133",",,W",,,,,"   26",",,W",,,,," 1611",",,W",,,,,,,"   90",",,W","   90",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-24","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  144",",,W",,,,,"   56",",,W",,,,," 1138",",,W",,,,,,,"  160",",,W","  150",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-25","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  350",",,W","  189",",,W",,,,,"   77",",,W",,,,," 1402",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-26","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  333",",,W","  206",",,W",,,,,"   82",",,W",,,,," 0938",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-27","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  356",",,W","  206",",,W",,,,,"   72",",,W",,,,," 1323",",,W",,,,,,,"  180",",,W","  160",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-28","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  372",",,W","  233",",,W",,,,,"   73",",,W",,,,," 0926",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-29","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  339",",,W","  200",",,W",,,,,"   42",",,W",,,,," 0856",",,W",,,,,,,"   70",",,W","   60",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-30","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  356",",,W","  172",",,W",,,,,"   67",",,W",,,,," 1629",",,W",,,,,,,"  160",",,W","  170",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-07-31","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  406",",,W","  222",",,W",,,,,"   89",",,W",,,,," 1845",",,W",,,,,,,"  170",",,W","  150",",,W",,,,,"  157",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-01","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  328",",,W","  217",",,W",,,,,"   59",",,W",,,,," 0853",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-02","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  300",",,W","  217",",,W",,,,,"   54",",,W",,,,," 0625",",,W",,,,,,,"  140",",,W","  130",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-03","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  333",",,W","  211",",,W",,,,,"   26",",,W",,,,," 1745",",,W",,,,,,,"  100",",,W","  110",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-04","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  339",",,W","  189",",,W",,,,,"   29",",,W",,,,," 1847",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-05","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  322",",,W","  200",",,W",,,,,"   31",",,W",,,,," 1116",",,W",,,,,,,"  220",",,W","  200",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-06","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  372",",,W","  200",",,W",,,,,"   32",",,W",,,,," 1949",",,W",,,,,,,"  150",",,W","  140",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-07","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  211",",,W",,,,,"   58",",,W",,,,," 0810",",,W",,,,,,,"  100",",,W","  110",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-08","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  163",",,W,",,,,,"  294",",,W","  189",",,W",,,,,"   40",",,W",,,,," 0351",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,"  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-09","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  300",",,W","  200",",,W",,,,,"   37",",,W",,,,," 1554",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-10","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   89",",,W,",,,,,"  317",",,W","  222",",,W",,,,,"   51",",,W",,,,," 0522",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-11","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  196",",,W,",,,,,"  328",",,W","  211",",,W",,,,,"   55",",,W",,,,," 0157",",,W",,,,,,,"  330",",,W","  340",",,W",,,,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-12","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  328",",,W","  200",",,W",,,,,"   27",",,W",,,,," 0011",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-13","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   25",",,W,",,,,,"  322",",,W","  189",",,W",,,,,"   47",",,W",,,,," 1957",",,W",,,,,,,"  170",",,W","  310",",,W",,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-14","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","  167",",,W",,,,,"   39",",,W",,,,," 0000",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-15","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  356",",,W","  172",",,W",,,,,"   58",",,W",,,,," 0951",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-16","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"  322",",,W","  189",",,W",,,,,"   44",",,W",,,,," 1000",",,W",,,,,,,"   20",",,W","   20",",,W",,,,,"  130",",,W","  170",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-17","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  732",",,W,",,,,,"  322",",,W","  167",",,W",,,,,"   76",",,W",,,,," 0125",",,W",,,,,,,"  320",",,W","  230",",,W",,,,,"  210",",,W","  300",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-18","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  310",",,W,",,,,,"  311",",,W","  178",",,W",,,,,"   44",",,W",,,,," 0105",",,W",,,,,,,"  240",",,W","  210",",,W",,,,,"  143",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-19","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  356",",,W","  206",",,W",,,,,"   49",",,W",,,,," 1651",",,W",,,,,,,"  160",",,W","  160",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-20","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  378",",,W","  244",",,W",,,,,"   57",",,W",,,,," 1950",",,W",,,,,,,"  150",",,W","  150",",,W",,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-21","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   79",",,W,",,,,,"  294",",,W","  200",",,W",,,,,"   57",",,W",,,,," 0501",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-22","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   25",",,W,",,,,,"  272",",,W","  206",",,W",,,,,"   38",",,W",,,,," 0332",",,W",,,,,,,"  190",",,W","   90",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-23","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   53",",,W,",,,,,"  239",",,W","  189",",,W",,,,,"   52",",,W",,,,," 1602",",,W",,,,,,,"  130",",,W","  130",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-08-24","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  254",",,W,",,,,,"  267",",,W","  156",",,W",,,,,"   58",",,W",,,,," 2247",",,W",,,,,,,"  320",",,W","  340",",,W",,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
