"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00086282","2019-10-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   44",",,a",,,"  151",",,a","   59",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-10-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   18",",,a",,,"  146",",,a","   79",",,a",,,,,,,,,"  108","H,,S"
"ASN00086282","2019-10-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  193",",,a","   76",",,a",,,,,,,,,"  119","H,,S"
"ASN00086282","2019-10-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   94",",,a",,,"  196",",,a","   63",",,a",,,,,,,,,"  134","H,,S"
"ASN00086282","2019-10-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  223",",,a","   62",",,a",,,,,,,,,"  171","H,,S"
"ASN00086282","2019-10-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  256",",,a","  125",",,a",,,,,,,,,"  157","H,,S"
"ASN00086282","2019-10-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  184",",,a","  107",",,a",,,,,,,,,"  138","H,,S"
"ASN00086282","2019-10-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  198",",,a","  109",",,a",,,,,,,,,"  127","H,,S"
"ASN00086282","2019-10-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   80",",,a",,,"  150",",,a","   73",",,a",,,,,,,,,"  101","H,,S"
"ASN00086282","2019-10-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  213",",,a","   38",",,a",,,,,,,,,"  135","H,,S"
"ASN00086282","2019-10-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  157",",,a","   63",",,a",,,,,,,,,"  102","H,,S"
"ASN00086282","2019-10-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  167",",,a","   65",",,a",,,,,,,,,"  125","H,,S"
"ASN00086282","2019-10-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  173",",,a","   96",",,a",,,,,,,,,"  128","H,,S"
"ASN00086282","2019-10-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  225",",,a","   93",",,a",,,,,,,,,"  142","H,,S"
"ASN00086282","2019-10-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  289",",,a","   54",",,a",,,,,,,,,"  207","H,,S"
"ASN00086282","2019-10-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  335",",,a","  114",",,a",,,,,,,,,"  262","H,,S"
"ASN00086282","2019-10-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  235",",,a","  159",",,a",,,,,,,,,"  154","H,,S"
"ASN00086282","2019-10-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  160",",,a","   87",",,a",,,,,,,,,"  112","H,,S"
"ASN00086282","2019-10-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   26",",,a",,,"  173",",,a","   68",",,a",,,,,,,,,"  114","H,,S"
"ASN00086282","2019-10-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  229",",,a","   56",",,a",,,,,,,,,"  154","H,,S"
"ASN00086282","2019-10-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  301",",,a","   65",",,a",,,,,,,,,"  211","H,,S"
"ASN00086282","2019-10-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  283",",,a","  102",",,a",,,,,,,,,"  221","H,,S"
"ASN00086282","2019-10-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  336",",,a","  132",",,a",,,,,,,,,"  258","H,,S"
"ASN00086282","2019-11-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  342",",,a","  191",",,a",,,,,,,,,"  243","H,,S"
"ASN00086282","2019-11-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   58",",,a",,,"  182",",,a","  148",",,a",,,,,,,,,"  159","H,,S"
"ASN00086282","2019-11-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   80",",,a",,,"  204",",,a","  113",",,a",,,,,,,,,"  132","H,,S"
"ASN00086282","2019-11-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   36",",,a",,,"  163",",,a","   71",",,a",,,,,,,,,"   96","H,,S"
"ASN00086282","2019-11-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   64",",,a",,,"  197",",,a","   46",",,a",,,,,,,,,"  151","H,,S"
"ASN00086282","2019-11-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  240",",,a","  107",",,a",,,,,,,,,"  159","H,,S"
"ASN00086282","2019-11-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  198",",,a","  102",",,a",,,,,,,,,"  140","H,,S"
"ASN00086282","2019-11-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   28",",,a",,,"  146",",,a","   87",",,a",,,,,,,,,"   89","H,,S"
"ASN00086282","2019-11-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   30",",,a",,,"  143",",,a","   53",",,a",,,,,,,,,"  119","H,,S"
"ASN00086282","2019-11-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  179",",,a","   97",",,a",,,,,,,,,"  138","H,,S"
"ASN00086282","2019-11-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  295",",,a","   72",",,a",,,,,,,,,"  215","H,,S"
"ASN00086282","2019-11-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  173",",,a","  110",",,a",,,,,,,,,"  106","H,,S"
"ASN00086282","2019-11-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   24",",,a",,,"  171",",,a","   62",",,a",,,,,,,,,"  136","H,,S"
"ASN00086282","2019-11-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  223",",,a","  107",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2019-11-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  195",",,a","  109",",,a",,,,,,,,,"  123","H,,S"
"ASN00086282","2019-11-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  186",",,a","   62",",,a",,,,,,,,,"  131","H,,S"
"ASN00086282","2019-11-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  172",",,a","   78",",,a",,,,,,,,,"  118","H,,S"
"ASN00086282","2019-11-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  284",",,a","   54",",,a",,,,,,,,,"  179","H,,S"
"ASN00086282","2019-11-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  202",",,a","   81",",,a",,,,,,,,,"  144","H,,S"
"ASN00086282","2019-11-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  350",",,a","   82",",,a",,,,,,,,,"  290","H,,S"
"ASN00086282","2019-11-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  416",",,a","  150",",,a",,,,,,,,,"  200","H,,S"
"ASN00086282","2019-11-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  207",",,a","  120",",,a",,,,,,,,,"  139","H,,S"
"ASN00086282","2019-11-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  242",",,a","   71",",,a",,,,,,,,,"  159","H,,S"
"ASN00086282","2019-11-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  248",",,a","   99",",,a",,,,,,,,,"  168","H,,S"
"ASN00086282","2019-11-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  293",",,a","   88",",,a",,,,,,,,,"  194","H,,S"
"ASN00086282","2019-11-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  150",",,a","   98",",,a",,,,,,,,,"   99","H,,S"
"ASN00086282","2019-11-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   66",",,a",,,"  257",",,a","   49",",,a",,,,,,,,,"  162","H,,S"
"ASN00086282","2019-11-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  238",",,a","   87",",,a",,,,,,,,,"  163","H,,S"
"ASN00086282","2019-11-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  228",",,a","  113",",,a",,,,,,,,,"  144","H,,S"
"ASN00086282","2019-11-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   96",",,a",,,"  192",",,a","   94",",,a",,,,,,,,,"  131","H,,S"
"ASN00086282","2019-12-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  175",",,a","   96",",,a",,,,,,,,,"  119","H,,S"
"ASN00086282","2019-12-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   50",",,a",,,"  163",",,a","   83",",,a",,,,,,,,,"  123","H,,S"
"ASN00086282","2019-12-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  228",",,a","   88",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2019-12-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  234",",,a","  104",",,a",,,,,,,,,"  155","H,,S"
"ASN00086282","2019-12-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  249",",,a","   80",",,a",,,,,,,,,"  168","H,,S"
"ASN00086282","2019-12-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  209",",,a","  115",",,a",,,,,,,,,"  141","H,,S"
"ASN00086282","2019-12-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  237",",,a","   74",",,a",,,,,,,,,"  159","H,,S"
"ASN00086282","2019-12-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  294",",,a","  125",",,a",,,,,,,,,"  212","H,,S"
"ASN00086282","2019-12-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  394",",,a","  148",",,a",,,,,,,,,"  233","H,,S"
"ASN00086282","2019-12-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  183",",,a","  130",",,a",,,,,,,,,"  143","H,,S"
"ASN00086282","2019-12-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  203",",,a","  119",",,a",,,,,,,,,"  151","H,,S"
"ASN00086282","2019-12-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  207",",,a","  120",",,a",,,,,,,,,"  140","H,,S"
"ASN00086282","2019-12-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  221",",,a","   82",",,a",,,,,,,,,"  169","H,,S"
"ASN00086282","2019-12-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  220",",,a","  134",",,a",,,,,,,,,"  166","H,,S"
"ASN00086282","2019-12-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  237",",,a","  133",",,a",,,,,,,,,"  167","H,,S"
"ASN00086282","2019-12-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  231",",,a","   97",",,a",,,,,,,,,"  167","H,,S"
"ASN00086282","2019-12-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  307",",,a","   97",",,a",,,,,,,,,"  231","H,,S"
"ASN00086282","2019-12-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  409",",,a","  133",",,a",,,,,,,,,"  282","H,,S"
"ASN00086282","2019-12-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  259",",,a","  167",",,a",,,,,,,,,"  192","H,,S"
"ASN00086282","2019-12-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  446",",,a","  117",",,a",,,,,,,,,"  321","H,,S"
"ASN00086282","2019-12-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  206",",,a","  168",",,a",,,,,,,,,"  153","H,,S"
"ASN00086282","2019-12-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  212",",,a","  121",",,a",,,,,,,,,"  158","H,,S"
"ASN00086282","2019-12-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  240",",,a","  126",",,a",,,,,,,,,"  168","H,,S"
"ASN00086282","2019-12-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  259",",,a","  133",",,a",,,,,,,,,"  192","H,,S"
"ASN00086282","2019-12-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  319",",,a","  126",",,a",,,,,,,,,"  217","H,,S"
"ASN00086282","2019-12-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  230",",,a","  151",",,a",,,,,,,,,"  170","H,,S"
"ASN00086282","2019-12-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  295",",,a","  123",",,a",,,,,,,,,"  237","H,,S"
"ASN00086282","2019-12-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  318",",,a","  163",",,a",,,,,,,,,"  236","H,,S"
"ASN00086282","2019-12-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  352",",,a","  152",",,a",,,,,,,,,"  273","H,,S"
"ASN00086282","2019-12-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  426",",,a","  195",",,a",,,,,,,,,"  260","H,,S"
"ASN00086282","2019-12-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   18",",,a",,,"  226",",,a","  138",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2020-01-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  263",",,a","   93",",,a",,,,,,,,,"  185","H,,S"
"ASN00086282","2020-01-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  264",",,a","  101",",,a",,,,,,,,,"  189","H,,S"
"ASN00086282","2020-01-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  369",",,a","  114",",,a",,,,,,,,,"  276","H,,S"
"ASN00086282","2020-01-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  302",",,a","  183",",,a",,,,,,,,,"  176","H,,S"
"ASN00086282","2020-01-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   16",",,a",,,"  157",",,a","  120",",,a",,,,,,,,,"  132","H,,S"
"ASN00086282","2020-01-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   90",",,a",,,"  173",",,a","  115",",,a",,,,,,,,,"  152","H,,S"
"ASN00086282","2020-01-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  199",",,a","  118",",,a",,,,,,,,,"  177","H,,S"
"ASN00086282","2020-01-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  259",",,a","  160",",,a",,,,,,,,,"  201","H,,S"
"ASN00086282","2020-01-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  337",",,a","  163",",,a",,,,,,,,,"  270","H,,S"
"ASN00086282","2020-01-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  341",",,a","  192",",,a",,,,,,,,,"  169","H,,S"
"ASN00086282","2020-01-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  144",",,a",,,"  195",",,a","  114",",,a",,,,,,,,,"  148","H,,S"
"ASN00086282","2020-01-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  216",",,a","  117",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2020-01-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  327",",,a","  111",",,a",,,,,,,,,"  245","H,,S"
"ASN00086282","2020-01-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  339",",,a","  162",",,a",,,,,,,,,"  269","H,,S"
"ASN00086282","2020-01-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  383",",,a","  188",",,a",,,,,,,,,"  223","H,,S"
"ASN00086282","2020-01-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  302",",,a",,,"  196",",,a","  149",",,a",,,,,,,,,"  149","H,,S"
"ASN00086282","2020-01-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  253",",,a","  116",",,a",,,,,,,,,"  175","H,,S"
"ASN00086282","2020-01-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  288",",,a","  118",",,a",,,,,,,,,"  215","H,,S"
"ASN00086282","2020-01-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  291",",,a","  165",",,a",,,,,,,,,"  216","H,,S"
"ASN00086282","2020-01-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  238",",,a","  167",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2020-01-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  248",",,a",,,"  242",",,a","  133",",,a",,,,,,,,,"  182","H,,S"
"ASN00086282","2020-01-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  325",",,a","  131",",,a",,,,,,,,,"  206","H,,S"
"ASN00086282","2020-01-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  178",",,a",,,"  236",",,a","  124",",,a",,,,,,,,,"  160","H,,S"
"ASN00086282","2020-01-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  241",",,a","  102",",,a",,,,,,,,,"  182","H,,S"
"ASN00086282","2020-01-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  280",",,a","  124",",,a",,,,,,,,,"  201","H,,S"
"ASN00086282","2020-01-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  252",",,a","  130",",,a",,,,,,,,,"  181","H,,S"
"ASN00086282","2020-01-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  251",",,a","  108",",,a",,,,,,,,,"  170","H,,S"
"ASN00086282","2020-01-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  260",",,a","  116",",,a",,,,,,,,,"  191","H,,S"
"ASN00086282","2020-01-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  316",",,a","  160",",,a",,,,,,,,,"  236","H,,S"
"ASN00086282","2020-01-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  393",",,a","  149",",,a",,,,,,,,,"  312","H,,S"
"ASN00086282","2020-01-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  436",",,a","  203",",,a",,,,,,,,,"  313","H,,S"
"ASN00086282","2020-02-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   22",",,a",,,"  288",",,a","  230",",,a",,,,,,,,,"  173","H,,S"
"ASN00086282","2020-02-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  156",",,a",,,"  244",",,a","  129",",,a",,,,,,,,,"  174","H,,S"
"ASN00086282","2020-02-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  188",",,a","  117",",,a",,,,,,,,,"  143","H,,S"
"ASN00086282","2020-02-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  196",",,a","  107",",,a",,,,,,,,,"  149","H,,S"
"ASN00086282","2020-02-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  206",",,a","  109",",,a",,,,,,,,,"  166","H,,S"
"ASN00086282","2020-02-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  284",",,a","  144",",,a",,,,,,,,,"  208","H,,S"
"ASN00086282","2020-02-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  258",",,a","  157",",,a",,,,,,,,,"  198","H,,S"
"ASN00086282","2020-02-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  299",",,a","  156",",,a",,,,,,,,,"  227","H,,S"
"ASN00086282","2020-02-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  277",",,a","  156",",,a",,,,,,,,,"  212","H,,S"
"ASN00086282","2020-02-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  276",",,a","  173",",,a",,,,,,,,,"  217","H,,S"
"ASN00086282","2020-02-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  282",",,a","  173",",,a",,,,,,,,,"  209","H,,S"
"ASN00086282","2020-02-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  258",",,a","  175",",,a",,,,,,,,,"  213","H,,S"
"ASN00086282","2020-02-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  312",",,a","  174",",,a",,,,,,,,,"  246","H,,S"
"ASN00086282","2020-02-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  342",",,a","  191",",,a",,,,,,,,,"  221","H,,S"
"ASN00086282","2020-02-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  110",",,a",,,"  190",",,a","  180",",,a",,,,,,,,,"  165","H,,S"
"ASN00086282","2020-02-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   34",",,a",,,"  260",",,a","  152",",,a",,,,,,,,,"  186","H,,S"
"ASN00086282","2020-02-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  273",",,a","  138",",,a",,,,,,,,,"  211","H,,S"
"ASN00086282","2020-02-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  215",",,a","  164",",,a",,,,,,,,,"  164","H,,S"
"ASN00086282","2020-02-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   94",",,a",,,"  201",",,a","  128",",,a",,,,,,,,,"  146","H,,S"
"ASN00086282","2020-02-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   18",",,a",,,"  178",",,a","  121",",,a",,,,,,,,,"  146","H,,S"
"ASN00086282","2020-02-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  193",",,a","  118",",,a",,,,,,,,,"  142","H,,S"
"ASN00086282","2020-02-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  217",",,a","   93",",,a",,,,,,,,,"  158","H,,S"
"ASN00086282","2020-02-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  345",",,a","  109",",,a",,,,,,,,,"  226","H,,S"
"ASN00086282","2020-02-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  285",",,a","  154",",,a",,,,,,,,,"  211","H,,S"
"ASN00086282","2020-02-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  319",",,a","  169",",,a",,,,,,,,,"  204","H,,S"
"ASN00086282","2020-02-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   92",",,a",,,"  205",",,a","  129",",,a",,,,,,,,,"  128","H,,S"
"ASN00086282","2020-02-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  203",",,a","   72",",,a",,,,,,,,,"  157","H,,S"
"ASN00086282","2020-02-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  200",",,a","  127",",,a",,,,,,,,,"  156","H,,S"
"ASN00086282","2020-02-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  234",",,a","  117",",,a",,,,,,,,,"  174","H,,S"
"ASN00086282","2020-03-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  325",",,a","  108",",,a",,,,,,,,,"  217","H,,S"
"ASN00086282","2020-03-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  187",",,a","  118",",,a",,,,,,,,,"  148","H,,S"
"ASN00086282","2020-03-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  201",",,a","  124",",,a",,,,,,,,,"  154","H,,S"
"ASN00086282","2020-03-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  225",",,a","  125",",,a",,,,,,,,,"  185","H,,S"
"ASN00086282","2020-03-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  700",",,a",,,"  200",",,a","  148",",,a",,,,,,,,,"  167","H,,S"
"ASN00086282","2020-03-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  136",",,a",,,"  195",",,a","  139",",,a",,,,,,,,,"  156","H,,S"
"ASN00086282","2020-03-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  199",",,a","  134",",,a",,,,,,,,,"  154","H,,S"
"ASN00086282","2020-03-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  219",",,a","  119",",,a",,,,,,,,,"  154","H,,S"
"ASN00086282","2020-03-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  206",",,a","  100",",,a",,,,,,,,,"  145","H,,S"
"ASN00086282","2020-03-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  240",",,a","   90",",,a",,,,,,,,,"  169","H,,S"
