"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00362942","2019-06-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  106",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-06-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   84",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-06-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  144",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-06-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-06-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  178",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-06-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  183",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-06-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  161",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  128",",,7",,,,,,,,,"   69",",,7,0700",,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  133",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   91",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  156",",,7",,,,,,,,,"  -36",",X,7,0700",,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  189",",,7",,,,,,,,,"   23",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  112",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  200",",,7",,,,,,,,,"  -76",",X,7,0700",,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  112",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  200",",,7",,,,,,,,,"  -74",",X,7,0700",,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  307",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  183",",,7",,,,,,,,," -267",",X,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  172",",,7",,,,,,,,,"   23",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7",,,,,,,,,"   53",",,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  124",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  183",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  183",",,7",,,,,,,,,"  267",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  156",",,7",,,,,,,,," -211",",X,7,0700",,,,,,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,,,,,,,"   84",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  139",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  139",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  200",",,7",,,,,,,,,"  -64",",X,7,0700",,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,,,,,,,"   38",",,7,0700",,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  200",",,7",,,,,,,,,"   -5",",X,7,0700",,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  217",",,7",,,,,,,,,"   64",",,7,0700",,,,,,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  282",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7",,,,,,,,," -168",",X,7,0700",,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  378",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  172",",,7",,,,,,,,,"  -79",",X,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  122",",,7",,,,,,,,,"   38",",,7,0700",,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  122",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  133",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  144",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  150",",,7",,,,,,,,,"   99",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  172",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-07-31","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  140",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  178",",,7",,,,,,,,,"  -86",",X,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  325",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7",,,,,,,,," -234",",X,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,,,,,"   64",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,,,,,"   43",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  167",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  167",",,7",,,,,,,,,"   15",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  167",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  109",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  167",",,7",,,,,,,,,"  -66",",X,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,"   53",",,7,0700",,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  111",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  117",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  128",",,7",,,,,,,,,"   36",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  112",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  189",",,7",,,,,,,,," -104",",X,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  167",",,7",,,,,,,,,"   23",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,,,"   15",",,7,0700",,,,,,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  161",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  161",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  183",",,7",,,,,,,,,"   30",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  183",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  183",",,7",,,,,,,,,"   -8",",X,7,0700",,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  189",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  150",",,7",,,,,,,,,"   -3",",X,7,0700",,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  106",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   83",",,7",,,,,,,,,"   20",",,7,0700",,,,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   83",",,7",,,,,,,,,"   36",",,7,0700",,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   79",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   94",",,7",,,,,,,,,"  -41",",X,7,0700",,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  172",",,7",,,,,,,,,"  -15",",X,7,0700",,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  111",",,7",,,,,,,,,"   38",",,7,0700",,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   78",",,7",,,,,,,,,"   51",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-08-31","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  144",",,7",,,,,,,,,"   43",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,,,,,"   38",",,7,0700",,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  653",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  150",",,7",,,,,,,,,"   38",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  144",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  111",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  106",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  106",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  106",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  111",",,7",,,,,,,,,"   51",",,7,0700",,,,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  117",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  122",",,7",,,,,,,,,"   41",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  156",",,7",,,,,,,,,"  -64",",X,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,,,,,"   20",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-09-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   89",",,7",,,,,,,,,"   53",",,7,0700",,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
