"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00142980","2019-02-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -50",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,0800","   69",",,7",,,"   28",",,7",,,"   28",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-02-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    5",",,7,0800","   13",",,7,0800","    0","T,,7,0800","   17",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0800","  220",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-02-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   13",",,7,0800","   25",",,7,0800","   25",",,7,0800","  -72",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0800","  148",",,7",,,"   22",",,7",,,"   28",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-02-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0","T,,7,0800","   25",",,7,0800","  -50",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0800","  145",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-02-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   56",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  127",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-02-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  312",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-02-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   44",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","  278",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-02-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  343",",,7,0800","  229",",,7,0800","  229",",,7,0800","    0",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","  217",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-02-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","   33",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800","  204",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-02-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0","T,,7,0800","  127",",,7,0800","   72",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,," -156",",,7,0800","  312",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-02-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","  -61",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -161",",,7,0800","  138",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-02-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","  -83",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,," -183",",,7,0800","  175",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   11",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0800","  137",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   28",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0800","  164",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   53",",,7,0800","  102",",,7,0800","  178",",,7,0800","  -56",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -167",",,7,0800","  335",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","   13",",,7,0800","  178",",,7,0800"," -122",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,0800","  196",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","  -67",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,," -183",",,7,0800","   58",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800","    0",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","  166",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   78",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800","  298",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   28",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  163",",,7",,,"   33",",,7",,,"   33",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-03-09","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   78",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  306",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-03-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  106",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  206",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-03-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   83",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  143",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-03-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  328",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-03-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  119",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  463",",,7",,,"   28",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2019-03-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","  117",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  563",",,7",,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2019-03-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  415",",,7",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00142980","2019-03-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  232",",,7",,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2019-03-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800","   68",",,7",,,"   33",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2019-03-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  108",",,7",,,"   28",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2019-03-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  203",",,7",,,"   39",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2019-03-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  212",",,7",,,"   44",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2019-03-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  114",",,7",,,"   44",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2019-03-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  169",",,7",,,"   44",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00142980","2019-03-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  307",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  230",",,7",,,"   61",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00142980","2019-03-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  161",",,7",,,"   56",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00142980","2019-03-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  148",",,7",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00142980","2019-03-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","   68",",,7",,,"   61",",,7",,,"   78",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-03-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800","  388",",,7",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00142980","2019-03-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800","  295",",,7",,,"   67",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2019-03-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  293",",,7",,,"   78",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00142980","2019-03-30","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   20",",,7,0800","   18",",,7,0800","   25",",,7,0800","   56",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","  319",",,7",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00142980","2019-03-31","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  167",",,7",,,"   44",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00142980","2019-04-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -11",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   11",",,7","  139",",,7","   22",",,7,0800","  122",",,7",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,
"USC00142980","2019-04-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   17",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   22",",,7","  167",",,7","   22",",,7,0800","  172",",,7",,,"   50",",,7",,,"   72",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-04-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   17",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   28",",,7","  161",",,7","   33",",,7,0800","  238",",,7",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00142980","2019-04-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   33",",,7",,,,,,,"   51",",,7,0800",,,,,,,"   33",",,7","  189",",,7","   56",",,7,0800","  220",",,7",,,"   61",",,7",,,"   78",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-04-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   56",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   72",",,7","  222",",,7","   83",",,7,0800","  183",",,7",,,"   72",",,7",,,"  100",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2019-04-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   83",",,7",,,,,,,"  102",",,7,0800",,,,,,,"   89",",,7","  233",",,7","  111",",,7,0800","  438",",,7",,,"   83",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2019-04-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   56",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   78",",,7","  228",",,7","  100",",,7,0800","  233",",,7",,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2019-04-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   61",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   78",",,7","  239",",,7","   67",",,7,0800","  182",",,7",,,"   83",",,7",,,"  117",",,7",,,,,,,,,,,,
"USC00142980","2019-04-09","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   61",",,7",,,,,,,"  102",",,7,0800",,,,,,,"   78",",,7","  272",",,7","   83",",,7,0800","  105",",,7",,,"   89",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2019-04-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   83",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   94",",,7","  228",",,7","   94",",,7,0800","  277",",,7",,,"  106",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2019-04-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  294",",,7","  -39",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   -6",",X,7","  217",",,7","  -39",",,7,0800","  447",",,7",,,"   94",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2019-04-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -67",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   -6",",X,7","   78",",,7","  -44",",,7,0800","  254",",,7",,,"   72",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2019-04-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -44",",,7",,,,,,,"   38",",,7,0800",,,,,,,"    0",",,7","  206",",,7","   33",",,7,0800","  166",",,7",,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2019-04-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -28",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   17",",,7","  172",",,7","   22",",,7,0800","  111",",,7",,,"   72",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00142980","2019-04-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   17",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   28",",,7","  206",",,7","   33",",,7,0800","  209",",,7",,,"   67",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00142980","2019-04-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   33",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   56",",,7","  233",",,7","   78",",,7,0800","   84",",,7",,,"   83",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2019-04-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   72",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   83",",,7","  267",",,7","  117",",,7,0800","  214",",,7",,,"   89",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2019-04-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   28",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   56",",,7","  228",",,7","   50",",,7,0800","  269",",,7",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2019-04-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  -11",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   22",",,7","  189",",,7","    6",",,7,0800","  293",",,7",,,"   94",",,7",,,"  117",",,7",,,,,,,,,,,,
"USC00142980","2019-04-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","    6",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   28",",,7","  250",",,7","  111",",,7,0800","  109",",,7",,,"   89",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2019-04-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  106",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   78",",,7","  267",",,7","  172",",,7,0800","  295",",,7",,,"  100",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00142980","2019-04-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   89",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   89",",,7","  278",",,7","   94",",,7,0800","  286",",,7",,,"  111",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00142980","2019-04-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   56",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   72",",,7","  211",",,7","   61",",,7,0800","  253",",,7",,,"  111",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00142980","2019-04-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   17",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   44",",,7","  150",",,7","   39",",,7,0800","   84",",,7",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2019-04-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   39",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   50",",,7","  278",",,7","  122",",,7,0800","   82",",,7",,,"   89",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00142980","2019-04-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   11",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   67",",,7","  228",",,7","   72",",,7,0800","  243",",,7",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2019-04-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   72",",,7",,,,,,,"   99",",,7,0800",,,,,,,"   67",",,7","  228",",,7","  100",",,7,0800","  385",",,7",,,"  106",",,7",,,"  128",",,7",,,"    1",",,7",,,,,,,,
"USC00142980","2019-04-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   22",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   44",",,7","  239",",,7","   72",",,7,0800","  286",",,7",,,"  111",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00142980","2019-04-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   72",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   56",",,7","  233",",,7","   83",",,7,0800","  404",",,7",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2019-04-30","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   61",",,7","  189",",,7","   50",",,7,0800","  256",",,7",,,"  117",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00142980","2019-05-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   39",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   56",",,7","  150",",,7","   61",",,7,0800","  169",",,7",,,"   56",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00142980","2019-05-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   39",",,7",,,,,,,"   56",",,7,0800",,,,,,,"   61",",,7","  161",",,7","   50",",,7,0800","  190",",,7",,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2019-05-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   61",",,7","  189",",,7","  111",",,7,0800","  108",",,7",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,
