"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00207308","2019-03-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   83",",,7","  -61",",,7",,,,,,,,,"  -56",",,7,0700",,,,
"USC00207308","2019-03-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,7,0700","    0",",,7,0700",,,"  194",",,7","   22",",,7",,,,,,,,,"   50",",,7,0700",,,,
"USC00207308","2019-04-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -50",",,7",,,,,,,,,"    6",",,7,0700",,,,
"USC00207308","2019-04-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   22",",,7",,,,,,,,,"   33",",,7,0700",,,,
"USC00207308","2019-04-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   33",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2019-04-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   50",",,7",,,,,,,,,"  139",",,7,0700",,,,
"USC00207308","2019-04-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   83",",,7",,,,,,,,,"  122",",,7,0700",,,,
"USC00207308","2019-04-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   17",",,7",,,,,,,,,"   28",",,7,0700",,,,
"USC00207308","2019-04-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  100",",,7",,,,,,,,,"  111",",,7,0700",,,,
"USC00207308","2019-04-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   39",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2019-04-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","    0",",,7",,,,,,,,,"   22",",,7,0700",,,,
"USC00207308","2019-04-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  132",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","    0",",,7",,,,,,,,,"   22",",,7,0700",,,,
"USC00207308","2019-04-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   22",",,7",,,,,,,,,"   72",",,7,0700",,,,
"USC00207308","2019-04-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700","  211",",,7","   72",",,7",,,,,,,,,"   83",",,7,0700",,,,
"USC00207308","2019-04-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   67",",,7",,,,,,,,,"  150",",,7,0700",,,,
"USC00207308","2019-04-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   44",",,7",,,,,,,,,"   67",",,7,0700",,,,
"USC00207308","2019-04-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   67",",,7",,,,,,,,,"  161",",,7,0700",,,,
"USC00207308","2019-04-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   11",",,7",,,,,,,,,"   56",",,7,0700",,,,
"USC00207308","2019-04-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-04-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   28",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2019-04-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  107",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   50",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2019-05-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  480",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   61",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2019-05-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   89",",,7",,,,,,,,,"  106",",,7,0700",,,,
"USC00207308","2019-05-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   83",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2019-05-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   44",",,7",,,,,,,,,"   83",",,7,0700",,,,
"USC00207308","2019-05-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   56",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2019-05-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   56",",,7",,,,,,,,,"   72",",,7,0700",,,,
"USC00207308","2019-05-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   61",",,7",,,,,,,,,"  139",",,7,0700",,,,
"USC00207308","2019-05-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  100",",,7",,,,,,,,,"  111",",,7,0700",,,,
"USC00207308","2019-05-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   78",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2019-05-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   67",",,7",,,,,,,,,"   72",",,7,0700",,,,
"USC00207308","2019-05-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700","  133",",,7","   44",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2019-05-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   61",",,7",,,,,,,,,"  128",",,7,0700",,,,
"USC00207308","2019-05-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   67",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2019-05-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   72",",,7",,,,,,,,,"  178",",,7,0700",,,,
"USC00207308","2019-05-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  122",",,7",,,,,,,,,"  133",",,7,0700",,,,
"USC00207308","2019-05-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7",,,,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2019-05-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   11",",,7",,,,,,,,,"  117",",,7,0700",,,,
"USC00207308","2019-05-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   72",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-05-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-05-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  133",",,7",,,,,,,,,"  156",",,7,0700",,,,
"USC00207308","2019-05-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  144",",,7",,,,,,,,,"  167",",,7,0700",,,,
"USC00207308","2019-05-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   99",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  139",",,7",,,,,,,,,"  156",",,7,0700",,,,
"USC00207308","2019-06-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  198",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  139",",,7",,,,,,,,,"  150",",,7,0700",,,,
"USC00207308","2019-06-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   44",",,7",,,,,,,,,"  100",",,7,0700",,,,
"USC00207308","2019-06-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   72",",,7",,,,,,,,,"  100",",,7,0700",,,,
"USC00207308","2019-06-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  111",",,7",,,,,,,,,"  156",",,7,0700",,,,
"USC00207308","2019-06-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  139",",,7",,,,,,,,,"  150",",,7,0700",,,,
"USC00207308","2019-06-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  133",",,7",,,,,,,,,"  211",",,7,0700",,,,
"USC00207308","2019-06-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  384",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,
"USC00207308","2019-06-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   72",",,7",,,,,,,,,"  128",",,7,0700",,,,
"USC00207308","2019-06-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  267",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  128",",,7",,,,,,,,,"  139",",,7,0700",,,,
"USC00207308","2019-06-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  128",",,7",,,,,,,,,"  156",",,7,0700",,,,
"USC00207308","2019-06-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  139",",,7",,,,,,,,,"  144",",,7,0700",,,,
"USC00207308","2019-06-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  111",",,7",,,,,,,,,"  144",",,7,0700",,,,
"USC00207308","2019-06-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,,,,,"  178",",,7,0700",,,,
"USC00207308","2019-06-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   94",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  106",",,7",,,,,,,,,"  144",",,7,0700",,,,
"USC00207308","2019-06-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  106",",,7",,,,,,,,,"  117",",,7,0700",,,,
"USC00207308","2019-06-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  206",",,7",,,,,,,,,"  211",",,7,0700",,,,
"USC00207308","2019-06-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  156",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-06-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  167",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-06-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  178",",,7",,,,,,,,,"  206",",,7,0700",,,,
"USC00207308","2019-06-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-06-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  156",",,7",,,,,,,,,"  194",",,7,0700",,,,
"USC00207308","2019-07-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  167",",,7",,,,,,,,,"  233",",,7,0700",,,,
"USC00207308","2019-07-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  200",",,7",,,,,,,,,"  217",",,7,0700",,,,
"USC00207308","2019-07-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  206",",,7",,,,,,,,,"  217",",,7,0700",,,,
"USC00207308","2019-07-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  206",",,7",,,,,,,,,"  217",",,7,0700",,,,
"USC00207308","2019-07-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  145",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  200",",,7",,,,,,,,,"  211",",,7,0700",,,,
"USC00207308","2019-07-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700","  294",",,7","  128",",,7",,,,,,,,,"  161",",,7,0700",,,,
"USC00207308","2019-07-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  128",",,7",,,,,,,,,"  150",",,7,0700",,,,
"USC00207308","2019-07-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  161",",,7",,,,,,,,,"  228",",,7,0700",,,,
"USC00207308","2019-07-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  133",",,7",,,,,,,,,"  156",",,7,0700",,,,
"USC00207308","2019-07-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  172",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-07-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  178",",,7",,,,,,,,,"  239",",,7,0700",,,,
"USC00207308","2019-07-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  217",",,7",,,,,,,,,"  233",",,7,0700",,,,
"USC00207308","2019-07-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  244",",,7",,,,,,,,,"  250",",,7,0700",,,,
"USC00207308","2019-07-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  122",",,7",,,,,,,,,"  150",",,7,0700",,,,
"USC00207308","2019-07-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  122",",,7",,,,,,,,,"  167",",,7,0700",,,,
"USC00207308","2019-07-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,,,,,"  167",",,7,0700",,,,
"USC00207308","2019-07-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-07-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  200",",,7",,,,,,,,,"  222",",,7,0700",,,,
"USC00207308","2019-07-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   64",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  206",",,7",,,,,,,,,"  211",",,7,0700",,,,
"USC00207308","2019-07-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-08-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  133",",,7",,,,,,,,,"  161",",,7,0700",,,,
"USC00207308","2019-08-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  117",",,7",,,,,,,,,"  139",",,7,0700",,,,
"USC00207308","2019-08-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  122",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-08-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  167",",,7",,,,,,,,,"  206",",,7,0700",,,,
"USC00207308","2019-08-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   79",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  167",",,7",,,,,,,,,"  183",",,7,0700",,,,
"USC00207308","2019-08-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  172",",,7",,,,,,,,,"  217",",,7,0700",,,,
"USC00207308","2019-08-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   66",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,
"USC00207308","2019-08-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  178",",,7",,,,,,,,,"  200",",,7,0700",,,,
"USC00207308","2019-08-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-08-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-08-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2019-08-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  211",",,7",,,,,,,,,"  222",",,7,0700",,,,
"USC00207308","2019-08-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  156",",,7",,,,,,,,,"  217",",,7,0700",,,,
"USC00207308","2019-08-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,
