"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094960","2019-06-17","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0","T,,W,2400",,,,,"  233",",,W","  144",",,W","   28",",,W",,," 1301",",,W",,,,,"  260",",,W","  280",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-18","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  233",",,W","  100",",,W","   14",",,W",,," 0956",",,W",,,,,"  330",",,W","  290",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-19","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  261",",,W","  106",",,W","   16",",,W",,," 1348",",,W",,,,,"   60",",,W","   80",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-20","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   71",",,W,2400",,,,,"  250",",,W","  161",",,W","   31",",,W",,," 1325",",,W",,,,,"  160",",,W","  160",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-21","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  250",",,W","  172",",,W","   43",",,W",,," 1517",",,W",,,,,"  120",",,W","  110",",,W","   89",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-22","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0","T,,W,2400",,,,,"  250",",,W","  161",",,W","   34",",,W",,," 1314",",,W",,,,,"  150",",,W","  130",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-23","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  107",",,W,2400",,,,,"  228",",,W","  167",",,W","   24",",,W",,," 0146",",,W",,,,,"  160",",,W","  150",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-24","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   76",",,W,2400",,,,,"  233",",,W","  139",",,W","   35",",,W",,," 1349",",,W",,,,,"  320",",,W","  310",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-25","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    8",",,W,2400",,,,,"  272",",,W","  139",",,W","   39",",,W",,," 1152",",,W",,,,,"  270",",,W","  290",",,W","   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-26","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  144",",,W","   19",",,W",,," 1501",",,W",,,,,"  200",",,W","  230",",,W","   54",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-27","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   84",",,W,2400",,,,,"  256",",,W","  178",",,W","   20",",,W",,," 0852",",,W",,,,,"  230",",,W","  230",",,W","  116",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-28","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  183",",,W","   21",",,W",,," 1054",",,W",,,,,"  350",",,W","   30",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-29","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  317",",,W","  178",",,W","   22",",,W",,," 1850",",,W",,,,,"  150",",,W","  140",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-06-30","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  259",",,W,2400",,,,,"  272",",,W","  200",",,W","   36",",,W",,," 0615",",,W",,,,,"   30",",,W","   30",",,W","  157",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-01","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  180",",,W,2400",,,,,"  239",",,W","  200",",,W","   18",",,W",,," 0044",",,W",,,,,"  160",",,W","  160",",,W","   94",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-02","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   30",",,W,2400",,,,,"  306",",,W","  194",",,W","   13",",,W",,," 1551",",,W",,,,,"  330",",,W","  360",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-03","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  311",",,W","  172",",,W","   25",",,W",,," 1557",",,W",,,,,"  160",",,W","  160",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-04","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    5",",,W,2400",,,,,"  283",",,W","  200",",,W","   28",",,W",,," 1321",",,W",,,,,"  230",",,W","  220",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-05","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   20",",,W,2400",,,,,"  283",",,W","  178",",,W","   21",",,W",,," 1942",",,W",,,,,"   30",",,W","   20",",,W","   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-06","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  283",",,W","  200",",,W","   21",",,W",,," 0111",",,W",,,,,"   10",",,W","   10",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-07","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  161",",,W","   11",",,W",,," 1938",",,W",,,,,"   10",",,W","   20",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-08","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  183",",,W","   38",",,W",,," 1906",",,W",,,,,"  150",",,W","  160",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-09","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   97",",,W,2400",,,,,"  261",",,W","  206",",,W","   33",",,W",,," 0706",",,W",,,,,"  150",",,W","  160",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-10","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   15",",,W,2400",,,,,"  256",",,W","  194",",,W","   49",",,W",,," 0756",",,W",,,,,"  240",",,W","  240",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-11","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  283",",,W","  172",",,W","   21",",,W",,," 0000",",,W",,,,,"  330",",,W","  350",",,W","   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-12","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  189",",,W","   37",",,W",,," 1242",",,W",,,,,"  210",",,W","  220",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-13","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  306",",,W","  189",",,W","   16",",,W",,," 1333",",,W",,,,,"   40",",,W","   80",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-14","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0","T,,W,2400",,,,,"  333",",,W","  222",",,W","   38",",,W",,," 2116",",,W",,,,,"   30",",,W","   30",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-15","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  561",",,W,2400",,,,,"  344",",,W","  211",",,W","   47",",,W",,," 1633",",,W",,,,,"  330",",,W","  330",",,W","  148",",,W","  224",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-16","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  306",",,W","  206",",,W","   15",",,W",,," 1533",",,W",,,,,"  160",",,W","  160",",,W","   81",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-17","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  300",",,W","  211",",,W","   32",",,W",,," 1359",",,W",,,,,"  150",",,W","  130",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-18","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  311",",,W","  222",",,W","   22",",,W",,," 1011",",,W",,,,,"  170",",,W","  190",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-19","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  350",",,W","  211",",,W","   37",",,W",,," 1546",",,W",,,,,"  190",",,W","  180",",,W","  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-20","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  229",",,W,2400",,,,,"  250",",,W","  161",",,W","   26",",,W",,," 0730",",,W",,,,,"  220",",,W","  220",",,W","  192",",,W","  304",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-21","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  278",",,W","  139",",,W","   27",",,W",,," 1544",",,W",,,,,"  320",",,W","  350",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-22","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  267",",,W","  144",",,W","   31",",,W",,," 1221",",,W",,,,,"  320",",,W","  300",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-23","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  283",",,W","  161",",,W","   26",",,W",,," 1402",",,W",,,,,"  290",",,W","  320",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-24","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  150",",,W","   21",",,W",,," 1600",",,W",,,,,"  230",",,W","  190",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-25","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  278",",,W","  178",",,W","   51",",,W",,," 1427",",,W",,,,,"  210",",,W","  210",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-26","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   23",",,W,2400",,,,,"  294",",,W","  194",",,W","   37",",,W",,," 0633",",,W",,,,,"  170",",,W","  160",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-27","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  156",",,W","   23",",,W",,," 1657",",,W",,,,,"  270",",,W","  250",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-28","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  218",",,W,2400",,,,,"  239",",,W","  167",",,W","   30",",,W",,," 1612",",,W",,,,,"  190",",,W","  210",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-29","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  250",",,W","  156",",,W","   46",",,W",,," 1414",",,W",,,,,"  300",",,W","  280",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-30","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  244",",,W","  128",",,W","   15",",,W",,," 1032",",,W",,,,,"   40",",,W","   50",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-07-31","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  267",",,W","  122",",,W","   21",",,W",,," 0923",",,W",,,,,"  160",",,W","  180",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-01","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  156",",,W","   21",",,W",,," 1249",",,W",,,,,"  230",",,W","  210",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-02","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  300",",,W","  189",",,W","   13",",,W",,," 1015",",,W",,,,,"  210",",,W","  240",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-03","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0","T,,W,2400",,,,,"  306",",,W","  211",",,W","    8",",,W",,," 1726",",,W",,,,,"  120",",,W","   80",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-04","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  306",",,W","  183",",,W","   19",",,W",,," 1336",",,W",,,,,"  210",",,W","  210",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-05","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   89",",,W,2400",,,,,"  283",",,W","  200",",,W","   21",",,W",,," 1205",",,W",,,,,"  230",",,W","  230",",,W","  130",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-06","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  294",",,W","  167",",,W","   27",",,W",,," 1326",",,W",,,,,"  260",",,W","  270",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-07","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  300",",,W","  183",",,W","   44",",,W",,," 1609",",,W",,,,,"  310",",,W","  310",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-08","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  256",",,W","  139",",,W","   40",",,W",,," 1503",",,W",,,,,"  290",",,W","  290",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-09","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  261",",,W","  117",",,W","   18",",,W",,," 1615",",,W",,,,,"  260",",,W","  280",",,W","   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-10","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  241",",,W,2400",,,,,"  217",",,W","  183",",,W","   21",",,W",,," 0754",",,W",,,,,"  180",",,W","  180",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-11","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  267",",,W","  183",",,W","    9",",,W",,," 1209",",,W",,,,,"   30",",,W","   70",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-12","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0","T,,W,2400",,,,,"  256",",,W","  178",",,W","   15",",,W",,," 1246",",,W",,,,,"   70",",,W","   80",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-13","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  173",",,W,2400",,,,,"  267",",,W","  161",",,W","   19",",,W",,," 1551",",,W",,,,,"  240",",,W","  230",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-14","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    3",",,W,2400",,,,,"  250",",,W","  161",",,W","   22",",,W",,," 1039",",,W",,,,,"   40",",,W","   30",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-15","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0","T,,W,2400",,,,,"  267",",,W","  156",",,W","   23",",,W",,," 2221",",,W",,,,,"  280",",,W","  270",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-16","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   36",",,W,2400",,,,,"  267",",,W","  172",",,W","   35",",,W",,," 1402",",,W",,,,,"  260",",,W","  280",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-17","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   41",",,W,2400",,,,,"  283",",,W","  156",",,W","   33",",,W",,," 1540",",,W",,,,,"  150",",,W","  190",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-18","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  366",",,W,2400",,,,,"  239",",,W","  139",",,W","   39",",,W",,," 1104",",,W",,,,,"  290",",,W","  280",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-19","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  272",",,W","  117",",,W","   22",",,W",,," 1550",",,W",,,,,"  200",",,W","  200",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-20","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  112",",,W,2400",,,,,"  278",",,W","  178",",,W","   38",",,W",,," 0816",",,W",,,,,"  110",",,W","   10",",,W","  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-21","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  250",",,W","  139",",,W","   26",",,W",,," 1451",",,W",,,,,"  300",",,W","  300",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-22","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  233",",,W","  133",",,W","   21",",,W",,," 1340",",,W",,,,,"   40",",,W","  350",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-23","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  250",",,W","  111",",,W","   27",",,W",,," 1143",",,W",,,,,"  140",",,W","  110",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-24","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  233",",,W","  167",",,W","   43",",,W",,," 1601",",,W",,,,,"  140",",,W","  140",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-25","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    8",",,W,2400",,,,,"  233",",,W","  167",",,W","   51",",,W",,," 1218",",,W",,,,,"  140",",,W","  150",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-26","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  221",",,W,2400",,,,,"  217",",,W","  172",",,W","   34",",,W",,," 0817",",,W",,,,,"  150",",,W","  130",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-27","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    8",",,W,2400",,,,,"  222",",,W","  150",",,W","   61",",,W",,," 1335",",,W",,,,,"  260",",,W","  260",",,W","  139",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-28","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  222",",,W","  128",",,W","   53",",,W",,," 1138",",,W",,,,,"  270",",,W","  300",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-29","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  233",",,W","  128",",,W","   53",",,W",,," 1030",",,W",,,,,"  300",",,W","  300",",,W","  107",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-30","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  233",",,W","  100",",,W","   19",",,W",,," 1330",",,W",,,,,"  300",",,W","  310",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-08-31","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","    0",",,W,2400",,,,,"  222",",,W","  122",",,W","   22",",,W",,," 1338",",,W",,,,,"  190",",,W","  140",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-09-01","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","   10",",,W,2400",,,,,"  228",",,W","  150",",,W","   22",",,W",,," 0924",",,W",,,,,"  180",",,W","  190",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094960","2019-09-02","45.0622","-93.351","262.4","MINNEAPOLIS CRYSTAL AIRPORT, MN US","  160",",,W,2400",,,,,"  244",",,W","  161",",,W","   26",",,W",,," 2120",",,W",,,,,"  350",",,W","  340",",,W","  134",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
