"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00414980","2019-07-11","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   81",",,7,0700",,,,,"  344",",,7","  233",",,7",,,"  119",",,7,0700",,,"  233",",,7,0700","   93",",,7"
"USC00414980","2019-07-12","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  222",",,7",,,"   89",",,7,0700",,,"  239",",,7,0700","   87",",,7"
"USC00414980","2019-07-13","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  317",",,7","  239",",,7",,,"   97",",,7,0700",,,"  261",",,7,0700","  105",",,7"
"USC00414980","2019-07-14","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  233",",,7",,,"   74",",,7,0700",,,"  250",",,7,0700","  171",",,7"
"USC00414980","2019-07-15","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    8",",,7,0700",,,,,"  278",",,7","  217",",,7",,,"   48",",,7,0700",,,"  228",",,7,0700","   95",",,7"
"USC00414980","2019-07-16","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,,,,,"  114",",,7,0700",,,,,"  100",",,7"
"USC00414980","2019-07-17","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  250",",,7",,,"  109",",,7,0700",,,"  256",",,7,0700","  177",",,7"
"USC00414980","2019-07-18","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  244",",,7",,,"   97",",,7,0700",,,"  256",",,7,0700","  154",",,7"
"USC00414980","2019-07-19","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  239",",,7",,,"  109",",,7,0700",,,"  256",",,7,0700","  172",",,7"
"USC00414980","2019-07-20","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  244",",,7",,,"  114",",,7,0700",,,"  261",",,7,0700","  166",",,7"
"USC00414980","2019-07-21","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  239",",,7",,,"  104",",,7,0700",,,"  256",",,7,0700","  134",",,7"
"USC00414980","2019-07-22","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  239",",,7",,,"  109",",,7,0700",,,"  256",",,7,0700","  111",",,7"
"USC00414980","2019-07-23","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   28",",,7,0700",,,,,"  339",",,7","  194",",,7",,,"   86",",,7,0700",,,"  222",",,7,0700","  113",",,7"
"USC00414980","2019-07-24","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  311",",,7","  183",",,7",,,"   66",",,7,0700",,,"  194",",,7,0700","  109",",,7"
"USC00414980","2019-07-25","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  294",",,7","  161",",,7",,,"  124",",,7,0700",,,"  200",",,7,0700","  103",",,7"
"USC00414980","2019-07-26","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  306",",,7","  194",",,7",,,"   99",",,7,0700",,,"  211",",,7,0700","   90",",,7"
"USC00414980","2019-07-27","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  317",",,7","  194",",,7",,,"   97",",,7,0700",,,"  228",",,7,0700","   97",",,7"
"USC00414980","2019-07-28","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  228",",,7",,,"   97",",,7,0700",,,"  250",",,7,0700","   84",",,7"
"USC00414980","2019-07-29","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  244",",,7",,,"  114",",,7,0700",,,"  256",",,7,0700","  130",",,7"
"USC00414980","2019-07-30","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   13",",,7,0700",,,,,"  311",",,7","  233",",,7",,,"   33",",,7,0700",,,"  244",",,7,0700","   76",",,7"
"USC00414980","2019-07-31","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  361",",,7","  217",",,7",,,"   86",",,7,0700",,,"  228",",,7,0700","   42",",,7"
"USC00414980","2019-08-01","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7",,,"  107",",,7,0700",,,"  233",",,7,0700","   42",",,7"
"USC00414980","2019-08-02","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  233",",,7",,,"   74",",,7,0700",,,"  239",",,7,0700","   37",",,7"
"USC00414980","2019-08-03","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  239",",,7",,,"   74",",,7,0700",,,"  244",",,7,0700","   45",",,7"
"USC00414980","2019-08-04","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   13",",,7,0700",,,,,"  294",",,7","  239",",,7",,,"   79",",,7,0700",,,"  244",",,7,0700","   23",",,7"
"USC00414980","2019-08-05","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   15",",,7,0700",,,,,"  311",",,7","  233",",,7",,,"  130",",,7,0700",,,"  244",",,7,0700","   19",",,7"
"USC00414980","2019-08-06","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  350",",,7","  239",",,7",,,"   97",",,7,0700",,,"  244",",,7,0700","   26",",,7"
"USC00414980","2019-08-07","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,,,,,"   97",",,7,0700",,,,,"   42",",,7"
"USC00414980","2019-08-08","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,,,,,"  117",",,7,0700",,,,,"   84",",,7"
"USC00414980","2019-08-09","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,,,,,"   86",",,7,0700",,,,,"   90",",,7"
"USC00414980","2019-08-10","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,,,,,"  109",",,7,0700",,,,,"  109",",,7"
"USC00414980","2019-08-11","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,,,,,"  107",",,7,0700",,,,,"   85",",,7"
"USC00414980","2019-08-12","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,,,"  222",",,7",,,"  114",",,7,0700",,,"  239",",,7,0700","   85",",,7"
"USC00414980","2019-08-13","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  372",",,7",,,,,"  114",",,7,0700",,,"  250",",,7,0700","  100",",,7"
"USC00414980","2019-08-14","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   89",",,7,0700",,,,,"  378",",,7","  233",",,7",,,"  122",",,7,0700",,,"  244",",,7,0700","   60",",,7"
"USC00414980","2019-08-15","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    8",",,7,0700",,,,,"  333",",,7","  228",",,7",,,"   69",",,7,0700",,,"  239",",,7,0700","   39",",,7"
"USC00414980","2019-08-16","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  356",",,7","  228",",,7",,,"   97",",,7,0700",,,"  244",",,7,0700","   29",",,7"
"USC00414980","2019-08-17","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  361",",,7","  239",",,7",,,"  112",",,7,0700",,,"  261",",,7,0700","   64",",,7"
"USC00414980","2019-08-18","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  361",",,7","  250",",,7",,,"  770",",,7,0700",,,"  256",",,7,0700","  119",",,7"
"USC00414980","2019-08-19","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  361",",,7","  250",",,7",,,"  107",",,7,0700",,,"  250",",,7,0700","  111",",,7"
"USC00414980","2019-08-20","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  367",",,7","  239",",,7",,,"  104",",,7,0700",,,"  244",",,7,0700","   64",",,7"
"USC00414980","2019-08-21","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  378",",,7","  244",",,7",,,"  112",",,7,0700",,,"  256",",,7,0700","   35",",,7"
"USC00414980","2019-08-22","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  361",",,7","  233",",,7",,,"   99",",,7,0700",,,"  239",",,7,0700","   56",",,7"
"USC00414980","2019-08-23","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  361",",,7","  228",",,7",,,"  109",",,7,0700",,,"  239",",,7,0700","   84",",,7"
"USC00414980","2019-08-24","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,"   81",",,7,0700",,,"  239",",,7,0700","   48",",,7"
"USC00414980","2019-08-25","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  233",",,7",,,"   71",",,7,0700",,,"  239",",,7,0700","   35",",,7"
"USC00414980","2019-08-26","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  350",",,7","  239",",,7",,,"   89",",,7,0700",,,"  256",",,7,0700","   40",",,7"
"USC00414980","2019-08-27","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  383",",,7","  256",",,7",,,"  117",",,7,0700",,,"  267",",,7,0700","  137",",,7"
"USC00414980","2019-08-28","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  170",",,7,0700",,,,,"  294",",,7","  217",",,7",,,"   58",",,7,0700",,,"  233",",,7,0700","   61",",,7"
"USC00414980","2019-08-29","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  328",",,7","  233",",,7",,,"   58",",,7,0700",,,"  239",",,7,0700","   31",",,7"
"USC00414980","2019-08-30","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,"   94",",,7,0700",,,"  233",",,7,0700","   37",",,7"
"USC00414980","2019-08-31","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  724",",,7,0700",,,,,"  328",",,7","  206",",,7",,,"    0",",,7,0700",,,"  211",",,7,0700","   64",",,7"
"USC00414980","2019-09-01","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  109",",,7,0700",,,,,"  244",",,7","  211",",,7",,,"   23",",,7,0700",,,"  239",",,7,0700","   18",",,7"
"USC00414980","2019-09-02","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  217",",,7",,,"   74",",,7,0700",,,"  228",",,7,0700","   27",",,7"
"USC00414980","2019-09-03","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  228",",,7",,,"   84",",,7,0700",,,"  233",",,7,0700","   32",",,7"
"USC00414980","2019-09-04","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,"   76",",,7,0700",,,"  233",",,7,0700","   29",",,7"
"USC00414980","2019-09-05","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  217",",,7",,,"   94",",,7,0700",,,"  228",",,7,0700","   27",",,7"
"USC00414980","2019-09-06","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  350",",,7","  211",",,7",,,"   79",",,7,0700",,,"  217",",,7,0700","   14",",,7"
"USC00414980","2019-09-07","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  356",",,7","  217",",,7",,,"   74",",,7,0700",,,"  239",",,7,0700","   80",",,7"
"USC00414980","2019-09-08","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  350",",,7","  217",",,7",,,"   97",",,7,0700",,,"  233",",,7,0700","   40",",,7"
"USC00414980","2019-09-09","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  217",",,7",,,"   81",",,7,0700",,,"  222",",,7,0700","   45",",,7"
"USC00414980","2019-09-10","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  211",",,7",,,"   94",",,7,0700",,,"  222",",,7,0700","   89",",,7"
"USC00414980","2019-09-11","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  217",",,7",,,"   84",",,7,0700",,,"  228",",,7,0700","   58",",,7"
"USC00414980","2019-09-12","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   28",",,7,0700",,,,,"  333",",,7","  211",",,7",,,"   66",",,7,0700",,,"  217",",,7,0700","   64",",,7"
"USC00414980","2019-09-13","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,"   81",",,7,0700",,,"  228",",,7,0700","   45",",,7"
"USC00414980","2019-09-14","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  217",",,7",,,"   76",",,7,0700",,,"  228",",,7,0700","   19",",,7"
"USC00414980","2019-09-15","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  217",",,7",,,"   91",",,7,0700",,,"  244",",,7,0700","   43",",,7"
"USC00414980","2019-09-16","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7",,,"   81",",,7,0700",,,"  233",",,7,0700","   26",",,7"
"USC00414980","2019-09-17","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  206",",,7",,,"   94",",,7,0700",,,"  222",",,7,0700","   47",",,7"
"USC00414980","2019-09-18","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,"   84",",,7,0700",,,"  228",",,7,0700","   58",",,7"
"USC00414980","2019-09-19","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  328",",,7","  228",",,7",,,"    5",",,7,0700",,,"  239",",,7,0700","   93",",,7"
"USC00414980","2019-09-20","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   48",",,7,0700",,,,,"  267",",,7","  222",",,7",,,"   71",",,7,0700",,,"  239",",,7,0700","  129",",,7"
"USC00414980","2019-09-21","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  228",",,7",,,"   81",",,7,0700",,,"  239",",,7,0700","  175",",,7"
"USC00414980","2019-09-22","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"   76",",,7,0700",,,"  228",",,7,0700","  101",",,7"
"USC00414980","2019-09-23","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  328",",,7","  228",",,7",,,"   71",",,7,0700",,,"  250",",,7,0700","  122",",,7"
"USC00414980","2019-09-24","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  228",",,7",,,"   69",",,7,0700",,,"  244",",,7,0700","   50",",,7"
"USC00414980","2019-09-25","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,"   58",",,7,0700",,,"  222",",,7,0700","  117",",,7"
"USC00414980","2019-09-26","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  217",",,7",,,"   97",",,7,0700",,,"  222",",,7,0700","   98",",,7"
"USC00414980","2019-09-27","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,"   94",",,7,0700",,,"  222",",,7,0700","   58",",,7"
"USC00414980","2019-09-28","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  328",",,7","  222",",,7",,,"   81",",,7,0700",,,"  250",",,7,0700","  167",",,7"
"USC00414980","2019-09-29","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  228",",,7",,,"   86",",,7,0700",,,"  244",",,7,0700","  103",",,7"
"USC00414980","2019-09-30","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  206",",,7",,,"   91",",,7,0700",,,"  217",",,7,0700","   84",",,7"
"USC00414980","2019-10-01","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  217",",,7",,,"   64",",,7,0700",,,"  222",",,7,0700","   72",",,7"
"USC00414980","2019-10-02","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  339",",,7","  200",",,7",,,"   86",",,7,0700",,,"  211",",,7,0700","   89",",,7"
"USC00414980","2019-10-03","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  200",",,7",,,"   84",",,7,0700",,,"  217",",,7,0700","   74",",,7"
"USC00414980","2019-10-04","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  344",",,7","  200",",,7",,,"   61",",,7,0700",,,"  228",",,7,0700","   27",",,7"
"USC00414980","2019-10-05","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  317",",,7","  189",",,7",,,"   66",",,7,0700",,,"  200",",,7,0700","   64",",,7"
"USC00414980","2019-10-06","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  333",",,7","  189",",,7",,,"   61",",,7,0700",,,"  211",",,7,0700","   16",",,7"
"USC00414980","2019-10-07","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   25",",,7,0700",,,,,"  344",",,7","  161",",,7",,,"   84",",,7,0700",,,"  167",",,7,0700","   92",",,7"
"USC00414980","2019-10-08","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  244",",,7","  111",",,7",,,"   66",",,7,0700",,,"  117",",,7,0700","   95",",,7"
"USC00414980","2019-10-09","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  256",",,7","  106",",,7",,,"   66",",,7,0700",,,"  128",",,7,0700","   47",",,7"
"USC00414980","2019-10-10","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  306",",,7","  128",",,7",,,"   76",",,7,0700",,,"  239",",,7,0700","  156",",,7"
"USC00414980","2019-10-11","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  356",",,7,0700",,,,,"  328",",,7","   67",",,7",,,"    0",",,7,0700",,,"   67",",,7,0700","  190",",,7"
"USC00414980","2019-10-12","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  117",",,7,0700",,,,,"  167",",,7","   22",",,7",,,"    0",",,7,0700",,,"   39",",,7,0700","   50",",,7"
"USC00414980","2019-10-13","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   13",",,7,0700",,,,,"  183",",,7","   39",",,7",,,"   41",",,7,0700",,,"  128",",,7,0700","   24",",,7"
"USC00414980","2019-10-14","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  239",",,7","  128",",,7",,,"   46",",,7,0700",,,"  150",",,7,0700","   39",",,7"
"USC00414980","2019-10-15","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   25",",,7,0700",,,,,"  233",",,7","  150",",,7",,,"    5",",,7,0700",,,"  233",",,7,0700","   69",",,7"
"USC00414980","2019-10-16","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   86",",,7,0700",,,,,"  267",",,7","  122",",,7",,,"   58",",,7,0700",,,"  128",",,7,0700","  138",",,7"
"USC00414980","2019-10-17","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  194",",,7","   72",",,7",,,"   43",",,7,0700",,,"   78",",,7,0700","   37",",,7"
"USC00414980","2019-10-18","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  200",",,7","   67",",,7",,,"   28",",,7,0700",,,"   67",",,7,0700","   16",",,7"
"USC00414980","2019-10-19","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  244",",,7","   67",",,7",,,"   41",",,7,0700",,,"  161",",,7,0700","   53",",,7"
"USC00414980","2019-10-20","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  289",",,7","  122",",,7",,,"   51",",,7,0700",,,"  144",",,7,0700","   45",",,7"
"USC00414980","2019-10-21","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  660",",,7,0700",,,,,"  300",",,7","  117",",,7",,,"    0",",,7,0700",,,"  117",",,7,0700","  122",",,7"
"USC00414980","2019-10-22","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  222",",,7","   78",",,7",,,"   61",",,7,0700",,,"   78",",,7,0700","   26",",,7"
"USC00414980","2019-10-23","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  217",",,7","   72",",,7",,,"   56",",,7,0700",,,"   83",",,7,0700","   16",",,7"
"USC00414980","2019-10-24","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  256",",,7","   72",",,7",,,"   76",",,7,0700",,,"  139",",,7,0700","  101",",,7"
"USC00414980","2019-10-25","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  152",",,7,0700",,,,,"  256",",,7","   72",",,7",,,"   41",",,7,0700",,,"  117",",,7,0700","  109",",,7"
"USC00414980","2019-10-26","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   89",",,7,0700",,,,,"  128",",,7","   94",",,7",,,"    5",",,7,0700",,,"  100",",,7,0700","   50",",,7"
"USC00414980","2019-10-27","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  194",",,7","   83",",,7",,,"   15",",,7,0700",,,"   94",",,7,0700","   42",",,7"
"USC00414980","2019-10-28","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  239",",,7","   94",",,7",,,"   48",",,7,0700",,,"  128",",,7,0700","   76",",,7"
"USC00414980","2019-10-29","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   25",",,7,0700",,,,,"  194",",,7","   78",",,7",,,"   28",",,7,0700",,,"   78",",,7,0700","   29",",,7"
"USC00414980","2019-10-30","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","  229",",,7,0700",,,,,"  117",",,7","   67",",,7",,,"    0",",,7,0700",,,"   67",",,7,0700","   27",",,7"
"USC00414980","2019-10-31","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   51",",,7,0700",,,,,"   78",",,7","   -6",",,7",,,"    0",",,7,0700",,,"   -6",",,7,0700","  111",",,7"
"USC00414980","2019-11-01","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"   94",",,7","  -28",",,7",,,"   51",",,7,0700",,,"  -22",",,7,0700","   39",",,7"
"USC00414980","2019-11-02","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  156",",,7","  -22",",,7",,,"   38",",,7,0700",,,"   17",",,7,0700","   35",",,7"
"USC00414980","2019-11-03","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  172",",,7","    6",",,7",,,"   23",",,7,0700",,,"   44",",,7,0700","   27",",,7"
"USC00414980","2019-11-04","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  194",",,7","   44",",,7",,,"   41",",,7,0700",,,"   94",",,7,0700","   61",",,7"
"USC00414980","2019-11-05","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  239",",,7","   94",",,7",,,"   38",",,7,0700",,,"  172",",,7,0700","  111",",,7"
"USC00414980","2019-11-06","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  200",",,7","  156",",,7",,,"    5",",,7,0700",,,"  167",",,7,0700","   47",",,7"
"USC00414980","2019-11-07","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   56",",,7,0700",,,,,"  250",",,7","  156",",,7",,,"   38",",,7,0700",,,"  156",",,7,0700","   77",",,7"
"USC00414980","2019-11-08","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","   58",",,7,0700",,,,,"  156",",,7","   50",",,7",,,"   18",",,7,0700",,,"   50",",,7,0700","   87",",,7"
"USC00414980","2019-11-09","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  117",",,7","   11",",,7",,,"   25",",,7,0700",,,"   28",",,7,0700","   42",",,7"
"USC00414980","2019-11-10","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  178",",,7","   28",",,7",,,"   23",",,7,0700",,,"  100",",,7,0700","   35",",,7"
"USC00414980","2019-11-11","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  228",",,7","  100",",,7",,,"   51",",,7,0700",,,"  172",",,7,0700","  148",",,7"
"USC00414980","2019-11-12","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    8",",,7,0700",,,,,"  178",",,7","  -61",",,7",,,"    0",",,7,0700",,,"  -56",",,7,0700","  143",",,7"
"USC00414980","2019-11-13","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"   28",",,7","  -72",",,7",,,"    0",",,7,0700",,,"  -50",",,7,0700","   45",",,7"
"USC00414980","2019-11-14","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"   78",",,7","  -50",",,7",,,"    0",",,7,0700",,,"   39",",,7,0700","   72",",,7"
"USC00414980","2019-11-15","32.8522","-95.8863","136.6","LAKE TAWAKONI, TX US","    0",",,7,0700",,,,,"  133",",,7","    6",",,7",,,"   25",",,7,0700",,,"   17",",,7,0700","   26",",,7"
