"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00004787","2019-12-18","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"  -38",",,W"," -127",",,W","   69",",,W",,,,,,,,,,,,,"  270",",,W","  260",",,W","  125",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2019-12-19","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  -77",",,W"," -127",",,W","   32",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-20","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  -10",",,W"," -110",",,W","   16",",,W",,,,,,,,,,,,,"  110",",,W","  120",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-21","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   28",",,W","  -82",",,W","   22",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-22","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   67",",,W","  -38",",,W","   34",",,W",,,,,,,,,,,,,"  230",",,W","  210",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-23","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   94",",,W","  -16",",,W","   33",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-24","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   67",",,W","   -5",",,W","   25",",,W",,,,,,,,,,,,,"   30",",,W","   30",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2019-12-25","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  100",",,W","  -16",",,W","   17",",,W",,,,,,,,,,,,,"  250",",,W","  220",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-26","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  133",",,W","    0",",,W","   22",",,W",,,,,,,,,,,,,"  130",",,W","  190",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-27","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   13",",,W,2400",,,,,"  117",",,W","   50",",,W","   34",",,W",,,,,,,,,,,,,"  260",",,W","  250",",,W","   76",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-28","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   67",",,W","   11",",,W","   18",",,W",,,,,,,,,,,,,"  270",",,W","  280",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-29","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  112",",,W,2400",,,,,"   89",",,W","   22",",,W","   48",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2019-12-30","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   28",",,W,2400",,,,,"  128",",,W","   33",",,W","   54",",,W",,,,,,,,,,,,,"  240",",,W","  220",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2019-12-31","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,,,"   33",",,W","  -32",",,W","   64",",,W",,,,,,,,,,,,,"  250",",,W","  240",",,W","  157",",,W","  201",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-01","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"    0",",,W","  -43",",,W","   54",",,W",,,,,,,,,,,,,"  250",",,W","  270",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-02","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   72",",,W","  -27",",,W","   41",",,W",,,,,,,,,,,,,"  230",",,W","  210",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-03","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   53",",,W,2400",,,,,"   94",",,W","   67",",,W","   23",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-04","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   41",",,W,2400",,,,,"   89",",,W","  -16",",,W","   34",",,W",,,,,,,,,,,,,"  320",",,W","  310",",,W","   89",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-05","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    8",",,W,2400",,,,,"  -10",",,W","  -32",",,W","   51",",,W",,,,,,,,,,,,,"  290",",,W","  280",",,W","  107",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-06","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"   33",",,W","  -16",",,W","   66",",,W",,,,,,,,,,,,,"  260",",,W","  280",",,W","  112",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-07","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"    6",",,W","  -38",",,W","   28",",,W",,,,,,,,,,,,,"  170",",,W","  150",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-08","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    8",",,W,2400",,,,,"   -5",",,W","  -71",",,W","   64",",,W",,,,,,,,,,,,,"  280",",,W","  280",",,W","  139",",,W","  179",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-09","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  -10",",,W"," -127",",,W","   40",",,W",,,,,,,,,,,,,"  130",",,W","  120",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-10","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   56",",,W,2400",,,,,"   89",",,W","  -10",",,W","   22",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-11","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   13",",,W,2400",,,,,"  178",",,W","   78",",,W","   41",",,W",,,,,,,,,,,,,"  230",",,W","  240",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-12","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    8",",,W,2400",,,,,"  156",",,W","   11",",,W","   63",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","  170",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-13","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   89",",,W","  -10",",,W","   31",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-14","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   83",",,W","  -10",",,W","   45",",,W",,,,,,,,,,,,,"  260",",,W","  270",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-15","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   15",",,W,2400",,,,,"   94",",,W","  -32",",,W","   26",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-16","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   13",",,W,2400",,,,,"   83",",,W","  -55",",,W","   75",",,W",,,,,,,,,,,,,"  270",",,W","  260",",,W","  130",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-17","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -43",",,W","  -82",",,W","   29",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-18","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  117",",,W,2400",,,,,"   61",",,W","  -66",",,W","   61",",,W",,,,,,,,,,,,,"  280",",,W","  280",",,W","  139",",,W","  197",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-19","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"    6",",,W","  -99",",,W","   75",",,W",,,,,,,,,,,,,"  260",",,W","  270",",,W","  130",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-20","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -43",",,W"," -127",",,W","   34",",,W",,,,,,,,,,,,,"  310",",,W","  330",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-21","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -55",",,W"," -132",",,W","   31",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-22","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"    6",",,W"," -138",",,W","    9",",,W",,,,,,,,,,,,,"  110",",,W","  220",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-23","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   50",",,W","  -82",",,W","   30",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-24","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   94",",,W,2400",,,,,"   50",",,W","   -5",",,W","   49",",,W",,,,,,,,,,,,,"  110",",,W","  120",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-25","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  142",",,W,2400",,,,,"   39",",,W","    0",",,W","   44",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-26","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"    0",",,W","  -10",",,W","   59",",,W",,,,,,,,,,,,,"  250",",,W","  260",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-27","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"    0",",,W","  -10",",,W","   48",",,W",,,,,,,,,,,,,"  260",",,W","  250",",,W","   94",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-28","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"    0",",,W","  -21",",,W","   41",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-01-29","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"    6",",,W","  -55",",,W","   26",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-30","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"    6",",,W","  -88",",,W","   26",",,W",,,,,,,,,,,,,"  100",",,W","  110",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-01-31","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   10",",,W,2400",,,,,"   28",",,W","  -21",",,W","   12",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-01","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,,,"    0",",,W","  -27",",,W","   25",",,W",,,,,,,,,,,,,"  250",",,W","  240",",,W","   58",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-02","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,,,"   56",",,W","  -10",",,W","   42",",,W",,,,,,,,,,,,,"  270",",,W","  210",",,W","   89",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-03","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  133",",,W","    6",",,W","   36",",,W",,,,,,,,,,,,,"  270",",,W","  280",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-04","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   25",",,W,2400",,,,,"  128",",,W","  -10",",,W","   58",",,W",,,,,,,,,,,,,"  250",",,W","  240",",,W","  116",",,W","  152",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-05","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   36",",,W,2400",,,,,"    6",",,W","  -27",",,W","   38",",,W",,,,,,,,,,,,,"  110",",,W","  100",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-06","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   89",",,W,2400",,,,,"   39",",,W","  -10",",,W","   31",",,W",,,,,,,,,,,,,"  120",",,W","   80",",,W","   89",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-07","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   89",",,W,2400",,,,,"   22",",,W","  -55",",,W","   53",",,W",,,,,,,,,,,,,"  270",",,W","  290",",,W","   94",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-08","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    8",",,W,2400",,,,,"  -10",",,W","  -55",",,W","   39",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   98",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-09","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   28",",,W,2400",,,,,"   11",",,W","  -49",",,W","   26",",,W",,,,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-10","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  124",",,W,2400",,,,,"   50",",,W","    6",",,W","   36",",,W",,,,,,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-11","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"   28",",,W","   -5",",,W","   37",",,W",,,,,,,,,,,,,"  280",",,W","  290",",,W","   76",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-12","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   94",",,W,2400",,,,,"   11",",,W","  -49",",,W","   28",",,W",,,,,,,,,,,,,"  290",",,W","  140",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-13","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   58",",,W,2400",,,,,"   11",",,W","  -43",",,W","   43",",,W",,,,,,,,,,,,,"  290",",,W","  310",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-14","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -43",",,W"," -127",",,W","   38",",,W",,,,,,,,,,,,,"  320",",,W","  320",",,W","  107",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-15","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   -5",",,W"," -160",",,W","   25",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-16","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"   17",",,W","  -32",",,W","   36",",,W",,,,,,,,,,,,,"  260",",,W","  260",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-17","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   50",",,W","  -49",",,W","   18",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W","   67",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-18","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   69",",,W,2400",,,,,"   67",",,W","    0",",,W","   45",",,W",,,,,,,,,,,,,"  130",",,W","  120",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-19","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   17",",,W","  -60",",,W","   51",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-20","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -43",",,W"," -105",",,W","   30",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-21","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   -5",",,W"," -105",",,W","   45",",,W",,,,,,,,,,,,,"  250",",,W","  240",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-22","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   67",",,W","  -66",",,W","   56",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-23","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  100",",,W","  -43",",,W","   41",",,W",,,,,,,,,,,,,"  230",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-24","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  117",",,W","   -5",",,W","   25",",,W",,,,,,,,,,,,,"  240",",,W","  250",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-25","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   30",",,W,2400",,,,,"   89",",,W","   33",",,W","   29",",,W",,,,,,,,,,,,,"  140",",,W","  130",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-26","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  254",",,W,2400",,,,,"   94",",,W","   11",",,W","   28",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   98",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-02-27","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"   11",",,W","  -71",",,W","   90",",,W",,,,,,,,,,,,,"  280",",,W","  280",",,W","  139",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-28","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -38",",,W","  -93",",,W","   76",",,W",,,,,,,,,,,,,"  240",",,W","  250",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-02-29","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,,,"  -49",",,W","  -88",",,W","   64",",,W",,,,,,,,,,,,,"  280",",,W","  290",",,W","   98",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-03-01","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   39",",,W"," -116",",,W","   27",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-03-02","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"  128",",,W","   11",",,W","   50",",,W",,,,,,,,,,,,,"  230",",,W","  230",",,W","  107",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2020-03-03","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  147",",,W,2400",,,,,"  106",",,W","   22",",,W","   37",",,W",,,,,,,,,,,,,"  280",",,W","  270",",,W","  130",",,W","  201",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2020-03-04","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   18",",,W,2400",,,,,"   67",",,W","   -5",",,W","   59",",,W",,,,,,,,,,,,,"  290",",,W","  300",",,W","  112",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
