"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00012816","2019-12-09","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  139",",,W","   24",",,W",,,,,,,"  198","H,,S",,,"  210",",,W","  190",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-10","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  117",",,W","   19",",,W",,,,,,,"  193","H,,S",,,"   50",",,W","   30",",,W","   94",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-11","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  222",",,W","  133",",,W","   41",",,W",,,,,,,"  186","H,,S",,,"   20",",,W","   20",",,W","   72",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-12","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    5",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  144",",,W","   52",",,W",,,,,,,"  164","H,,S",,,"   50",",,W","   50",",,W","   98",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-13","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","  165",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  161",",,W","   15",",,W",,,,,,,"  183","H,,S",,,"  230",",,W","  230",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-14","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","  356",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   89",",,W","   35",",,W",,,,,,,"  183","H,,S",,,"  240",",,W","  240",",,W","   94",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-15","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   50",",,W","    9",",,W",,,,,,,"  127","H,,S",,,"   60",",,W","   60",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-16","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   83",",,W","   12",",,W",,,,,,,"  159","H,,S",,,"  210",",,W","  230",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-17","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","   53",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  150",",,W","   35",",,W",,,,,,,"  207","H,,S",,,"  290",",,W","  300",",,W","  112",",,W","  148",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-18","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  172",",,W","   44",",,W","   45",",,W",,,,,,,"  123","H,,S",,,"   30",",,W","  340",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-19","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   11",",,W","   44",",,W",,,,,,,"   76","H,,S",,,"   40",",,W","   60",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-20","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   72",",,W","   52",",,W",,,,,,,"  121","H,,S",,,"   60",",,W","   40",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-21","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  244",",,W","  133",",,W","   47",",,W",,,,,,,"  163","H,,S",,,"  100",",,W","  120",",,W","   89",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-22","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","  500",",,W,2400","    0",",,W","    0",",,W","  200",",,W","  156",",,W","   47",",,W",,,,,,,"  176","H,,S",,,"  140",",,W","  140",",,W","   98",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-23","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","  391",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  117",",,W","   22",",,W",,,,,,,"  171","H,,S",,,"  250",",,W","  240",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-24","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  117",",,W","   36",",,W",,,,,,,"  142","H,,S",,,"  280",",,W","  290",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-25","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  228",",,W","  128",",,W","   40",",,W",,,,,,,"  169","H,,S",,,"   50",",,W","   60",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-26","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  144",",,W","   33",",,W",,,,,,,"  174","H,,S",,,"   60",",,W","   70",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-27","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  261",",,W","  139",",,W","   27",",,W",,,,,,,"  200","H,,S",,,"  120",",,W","  120",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-28","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","   18",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  194",",,W","   31",",,W",,,,,,,"  209","H,,S",,,"  130",",,W","  150",",,W","   81",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-29","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","   38",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  194",",,W","   28",",,W",,,,,,,"  222","H,,S",,,"  180",",,W","  180",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-30","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    5",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  117",",,W","   39",",,W",,,,,,,"  224","H,,S",,,"  250",",,W","  210",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2019-12-31","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   56",",,W","   23",",,W",,,,,,,"  133","H,,S",,,"  310",",,W","  310",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-01","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   39",",,W","   13",",,W",,,,,,,,,,,"  350",",,W","   10",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-02","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   72",",,W","   19",",,W",,,,,,,"  142","H,,S",,,"  150",",,W","  140",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-03","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  289",",,W","  167",",,W","   34",",,W",,,,,,,"  219","H,,S",,,"  200",",,W","  210",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-04","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","  173",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  117",",,W","   49",",,W",,,,,,,"  213","H,,S",,,"  250",",,W","  250",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-05","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   33",",,W","   26",",,W",,,,,,,"  108","H,,S",,,"  360",",,W","  360",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-06","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   11",",,W","    8",",,W",,,,,,,"   88","H,,S",,,"   10",",,W","   30",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-07","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   22",",,W","   24",",,W",,,,,,,"  108","H,,S",,,"  260",",,W","  250",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-08","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","    0",",,W","   19",",,W",,,,,,,"  105","H,,S",,,"   10",",,W","   20",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-09","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","    6",",,W","   26",",,W",,,,,,,"  107","H,,S",,,"  120",",,W","  110",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-10","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  106",",,W","   30",",,W",,,,,,,"  182","H,,S",,,"  120",",,W","  130",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-11","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  172",",,W","   40",",,W",,,,,,,"  216","H,,S",,,"  160",",,W","  160",",,W","   98",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-12","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  178",",,W","   26",",,W",,,,,,,"  228","H,,S",,,"  160",",,W","  160",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-13","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  178",",,W","   23",",,W",,,,,,,"  230","H,,S",,,"  120",",,W","  140",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-14","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  133",",,W","   10",",,W",,,,,,,"  198","H,,S",,,"  230",",,W","  170",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-15","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  144",",,W","   16",",,W",,,,,,,"  203","H,,S",,,"  280",",,W","  240",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-16","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  139",",,W","   19",",,W",,,,,,,"  192","H,,S",,,"  280",",,W","  300",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-17","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  122",",,W","   55",",,W",,,,,,,"  177","H,,S",,,"   50",",,W","   50",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-18","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   78",",,W","   22",",,W",,,,,,,"  157","H,,S",,,"  130",",,W","  120",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-19","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","   20",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   94",",,W","   41",",,W",,,,,,,"  187","H,,S",,,"  250",",,W","  330",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-20","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   22",",,W","   32",",,W",,,,,,,"   91","H,,S",,,"  360",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-21","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   -5",",,W","   41",",,W",,,,,,,"   47","H,,S",,,"  340",",,W","  330",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-22","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  139",",,W","   -5",",,W","   50",",,W",,,,,,,"   51","H,,S",,,"   40",",,W","   30",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-23","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  189",",,W","  100",",,W","   33",",,W",,,,,,,"  129","H,,S",,,"   50",",,W","   60",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-24","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","  100",",,W","   23",",,W",,,,,,,"  159","H,,S",,,"  260",",,W","  270",",,W","   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-25","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   67",",,W","   35",",,W",,,,,,,"  147","H,,S",,,"  260",",,W","  280",",,W","   76",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-26","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  194",",,W","   28",",,W","   12",",,W",,,,,,,"  105","H,,S",,,"  350",",,W","  350",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-27","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  178",",,W","  106",",,W","   14",",,W",,,,,,,"  137","H,,S",,,"  350",",,W","  360",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-28","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   44",",,W","   21",",,W",,,,,,,"  126","H,,S",,,"   10",",,W","   20",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-29","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  150",",,W","   17",",,W","   17",",,W",,,,,,,"   86","H,,S",,,"  360",",,W","  360",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-30","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  172",",,W","  111",",,W","   45",",,W",,,,,,,"  126","H,,S",,,"   40",",,W","   10",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-01-31","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  211",",,W","  106",",,W","   21",",,W",,,,,,,"  145","H,,S",,,"  140",",,W","  130",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-01","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   83",",,W","   30",",,W",,,,,,,"  131","H,,S",,,"  320",",,W","  300",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-02","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   50",",,W","   37",",,W",,,,,,,"  109","H,,S",,,"  280",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-03","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   28",",,W","   17",",,W",,,,,,,"  126","H,,S",,,"  320",",,W","  320",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-04","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   44",",,W","   13",",,W",,,,,,,"  131","H,,S",,,"  190",",,W","  170",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-05","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  100",",,W","   22",",,W",,,,,,,"  177","H,,S",,,"  190",",,W","  200",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-06","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","  236",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  167",",,W","   69",",,W",,,,,,,"  229","H,,S",,,"  260",",,W","  220",",,W","  157",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-07","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   22",",,W","   58",",,W",,,,,,,"  156","H,,S",,,"  260",",,W","  260",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-08","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","    6",",,W","   14",",,W",,,,,,,"   95","H,,S",,,"  160",",,W","  120",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-09","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   33",",,W","   25",",,W",,,,,,,"  124","H,,S",,,"   50",",,W","   50",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-10","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   83",",,W","   15",",,W",,,,,,,"  167","H,,S",,,"  140",",,W","  130",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-11","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  156",",,W","   31",",,W",,,,,,,"  213","H,,S",,,"  200",",,W","  220",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-12","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  172",",,W","   22",",,W",,,,,,,"  221","H,,S",,,"  240",",,W","  250",",,W","   63",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-13","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    5",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  156",",,W","   36",",,W",,,,,,,"  218","H,,S",,,"  240",",,W","  240",",,W","  116",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012816","2020-02-14","29.6919","-82.2755","37.5","GAINESVILLE REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   83",",,W","   29",",,W",,,,,,,"  159","H,,S",,,"  350",",,W","  360",",,W","  103",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
