"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013764","2019-06-18","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  170",",,W,2400",,,,,"  311",",,W","  217",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","  116",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-06-19","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    5",",,W,2400",,,,,"  306",",,W","  222",",,W","   27",",,W",,,,,,,,,,,"  180",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-20","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  140",",,W,2400",,,,,"  322",",,W","  217",",,W","   43",",,W",,,,,,,,,,,"  230",",,W","  310",",,W","  103",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-06-21","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   18",",,W,2400",,,,,"  278",",,W","  206",",,W","   34",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   81",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-22","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  278",",,W","  172",",,W","   19",",,W",,,,,,,,,,,"  310",",,W","  350",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-23","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  289",",,W","  150",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  300",",,W","   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-24","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    3",",,W,2400",,,,,"  317",",,W","  172",",,W","   34",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-25","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  311",",,W","  239",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  340",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-26","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  328",",,W","  211",",,W","   23",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-27","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  344",",,W","  217",",,W","   22",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-28","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   10",",,W,2400",,,,,"  339",",,W","  211",",,W","   19",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-06-29","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    3",",,W,2400",,,,,"  350",",,W","  228",",,W","   29",",,W",,,,,,,,,,,"  340",",,W","  320",",,W","  103",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-06-30","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    5",",,W,2400",,,,,"  322",",,W","  217",",,W","   28",",,W",,,,,,,,,,,"  330",",,W","  360",",,W","   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-07-01","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  300",",,W","  178",",,W","   19",",,W",,,,,,,,,,,"   20",",,W","   50",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-02","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0","T,,W,2400",,,,,"  333",",,W","  178",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-03","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  344",",,W","  217",",,W","   17",",,W",,,,,,,,,,,"  110",",,W","  300",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-04","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  333",",,W","  233",",,W","   24",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-05","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0","T,,W,2400",,,,,"  339",",,W","  250",",,W","   25",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","  107",",,W","  139",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-07-06","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   10",",,W,2400",,,,,"  344",",,W","  233",",,W","   33",",,W",,,,,,,,,,,"  220",",,W","  350",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-07-07","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  306",",,W","  228",",,W","   25",",,W",,,,,,,,,,,"   80",",,W","   70",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-08","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   46",",,W,2400",,,,,"  267",",,W","  189",",,W","   34",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-09","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  306",",,W","  172",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-10","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  322",",,W","  183",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-11","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   99",",,W,2400",,,,,"  344",",,W","  200",",,W","   38",",,W",,,,,,,,,,,"  280",",,W","  300",",,W","   89",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-07-12","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  328",",,W","  228",",,W","   23",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-13","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  322",",,W","  222",",,W","   21",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-14","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  350",",,W","  228",",,W","   23",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-15","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  328",",,W","  206",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  270",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-16","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  356",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  190",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-17","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  107",",,W,2400",,,,,"  378",",,W","  239",",,W","   37",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","   94",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-07-18","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   18",",,W,2400",,,,,"  344",",,W","  244",",,W","   34",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   76",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-07-19","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  361",",,W","  250",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-20","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  372",",,W","  267",",,W","   25",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-21","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  378",",,W","  267",",,W","   28",",,W",,,,,,,,,,,"  240",",,W","  270",",,W","   63",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-22","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    8",",,W,2400",,,,,"  361",",,W","  244",",,W","   45",",,W",,,,,,,,,,,"  240",",,W","  210",",,W","  107",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-07-23","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  147",",,W,2400",,,,,"  244",",,W","  200",",,W","   23",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   67",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-07-24","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   76",",,W,2400",,,,,"  289",",,W","  189",",,W","   29",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-25","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  311",",,W","  178",",,W","   13",",,W",,,,,,,,,,,"  110",",,W","   40",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-26","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  306",",,W","  172",",,W","   14",",,W",,,,,,,,,,,"  110",",,W","  130",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-27","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  317",",,W","  183",",,W","   19",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-28","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  333",",,W","  194",",,W","   31",",,W",,,,,,,,,,,"  240",",,W","  210",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-29","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  350",",,W","  217",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-30","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  356",",,W","  222",",,W","   35",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-07-31","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   74",",,W,2400",,,,,"  339",",,W","  217",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","  107",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-08-01","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   33",",,W,2400",,,,,"  317",",,W","  211",",,W","   16",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   76",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-02","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   84",",,W,2400",,,,,"  283",",,W","  217",",,W","   13",",,W",,,,,,,,,,,"  230",",,W","  190",",,W","   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-03","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0","T,,W,2400",,,,,"  306",",,W","  211",",,W","   15",",,W",,,,,,,,,,,"  130",",,W","   80",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-04","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    3",",,W,2400",,,,,"  311",",,W","  217",",,W","   18",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   76",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-05","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  322",",,W","  222",",,W","   10",",,W",,,,,,,,,,,"   80",",,W","   70",",,W","   54",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-06","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    5",",,W,2400",,,,,"  306",",,W","  222",",,W","   23",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-07","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  249",",,W,2400",,,,,"  339",",,W","  206",",,W","   42",",,W",,,,,,,,,,,"  180",",,W","  320",",,W","  107",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-08","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  317",",,W","  200",",,W","   21",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-08-09","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  311",",,W","  217",",,W","   14",",,W",,,,,"    0",",,W",,,"    0",",,W","  290",",,W","  230",",,W","   36",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-10","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  283",",,W","  172",",,W","   19",",,W",,,,,"    0",",,W",,,"    0",",,W","  250",",,W","  270",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-11","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  300",",,W","  167",",,W","   13",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-12","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  311",",,W","  167",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-13","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  254",",,W,2400",,,,,"  306",",,W","  228",",,W","   32",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-14","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   56",",,W,2400",,,,,"  317",",,W","  228",",,W","   20",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   67",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-15","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  278",",,W","  217",",,W","   26",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-16","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  294",",,W","  211",",,W","   23",",,W",,,,,,,,,,,"  110",",,W","  120",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-17","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  311",",,W","  222",",,W","   18",",,W",,,,,,,,,,,"  190",",,W","  120",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-08-18","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  317",",,W","  233",",,W","   22",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-19","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   56",",,W,2400",,,,,"  344",",,W","  228",",,W","   25",",,W",,,,,,,,,,,"  100",",,W","   90",",,W","  112",",,W","  148",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-08-20","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    3",",,W,2400",,,,,"  311",",,W","  217",",,W","   19",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   63",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00013764","2019-08-21","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0","T,,W,2400",,,,,"  322",",,W","  217",",,W","   38",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-22","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","   38",",,W,2400",,,,,"  328",",,W","  217",",,W","   22",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   76",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-08-23","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  183",",,W,2400",,,,,"  272",",,W","  183",",,W","   26",",,W",,,,,,,,,,,"   40",",,W","   20",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-24","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  261",",,W","  156",",,W","   30",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-25","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    5",",,W,2400",,,,,"  250",",,W","  144",",,W","   53",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-26","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0","T,,W,2400",,,,,"  233",",,W","  178",",,W","   50",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-27","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  244",",,W","  161",",,W","   26",",,W",,,,,,,,,,,"   80",",,W","   70",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-28","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  294",",,W","  211",",,W","   21",",,W",,,,,,,,,,,"   50",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-29","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  289",",,W","  167",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-30","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  311",",,W","  150",",,W","   24",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-08-31","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  300",",,W","  189",",,W","   24",",,W",,,,,,,,,,,"   40",",,W","   70",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-09-01","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  278",",,W","  189",",,W","   34",",,W",,,,,,,,,,,"   90",",,W","  120",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-09-02","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  322",",,W","  189",",,W","   28",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","   76",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-09-03","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  178",",,W,2400",,,,,"  289",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013764","2019-09-04","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  317",",,W","  189",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00013764","2019-09-05","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400","    0",",,W",,,"  250",",,W","  217",",,W","   60",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-09-06","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","  140",",,W,2400",,,,,"  222",",,W","  167",",,W","   66",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   94",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-09-07","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  272",",,W","  139",",,W","   16",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013764","2019-09-08","38.68974","-75.36253","14.0","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","    0",",,W,2400",,,,,"  283",",,W","  167",",,W","   12",",,W",,,,,"    0",",,W",,,,,"  130",",,W","  100",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,
