"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"FMC00914325","2020-03-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   56",",,7",,,,,"  317",",,7","  217",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-03-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   76",",,7",,,,,"  300",",,7","  222",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-03-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  217",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-03-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  122",",,7",,,,,"  328",",,7","  217",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-03-31","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  256",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-04-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    5",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-04-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  445",",,7",,,,,"  294",",,7","  200",",,7",,,,,,,"  244",",,7",,
"FMC00914325","2020-04-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  460",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2020-04-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   33",",,7",,,,,"  294",",,7","  206",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2020-04-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   66",",,7",,,,,"  317",",,7","  250",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-04-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  339",",,7","  239",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-04-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  333",",,7","  261",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-04-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  250",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-04-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   33",",,7",,,,,"  333",",,7","  217",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-04-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  330",",,7",,,,,"  306",",,7","  222",",,7",,,,,,,"  233",",,7",,
"FMC00914325","2020-04-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-04-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  339",",,7","  250",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-04-13","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  328",",,7","  256",",,7",,,,,,,"  306",",,7",,
"FMC00914325","2020-04-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  130",",,7",,,,,"  311",",,7","  217",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2020-04-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  216",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,"  233",",,7",,
"FMC00914325","2020-04-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  254",",,7",,,,,"  311",",,7","  222",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-04-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  145",",,7",,,,,"  306",",,7","  206",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-04-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  132",",,7",,,,,"  289",",,7","  211",",,7",,,,,,,"  239",",,7",,
"FMC00914325","2020-04-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  239",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-04-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  216",",,7",,,,,"  333",",,7","  239",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-04-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  170",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-04-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   86",",,7",,,,,"  317",",,7","  222",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-04-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  638",",,7",,,,,"  294",",,7","  233",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2020-04-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  137",",,7",,,,,"  322",",,7","  228",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2020-04-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  254",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-04-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   94",",,7",,,,,"  339",",,7","  239",",,7",,,,,,,"  306",",,7",,
"FMC00914325","2020-04-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   15",",,7",,,,,"  333",",,7","  261",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-04-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   53",",,7",,,,,"  333",",,7","  256",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-04-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  297",",,7",,,,,"  322",",,7","  239",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-04-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   94",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,"  256",",,7",,
"FMC00914325","2020-05-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,H",,,,,"  317",",,H","  244",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-05-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  290",",,H",,,,,"  294",",,H","  233",",,H",,,,,,,"  239",",,H",,
"FMC00914325","2020-05-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  294",",,H","  239",",,H",,,,,,,"  267",",,H",,
"FMC00914325","2020-05-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   18",",,H",,,,,"  322",",,H","  256",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   13",",,H",,,,,"  311",",,H","  222",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-05-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  317",",,H","  239",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-05-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   58",",,H",,,,,"  317",",,H","  250",",,H",,,,,,,"  267",",,H",,
"FMC00914325","2020-05-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  272",",,H",,
"FMC00914325","2020-05-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   58",",,H",,,,,"  328",",,H","  250",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-05-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   38",",,H",,,,,"  339",",,H","  239",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-05-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   56",",,H",,,,,"  333",",,H","  244",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   64",",,H",,,,,"  328",",,H","  228",",,H",,,,,,,"  272",",,H",,
"FMC00914325","2020-05-13","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   86",",,H",,,,,"  306",",,H","  217",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-05-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  250",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-05-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  306",",,H",,
"FMC00914325","2020-05-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  267",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  339",",,H","  272",",,H",,,,,,,"  306",",,H",,
"FMC00914325","2020-05-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  339",",,H","  267",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-05-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  180",",,H",,,,,"  339",",,H","  244",",,H",,,,,,,"  311",",,H",,
"FMC00914325","2020-05-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    8",",,H",,,,,"  328",",,H","  250",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  317",",,H","  228",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-05-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  250",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-05-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  317",",,H","  256",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-05-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   56",",,H",,,,,"  322",",,H","  250",",,H",,,,,,,"  261",",,H",,
"FMC00914325","2020-05-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   13",",,H",,,,,"  333",",,H","  256",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-05-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-05-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  294",",,H",,
"FMC00914325","2020-05-31","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  328",",,H","  261",",,H",,,,,,,"  294",",,H",,
"FMC00914325","2020-06-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   23",",,H",,,,,"  328",",,H","  244",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-06-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  277",",,H",,,,,"  317",",,H","  233",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-06-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  119",",,H",,,,,"  317",",,H","  233",",,H",,,,,,,"  289",",,H",,
