"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00054768","2019-06-19","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    3",",,W,2400",,,,,"  267",",,W","  156",",,W","   11",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-06-20","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  261",",,W","  183",",,W","   26",",,W",,,,,,,,,,,"  100",",,W","   90",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-06-21","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   38",",,W,2400",,,,,"  228",",,W","  122",",,W","   23",",,W",,,,,,,,,,,"  280",",,W","  350",",,W","   67",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-06-22","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   15",",,W,2400",,,,,"  228",",,W","   94",",,W","   14",",,W",,,,,,,,,,,"   30",",,W","   40",",,W","   72",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-06-23","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  267",",,W","   83",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-06-24","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  100",",,W","    8",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-06-25","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  188",",,W,2400",,,,,"  267",",,W","  156",",,W","   21",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00054768","2019-06-26","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  272",",,W,2400",,,,,"  294",",,W","  133",",,W","    8",",,W",,,,,,,,,,,"  350",",,W","  340",",,W","   76",",,W","  121",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00054768","2019-06-27","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  144",",,W","   15",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-06-28","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  300",",,W","  122",",,W","   11",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-06-29","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   10",",,W,2400",,,,,"  272",",,W","  183",",,W","   17",",,W",,,,,,,,,,,"  260",",,W","  240",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-06-30","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   69",",,W,2400",,,,,"  228",",,W","  139",",,W","   18",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   63",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-07-01","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  122",",,W","   13",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-02","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  267",",,W","  156",",,W","    9",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-03","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  300",",,W","  150",",,W","    7",",,W",,,,,,,,,,,"  350",",,W","  320",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-07-04","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  311",",,W","  144",",,W","   10",",,W",,,,,,,,,,,"  120",",,W","  130",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-05","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  317",",,W","  156",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-06","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   84",",,W,2400",,,,,"  300",",,W","  211",",,W","   10",",,W",,,,,,,,,,,"  350",",,W","  360",",,W","   63",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00054768","2019-07-07","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  256",",,W","  117",",,W","   14",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-08","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","   94",",,W","    8",",,W",,,,,,,,,,,"  340",",,W","  260",",,W","   36",",,W","   63",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-07-09","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  100",",,W","    9",",,W",,,,,,,,,,,"  340",",,W","  270",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-10","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  300",",,W","  122",",,W","    7",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-11","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  289",",,W","  161",",,W","   17",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   72",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-12","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-13","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  278",",,W","  172",",,W","   15",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-14","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  278",",,W","  156",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-15","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  256",",,W","  133",",,W","   11",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-16","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    3",",,W,2400",,,,,"  311",",,W","  122",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-17","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  221",",,W,2400",,,,,"  283",",,W","  206",",,W","   10",",,W",,,,,,,,,,,"  360",",,W","  350",",,W","   45",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-07-18","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  239",",,W","  183",",,W","   28",",,W",,,,,,,,,,,"  110",",,W","  100",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-19","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  311",",,W","  189",",,W","   12",",,W",,,,,,,,,,,"  280",",,W","  250",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-07-20","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   20",",,W,2400",,,,,"  317",",,W","  211",",,W","   21",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   98",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-07-21","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  306",",,W","  172",",,W","   24",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","  107",",,W","  139",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-07-22","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  462",",,W,2400",,,,,"  217",",,W","  150",",,W","    5",",,W",,,,,,,,,,,"  110",",,W","  120",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-23","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  137",",,W,2400",,,,,"  239",",,W","  156",",,W","    7",",,W",,,,,,,,,,,"   40",",,W","  330",",,W","   31",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-24","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  256",",,W","  122",",,W","   10",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-07-25","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  106",",,W","    7",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-26","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  111",",,W","    7",",,W",,,,,,,,,,,"  320",",,W","  330",",,W","   36",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-27","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  117",",,W","    5",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-28","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   76",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  161",",,W","   17",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   89",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00054768","2019-07-29","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  183",",,W","    9",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-07-30","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   51",",,W,2400",,,,,"  322",",,W","  178",",,W","   17",",,W",,,,,,,,,,,"  280",",,W","  230",",,W","   58",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00054768","2019-07-31","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   41",",,W,2400",,,,,"  256",",,W","  161",",,W","    6",",,W",,,,,,,,,,,"  250",",,W","  230",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00054768","2019-08-01","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  267",",,W","  139",",,W","    7",",,W",,,,,,,,,,,"  340",",,W","  280",",,W","   54",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-08-02","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  111",",,W","    5",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-03","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   13",",,W,2400",,,,,"  278",",,W","  161",",,W","    8",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-04","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","  133",",,W","    9",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-08-05","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","  100",",,W","    6",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   36",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-08-06","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  283",",,W","  111",",,W","   10",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-08-07","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  109",",,W,2400",,,,,"  283",",,W","  172",",,W","   16",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  103",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00054768","2019-08-08","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   89",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  167",",,W","   18",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","   45",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-08-09","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  250",",,W","  144",",,W","   33",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-10","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  228",",,W","  117",",,W","   37",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-11","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  244",",,W","   89",",,W","   22",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-12","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  100",",,W","   11",",,W",,,,,,,,,,,"  260",",,W","  250",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-13","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    5",",,W,2400",,,,,"  250",",,W","  172",",,W","    5",",,W",,,,,,,,,,,"  250",",,W","  270",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-14","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  267",",,W","  133",",,W","    6",",,W",,,,,,,,,,,"  340",",,W","  270",",,W","   40",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-15","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   15",",,W,2400",,,,,"  278",",,W","  111",",,W","    8",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   67",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-08-16","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   15",",,W,2400",,,,,"  283",",,W","  139",",,W","    9",",,W",,,,,,,,,,,"  130",",,W","  100",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-17","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   58",",,W,2400",,,,,"  294",",,W","  172",",,W","   14",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   76",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-08-18","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  170",",,W,2400",,,,,"  300",",,W","  167",",,W","   16",",,W",,,,,,,,,,,"  360",",,W","  270",",,W","   63",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-08-19","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  289",",,W","  167",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  330",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-20","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  144",",,W","   11",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-21","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  196",",,W,2400",,,,,"  278",",,W","  161",",,W","   17",",,W",,,,,,,,,,,"  350",",,W","  360",",,W","   76",",,W","  116",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00054768","2019-08-22","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  178",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   67",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-08-23","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  228",",,W","  111",",,W","    9",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-24","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    3",",,W,2400",,,,,"  222",",,W","   94",",,W","   14",",,W",,,,,,,,,,,"  310",",,W","  340",",,W","   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-08-25","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    3",",,W,2400",,,,,"  228",",,W","   83",",,W","   13",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-08-26","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  233",",,W","   56",",,W","   11",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-27","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054768","2019-08-29","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  244",",,W","  111",",,W","   23",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-30","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  256",",,W","   89",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-08-31","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  222",",,W","   89",",,W","   13",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-09-01","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  228",",,W","   78",",,W","   16",",,W",,,,,,,,,,,"  100",",,W","   80",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-09-02","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  140",",,W,2400",,,,,"  222",",,W","  161",",,W","   22",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   58",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00054768","2019-09-03","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  244",",,W","  133",",,W","   13",",,W",,,,,,,,,,,"  110",",,W","  230",",,W","   36",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-09-04","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  114",",,W,2400",,,,,"  250",",,W","  133",",,W","   30",",,W",,,,,,,,,,,"  190",",,W","  210",",,W","   94",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00054768","2019-09-05","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   83",",,W","   12",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-09-06","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   20",",,W,2400",,,,,"  200",",,W","   94",",,W","   33",",,W",,,,,,,,,,,"  110",",,W","  100",",,W","   81",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-09-07","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   13",",,W,2400",,,,,"  206",",,W","   83",",,W","   27",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-09-08","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   94",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-09-09","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  206",",,W","   61",",,W","    5",",,W",,,,,,,,,,,"  210",",,W","  270",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-09-10","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  228",",,W","   89",",,W","   14",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-09-11","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  278",",,W","  150",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-09-12","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   13",",,W,2400",,,,,"  172",",,W","   83",",,W","   11",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-09-13","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  200",",,W","   67",",,W","   27",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","  103",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2019-09-14","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    5",",,W,2400","    0",",,W","    0",",,W","  194",",,W","  128",",,W","   36",",,W",,,,,,,,,,,"  110",",,W","  230",",,W","   94",",,W","  152",",,W",,,,,,,,,,,,,,,,
