"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00054135","2019-03-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   25",",,7,0730","   25",",,7","  889",",,7","   44",",,7","  -56",",,7",,,,,,,,,"  -50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  889",",,7","   39",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  864",",,7","  106",",,7","  -78",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  813",",,7","  133",",,7","   11",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-29","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  762",",,7","  117",",,7","  -56",",,7",,,,,,,,,"  -28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-30","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   61",",,7,0730","  127",",,7","  864",",,7","   56",",,7"," -106",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-31","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  813",",,7","  -17",",,7"," -167",",,7",,,,,,,,," -150",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  762",",,7","   39",",,7"," -156",",,7",,,,,,,,,"  -50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   36",",,7,0730","   76",",,7","  838",",,7","   28",",,7","  -78",",,7",,,,,,,,,"  -44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   18",",,7,0730","   13",",,7","  787",",,7","   56",",,7","  -50",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  762",",,7","   78",",,7","  -33",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  762",",,7","   83",",,7","  -33",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  737",",,7","  122",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  711",",,7","   89",",,7","  -39",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  686",",,7","   89",",,7","  -61",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  635",",,7","  111",",,7","   -6",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  610",",,7","  133",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  160",",,7,0730","  152",",,7","  737",",,7","    0",",,7"," -117",",,7",,,,,,,,," -111",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  711",",,7","  -39",",,7"," -150",",,7",,,,,,,,," -139",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  686",",,7","   28",",,7"," -150",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  660",",,7","   50",",,7"," -117",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  635",",,7","   61",",,7","  -78",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  610",",,7","  122",",,7","  -33",",,7",,,,,,,,,"   17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  122",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","   94",",,7","  -33",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  508",",,7","   83",",,7","  -39",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  457",",,7","  150",",,7","  -22",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  381",",,7","  172",",,7","   28",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US",,,"    0","T,,7","  305",",,7","  128",",,7","  -44",",,7","    4",",,7",,,"   30",",,7",,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  152",",,7","  122",",,7","  -39",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   86",",,7,0730","   25",",,7","   51",",,7","  150",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","    0","T,,7","  122",",,7","    0",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-29","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   48",",,7,0730","    0","T,,7","    0","T,,7","  122",",,7","  -67",",,7",,,,,,,,,"  -61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-04-30","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  218",",,7,0730","  254",",,7","  254",",,7","    0",",,7","  -94",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  112",",,7,0730","  102",",,7","  305",",,7","   67",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  279",",,7","   17",",,7","  -94",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  229",",,7","   67",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  127",",,7","  100",",,7","  -61",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","   51",",,7","  117",",,7","  -28",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0","T,,7","  133",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","    0","T,,7","  150",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   28",",,7,0730","    0","T,,7","    0","T,,7","   78",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  132",",,7,0730","  127",",,7","  127",",,7","   11",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   13",",,7,0730","   13",",,7","  102",",,7","  -11",",,7"," -111",",,7",,,,,,,,,"  -72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","   25",",,7","   67",",,7","  -72",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","    0","T,,7","   83",",,7","  -39",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0","T,,7","  150",",,7","  -11",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    5",",,7,0730","    0","T,,7","    0","T,,7","  167",",,7","    6",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0","T,,7","  183",",,7","  -17",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0","T,,7","  189",",,7","   11",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0","T,,7","  167",",,7","    0",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   13",",,7,0730","    0","T,,7","    0","T,,7","  122",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","    0","T,,7","   78",",,7","  -22",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   20",",,7,0730","   13",",,7","    0","T,,7","   72",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   99",",,7,0730","  102",",,7","   76",",,7","   11",",,7","  -67",",,7",,,,,,,,,"  -56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-22","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   13",",,7,0730","   13",",,7","   51",",,7","   44",",,7","  -61",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-23","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   69",",,7,0730","   76",",,7","  102",",,7","   33",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-24","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   18",",,7,0730","   13",",,7","    0","T,,7","   44",",,7","  -22",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0","T,,7","  111",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  144",",,7","  -22",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","    0",",,7",,,,,,,,,"   39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  183",",,7,0730","  127",",,7","  127",",,7","  111",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-29","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   25",",,7,0730","   25",",,7","   51",",,7","   61",",,7","  -33",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-30","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","    0","T,,7","   78",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-05-31","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0","T,,7","  106",",,7","  -28",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  172",",,7","  -11",",,7",,,,,,,,,"   17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  183",",,7","    6",",,7",,,,,,,,,"   33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  206",",,7","    0",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  194",",,7","    0",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  194",",,7","   17",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   46",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   28",",,7",,,,,,,,,"   50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   10",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   17",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    5",",,7,0730","    0",",,7","    0",",,7","  222",",,7","   28",",,7",,,,,,,,,"   72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  128",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","  -22",",,7",,,,,,,,,"   72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  178",",,7","   33",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  189",",,7","    6",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  222",",,7","   44",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    8",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   33",",,7",,,,,,,,,"   67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   69",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   22",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   20",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   51",",,7,0730","    0",",,7","    0",",,7","  139",",,7","   50",",,7",,,,,,,,,"   67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   81",",,7,0730","    0",",,7","    0",",,7","  156",",,7","   22",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   10",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,,,,,"   83",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   94",",,7,0730","    0",",,7","    0",",,7","  206",",,7","   28",",,7",,,,,,,,,"   33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-22","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  117",",,7,0730","   76",",,7","   76",",,7","   72",",,7","   -6",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-23","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","    0","T,,7","  106",",,7","  -17",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-24","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   36",",,7,0730","    0","T,,7","    0",",,7","   83",",,7","    0",",,7",,,,,,,,,"   50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   13",",,7,0730","    0",",,7","    0",",,7","  161",",,7","    0",",,7",,,,,,,,,"   33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  194",",,7","   33",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   22",",,7",,,,,,,,,"   39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   28",",,7",,,,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-29","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","   61",",,7",,,,,,,,,"  150",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-06-30","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","   83",",,7",,,,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   71",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   78",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    5",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   50",",,7",,,,,,,,,"   67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   30",",,7,0730","    0",",,7","    0",",,7","  239",",,7","   56",",,7",,,,,,,,,"   83",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,,,"   72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   44",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  239",",,7","   39",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   39",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   25",",,7,0730","    0",",,7","    0",",,7","  222",",,7","   67",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00054135","2019-07-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00054135","2019-07-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00054135","2019-07-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US",,,"    0",",,7","    0",",,7","  278",",,7","  100",",,7","    4",",,7",,,"    0",",,7",,,"  139",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    8",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   89",",,7",,,,,,,,,"  139",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0",",,7","    0",",,7","  261",",,7","  106",",,7",,,,,,,,,"  161",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   30",",,7,0730","    0",",,7","    0",",,7","  261",",,7","   83",",,7",,,,,,,,,"  144",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   64",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   30",",,7,0730","    0",",,7","    0",",,7","  256",",,7","   61",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-07-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   10",",,7,0730","    0",",,7","    0",",,7","  239",",,7","   33",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,,,,,
