"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00115079","2019-05-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  189",",,H","   83",",,H",,,,,"   83",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-05","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  228",",,H","   56",",,H",,,,,"  122",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  250",",,H","   94",",,H",,,,,"  139",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-07","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  189",",,H","  100",",,H",,,,,"  111",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-08","40.152","-89.3387","177.7","LINCOLN, IL US","  117",",,H,2400","    0",",,H,0600","    0",",,H,0600","  278",",,H","  106",",,H",,,,,"  189",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-09","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,H,2400","    0",",,H,0600","    0",",,H,0600","  189",",,H","   83",",,H",,,,,"   83",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  161",",,H","   78",",,H",,,,,"   78",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-11","40.152","-89.3387","177.7","LINCOLN, IL US","   76",",,H,2400","    0",",,H,0600","    0",",,H,0600","  100",",,H","   72",",,H",,,,,"   72",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-12","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,H,2400","    0",",,H,0600","    0",",,H,0600","  106",",,H","   72",",,H",,,,,"   83",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  189",",,H","   56",",,H",,,,,"   83",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-14","40.152","-89.3387","177.7","LINCOLN, IL US","    8",",,H,2400","    0",",,H,0600","    0",",,H,0600","  206",",,H","   50",",,H",,,,,"  139",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-15","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  244",",,H","  106",",,H",,,,,"  161",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  311",",,H","  133",",,H",,,,,"  233",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-17","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  283",",,H","  178",",,H",,,,,"  222",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  294",",,H","  172",",,H",,,,,"  217",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  256",",,H","  128",",,H",,,,,"  133",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  144",",,H","  100",",,H",,,,,"  100",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-21","40.152","-89.3387","177.7","LINCOLN, IL US","  251",",,H,2400","    0",",,H,0600","    0",",,H,0600","  156",",,H","   78",",,H",,,,,"  139",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-22","40.152","-89.3387","177.7","LINCOLN, IL US","   74",",,H,2400","    0",",,H,0600","    0",",,H,0600","  272",",,H","  139",",,H",,,,,"  183",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-23","40.152","-89.3387","177.7","LINCOLN, IL US","   58",",,H,2400","    0",",,H,0600","    0",",,H,0600","  256",",,H","  167",",,H",,,,,"  167",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  311",",,H","  167",",,H",,,,,"  244",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-25","40.152","-89.3387","177.7","LINCOLN, IL US","  130",",,H,2400","    0",",,H,0600","    0",",,H,0600","  294",",,H","  178",",,H",,,,,"  178",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-26","40.152","-89.3387","177.7","LINCOLN, IL US","  221",",,H,2400","    0",",,H,0600","    0",",,H,0600","  256",",,H","  172",",,H",,,,,"  178",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,H,2400","    0",",,H,0600","    0",",,H,0600","  294",",,H","  161",",,H",,,,,"  233",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-28","40.152","-89.3387","177.7","LINCOLN, IL US","  142",",,H,2400","    0",",,H,0600","    0",",,H,0600","  283",",,H","  167",",,H",,,,,"  172",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-29","40.152","-89.3387","177.7","LINCOLN, IL US","   97",",,H,2400","    0",",,H,0600","    0",",,H,0600","  272",",,H","  167",",,H",,,,,"  189",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-30","40.152","-89.3387","177.7","LINCOLN, IL US","   58",",,H,2400",,,"    0",",,H,0600","  261",",,H","  167",",,H",,,,,"  172",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-31","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,H,2400",,,"    0",",,H,0600","  256",",,H","  144",",,H",,,,,"  189",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  172",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","  122",",,7",,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-03","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  106",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  172",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-05","40.152","-89.3387","177.7","LINCOLN, IL US","   89",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  194",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  311",",,7","  172",",,7",,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-07","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  306",",,7","  189",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  161",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  183",",,7",,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  128",",,7",,,,,"  139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-11","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  106",",,7",,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-12","40.152","-89.3387","177.7","LINCOLN, IL US","    5",",,7,2400","    0",",,7,0600","    0",",,7,0600","  217",",,7","  133",",,7",,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  217",",,7","   94",",,7",,,,,"  100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-14","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","   83",",,7",,,,,"  167",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-15","40.152","-89.3387","177.7","LINCOLN, IL US","  302",",,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","  161",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-16","40.152","-89.3387","177.7","LINCOLN, IL US","   15",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  172",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-17","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  217",",,7","  156",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  161",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-19","40.152","-89.3387","177.7","LINCOLN, IL US","  183",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  167",",,7",,,,,"  167",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","  150",",,7",,,,,"  161",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-21","40.152","-89.3387","177.7","LINCOLN, IL US","  450",",,7,2400","    0",",,7,0600","    0",",,7,0600","  228",",,7","  144",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-22","40.152","-89.3387","177.7","LINCOLN, IL US","  132",",,7,2400","    0",",,7,0600","    0",",,7,0600","  261",",,7","  178",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-23","40.152","-89.3387","177.7","LINCOLN, IL US","   33",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  194",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-24","40.152","-89.3387","177.7","LINCOLN, IL US","   56",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  183",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-25","40.152","-89.3387","177.7","LINCOLN, IL US","   20",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  167",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-26","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  172",",,7",,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  189",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-28","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  194",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-29","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  172",",,7",,,,,"  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-06-30","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    0",",,7,0600","    0",",,7,0600","  339",",,7","  217",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  211",",,7",,,,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  333",",,7","  228",",,7",,,,,"  256",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-03","40.152","-89.3387","177.7","LINCOLN, IL US","    5",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  206",",,7",,,,,"  211",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-04","40.152","-89.3387","177.7","LINCOLN, IL US","   64",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  206",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-05","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  328",",,7","  217",",,7",,,,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  333",",,7","  211",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-07","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  189",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  311",",,7","  167",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  189",",,7",,,,,"  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  350",",,7","  222",",,7",,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-11","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  194",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-12","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  306",",,7","  161",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  167",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-14","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  333",",,7","  200",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-15","40.152","-89.3387","177.7","LINCOLN, IL US","   13",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  183",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-16","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  222",",,7",,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-17","40.152","-89.3387","177.7","LINCOLN, IL US","   15",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  217",",,7",,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  333",",,7","  217",",,7",,,,,"  278",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  339",",,7","  256",",,7",,,,,"  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  339",",,7","  239",",,7",,,,,"  272",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-21","40.152","-89.3387","177.7","LINCOLN, IL US","   18",",,7,2400","    0",",,7,0600","    0",",,7,0600","  306",",,7","  211",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-22","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  272",",,7","  150",",,7",,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-23","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  128",",,7",,,,,"  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  128",",,7",,,,,"  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-25","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  128",",,7",,,,,"  167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-26","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  156",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  311",",,7","  167",",,7",,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-28","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  194",",,7",,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-29","40.152","-89.3387","177.7","LINCOLN, IL US","  193",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  200",",,7",,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-30","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  161",",,7",,,,,"  161",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-07-31","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  261",",,7","  133",",,7",,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  272",",,7","  111",",,7",,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  144",",,7",,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-03","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  144",",,7",,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  306",",,7","  144",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-05","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  311",",,7","  167",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-06","40.152","-89.3387","177.7","LINCOLN, IL US","   48",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  189",",,7",,,,,"  200",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-07","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  156",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  311",",,7","  200",",,7",,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  272",",,7","  150",",,7",,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  128",",,7",,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-11","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  161",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-12","40.152","-89.3387","177.7","LINCOLN, IL US","   20",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  217",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  211",",,7",,,,,"  211",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-14","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  183",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
