"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00204104","2019-05-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","  325",",,7,0900","    0",",,7,0900","    0",",,7,0900","   33",",,7","    0",",,7",,,,,,,"   28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   11",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","   71",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   44",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   44",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","   25",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   67",",,7",,,,,,,"   78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   78",",,7",,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   56",",,7",,,,,,,"   89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   83",",,7",,,,,,,"   89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","   74",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   33",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   44",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","   89",",,7",,,,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-31","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","  111",",,7",,,,,,,"  150",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","   72",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   22",",,7",,,,,,,"   61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   28",",,7",,,,,,,"   89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   89",",,7",,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","  127",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","   56",",,7",,,,,,,"   61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   50",",,7",,,,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","   94",",,7",,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  144",",,7",,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  289",",,7","  139",",,7",,,,,,,"  167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","   36",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","   83",",,7",,,,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   50",",,7",,,,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   94",",,7",,,,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   17",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   67",",,7",,,,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   78",",,7",,,,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   94",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  194",",,7","   89",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","   89",",,7",,,,,,,"  122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","   61",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  217",",,7","   61",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  217",",,7","   67",",,7",,,,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","   94",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","   94",",,7",,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","  394",",,7,0900","    0",",,7,0900","    0",",,7,0900","  194",",,7","  150",",,7",,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","  122",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","   91",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  133",",,7",,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  156",",,7",,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","   33",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  156",",,7",,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  128",",,7",,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-06-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  161",",,7",,,,,,,"  167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","   97",",,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","  144",",,7",,,,,,,"  194",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","   41",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  150",",,7",,,,,,,"  161",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  144",",,7",,,,,,,"  172",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  172",",,7",,,,,,,"  200",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","  196",",,7,0900","    0",",,7,0900","    0",",,7,0900","  289",",,7","  178",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  167",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  239",",,7","   94",",,7",,,,,,,"  133",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  122",",,7",,,,,,,"  156",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  156",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","   43",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  183",",,7",,,,,,,"  211",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  133",",,7",,,,,,,"  150",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  122",",,7",,,,,,,"  172",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  139",",,7",,,,,,,"  178",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  122",",,7",,,,,,,"  161",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   36",",,7,0900","    0",",,7,0900","    0",",,7,0900","  289",",,7","  161",",,7",,,,,,,"  200",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","  269",",,7,0900","    0",",,7,0900","    0",",,7,0900","  311",",,7","  172",",,7",,,,,,,"  194",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  156",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  183",",,7",,,,,,,"  217",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","   53",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  189",",,7",,,,,,,"  228",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  156",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  117",",,7",,,,,,,"  144",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   94",",,7",,,,,,,"  122",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  122",",,7",,,,,,,"  139",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  122",",,7",,,,,,,"  144",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  122",",,7",,,,,,,"  172",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  172",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  172",",,7",,,,,,,"  183",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  144",",,7",,,,,,,"  167",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","  107",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  161",",,7",,,,,,,"  161",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","  117",",,7",,,,,,,"  128",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-07-31","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   72",",,7",,,,,,,"  100",",,7,0900","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  100",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  128",",,7",,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  150",",,7",,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  150",",,7",,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  161",",,7",,,,,,,"  194",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","   58",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  128",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  144",",,7",,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  128",",,7",,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","  111",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","   94",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  117",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  139",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","   43",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  133",",,7",,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   67",",,7",,,,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   83",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  117",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","   20",",,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","  111",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  128",",,7",,,,,,,"  167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","  140",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   89",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  100",",,7",,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","  122",",,7",,,,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   94",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","   50",",,7",,,,,,,"   61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   61",",,7",,,,,,,"  150",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","  111",",,7",,,,,,,"  122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  122",",,7",,,,,,,"  150",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","   84",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","  133",",,7",,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","   58",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","  100",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   83",",,7",,,,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","   23",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   83",",,7",,,,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-08-31","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   56",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","   72",",,7",,,,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","  111",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","  180",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","  122",",,7",,,,,,,"  122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","   89",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   89",",,7",,,,,,,"   89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","   72",",,7",,,,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","   56",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   83",",,7",,,,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,,,
