"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013920","2018-12-20","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   89",",,W","    0",",,W","   74",",,W",,," 1239",",,W",,,,,"  330",",,W","  320",",,W",,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-21","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  100",",,W","  -38",",,W","   32",",,W",,," 0140",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-22","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  106",",,W","  -27",",,W","   37",",,W",,," 1059",",,W",,,,,"   10",",,W","  360",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-23","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  100",",,W","  -49",",,W","   37",",,W",,," 1507",",,W",,,,,"  250",",,W","  260",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-24","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   15",",,W",,,,,"   89",",,W","  -27",",,W","   44",",,W",,," 1158",",,W",,,,,"  180",",,W","  180",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-25","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  106",",,W","  -21",",,W","   26",",,W",,," 1353",",,W",,,,,"  120",",,W","  110",",,W",,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-26","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  353",",,W",,,,,"  106",",,W","   44",",,W","   60",",,W",,," 2205",",,W",,,,,"  120",",,W","  110",",,W",,,,,"  125",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-27","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   25",",,W",,,,,"  128",",,W","  -32",",,W","   85",",,W",,," 0310",",,W",,,,,"  130",",,W","  120",",,W",,,,,"  143",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-28","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -27",",,W","  -66",",,W","   72",",,W",,," 0817",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-29","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -27",",,W","  -82",",,W","   30",",,W",,," 1210",",,W",,,,,"  340",",,W","  240",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-30","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   67",",,W","  -71",",,W","   55",",,W",,," 1313",",,W",,,,,"  180",",,W","  190",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-31","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   97",",,W",,,,,"   44",",,W","  -66",",,W","   55",",,W",,," 1828",",,W",,,,,"  310",",,W","  330",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-01","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -66",",,W","  -93",",,W","   41",",,W",,," 0222",",,W",,,,,"  340",",,W","  320",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-02","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   22",",,W","  -71",",,W","   37",",,W",,," 1128",",,W",,,,,"  260",",,W","  240",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-03","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   83",",,W","  -77",",,W","   17",",,W",,," 1821",",,W",,,,,"  170",",,W","  170",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-04","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  133",",,W","  -60",",,W","   19",",,W",,," 1436",",,W",,,,,"  280",",,W","  280",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-05","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  156",",,W","  -32",",,W","   15",",,W",,," 1315",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-06","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  144",",,W","   11",",,W","   63",",,W",,," 1338",",,W",,,,,"  170",",,W","  150",",,W",,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-07","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  150",",,W","   11",",,W","   53",",,W",,," 0016",",,W",,,,,"  290",",,W","  190",",,W",,,,,"  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-08","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  117",",,W","  -10",",,W","   71",",,W",,," 0342",",,W",,,,,"  280",",,W","  310",",,W",,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-09","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   50",",,W","  -49",",,W","   35",",,W",,," 1058",",,W",,,,,"  330",",,W","  320",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-10","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   61",",,W","  -60",",,W","   38",",,W",,," 1353",",,W",,,,,"  140",",,W","  140",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-11","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  160",",,W",,,,,"   50",",,W","    6",",,W","   31",",,W",,," 1114",",,W",,,,,"  160",",,W","  150",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-12","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   41",",,W",,,,,"    6",",,W","   -5",",,W","   50",",,W",,," 1355",",,W",,,,,"  360",",,W","   10",",,W",,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-13","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   -5",",,W","  -16",",,W","   30",",,W",,," 0040",",,W",,,,,"  360",",,W","   20",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-14","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"    0",",,W","  -32",",,W","   38",",,W",,," 0745",",,W",,,,,"  230",",,W","  220",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-15","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   11",",,W","   -5",",,W","   41",",,W",,," 0521",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-16","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    3",",,W",,,,,"    6",",,W","  -10",",,W","   29",",,W",,," 1658",",,W",,,,,"   70",",,W","   60",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-17","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   11",",,W","   -5",",,W","   30",",,W",,," 2345",",,W",,,,,"  330",",,W","  130",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-18","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   66",",,W",,,,,"   39",",,W","  -43",",,W","   55",",,W",,," 2354",",,W",,,,,"  350",",,W","  350",",,W",,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-19","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -43",",,W"," -132",",,W","   78",",,W",,," 0654",",,W",,,,,"  350",",,W","  350",",,W",,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-20","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -21",",,W"," -138",",,W","   31",",,W",,," 2024",",,W",,,,,"   70",",,W","   90",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-21","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   28",",,W","  -77",",,W","   69",",,W",,," 1713",",,W",,,,,"  130",",,W","  150",",,W",,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-22","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   30",",,W",,,,,"   39",",,W","  -66",",,W","   68",",,W",,," 2347",",,W",,,,,"  330",",,W","  340",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-23","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -27",",,W"," -121",",,W","   37",",,W",,," 0002",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-24","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -10",",,W"," -155",",,W","   51",",,W",,," 1018",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-25","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   22",",,W"," -182",",,W","   42",",,W",,," 1112",",,W",,,,,"  220",",,W","  230",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-26","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   61",",,W","  -82",",,W","   28",",,W",,," 1506",",,W",,,,,"  290",",,W","  280",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-27","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   67",",,W","  -32",",,W","   46",",,W",,," 2206",",,W",,,,,"  200",",,W","  190",",,W",,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-28","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   23",",,W",,,,,"   72",",,W","  -82",",,W","   85",",,W",,," 0856",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  206",",,W","  282",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-29","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"    0",",,W"," -121",",,W","   46",",,W",,," 1532",",,W",,,,,"  340",",,W","  320",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-30","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,," -121",",,W"," -188",",,W","   34",",,W",,," 0006",",,W",,,,,"  350",",,W","  330",",,W",,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-01-31","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   33",",,W"," -138",",,W","   33",",,W",,," 0936",",,W",,,,,"  140",",,W","  150",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-01","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  117",",,W","  -66",",,W","   26",",,W",,," 1428",",,W",,,,,"  180",",,W","  160",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-02","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  144",",,W","   39",",,W","   57",",,W",,," 1501",",,W",,,,,"  190",",,W","  190",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-03","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  189",",,W","  117",",,W","   76",",,W",,," 1518",",,W",,,,,"  170",",,W","  140",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-04","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  156",",,W","  -66",",,W","   64",",,W",,," 0500",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-05","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -49",",,W","  -71",",,W","   37",",,W",,," 0507",",,W",,,,,"   20",",,W","   40",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-06","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -43",",,W","  -66",",,W","   46",",,W",,," 2314",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-07","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -60",",,W"," -121",",,W","   85",",,W",,," 1305",",,W",,,,,"  330",",,W","  310",",,W",,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-08","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -43",",,W"," -143",",,W","   31",",,W",,," 0556",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-09","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"    6",",,W"," -116",",,W","   47",",,W",,," 0853",",,W",,,,,"  150",",,W","  140",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-10","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   33",",,W","  -10",",,W","   33",",,W",,," 0723",",,W",,,,,"  170",",,W","  160",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-11","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   58",",,W",,,,,"   17",",,W","   -5",",,W","   43",",,W",,," 2352",",,W",,,,,"  320",",,W","  330",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-12","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   44",",,W","  -43",",,W","   61",",,W",,," 0542",",,W",,,,,"  320",",,W","  310",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-13","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  122",",,W","  -55",",,W","   42",",,W",,," 1251",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-14","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  128",",,W","  -66",",,W","   57",",,W",,," 1420",",,W",,,,,"  330",",,W","  320",",,W",,,,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-15","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -66",",,W"," -105",",,W","   48",",,W",,," 0056",",,W",,,,,"   10",",,W","   10",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-16","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -21",",,W","  -99",",,W","   33",",,W",,," 1832",",,W",,,,,"  110",",,W","  100",",,W",,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-17","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -21",",,W","  -82",",,W","   62",",,W",,," 0732",",,W",,,,,"  310",",,W","  280",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-18","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -32",",,W"," -138",",,W","   39",",,W",,," 0021",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-19","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   -5",",,W","  -93",",,W","   42",",,W",,," 1222",",,W",,,,,"  100",",,W","   80",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-20","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   22",",,W","  -60",",,W","   50",",,W",,," 1307",",,W",,,,,"  240",",,W","  250",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-21","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   50",",,W","  -99",",,W","   30",",,W",,," 1431",",,W",,,,,"  120",",,W","  120",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-22","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  107",",,W",,,,,"   39",",,W","  -21",",,W","   41",",,W",,," 1016",",,W",,,,,"   80",",,W","   80",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-23","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  135",",,W",,,,,"   39",",,W","  -16",",,W","   55",",,W",,," 2048",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  143",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-24","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"    0",",,W","  -71",",,W","   63",",,W",,," 0020",",,W",,,,,"  300",",,W","  300",",,W",,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-25","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US",,,,,,,"   61",",,W","  -88",",,W","   44",",,W",,," 1811",",,W",,,,,"   20",",,W","   10",",,W",,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-26","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   -5",",,W","  -71",",,W","   41",",,W",,," 0406",",,W",,,,,"  330",",,W","   40",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-27","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -49",",,W","  -99",",,W","   61",",,W",,," 1500",",,W",,,,,"  340",",,W","  360",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-02-28","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -10",",,W"," -105",",,W","   29",",,W",,," 0056",",,W",,,,,"  360",",,W","   20",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-01","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   39",",,W","  -99",",,W","   19",",,W",,," 2157",",,W",,,,,"  340",",,W","  350",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-02","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   -5",",,W","  -71",",,W","   59",",,W",,," 2247",",,W",,,,,"   20",",,W","   10",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-03","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   13",",,W",,,,,"  -71",",,W"," -166",",,W","   71",",,W",,," 0537",",,W",,,,,"   10",",,W","   10",",,W",,,,,"  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-04","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -77",",,W"," -199",",,W","   44",",,W",,," 1533",",,W",,,,,"  280",",,W","  280",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-05","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -38",",,W"," -143",",,W","   50",",,W",,," 1332",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-06","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   22",",,W"," -149",",,W","   37",",,W",,," 1248",",,W",,,,,"  150",",,W","  180",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-07","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   61",",,W","  -16",",,W","   48",",,W",,," 1130",",,W",,,,,"  100",",,W","  110",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-08","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    8",",,W",,,,,"   56",",,W","   11",",,W","   34",",,W",,," 2256",",,W",,,,,"  110",",,W","  100",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-09","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   38",",,W",,,,,"  150",",,W","    0",",,W","   88",",,W",,," 1335",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  174",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-10","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   83",",,W","  -27",",,W","   36",",,W",,," 0001",",,W",,,,,"  320",",,W","  310",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-11","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  122",",,W","  -49",",,W","   21",",,W",,," 1359",",,W",,,,,"   90",",,W","   60",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-12","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  114",",,W",,,,,"  122",",,W","   56",",,W","   60",",,W",,," 1525",",,W",,,,,"  170",",,W","  170",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-13","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  132",",,W",,,,,"  172",",,W","  117",",,W","  105",",,W",,," 1337",",,W",,,,,"  160",",,W","  180",",,W",,,,,"  165",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2019-03-14","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  139",",,W","   28",",,W","  107",",,W",,," 0001",",,W",,,,,"  200",",,W","  200",",,W",,,,,"  161",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
