"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003919","2019-12-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  119",",,W,",,,,,"  -21",",,W","  -93",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -27",",,W"," -121",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   22",",,W"," -155",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   50",",,W"," -121",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   83",",,W","  -38",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  190",",,W","  170",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   94",",,W","  -43",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","  -66",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  122",",,W","  -21",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  161",",,W","  -21",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  178",",,W","   28",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  183",",,W","    0",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  200",",,W","  220",",,W",,,,,"  103",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   28",",,W","  -55",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   48",",,W,",,,,,"   61",",,W","  -66",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  190",",,W,",,,,,"   83",",,W","   44",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   81",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   10",",,W,",,,,,"   44",",,W","   -5",",,W",,,,,"   84",",,W",,,,,,,,,,,,,"  290",",,W","  300",",,W",,,,,"  130",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   39",",,W","  -10",",,W",,,,,"   87",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W",,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-12-31","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -38",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  290",",,W","  280",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","  -49",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","    0",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   94",",,W","  -32",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  100",",,W","  -66",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","  -38",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","  -60",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  300",",,W","  270",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  150",",,W","  -55",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  250",",,W","  240",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  144",",,W","  -32",",,W",,,,,"   71",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  125",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  133",",,W","   22",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"  161",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   46",",,W,",,,,,"   50",",,W","  -82",",,W",,,,,"   82",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  143",",,W","  183",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -21",",,W"," -110",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"    6",",,W","  -77",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  140",",,W","  120",",,W",,,,,"   76",",,W","  107",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   44",",,W","  -66",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"   98",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   89",",,W","    0",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  120",",,W","  120",",,W",,,,,"   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   94",",,W","  -82",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -27",",,W"," -110",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   81",",,W,",,,,,"   50",",,W","  -27",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"  112",",,W","  152",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   56",",,W","  -32",",,W",,,,,"   72",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   -5",",,W","  -77",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  350",",,W","   10",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -21",",,W","  -99",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"   50",",,W","   40",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"   28",",,W"," -121",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   61",",,W,",,,,,"   33",",,W","    6",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  190",",,W","  170",",,W",,,,,"  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   20",",,W,",,,,,"   44",",,W","   -5",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  125",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   17",",,W","  -43",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   39",",,W","  -49",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","  -38",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,"   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   44",",,W","  -16",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"   50",",,W","   10",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   38",",,W,",,,,,"   17",",,W","  -10",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"   10",",,W",,,,,,,"   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   50",",,W","  -16",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"  190",",,W","   80",",,W",,,,,"   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   61",",,W","   -5",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-01-31","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   89",",,W","  -32",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  320",",,W","  300",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  167",",,W","  -43",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  220",",,W","  230",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  228",",,W","   -5",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  122",",,W","    0",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"    0",",,W","  -27",",,W",,,,,"   70",",,W",,,,,,,,,,,,,"   20",",,W","   10",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -10",",,W","  -71",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"   20",",,W","   30",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   72",",,W"," -105",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  200",",,W","  280",",,W",,,,,"   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   61",",,W","  -38",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  350",",,W","  330",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  100",",,W","  -71",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   61",",,W","  -32",",,W",,,,,"   69",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   61",",,W","  -60",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -32",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  330",",,W","  190",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   53",",,W,",,,,,"   22",",,W","  -93",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  157",",,W","  206",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -82",",S,W"," -149",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -16",",,W"," -166",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  111",",,W","  -38",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  103",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  122",",,W","  -49",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  220",",,W","  230",",,W",,,,,"   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  172",",,W","   17",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -27",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   56",",,W","  -43",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"   30",",,W","   40",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"    0",",,W","  -93",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   89",",,W","  -99",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  150",",,W","    0",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  155",",,W,",,,,,"  122",",,W","   33",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   70",",,W","   70",",,W",,,,,"   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  142",",,W,",,,,,"  122",",,W","   17",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2020-02-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,"    0",",,W","   56",",,W","    6",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  360",",,W","   20",",,W",,,,,"  134",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
