"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013969","2019-12-08","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   33",",,W","   33",",,W",,,,,"  104","H,,S",,,,,"  160",",,W","  170",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-09","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   56",",,W","  -27",",,W","   47",",,W",,,,,"   36","H,,S",,,,,"  360",",,W","  360",",,W",,,"  130",",,W","  170",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-10","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -55",",,W","   14",",,W",,,,,"    5","H,,S",,,,,"  240",",,W","  270",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-11","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -16",",,W","   38",",,W",,,,,"   31","H,,S",,,,,"  170",",,W","  210",",,W",,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-12","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   50",",,W","   44",",,W",,,,,"   82","H,,S",,,,,"  210",",,W","  210",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-13","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   44",",,W","   20",",,W",,,,,"   92","H,,S",,,,,"  220",",,W","  210",",,W",,,"   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-14","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -16",",,W","   41",",,W",,,,,"   47","H,,S",,,,,"   10",",,W","  360",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-15","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400",,,"    0",",,H","   11",",,W","  -21",",,W","   56",",,W",,,,,"    6","H,,S",,,,,"   60",",,W","   60",",,W",,,"   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-16","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400",,,"    0",",,H","   -5",",,W","  -60",",,W","   55",",,W",,,,,"  -17","H,,S",,,,,"   10",",,W","  360",",,W",,,"   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-17","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   56",",,W","  -82",",,W","   13",",,W",,,,,"  -28","H,,S",,,,,"  300",",,W","  270",",,W",,,"   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-18","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -88",",,W","   16",",,W",,,,,"   -5","H,,S",,,,,"  210",",,W","  210",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-19","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   11",",,W","   40",",,W",,,,,"   63","H,,S",,,,,"  210",",,W","  200",",,W",,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-20","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   28",",,W","   45",",,W",,,,,"   78","H,,S",,,,,"  160",",,W","  150",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-21","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -10",",,W","   18",",,W",,,,,"   58","H,,S",,,,,"  150",",,W","  150",",,W",,,"   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-22","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -32",",,W","   19",",,W",,,,,"   33","H,,S",,,,,"  140",",,W","  140",",,W",,,"   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-23","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  -49",",,W","   36",",,W",,,,,"   52","H,,S",,,,,"  160",",,W","  160",",,W",,,"   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-24","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   56",",,W","   52",",,W",,,,,"  119","H,,S",,,,,"  160",",,W","  150",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-25","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   94",",,W","   43",",,W",,,,,"  147","H,,S",,,,,"  210",",,W","  200",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-26","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   11",",,W","   31",",,W",,,,,"   87","H,,S",,,,,"   20",",,W","   20",",,W",,,"   58",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-27","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400",,,"    0",",,H","  106",",,W","    6",",,W","   38",",,W",,,,,"   30","H,,S",,,,,"  130",",,W","  120",",,W",,,"   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-28","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  155",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   72",",,W","   47",",,W",,,,,"  128","H,,S",,,,,"  150",",,W","  250",",,W",,,"  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-29","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","   11",",,W","   43",",,W",,,,,"   60","H,,S",,,,,"  300",",,W","  330",",,W",,,"   76",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-30","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","  -10",",,W","   40",",,W",,,,,"   28","H,,S",,,,,"  300",",,W","  300",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-12-31","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -38",",,W","   26",",,W",,,,,"   18","H,,S",,,,,"  210",",,W","  210",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-01","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  -21",",,W","   43",",,W",,,,,,,,,,,"  210",",,W","  200",",,W",,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-02","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","    0",",,W","   32",",,W",,,,,"   76","H,,S",,,,,"  360",",,W","  360",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-03","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   -5",",,W","   38",",,W",,,,,"   66","H,,S",,,,,"   10",",,W","  360",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-04","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -32",",,W","   25",",,W",,,,,"   34","H,,S",,,,,"   10",",,W","  360",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-05","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  -16",",,W","   36",",,W",,,,,"   71","H,,S",,,,,"   20",",,W","   30",",,W",,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-06","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -38",",,W","   24",",,W",,,,,"   33","H,,S",,,,,"  290",",,W","  320",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-07","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  -38",",,W","   17",",,W",,,,,"   42","H,,S",,,,,"  220",",,W","  210",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-08","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","    0",",,W","   56",",,W",,,,,"   84","H,,S",,,,,"  160",",,W","  160",",,W",,,"  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-09","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   23",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  117",",,W","   51",",,W",,,,,"  151","H,,S",,,,,"  220",",,W","  190",",,W",,,"  112",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-10","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   10",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  -27",",,W","   81",",,W",,,,,"  133","H,,S",,,,,"  360",",,W","  350",",,W",,,"  148",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-11","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    3",",,W,2400",,,"    0",",,H","   -5",",,W","  -71",",,W","   46",",,W",,,,,"  -34","H,,S",,,,,"  360",",,W","  360",",,W",,,"  130",",,W","  157",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-12","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -55",",,W","   50",",,W",,,,,"   -1","H,,S",,,,,"  150",",,W","  330",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-13","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -27",",,W","   61",",,W",,,,,"   36","H,,S",,,,,"  160",",,W","  150",",,W",,,"  134",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-14","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   94",",,W","   43",",,W",,,,,"  122","H,,S",,,,,"  160",",,W","  170",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-15","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  -10",",,W","   60",",,W",,,,,"  104","H,,S",,,,,"   30",",,W","   30",",,W",,,"  107",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-16","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   13",",,W,2400","    0",",,H","    0",",,H","   11",",,W","  -49",",,W","   65",",,W",,,,,"  -12","H,,S",,,,,"   30",",,W","   30",",,W",,,"   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-17","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  102",",,W,2400","    0",",,H","    0",",,H","  100",",,W","    6",",,W","   62",",,W",,,,,"   24","H,,S",,,,,"  210",",,W","  210",",,W",,,"  116",",,W","  174",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-18","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -27",",,W","   51",",,W",,,,,"   62","H,,S",,,,,"  350",",,W","  230",",,W",,,"  125",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-19","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","  -43",",,W","   26",",,W",,,,,"    9","H,,S",,,,,"   20",",,W","   30",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-20","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   61",",,W","  -77",",,W","   26",",,W",,,,,"  -19","H,,S",,,,,"   70",",,W","   60",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-21","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    3",",,W,2400",,,"    0",",,H",,,,,"   47",",,W",,,,,"  -19","H,,S",,,,,"  160",",,W","  160",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-22","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   84",",,W,2400",,,"    0",",,H",,,,,"   68",",,W",,,,,"   73","H,,S",,,,,"  160",",,W","  160",",,W",,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-23","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   13",",,W,2400",,,"    0",",,H",,,,,"   44",",,W",,,,,"  109","H,,S",,,,,"  330",",,W","  330",",,W",,,"  107",",,W","  161",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-24","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   56",",,W",,,"   41",",,W",,,,,"   59","H,,S",,,,,"  340",",,W","  340",",,W",,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-25","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -27",",,W","   29",",,W",,,,,"   27","H,,S",,,,,"  140",",,W","  120",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-26","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  -21",",,W","   15",",,W",,,,,"   57","H,,S",,,,,"  230",",,W","  230",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-27","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  -16",",,W","   31",",,W",,,,,"   62","H,,S",,,,,"   40",",,W","   60",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-28","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  107",",,W,2400","    0",",,H","    0",",,H","   44",",,W","    6",",,W","   71",",,W",,,,,"   36","H,,S",,,,,"   30",",,W","   40",",,W",,,"  112",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-29","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400",,,"    0",",,H","   50",",,W","    0",",,W","   38",",,W",,,,,"   16","H,,S",,,,,"   10",",,W","  350",",,W",,,"   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-30","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   50",",,W","  -27",",,W","   12",",,W",,,,,"   18","H,,S",,,,,"  220",",,W","  170",",,W",,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-01-31","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -21",",,W","   18",",,W",,,,,"   30","H,,S",,,,,"  330",",,W","  300",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-01","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  -43",",,W","   17",",,W",,,,,"   35","H,,S",,,,,"  250",",,W","  250",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-02","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   22",",,W","   23",",,W",,,,,"  118","H,,S",,,,,"  170",",,W","  170",",,W",,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-03","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   28",",,W","   56",",,W",,,,,"  147","H,,S",,,,,"  210",",,W","  200",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-04","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   28",",,W","  -10",",,W","   68",",,W",,,,,"   17","H,,S",,,,,"   10",",,W","   10",",,W",,,"  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-05","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US",,,,,"    0",",,H","   11",",,W","  -21",",,W","   53",",,W",,,,,"   -8","H,,S",,,,,"   10",",,W","  350",",,W",,,"   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-06","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","  -66",",,W","   22",",,W",,,,,"   -6","H,,S",,,,,"  360",",,W","  360",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-07","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -43",",,W","   19",",,W",,,,,"   33","H,,S",,,,,"  350",",,W","  330",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-08","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -38",",,W","   41",",,W",,,,,"   41","H,,S",,,,,"  150",",,W","  160",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-09","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   10",",,W,2400",,,"    0",",,H","  161",",,W","    6",",,W","   60",",,W",,,,,"  115","H,,S",,,,,"  160",",,W","  160",",,W",,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-10","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    5",",,W,2400","    0",",,H","    0",",,H","   78",",,W","  -16",",,W","   41",",,W",,,,,"   27","H,,S",,,,,"   20",",,W","   10",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-11","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","   72",",,W","   17",",,W","   27",",,W",,,,,"   43","H,,S",,,,,"   10",",,W","  360",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2020-02-12","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   69",",,W,2400",,,"    0",",,H","   44",",,W","    6",",,W","   33",",,W",,,,,"   28","H,,S",,,,,"  360",",,W","  360",",,W",,,"  116",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
