"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES"
"USW00023169","2018-09-04","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  244",",,W",,,,,"   19",",,W",,,,,,,,,"  296","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-05","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  256",",,W",,,,,"   21",",,W",,,,,,,,,"  310","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-06","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  261",",,W",,,,,"   17",",,W",,,,,,,,,"  321","H,,S",,,,,"  100",",,W","   80",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-07","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  400",",,W","  267",",,W",,,,,"   18",",,W",,,,,,,,,"  331","H,,S",,,,,"   80",",,W","   40",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-08","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  417",",,W","  272",",,W",,,,,"   36",",,W",,,,,,,,,"  344","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-09","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  406",",,W","  272",",,W",,,,,"   32",",,W",,,,,,,,,"  349","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-10","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  400",",,W","  261",",,W",,,,,"   28",",,W",,,,,,,,,"  334","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-11","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  394",",,W","  250",",,W",,,,,"   33",",,W",,,,,,,,,"  325","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-12","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  267",",,W",,,,,"   66",",,W",,,,,,,,,"  323","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-13","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  256",",,W",,,,,"   59",",,W",,,,,,,,,"  308","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-14","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  239",",,W",,,,,"   36",",,W",,,,,,,,,"  305","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-15","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  233",",,W",,,,,"   35",",,W",,,,,,,,,"  314","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-16","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  267",",,W",,,,,"   44",",,W",,,,,,,,,"  324","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-17","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  256",",,W",,,,,"   39",",,W",,,,,,,,,"  319","H,,S",,,,,"  230",",,W","  190",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-18","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  261",",,W",,,,,"   47",",,W",,,,,,,,,"  313","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-19","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  244",",,W",,,,,"   45",",,W",,,,,,,,,"  306","H,,S",,,,,"  260",",,W","  210",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-20","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,,,"  285","H,,S",,,,,"   70",",,W","   20",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-21","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  222",",,W",,,,,"   23",",,W",,,,,,,,,"  290","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-22","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  239",",,W",,,,,"   25",",,W",,,,,,,,,"  309","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   72",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-23","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  261",",,W",,,,,"   32",",,W",,,,,,,,,"  314","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-24","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  256",",,W",,,,,"   35",",,W",,,,,,,,,"  315","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-25","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W",,,,,"   18",",,W",,,,,,,,,"  300","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-26","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  222",",,W",,,,,"   13",",,W",,,,,,,,,"  292","H,,S",,,,,"   40",",,W","   80",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-27","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  211",",,W",,,,,"   14",",,W",,,,,,,,,"  286","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-28","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  217",",,W",,,,,"   23",",,W",,,,,,,,,"  294","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-29","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  256",",,W",,,,,"   37",",,W",,,,,,,,,"  314","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-09-30","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W",,,,,"   52",",,W",,,,,,,,,"  301","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-01","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  239",",,W",,,,,"   35",",,W",,,,,,,,,"  280","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-02","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   28",",,W",,,,,,,,,"  264","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-03","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    5",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  183",",,W",,,,,"   41",",,W",,,,,,,,,"  266","H,,S",,,,,"  200",",,W","  220",",,W",,,,,,,,,"  107",",,W","  161",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-04","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  183",",,W",,,,,"   32",",,W",,,,,,,,,"  236","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-05","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  194",",,W",,,,,"   26",",,W",,,,,,,,,"  236","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-06","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  183",",,W",,,,,"   39",",,W",,,,,,,,,"  229","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-07","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0","T,,W,2400","    0",",,W","    0",",,W","  211",",,W","  161",",,W",,,,,"   41",",,W",,,,,,,,,"  190","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-08","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  178",",,W",,,,,"   40",",,W",,,,,,,,,"  198","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-09","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  150",",,W",,,,,"   35",",,W",,,,,,,,,"  207","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-10","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  161",",,W",,,,,"   28",",,W",,,,,,,,,"  222","H,,S",,,,,"   70",",,W","  210",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-11","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  172",",,W",,,,,"   35",",,W",,,,,,,,,"  216","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-12","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   37",",,W",,,,,,,,,"  214","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-13","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   20",",,W",,,,,,,,,"  217","H,,S",,,,,"  180",",,W","  160",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-14","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  133",",,W",,,,,"   67",",,W",,,,,,,,,"  205","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-15","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  111",",,W",,,,,"   72",",,W",,,,,,,,,"  153","H,,S",,,,,"   40",",,W","  350",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-16","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  111",",,W",,,,,"   39",",,W",,,,,,,,,"  167","H,,S",,,,,"   30",",,W","  340",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-17","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  111",",,W",,,,,"   31",",,W",,,,,,,,,"  168","H,,S",,,,,"   30",",,W","   50",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-18","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  133",",,W",,,,,"   19",",,W",,,,,,,,,"  183","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-19","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  139",",,W",,,,,"   43",",,W",,,,,,,,,"  198","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-20","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  150",",,W",,,,,"   22",",,W",,,,,,,,,"  218","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-21","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","   30",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  172",",,W",,,,,"   32",",,W",,,,,,,,,"  217","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-22","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  167",",,W",,,,,"   26",",,W",,,,,,,,,"  206","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-23","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  150",",,W",,,,,"   18",",,W",,,,,,,,,"  203","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-24","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  161",",,W",,,,,"   16",",,W",,,,,,,,,"  216","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-25","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  156",",,W",,,,,"   13",",,W",,,,,,,,,"  217","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-26","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  161",",,W",,,,,"   14",",,W",,,,,,,,,"  217","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-27","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  144",",,W",,,,,"   11",",,W",,,,,,,,,"  212","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-28","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  144",",,W",,,,,"   12",",,W",,,,,,,,,"  212","H,,S",,,,,"  280",",,W","   70",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-29","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  167",",,W",,,,,"   23",",,W",,,,,,,,,"  223","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-30","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  156",",,W",,,,,"   75",",,W",,,,,,,,,"  220","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-10-31","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","  133",",,W",,,,,"   40",",,W",,,,,,,,,"  172","H,,S",,,,,"   20",",,W","  330",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-11-01","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  117",",,W",,,,,"   22",",,W",,,,,,,,,"  172","H,,S",,,,,"   10",",,W","  340",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-11-02","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  139",",,W",,,,,"   17",",,W",,,,,,,,,"  197","H,,S",,,,,"   80",",,W","   60",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-11-03","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  139",",,W",,,,,"   21",",,W",,,,,,,,,"  209","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-11-04","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  128",",,W",,,,,"   15",",,W",,,,,,,,,"  183","H,,S",,,,,"   70",",,W","  340",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-11-05","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  128",",,W",,,,,"   16",",,W",,,,,,,,,"  187","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2018-11-06","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  128",",,W",,,,,"   13",",,W",,,,,,,,,"  187","H,,S",,,,,"  210",",,W","   70",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
