"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00203421","2019-07-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  106",",,7",,,,,,,"  111",",,7,0800"
"USC00203421","2019-07-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   72",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-07-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   72",",,7",,,,,,,"  111",",,7,0800"
"USC00203421","2019-07-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  111",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-07-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  128",",,7",,,,,,,"  144",",,7,0800"
"USC00203421","2019-07-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  144",",,7",,,,,,,"  200",",,7,0800"
"USC00203421","2019-07-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7",,,,,,,"  172",",,7,0800"
"USC00203421","2019-07-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  133",",,7",,,,,,,"  144",",,7,0800"
"USC00203421","2019-07-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  144",",,7",,,,,,,"  178",",,7,0800"
"USC00203421","2019-07-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  122",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-07-31","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   67",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-08-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   72",",,7",,,,,,,"  106",",,7,0800"
"USC00203421","2019-08-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  106",",,7",,,,,,,"  167",",,7,0800"
"USC00203421","2019-08-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-08-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  100",",,7",,,,,,,"  139",",,7,0800"
"USC00203421","2019-08-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  139",",,7",,,,,,,"  178",",,7,0800"
"USC00203421","2019-08-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   91",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  117",",,7",,,,,,,"  122",",,7,0800"
"USC00203421","2019-08-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7",,,,,,,"  167",",,7,0800"
"USC00203421","2019-08-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  122",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-08-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  128",",,7",,,,,,,"  167",",,7,0800"
"USC00203421","2019-08-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   89",",,7",,,,,,,"  117",",,7,0800"
"USC00203421","2019-08-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,"  122",",,7,0800"
"USC00203421","2019-08-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  100",",,7",,,,,,,"  106",",,7,0800"
"USC00203421","2019-08-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7",,,,,,,"  139",",,7,0800"
"USC00203421","2019-08-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   61",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-08-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   61",",,7",,,,,,,"  100",",,7,0800"
"USC00203421","2019-08-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  100",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-08-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  106",",,7",,,,,,,"  117",",,7,0800"
"USC00203421","2019-08-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  117",",,7",,,,,,,"  156",",,7,0800"
"USC00203421","2019-08-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   78",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-08-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   83",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-08-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  106",",,7",,,,,,,"  106",",,7,0800"
"USC00203421","2019-08-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   72",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-08-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   44",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-08-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   44",",,7",,,,,,,"   78",",,7,0800"
"USC00203421","2019-08-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   72",",,7",,,,,,,"  111",",,7,0800"
"USC00203421","2019-08-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-08-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  128",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-08-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  196",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   50",",,7",,,,,,,"  111",",,7,0800"
"USC00203421","2019-08-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   78",",,7",,,,,,,"   89",",,7,0800"
"USC00203421","2019-08-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   78",",,7",,,,,,,"   78",",,7,0800"
"USC00203421","2019-08-31","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   50",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-09-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   50",",,7",,,,,,,"   78",",,7,0800"
"USC00203421","2019-09-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   78",",,7",,,,,,,"  117",",,7,0800"
"USC00203421","2019-09-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  106",",,7",,,,,,,"  117",",,7,0800"
"USC00203421","2019-09-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   94",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-09-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   56",",,7",,,,,,,"   56",",,7,0800"
"USC00203421","2019-09-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   56",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-09-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  111",",,7",,,,,,,"  122",",,7,0800"
"USC00203421","2019-09-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   50",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-09-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   56",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-09-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   94",",,7",,,,,,,"  172",",,7,0800"
"USC00203421","2019-09-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   50",",,7",,,,,,,"  122",",,7,0800"
"USC00203421","2019-09-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  100",",,7",,,,,,,"  100",",,7,0800"
"USC00203421","2019-09-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  132",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  100",",,7",,,,,,,"  100",",,7,0800"
"USC00203421","2019-09-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  100",",,7",,,,,,,"  106",",,7,0800"
"USC00203421","2019-09-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   94",",,7",,,,,,,"  122",",,7,0800"
"USC00203421","2019-09-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  106",",,7",,,,,,,"  106",",,7,0800"
"USC00203421","2019-09-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  106",",,7",,,,,,,"  178",",,7,0800"
"USC00203421","2019-09-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  178",",,7",,,,,,,"  189",",,7,0800"
"USC00203421","2019-09-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,,,"  161",",,7,0800"
"USC00203421","2019-09-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-09-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,"  194",",,7,0800"
"USC00203421","2019-09-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  189",",,7",,,,,,,"  194",",,7,0800"
"USC00203421","2019-09-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  139",",,7",,,,,,,"  139",",,7,0800"
"USC00203421","2019-09-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   72",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-09-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   72",",,7",,,,,,,"  144",",,7,0800"
"USC00203421","2019-09-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-09-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   28",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-09-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   28",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-09-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   50",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-10-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  128",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-10-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   72",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-10-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   61",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-10-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   44",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-10-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   28",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-10-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   50",",,7",,,,,,,"   89",",,7,0800"
"USC00203421","2019-10-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   61",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-10-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   17",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-10-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   22",",,7",,,,,,,"  100",",,7,0800"
"USC00203421","2019-10-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   94",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-10-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   72",",,7",,,,,,,"  161",",,7,0800"
"USC00203421","2019-10-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   22",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-10-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","   -6",",,7",,,,,,,"   11",",,7,0800"
"USC00203421","2019-10-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   76",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   50",",,7","    6",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-10-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800"
"USC00203421","2019-10-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  175",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -11",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-10-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   11",",,7",,,,,,,"   11",",,7,0800"
"USC00203421","2019-10-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   -6",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-10-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   11",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-10-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -11",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-10-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -17",",,7",,,,,,,"   67",",,7,0800"
"USC00203421","2019-10-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   56",",,7",,,,,,,"   67",",,7,0800"
"USC00203421","2019-10-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   44",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-10-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","   33",",,7",,,,,,,"   39",",,7,0800"
"USC00203421","2019-10-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   28",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   61",",,7","  -39",",,7",,,,,,,"  -39",",,7,0800"
"USC00203421","2019-10-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -39",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-10-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -17",",,7",,,,,,,"  -17",",,7,0800"
"USC00203421","2019-10-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   83",",,7","  -22",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-10-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-10-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -39",",,7",,,,,,,"  -39",",,7,0800"
"USC00203421","2019-10-31","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -44",",,7",,,,,,,"   -6",",,7,0800"
"USC00203421","2019-11-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -28",",,7",,,,,,,"  -28",",,7,0800"
"USC00203421","2019-11-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   64",",,7,0800","   97",",,7,0800","  102",",,7,0800","   39",",,7","  -28",",,7",,,,,,,"   -6",",,7,0800"
"USC00203421","2019-11-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   36",",,7,0800","   41",",,7,0800","  127",",,7,0800","   11",",,7","  -11",",,7",,,,,,,"   -6",",,7,0800"
"USC00203421","2019-11-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","   13",",,7,0800","  102",",,7,0800","   33",",,7","  -22",",,7",,,,,,,"   -6",",,7,0800"
"USC00203421","2019-11-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   51",",,7,0800","   38",",,7,0800","  102",",,7,0800","   44",",,7","  -33",",,7",,,,,,,"  -33",",,7,0800"
"USC00203421","2019-11-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   15",",,7,0800","   15",",,7,0800","  102",",,7,0800","  -28",",,7","  -50",",,7",,,,,,,"  -39",",,7,0800"
"USC00203421","2019-11-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   33",",,7,0800","   48",",,7,0800","  152",",,7,0800","  -28",",,7","  -50",",,7",,,,,,,"  -50",",,7,0800"
"USC00203421","2019-11-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  124",",,7,0800","  150",",,7,0800","  254",",,7,0800","  -28",",,7","  -67",",,7",,,,,,,"  -67",",,7,0800"
"USC00203421","2019-11-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    5",",,7,0800","  229",",,7,0800","  -22",",,7","  -67",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-11-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   23",",,7,0800","   13",",,7,0800","  178",",,7,0800","   17",",,7","  -39",",,7",,,,,,,"  -39",",,7,0800"
"USC00203421","2019-11-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","   30",",,7,0800","  203",",,7,0800","  -39",",,7","  -83",",,7",,,,,,,"  -83",",,7,0800"
"USC00203421","2019-11-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   56",",,7,0800","   66",",,7,0800","  229",",,7,0800","  -67",",,7"," -106",",,7",,,,,,,"  -94",",,7,0800"
"USC00203421","2019-11-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   10",",,7,0800","   15",",,7,0800","  203",",,7,0800","  -72",",,7"," -133",",,7",,,,,,,"  -94",",,7,0800"
"USC00203421","2019-11-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    8",",,7,0800","  203",",,7,0800","  -28",",,7","  -94",",,7",,,,,,,"  -28",",,7,0800"
"USC00203421","2019-11-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0","T,,7,0800","  178",",,7,0800","   17",",,7","  -39",",,7",,,,,,,"  -11",",,7,0800"
"USC00203421","2019-11-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800","  -11",",,7"," -106",",,7",,,,,,,"  -44",",,7,0800"
"USC00203421","2019-11-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0","T,,7,0800","  127",",,7,0800","   44",",,7","  -50",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-11-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   46",",,7,0800","    3",",,7,0800","  102",",,7,0800","   22",",,7","    6",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-11-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0","T,,7,0800","  102",",,7,0800","   22",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-11-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    0","T,,7,0800","   76",",,7,0800","   28",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-11-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  109",",,7,0800","    0",",,7,0800","   76",",,7,0800","   50",",,7","    0",",,7",,,,,,,"   11",",,7,0800"
"USC00203421","2019-11-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  140",",,7,0800","   76",",,7,0800","  152",",,7,0800","   17",",,7","  -56",",,7",,,,,,,"  -39",",,7,0800"
"USC00203421","2019-11-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800","  -17",",,7","  -56",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-11-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","   33",",,7","  -39",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-11-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","   67",",,7","  -11",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-11-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   23",",,7,0800","    8",",,7,0800","   76",",,7,0800","   72",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-11-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  147",",,7,0800","  147",",,7,0800","  229",",,7,0800","   17",",,7","    0",",,7",,,,,,,"    6",",,7,0800"
