"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00141612","2020-01-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  353",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -67",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,
"USC00141612","2020-01-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,
"USC00141612","2020-01-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,
"USC00141612","2020-01-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,0800",,
"USC00141612","2020-01-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  112",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2020-01-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -56",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -67",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -67",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,," -133",",,7,0800",,
"USC00141612","2020-01-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,
"USC00141612","2020-01-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,
"USC00141612","2020-01-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   33",",,7,0800","   51",",,7,0800","   51",",,7,0800","   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2020-01-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   -6",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   61",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"  -17",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,
"USC00141612","2020-01-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,
"USC00141612","2020-01-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,
"USC00141612","2020-01-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,
"USC00141612","2020-01-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,
"USC00141612","2020-02-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"   83",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,
"USC00141612","2020-02-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2020-02-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    0",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,
"USC00141612","2020-02-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800",,,,,"  -28",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0800",,
"USC00141612","2020-02-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,
"USC00141612","2020-02-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,
"USC00141612","2020-02-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,
"USC00141612","2020-02-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,
"USC00141612","2020-02-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   86",",,7,0800",,,,,"    6",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -161",",,7,0800",,
"USC00141612","2020-02-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800"," -106",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,," -167",",,7,0800",,
"USC00141612","2020-02-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,
"USC00141612","2020-02-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   15",",,7,0800",,,,,"  -56",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,
"USC00141612","2020-02-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,
"USC00141612","2020-02-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-02-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,
"USC00141612","2020-02-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,
"USC00141612","2020-02-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,
"USC00141612","2020-02-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,
"USC00141612","2020-02-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,
"USC00141612","2020-02-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,
"USC00141612","2020-03-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,
"USC00141612","2020-03-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,
"USC00141612","2020-03-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,
"USC00141612","2020-03-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,
"USC00141612","2020-03-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  157",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,
"USC00141612","2020-03-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  249",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,
"USC00141612","2020-03-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,
"USC00141612","2020-03-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,
"USC00141612","2020-03-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,
"USC00141612","2020-03-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,
"USC00141612","2020-03-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,
"USC00141612","2020-03-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   94",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,
"USC00141612","2020-03-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,
"USC00141612","2020-03-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   94",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2020-03-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,
"USC00141612","2020-03-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,
"USC00141612","2020-03-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   61",",,7",,,,,,,,,,,,,,,"   94",",,7",,,"   72",",,7,0800",,
"USC00141612","2020-03-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,
"USC00141612","2020-03-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,
"USC00141612","2020-03-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-03-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,
"USC00141612","2020-03-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,
"USC00141612","2020-04-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  211",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,"  139",",,H,0800",,
"USC00141612","2020-04-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  194",",,H","  -22",",,H",,,,,,,,,,,,,,,,,,,"  -22",",,H,0800",,
"USC00141612","2020-04-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  189",",,H",,,,,,,,,,,,,,,,,,,,,"  167",",,H,0800",,
"USC00141612","2020-04-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  272",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,"  144",",,H,0800",,
"USC00141612","2020-04-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  317",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,"   61",",,H,0800",,
"USC00141612","2020-04-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  161",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,"    0",",,H,0800",,
"USC00141612","2020-04-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   66",",,H,0800",,,,,"  156",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,"  -17",",,H,0800",,
"USC00141612","2020-04-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"   72",",,H","  -17",",,H",,,,,,,,,,,,,,,,,,,"    6",",,H,0800",,
"USC00141612","2020-04-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  111",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,"   11",",,H,0800",,
"USC00141612","2020-04-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  122",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,"   61",",,H,0800",,
"USC00141612","2020-04-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  221",",,H,0800",,,,,"  106",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,"    6",",,H,0800",,
"USC00141612","2020-04-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"   83",",,H","    6",",,H",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-04-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  178",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-04-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   10",",,H,0800",,,,,"  194",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,"  100",",,H,0800",,
"USC00141612","2020-04-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  217",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,"  111",",,H,0800",,
"USC00141612","2020-04-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  222",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,"  144",",,H,0800",,
"USC00141612","2020-04-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   81",",,H,0800",,,,,"  156",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,"  111",",,H,0800",,
"USC00141612","2020-04-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   43",",,H,0800",,,,,"  139",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,"  128",",,H,0800",,
"USC00141612","2020-04-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,,,,,"  211",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,"  122",",,H,0800",,
"USC00141612","2020-04-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  239",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,"  150",",,H,0800",,
"USC00141612","2020-04-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   15",",,H,0800",,,,,"  250",",,H","   94",",,H",,,,,,,,,,,,,,,,,,,"  111",",,H,0800",,
"USC00141612","2020-04-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,H,0800",,,,,"  200",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,"   94",",,H,0800",,
"USC00141612","2020-05-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  222",",,H","   94",",,H",,,,,,,,,,,,,,,,,,,"  144",",,H,0800",,
"USC00141612","2020-05-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  267",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,"  161",",,H,0800",,
"USC00141612","2020-05-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  272",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,"  150",",,H,0800",,
"USC00141612","2020-05-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  239",",,H","  117",",,H",,,,,,,,,,,,,,,,,,,"  144",",,H,0800",,
"USC00141612","2020-05-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  239",",,H,0800",,,,,"  144",",,H","   89",",,H",,,,,,,,,,,,,,,,,,,"  139",",,H,0800",,
"USC00141612","2020-05-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  211",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,"  106",",,H,0800",,
"USC00141612","2020-05-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  167",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,"   83",",,H,0800",,
"USC00141612","2020-05-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   61",",,H,0800",,,,,"  133",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,"   83",",,H,0800",,
"USC00141612","2020-05-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  144",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,"   78",",,H,0800",,
"USC00141612","2020-05-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  172",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,"   72",",,H,0800",,
"USC00141612","2020-05-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  150",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,"   61",",,H,0800",,
"USC00141612","2020-05-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   20",",,H,0800",,,,,"   94",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,"   61",",,H,0800",,
"USC00141612","2020-05-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   23",",,H,0800",,,,,"  106",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,"   89",",,H,0800",,
"USC00141612","2020-05-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    8",",,H,0800",,,,,"  267",",,H","  167",",,H",,,,,,,,,,,,,,,,,,,"  172",",,H,0800",,
"USC00141612","2020-05-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   13",",,H,0800",,,,,"  206",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,"  156",",,H,0800",,
"USC00141612","2020-05-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  217",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,"  144",",,H,0800",,
"USC00141612","2020-05-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  211",",,H","  117",",,H",,,,,,,,,,,,,,,,,,,"  122",",,H,0800",,
"USC00141612","2020-05-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  172",",,H","  117",",,H",,,,,,,,,,,,,,,,,,,"  128",",,H,0800",,
"USC00141612","2020-05-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  211",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,"  139",",,H,0800",,
"USC00141612","2020-05-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,,,,,"  206",",,H","  139",",,H",,,,,,,,,,,,,,,,,,,"  161",",,H,0800",,
"USC00141612","2020-05-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,H,0800",,,,,"  239",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,"  161",",,H,0800",,
"USC00141612","2020-05-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   91",",,H,0800",,,,,"  244",",,H","  139",",,H",,,,,,,,,,,,,,,,,,,"  172",",,H,0800",,
