"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00470904","2019-06-03","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   72",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  106",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-05","45.0907","-91.4864","301.8","BLOOMER, WI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  139",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-06","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  111",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-07","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  128",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-08","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  133",",,7",,,,,"  200",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-09","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  139",",,7",,,,,"  178",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-10","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   94",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-11","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   78",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-12","45.0907","-91.4864","301.8","BLOOMER, WI US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  128",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-13","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   56",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-14","45.0907","-91.4864","301.8","BLOOMER, WI US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  106",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-15","45.0907","-91.4864","301.8","BLOOMER, WI US","  130",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7",,,,,"  144",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-06-16","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   94",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-18","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  122",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  106",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-20","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  128",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-21","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  106",",,7",,,,,"  161",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-23","45.0907","-91.4864","301.8","BLOOMER, WI US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  156",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-24","45.0907","-91.4864","301.8","BLOOMER, WI US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  161",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-25","45.0907","-91.4864","301.8","BLOOMER, WI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  111",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  150",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-27","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  144",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-28","45.0907","-91.4864","301.8","BLOOMER, WI US","  127",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  178",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-29","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-30","45.0907","-91.4864","301.8","BLOOMER, WI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,"  194",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-07-01","45.0907","-91.4864","301.8","BLOOMER, WI US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  172",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-02","45.0907","-91.4864","301.8","BLOOMER, WI US","  450",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-07-03","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  161",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-05","45.0907","-91.4864","301.8","BLOOMER, WI US","   97",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-06","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-07","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-08","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-09","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-10","45.0907","-91.4864","301.8","BLOOMER, WI US","  188",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-11","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-12","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-13","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,"  217",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-14","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,"  194",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-15","45.0907","-91.4864","301.8","BLOOMER, WI US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,"  233",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-07-16","45.0907","-91.4864","301.8","BLOOMER, WI US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,"  222",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-07-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  172",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-18","45.0907","-91.4864","301.8","BLOOMER, WI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-07-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  189",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-20","45.0907","-91.4864","301.8","BLOOMER, WI US","  485",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,"  206",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,"    1",",,7",,
"USC00470904","2019-07-21","45.0907","-91.4864","301.8","BLOOMER, WI US","  231",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  133",",,7",,,,,"  178",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,"    1",",,7",,
"USC00470904","2019-07-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  161",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-23","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  144",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-24","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  144",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-25","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  144",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-27","45.0907","-91.4864","301.8","BLOOMER, WI US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-28","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-29","45.0907","-91.4864","301.8","BLOOMER, WI US","  168",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7",,,,,"  194",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-07-30","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-07-31","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   94",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-01","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   94",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-02","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   94",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-03","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  178",",,7",,,,,"  211",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  150",",,7",,,,,"  194",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-05","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  172",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-06","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-07","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-08","45.0907","-91.4864","301.8","BLOOMER, WI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  128",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-09","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  106",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-10","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-11","45.0907","-91.4864","301.8","BLOOMER, WI US","  127",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  172",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-12","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  156",",,7",,,,,"  178",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-08-13","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  167",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-14","45.0907","-91.4864","301.8","BLOOMER, WI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  156",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-15","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  144",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-16","45.0907","-91.4864","301.8","BLOOMER, WI US","  173",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  172",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  139",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-18","45.0907","-91.4864","301.8","BLOOMER, WI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  172",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   89",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-20","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-21","45.0907","-91.4864","301.8","BLOOMER, WI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-23","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  100",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-24","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  111",",,7",,,,,"  128",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-25","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  128",",,7",,,,,"  133",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  133",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-27","45.0907","-91.4864","301.8","BLOOMER, WI US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  133",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-28","45.0907","-91.4864","301.8","BLOOMER, WI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  122",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-29","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   83",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-30","45.0907","-91.4864","301.8","BLOOMER, WI US",,,"    0",",,7,0800","    0",",,7,0800","  228",",,7","   89",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-08-31","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   83",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-01","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  100",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-02","45.0907","-91.4864","301.8","BLOOMER, WI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  128",",,7",,,,,"  150",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-09-03","45.0907","-91.4864","301.8","BLOOMER, WI US","  132",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  150",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   89",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-05","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   83",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-06","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  111",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-07","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  111",",,7",,,,,"  122",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-08","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  100",",,7",,,,,"  106",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-09","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  106",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-10","45.0907","-91.4864","301.8","BLOOMER, WI US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  128",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-11","45.0907","-91.4864","301.8","BLOOMER, WI US","  173",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,"  150",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-09-12","45.0907","-91.4864","301.8","BLOOMER, WI US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  122",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-13","45.0907","-91.4864","301.8","BLOOMER, WI US","  145",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  128",",,7",,,,,"  150",",,7,0800","    0",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-09-14","45.0907","-91.4864","301.8","BLOOMER, WI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   78",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-15","45.0907","-91.4864","301.8","BLOOMER, WI US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   78",",,7",,,,,"  139",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-09-16","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  117",",,7",,,,,"  150",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-09-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-18","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  189",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,"  178",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-09-20","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7",,,,,"  172",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-09-21","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  172",",,7",,,,,"  206",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-09-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  167",",,7",,,,,"  167",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
