"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00023273","2019-12-30","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","   28",",,W,2400",,,"    0",",,H","  172",",,W","   94",",,W",,,,,"   39",",,W",,,,,,,"  123","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,"   98",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2019-12-31","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   39",",,W",,,,,"   17",",,W",,,,,,,"  118","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-01","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   39",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,,,"  107",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-02","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   94",",,W",,,,,"   51",",,W",,,,,,,"  143","H,,S",,,,,"   40",",,W","   20",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-03","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   50",",,W",,,,,"   21",",,W",,,,,,,"  129","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-04","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   44",",,W",,,,,"   21",",,W",,,,,,,"  106","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-05","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   39",",,W",,,,,"   55",",,W",,,,,,,"  114","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,"  112",",,W","  148",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-06","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   61",",,W",,,,,"   41",",,W",,,,,,,"  149","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-07","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   39",",,W",,,,,"   17",",,W",,,,,,,"  111","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-08","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   39",",,W",,,,,"   33",",,W",,,,,,,"   99","H,,S",,,,,"  100",",,W","   80",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-09","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","   23",",,W,2400",,,"    0",",,H","  144",",,W","   56",",,W",,,,,"   38",",,W",,,,,,,"   99","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-10","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W",,,,,"   37",",,W",,,,,,,"  116","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-11","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   33",",,W",,,,,"   38",",,W",,,,,,,"   92","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-12","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   44",",,W",,,,,"   53",",,W",,,,,,,"  103","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-13","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   33",",,W",,,,,"   51",",,W",,,,,,,"   88","H,,S",,,,,"  300",",,W","   70",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-14","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   17",",,W",,,,,"   37",",,W",,,,,,,"   91","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-15","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   11",",,W",,,,,"   17",",,W",,,,,,,"   86","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-16","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","  132",",,W,2400",,,"    0",",,H","  156",",,W","   33",",,W",,,,,"   39",",,W",,,,,,,"   89","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,"  130",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-17","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   17",",,W",,,,,"   20",",,W",,,,,,,"   76","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-18","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   11",",,W",,,,,"   12",",,W",,,,,,,"   80","H,,S",,,,,"  170",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-19","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   33",",,W",,,,,"   16",",,W",,,,,,,"   97","H,,S",,,,,"   40",",,W","  250",",,W",,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-20","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  161",",,W","   89",",,W",,,,,"   17",",,W",,,,,,,"  120","H,,S",,,,,"  260",",,W",,,,,,,,,"   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-21","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   78",",,W",,,,,"   14",",,W",,,,,,,"  124","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-22","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   61",",,W",,,,,"   23",",,W",,,,,,,"  109","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-23","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   67",",,W",,,,,"   12",",,W",,,,,,,"  129","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-24","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   72",",,W",,,,,"   35",",,W",,,,,,,"  131","H,,S",,,,,"  300",",,W","   50",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-25","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   89",",,W",,,,,"   42",",,W",,,,,,,"  153","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-26","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  172",",,W","  100",",,W",,,,,"   35",",,W",,,,,,,"  136","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"  103",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-27","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   83",",,W",,,,,"   46",",,W",,,,,,,"  131","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-28","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   78",",,W",,,,,"   43",",,W",,,,,,,"  127","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-29","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   83",",,W",,,,,"   43",",,W",,,,,,,"  129","H,,S",,,,,"   40",",,W","   20",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-01-30","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   61",",,W",,,,,"   38",",,W",,,,,,,"  119","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-01-31","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   67",",,W",,,,,"   16",",,W",,,,,,,"  147","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-01","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   67",",,W",,,,,"   15",",,W",,,,,,,"  142","H,,S",,,,,"  300",",,W",,,,,,,,,"   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-02","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W",,,,,"   48",",,W",,,,,,,"  126","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"  130",",,W","  148",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-03","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   11",",,W",,,,,"   43",",,W",,,,,,,"   93","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-04","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  -27",",,W",,,,,"   18",",,W",,,,,,,"   62","H,,S",,,,,"   40",",,W","   60",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-05","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   -5",",,W",,,,,"   26",",,W",,,,,,,"   71","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-06","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   28",",,W",,,,,"   23",",,W",,,,,,,"   94","H,,S",,,,,"  300",",,W","  340",",,W",,,,,,,"   67",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-07","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   33",",,W",,,,,"   19",",,W",,,,,,,"  100","H,,S",,,,,"  310",",,W","  200",",,W",,,,,,,"   67",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-08","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   28",",,W",,,,,"   25",",,W",,,,,,,"   90","H,,S",,,,,"  300",",,W",,,,,,,,,"   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-09","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   39",",,W",,,,,"   27",",,W",,,,,,,"  104","H,,S",,,,,"   40",",,W","  270",",,W",,,,,,,"  103",",,W","  161",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-10","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   28",",,W",,,,,"   34",",,W",,,,,,,"  122","H,,S",,,,,"   70",",,W","   50",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-11","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   17",",,W",,,,,"   18",",,W",,,,,,,"  107","H,,S",,,,,"  340",",,W","  260",",,W",,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-12","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   39",",,W",,,,,"   22",",,W",,,,,,,"  113","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-13","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   78",",,W",,,,,"   22",",,W",,,,,,,"  121","H,,S",,,,,"  320",",,W",,,,,,,,,"   67",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-14","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W",,,,,"   18",",,W",,,,,,,"  104","H,,S",,,,,"  300",",,W",,,,,,,,,"   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-15","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   44",",,W",,,,,"   20",",,W",,,,,,,"  108","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   76",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-16","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   56",",,W",,,,,"   39",",,W",,,,,,,"  119","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"  125",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-17","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   83",",,W",,,,,"   45",",,W",,,,,,,"  140","H,,S",,,,,"  290",",,W","   40",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-18","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   67",",,W",,,,,"   19",",,W",,,,,,,"  129","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   81",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-19","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   72",",,W",,,,,"   20",",,W",,,,,,,"  123","H,,S",,,,,"  320",",,W",,,,,,,,,"   89",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-20","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   33",",,W",,,,,"   19",",,W",,,,,,,"  114","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-21","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   61",",,W",,,,,"   10",",,W",,,,,,,"  141","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-22","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   78",",,W",,,,,"   26",",,W",,,,,,,"  133","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-23","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   94",",,W",,,,,"   37",",,W",,,,,,,"  132","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,"   98",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-24","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   89",",,W",,,,,"   52",",,W",,,,,,,"  144","H,,S",,,,,"  300",",,W","   20",",,W",,,,,,,"   98",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-25","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   89",",,W",,,,,"   26",",,W",,,,,,,"  173","H,,S",,,,,"  340",",,W",,,,,,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-26","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","   61",",,W",,,,,"   26",",,W",,,,,,,"  156","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-02-27","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","   50",",,W",,,,,"   16",",,W",,,,,,,"  148","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-28","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","   89",",,W",,,,,"   16",",,W",,,,,,,"  167","H,,S",,,,,"  300",",,W",,,,,,,,,"   49",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-02-29","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   83",",,W",,,,,"   30",",,W",,,,,,,"  141","H,,S",,,,,"  280",",,W",,,,,,,,,"   76",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-03-01","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","   18",",,W,2400",,,"    0",",,H","  139",",,W","   67",",,W",,,,,"   28",",,W",,,,,,,"  106","H,,S",,,,,"  300",",,W","  240",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-03-02","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   33",",,W",,,,,"   35",",,W",,,,,,,"   96","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023273","2020-03-03","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   28",",,W",,,,,"   18",",,W",,,,,,,"  117","H,,S",,,,,"  320",",,W",,,,,,,,,"   67",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-03-04","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   44",",,W",,,,,"   24",",,W",,,,,,,"  113","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023273","2020-03-05","34.8994","-120.4486","73.8","SANTA MARIA PUBLIC AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  111",",,W",,,,,"   23",",,W",,,,,,,"  141","H,,S",,,,,"  330",",,W","  290",",,W",,,,,,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
