"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN01","SN01_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX01","SX01_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00291963","2018-09-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"  161",",,7","  311",",,7","  150",",,7,0800","  190",",,7",,,,,,,"  200",",,7",,,"  289",",,7",,,,,,,,,,,,
"USC00291963","2018-09-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"  150",",,7","  300",",,7","  178",",,7,0800","  161",",,7",,,,,,,"  206",",,7",,,"  289",",,7",,,,,,,,,,,,
"USC00291963","2018-09-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  150",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  206",",,7","  317",",,7","  178",",,7,0800","  174",",,7",,,,,,,"  194",",,7",,,"  289",",,7",,,,,,,,,,,,
"USC00291963","2018-09-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  161",",,7","  311",",,7","  178",",,7,0800","  204",",,7",,,,,,,"  211",",,7",,,"  289",",,7",,,,,,,,,,,,
"USC00291963","2018-09-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  144",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"  156",",,7","  300",",,7","  183",",,7,0800","  192",",,7",,,,,,,"  211",",,7",,,"  289",",,7",,,,,,,,,,,,
"USC00291963","2018-09-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  216",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  161",",,7","  294",",,7","  172",",,7,0800","  164",",,7",,,,,,,"  189",",,7",,,"  261",",,7",,,,,,,,,,,,
"USC00291963","2018-09-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   83",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,"  161",",,7","  294",",,7","  117",",,7,0800","  201",",,7",,,,,,,"  144",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00291963","2018-09-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   78",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,"  161",",,7","  294",",,7","  117",",,7,0800","   47",",,7",,,,,,,"  139",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2018-09-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   83",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"  100",",,7","  294",",,7","  156",",,7,0800","  111",",,7",,,,,,,"  139",",,7",,,"  233",",,7",,,,,,,,,,,,
"USC00291963","2018-09-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,"  111",",,7","  272",",,7","  172",",,7,0800","  204",",,7",,,,,,,"  144",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00291963","2018-09-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   41",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   78",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  100",",,7","  256",",,7","   89",",,7,0800","  248",",,7",,,,,,,"  150",",,7",,,"  233",",,7",,,,,,,,,,,,
"USC00291963","2018-09-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   72",",,7",,,,,,,,,"   15",",,7,0800",,,,,,,,,"   94",",,7","  183",",,7","  111",",,7,0800","  132",",,7",,,,,,,"  106",",,7",,,"  172",",,7",,,,,,,,,,,,
"USC00291963","2018-09-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  106",",,7",,,,,,,,,"   30",",,7,0800",,,,,,,,,"  111",",,7","  250",",,7","  150",",,7,0800","  190",",,7",,,,,,,"  133",",,7",,,"  206",",,7",,,,,,,,,,,,
"USC00291963","2018-09-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   94",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"   89",",,7","  267",",,7","  122",",,7,0800","  206",",,7",,,,,,,"  150",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00291963","2018-09-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  117",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  106",",,7","  261",",,7","  144",",,7,0800","  179",",,7",,,,,,,"  150",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2018-10-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  133",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"  139",",,7","  294",",,7","  150",",,7,0800","  201",",,7",,,,,,,"  156",",,7",,,"  256",",,7",,,,,,,,,,,,
"USC00291963","2018-10-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  128",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  139",",,7","  300",",,7","  144",",,7,0800","  146",",,7",,,,,,,"  172",",,7",,,"  261",",,7",,,,,,,,,,,,
"USC00291963","2018-10-03","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  139",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"  150",",,7","  289",",,7","  183",",,7,0800","  206",",,7",,,,,,,"  178",",,7",,,"  256",",,7",,,,,,,,,,,,
"USC00291963","2018-10-04","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  111",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,"  128",",,7","  283",",,7","  122",",,7,0800","  238",",,7",,,,,,,"  183",",,7",,,"  267",",,7",,,,,,,,,,,,
"USC00291963","2018-10-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  122",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  128",",,7","  256",",,7","  222",",,7,0800","  179",",,7",,,,,,,"  172",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00291963","2018-10-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   30",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   67",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"  100",",,7","  289",",,7","   72",",,7,0800","  249",",,7",,,,,,,"  172",",,7",,,"  267",",,7",,,,,,,,,,,,
"USC00291963","2018-10-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   20",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   72",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  111",",,7","  139",",,7","  144",",,7,0800","  296",",,7",,,,,,,"  156",",,7",,,"  167",",,7",,,,,,,,,,,,
"USC00291963","2018-10-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   81",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  128",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  139",",,7","  233",",,7","  144",",,7,0800","  229",",,7",,,,,,,"  156",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00291963","2018-10-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  109",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   67",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  144",",,7","  233",",,7","   72",",,7,0800","  117",",,7",,,,,,,"  133",",,7",,,"  189",",,7",,,,,,,,,,,,
"USC00291963","2018-10-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   11",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  133",",,7","  256",",,7","   44",",,7,0800","   95",",,7",,,,,,,"   83",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00291963","2018-10-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"   78",",,7","  200",",,7","   72",",,7,0800","  195",",,7",,,,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00291963","2018-10-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   72",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   89",",,7","  150",",,7","  128",",,7,0800","  203",",,7",,,,,,,"  106",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00291963","2018-10-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   38",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   72",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  122",",,7","  211",",,7","  106",",,7,0800","  201",",,7",,,,,,,"  111",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2018-10-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   83",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,"  111",",,7","  222",",,7","   83",",,7,0800","  270",",,7",,,,,,,"  122",",,7",,,"  161",",,7",,,,,,,,,,,,
"USC00291963","2018-10-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   76",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -28",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"    6",",,7","  111",",,7","  -17",",,7,0800","  354",",,7",,,,,,,"   44",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00291963","2018-10-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",,7","  -28",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"    6",",,7","   56",",,7","   39",",,7,0800","   40",",,7",,,,,,,"   39",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00291963","2018-10-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   51",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   39",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   33",",,7","  111",",,7","   61",",,7,0800","  113",",,7",,,,,,,"   56",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2018-10-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   50",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   61",",,7","  128",",,7","   56",",,7,0800","  129",",,7",,,,,,,"   67",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-10-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  185",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   56",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   67",",,7","   89",",,7","   61",",,7,0800","   63",",,7",,,,,,,"   67",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2018-10-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   33",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,"   61",",,7","  206",",,7","  122",",,7,0800","  117",",,7",,,,,,,"   67",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00291963","2018-10-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"   72",",,7","  211",",,7","   72",",,7,0800","   48",",,7",,,,,,,"   67",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00291963","2018-10-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   56",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,"   67",",,7","  194",",,7","   78",",,7,0800","  261",",,7",,,,,,,"   72",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00291963","2018-10-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,,,,,"   18",",,7,0800",,,,,,,,,"   67",",,7","  211",",,7","  100",",,7,0800","   34",",,7",,,,,,,"   72",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00291963","2018-10-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  216",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   67",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   94",",,7","  206",",,7","   78",",,7,0800","  172",",,7",,,,,,,"   78",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00291963","2018-10-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   38",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   50",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   72",",,7","  211",",,7","   72",",,7,0800","  224",",,7",,,,,,,"   83",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00291963","2018-10-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   61",",,7",,,,,,,,,"   25",",,7,0800",,,,,,,,,"   72",",,7","  200",",,7","   78",",,7,0800","   66",",,7",,,,,,,"   78",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00291963","2018-10-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   56",",,7",,,,,,,,,"   30",",,7,0800",,,,,,,,,"   78",",,7","  211",",,7","  200",",,7,0800","   51",",,7",,,,,,,"   83",",,7",,,"  144",",,7",,,,,,,,,,,,
"USC00291963","2018-10-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   67",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,"   78",",,7","  217",",,7","   83",",,7,0800","  103",",,7",,,,,,,"   89",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2018-10-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   61",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,"   83",",,7","  211",",,7","   94",",,7,0800","   80",",,7",,,,,,,"   83",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2018-10-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   89",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"   50",",,7","  222",",,7","  100",",,7,0800","  267",",,7",,,,,,,"   89",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2018-10-31","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   81",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   28",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   61",",,7","  156",",,7","   28",",,7,0800","  190",",,7",,,,,,,"   83",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00291963","2018-11-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","   84",",,7",,,,,,,"   39",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2018-11-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  124",",,7",,,,,,,"   39",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-11-03","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800","  290",",,7",,,,,,,"   22",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00291963","2018-11-04","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   23",",,7,0800","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  111",",,7",,,,,,,"   50",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00291963","2018-11-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800","  513",",,7",,,,,,,"   44",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00291963","2018-11-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800","  171",",,7",,,,,,,"   56",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00291963","2018-11-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  190",",,7",,,,,,,"   61",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00291963","2018-11-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  101",",,7",,,,,,,"   72",",,7",,,"  106",",,7",,,,,,,,,,,,
"USC00291963","2018-11-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  114",",,7",,,,,,,"   39",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2018-11-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  198",",,7",,,,,,,"   39",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2018-11-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  158",",,7",,,,,,,"   83",",,7",,,"  117",",,7",,,,,,,,,,,,
"USC00291963","2018-11-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   15",",,7,0800","   38",",,7","   25",",,7","   72",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","  354",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00291963","2018-11-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  -11",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  111",",,7",,,,,,,"    0",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2018-11-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","   60",",,7",,,,,,,"    0",",,7",,,"   22",",,7",,,,,,,,,,,,
"USC00291963","2018-11-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","   97",",,7",,,,,,,"    0",",,7",,,"   67",",,7",,,,,,,,,,,,
"USC00291963","2018-11-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800","  108",",,7",,,,,,,"   11",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2018-11-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  254",",,7",,,,,,,"   22",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-11-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  182",",,7",,,,,,,"   22",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-11-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   22",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","   76",",,7",,,,,,,"    6",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00291963","2018-11-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  100",",,7",,,,,,,"    0",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2018-11-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  129",",,7",,,,,,,"    0",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2018-11-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  137",",,7",,,,,,,"   22",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00291963","2018-11-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  327",",,7",,,,,,,"   28",",,7",,,"   72",",,7",,,,,,,,,,,,
"USC00291963","2018-11-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  259",",,7",,,,,,,"   39",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-11-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  452",",,7",,,,,,,"   39",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-11-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  193",",,7",,,,,,,"   11",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2018-11-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  204",",,7",,,,,,,"    0",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00291963","2018-11-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800","  462",",,7",,,,,,,"    6",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00291963","2018-11-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  404",",,7",,,,,,,"   22",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00291963","2018-11-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  153",",,7",,,,,,,"   44",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-12-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  455",",,7",,,,,,,"   44",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2018-12-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  163",",,7",,,,,,,"   33",",,7",,,"   83",",,7",,,,,,,,,,,,
