"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00203585","2019-04-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  239",",,7,0800","    0",",,7","    0",",,7","   50",",,7","   17",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   17",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   50",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   36",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   11",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   17",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  170",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   39",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   46",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   11",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   11",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   61",",,7","   11",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-04-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   56",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   17",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  150",",,7,0800","    0",",,7","    0",",,7","   50",",,7","   22",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   51",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  107",",,7,0800","    0",",,7","    0",",,7","   50",",,7","   22",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","    0",",,7","   44",",,7","   11",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   11",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   44",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   25",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   39",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   67",",,7","   17",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  106",",,7","   28",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   71",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   11",",,7",,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   20",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   44",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   33",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   72",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   33",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  222",",,7","   56",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   33",",,7",,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   50",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  124",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  111",",,7","   33",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   61",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   48",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   72",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   20",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   89",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  178",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   78",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  259",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  117",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   83",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  114",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   78",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   72",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  139",",,7","   83",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-05-31","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   67",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   89",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   76",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   78",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   50",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   50",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  198",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   83",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   89",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   89",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   69",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  139",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  310",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   94",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  122",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  147",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   30",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   94",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  111",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   94",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   83",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  117",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   58",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  111",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   86",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   94",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   89",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   78",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  122",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   99",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  150",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  172",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  156",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  183",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  160",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  172",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-06-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  161",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  117",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  104",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  178",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  133",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  167",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  144",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  100",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  117",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  178",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  161",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  161",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  133",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  139",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   79",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  183",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  167",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  161",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  183",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  106",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   76",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   56",",,7,0800","    0",",,7","    0",",,7","  244",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   78",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   83",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   83",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    8",",,7,0800","    0",",,7","    0",",,7","  300",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7",,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   20",",,7,0800","    0",",,7","    0",",,7","  294",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-07-31","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   89",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  106",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
