"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00023031","2020-03-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  241",",,S","  105",",,S",,,,,,,"  177","H,,S"
"ASN00023031","2020-03-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  291",",,S","  133",",,S",,,,,,,"  238","H,,S"
"ASN00023031","2020-03-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  317",",,S","  194",",,S",,,,,,,"  258","H,,S"
"ASN00023031","2020-03-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  344",",,S","  195",",,S",,,,,,,"  291","H,,S"
"ASN00023031","2020-03-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  310",",,S",,,,,,,,,"  214","H,,S"
"ASN00023031","2020-03-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  170","H,,S"
"ASN00023031","2020-03-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  214",",,S","  112",",,S",,,,,,,"  175","H,,S"
"ASN00023031","2020-03-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  237",",,S",,,,,,,,,"  169","H,,S"
"ASN00023031","2020-03-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  214",",,S","  127",",,S",,,,,,,"  178","H,,S"
"ASN00023031","2020-03-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  205",",,S",,,,,,,,,"  167","H,,S"
"ASN00023031","2020-03-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  219",",,S",,,,,,,,,"  158","H,,S"
"ASN00023031","2020-03-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  213",",,S",,,,,,,,,"  159","H,,S"
"ASN00023031","2020-03-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  248",",,S","   94",",,S",,,,,,,"  186","H,,S"
"ASN00023031","2020-03-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  295",",,S","  127",",,S",,,,,,,"  246","H,,S"
"ASN00023031","2020-03-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  254",",,S",,,,,,,,,"  194","H,,S"
"ASN00023031","2020-03-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  218",",,S",,,,,,,,,"  174","H,,S"
"ASN00023031","2020-03-31","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  127",",,S",,,,,,,"  188","H,,S"
"ASN00023031","2020-04-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  233",",,S",,,,,,,,,"  174","H,,S"
"ASN00023031","2020-04-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  232",",,S","  109",",,S",,,,,,,"  187","H,,S"
"ASN00023031","2020-04-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","  140",",,S",,,"  238",",,S","  134",",,S",,,,,,,"  172","H,,S"
"ASN00023031","2020-04-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,"  187",",,S","  134",",,S",,,,,,,"  163","H,,S"
"ASN00023031","2020-04-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   30",",,S",,,"  206",",,S",,,,,,,,,"  163","H,,S"
"ASN00023031","2020-04-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  197",",,S","  119",",,S",,,,,,,"  167","H,,S"
"ASN00023031","2020-04-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  214",",,S",,,,,,,,,"  162","H,,S"
"ASN00023031","2020-04-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  212",",,S",,,,,,,,,"  157","H,,S"
"ASN00023031","2020-04-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   96",",,S",,,,,,,"  157","H,,S"
"ASN00023031","2020-04-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS",,,,,"  223",",,S","  117",",,S",,,,,,,"  188","H,,S"
"ASN00023031","2020-04-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  147","H,,S"
"ASN00023031","2020-04-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  179",",,S",,,,,,,,,"  130","H,,S"
"ASN00023031","2020-04-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  228",",,S","   66",",,S",,,,,,,"  172","H,,S"
"ASN00023031","2020-04-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  278",",,S","  125",",,S",,,,,,,"  216","H,,S"
"ASN00023031","2020-04-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  286",",,S","  161",",,S",,,,,,,"  228","H,,S"
"ASN00023031","2020-04-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  239",",,S",,,,,,,,,"  174","H,,S"
"ASN00023031","2020-04-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   41",",,S",,,"  196",",,S",,,,,,,,,"  158","H,,S"
"ASN00023031","2020-04-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   51",",,S",,,"  182",",,S",,,,,,,,,"  144","H,,S"
"ASN00023031","2020-04-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   95",",,S",,,,,,,"  192","H,,S"
"ASN00023031","2020-04-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  224",",,S",,,,,,,,,"  162","H,,S"
"ASN00023031","2020-04-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"  120",",,S",,,,,,,"  177","H,,S"
"ASN00023031","2020-04-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  228",",,S","  120",",,S",,,,,,,"  169","H,,S"
"ASN00023031","2020-04-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   89",",,S",,,"  201",",,S","  126",",,S",,,,,,,"  173","H,,S"
"ASN00023031","2020-04-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,,,,,,,,,,,"  168","H,,S"
"ASN00023031","2020-04-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","  239",",,S",,,,,"  126",",,S",,,,,,,"  191","H,,S"
"ASN00023031","2020-04-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  191",",,S",,,,,,,,,"  152","H,,S"
"ASN00023031","2020-04-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  190",",,S","  111",",,S",,,,,,,"  153","H,,S"
"ASN00023031","2020-04-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   71",",,S",,,,,,,,,,,,,"  169","H,,S"
"ASN00023031","2020-04-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","  150",",,S",,,"  179",",,S",,,,,,,,,"  117","H,,S"
"ASN00023031","2020-04-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  157",",,S","   89",",,S",,,,,,,"  134","H,,S"
"ASN00023031","2020-05-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   30",",,S",,,"  176",",,S","  110",",,S",,,,,,,"  158","H,,S"
"ASN00023031","2020-05-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,"  175",",,S",,,,,,,,,"  139","H,,S"
"ASN00023031","2020-05-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  154",",,S","   97",",,S",,,,,,,"  128","H,,S"
"ASN00023031","2020-05-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  171",",,S",,,,,,,,,"  126","H,,S"
"ASN00023031","2020-05-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  192",",,S","   81",",,S",,,,,,,"  137","H,,S"
"ASN00023031","2020-05-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS",,,,,,,"   92",",,S",,,,,,,"  186","H,,S"
"ASN00023031","2020-05-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  203",",,S",,,,,,,,,"  168","H,,S"
"ASN00023031","2020-05-08","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   99",",,S",,,"  186",",,S",,,,,,,,,"  152","H,,S"
"ASN00023031","2020-05-09","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,"  156",",,S",,,,,,,,,"  128","H,,S"
"ASN00023031","2020-05-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,"  163",",,S",,,,,,,,,"  114","H,,S"
"ASN00023031","2020-05-11","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  174",",,S","   71",",,S",,,,,,,"  126","H,,S"
"ASN00023031","2020-05-12","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   10",",,S",,,"  190",",,S",,,,,,,,,"  134","H,,S"
"ASN00023031","2020-05-13","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  161",",,S","   63",",,S",,,,,,,"  121","H,,S"
"ASN00023031","2020-05-14","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    3",",,S",,,,,,,,,,,,,"  101","H,,S"
"ASN00023031","2020-05-15","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  163",",,S",,,,,,,,,"   96","H,,S"
"ASN00023031","2020-05-16","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  178",",,S","   32",",,S",,,,,,,"  106","H,,S"
"ASN00023031","2020-05-17","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  191",",,S","   43",",,S",,,,,,,"  133","H,,S"
"ASN00023031","2020-05-18","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  214",",,S","   76",",,S",,,,,,,"  167","H,,S"
"ASN00023031","2020-05-19","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   10",",,S",,,"  225",",,S","  115",",,S",,,,,,,"  155","H,,S"
"ASN00023031","2020-05-20","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   51",",,S",,,"  153",",,S",,,,,,,,,"  120","H,,S"
"ASN00023031","2020-05-21","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   41",",,S",,,"  143",",,S","   77",",,S",,,,,,,"  123","H,,S"
"ASN00023031","2020-05-22","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   51",",,S",,,"  154",",,S","  101",",,S",,,,,,,"  133","H,,S"
"ASN00023031","2020-05-23","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  161",",,S","  103",",,S",,,,,,,"  129","H,,S"
"ASN00023031","2020-05-24","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  143",",,S",,,,,,,,,"  108","H,,S"
"ASN00023031","2020-05-25","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,"  145",",,S","   49",",,S",,,,,,,"  104","H,,S"
"ASN00023031","2020-05-26","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   68",",,S",,,,,,,"  138","H,,S"
"ASN00023031","2020-05-27","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,"  174",",,S","   99",",,S",,,,,,,"  134","H,,S"
"ASN00023031","2020-05-28","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"  113","H,,S"
"ASN00023031","2020-05-29","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,"   53",",,S",,,,,,,"  148","H,,S"
"ASN00023031","2020-05-30","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   20",",,S",,,,,"  107",",,S",,,,,,,"  150","H,,S"
"ASN00023031","2020-05-31","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","   79",",,S",,,,,,,,,,,,,"  131","H,,S"
"ASN00023031","2020-06-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    8",",,S",,,,,"  106",",,S",,,,,,,"  130","H,,S"
"ASN00023031","2020-06-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    5",",,S",,,,,"  115",",,S",,,,,,,"  142","H,,S"
"ASN00023031","2020-06-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","    0",",,S",,,,,,,,,,,,,"   94","H,,S"
