"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023048","2019-12-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W","    6",",,W","   48",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W","  -49",",,W","   27",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","  -32",",,W","   63",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  125",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -27",",,W","   31",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  206",",,W","   -5",",,W","   63",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  206",",,W","  -27",",,W","   36",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   78",",,W","  -10",",,W","   51",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   44",",,W","  -71",",,W","   39",",,W",,,,,,,,,,,,,,,"   20",",,W","   30",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   78",",,W"," -105",",,W","   26",",,W",,,,,,,,,,,,,,,"  270",",,W","  240",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  133",",,W","  -99",",,W","   45",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  111",",,W","  -60",",,W","   57",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W","  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -55",",,W","   48",",,W",,,,,,,,,,,,,,,"  360",",,W","  340",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  178",",,W","  -82",",,W","   27",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-12-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  200",",,W","  -49",",,W","   43",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  217",",,W","    0",",,W","   42",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  172",",,W","   28",",,W","   56",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","   11",",,W","   73",",,W",,,,,,,,,,,,,,,"  270",",,W","  260",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  156",",,W","  -43",",,W","   35",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","  122",",,W,",,,,,"   61",",,W","   17",",,W","   41",",,W",,,,,,,,,,,,,,,"   10",",,W","   30",",,W","   89",",,W","  103",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  111",",,W","   -5",",,W","   67",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  143",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   44",",,W","  -55",",,W","   15",",,W",,,,,,,,,,,,,,,"   20",",,W","   20",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   56",",,W","  -82",",,W","   18",",,W",,,,,,,,,,,,,,,"  140",",,W","  290",",,W","   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-12-31","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W","  -43",",,W","   30",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  167",",,W","    0",",,W","   71",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  134",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,,,,,"   43",",,W",,,,,,,,,,,,,,,"  290",",,W",,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  106",",,W","  -32",",,W","   31",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  172",",,W","  -32",",,W","   50",",,W",,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W","  -38",",,W","   27",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W","  -43",",,W","   32",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  172",",,W","  -55",",,W","   37",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  178",",,W","  -10",",,W","   62",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","    0",",,W","   59",",,W",,,,,,,,,,,,,,,"  260",",,W","  250",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  100",",,W","  -43",",,W","   60",",,W",,,,,,,,,,,,,,,"   20",",,W","   10",",,W","  134",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","  -82",",,W","   41",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -10",",,W","   61",",,W",,,,,,,,,,,,,,,"  280",",,W","  260",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  183",",,W","  -32",",,W","   55",",,W",,,,,,,,,,,,,,,"  260",",,W","  270",",,W","  183",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  217",",,W","    0",",,W","   64",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  148",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  106",",,W","   17",",,W","   51",",,W",,,,,,,,,,,,,,,"   40",",,W","   60",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   41",",,W,",,,,,"   17",",,W","  -21",",,W","   28",",,W",,,,,,,,,,,,,,,"   10",",,W","   40",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00023048","2020-01-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W","    0",",,W","   73",",,W",,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  165",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   78",",,W","  -49",",,W","   30",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   78",",,W","  -21",",,W","   22",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -49",",,W","   30",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   20",",,W,",,,,,"   61",",,W","   17",",,W","   45",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  156",",,W","   17",",,W","   38",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W",,,"  100",",,W","  -27",",,W","   17",",,W",,,,,,,,,,,,,,,"   20",",,W","   20",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  133",",,W","  -55",",,W","   21",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","  -21",",,W","   40",",,W",,,,,,,,,,,,,,,"   10",",,W","   20",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -38",",,W","   23",",,W",,,,,,,,,,,,,,,"  350",",,W","   80",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  189",",,W","  -32",",,W","   43",",,W",,,,,,,,,,,,,,,"   20",",,W","   10",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   38",",,W,",,,,,"  117",",,W","  -27",",,W","   55",",,W",,,,,,,,,,,,,,,"  360",",,W","  350",",,W","  130",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W","  -60",",,W","   11",",,W",,,,,,,,,,,,,,,"  150",",,W","  140",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  133",",,W","  -32",",,W","   43",",,W",,,,,,,,,,,,,,,"   40",",,W","   30",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-01-31","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -43",",,W","   40",",,W",,,,,,,,,,,,,,,"   20",",,W","   30",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  217",",,W","  -43",",,W","   39",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  228",",,W","  -10",",,W","   47",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  200",",,W","  -10",",,W","   71",",,W",,,,,,,,,,,,,,,"   70",",,W","   80",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   -5",",,W","  -93",",,W","   68",",,W",,,,,,,,,,,,,,,"   40",",,W","   30",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   11",",,W"," -116",",,W","   22",",,W",,,,,,,,,,,,,,,"  320",",,W","  320",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W"," -105",",,W","   36",",,W",,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  106",",,W","  -49",",,W","   33",",,W",,,,,,,,,,,,,,,"   70",",,W","   60",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  200",",,W","  -66",",,W","   65",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W","  -10",",,W","   59",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  117",",,W","  -43",",,W","   46",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   15",",,W,",,,,,"   11",",,W","  -16",",,W","   46",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W","  107",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   94",",,W","  -77",",,W","   57",",,W",,,,,,,,,,,,,,,"   10",",,W","   30",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   94",",,W","  -32",",,W","   41",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","    0",",,W","   70",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  134",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  156",",,W","  -10",",,W","   49",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  222",",,W","   39",",,W","   49",",,W",,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  172",",,W","   33",",,W","   54",",,W",,,,,,,,,,,,,,,"   60",",,W","   50",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   72",",,W","   33",",,W","   47",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W","    6",",,W","   49",",,W",,,,,,,,,,,,,,,"   30",",,W","   30",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   33",",,W","  -60",",,W","   50",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W","  130",",,W","  170",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00023048","2020-02-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W","  -55",",,W","   68",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  167",",,W","   22",",,W","   39",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  194",",,W","   22",",,W","   54",",,W",,,,,,,,,,,,,,,"  270",",,W","  260",",,W","  170",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  211",",,W","  -27",",,W","   46",",,W",,,,,,,,,,,,,,,"   30",",,W","   30",",,W","  165",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   72",",,W","  -55",",,W","   66",",,W",,,,,,,,,,,,,,,"   10",",,W","   10",",,W","  170",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W","  -93",",,W","   36",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  183",",,W","  -71",",,W","   30",",,W",,,,,,,,,,,,,,,"   40",",,W","  310",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  183",",,W","  -60",",,W","   31",",,W",,,,,,,,,,,,,,,"   20",",,W","   10",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2020-02-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  239",",,W","   39",",,W","   63",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
