"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00003940","2019-06-03","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  200",",,W",,,,,"    9",",,W",,,,,,,,,,,"  273","H,,S",,,,,"   90",",,W","   30",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-04","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H",,,"  350",",,W","  222",",,W",,,,,"   16",",,W",,,,,,,,,,,"  282","H,,S",,,,,"  210",",,W","  180",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-05","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   58",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  211",",,W",,,,,"   21",",,W",,,,,,,,,,,"  264","H,,S",,,,,"  220",",,W","  180",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-06","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   25",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  206",",,W",,,,,"   34",",,W",,,,,,,,,,,"  241","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-07","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","  295",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  200",",,W",,,,,"   28",",,W",,,,,,,,,,,"  248","H,,S",,,,,"  280",",,W","  310",",,W",,,,,,,,,"  130",",,W","  201",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-08","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   23",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  200",",,W",,,,,"   16",",,W",,,,,,,,,,,"  241","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-09","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  194",",,W",,,,,"   20",",,W",,,,,,,,,,,"  249","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-10","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  211",",,W",,,,,"   43",",,W",,,,,,,,,,,"  264","H,,S",,,,,"  340",",,W","  320",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-11","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  183",",,W",,,,,"   38",",,W",,,,,,,,,,,"  235","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-12","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  156",",,W",,,,,"   15",",,W",,,,,,,,,,,"  222","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-13","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  300",",,W","  156",",,W",,,,,"   17",",,W",,,,,,,,,,,"  231","H,,S",,,,,"  340",",,W","  300",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-14","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  133",",,W",,,,,"   24",",,W",,,,,,,,,,,"  222","H,,S",,,,,"  130",",,W","  190",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-15","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  200",",,W",,,,,"   34",",,W",,,,,,,,,,,"  258","H,,S",,,,,"  210",",,W","  170",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-16","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   20",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W",,,,,"   38",",,W",,,,,,,,,,,"  274","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-17","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   91",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  206",",,W",,,,,"   27",",,W",,,,,,,,,,,"  241","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-18","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   41",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W",,,,,"   22",",,W",,,,,,,,,,,"  259","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   58",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-19","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   10",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W",,,,,"   30",",,W",,,,,,,,,,,"  268","H,,S",,,,,"  170",",,W","  310",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-20","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   18",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W",,,,,"   30",",,W",,,,,,,,,,,"  274","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-21","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,,,"   36",",,W",,,,,,,,,,,"  289","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-22","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,,,"   38",",,W",,,,,,,,,,,"  293","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-23","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    3",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  261",",,W",,,,,"   51",",,W",,,,,,,,,,,"  294","H,,S",,,,,"  180",",,W","  210",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-24","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   69",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  211",",,W",,,,,"   36",",,W",,,,,,,,,,,"  267","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"  112",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-25","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   58",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,,,,,"  254","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-26","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  217",",,W",,,,,"   16",",,W",,,,,,,,,,,"  248","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-27","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   13",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  200",",,W",,,,,"   17",",,W",,,,,,,,,,,"  266","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-28","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   33",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  183",",,W",,,,,"   13",",,W",,,,,,,,,,,"  229","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  143",",,W","  174",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-29","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    3",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  183",",,W",,,,,"   14",",,W",,,,,,,,,,,"  241","H,,S",,,,,"  180",",,W","   70",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-06-30","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W",,,,,"   16",",,W",,,,,,,,,,,"  268","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-01","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W",,,,,"   13",",,W",,,,,,,,,,,"  272","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-02","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  217",",,W",,,,,"   13",",,W",,,,,,,,,,,"  278","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-03","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  233",",,W",,,,,"   19",",,W",,,,,,,,,,,"  273","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-04","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  228",",,W",,,,,"   14",",,W",,,,,,,,,,,"  276","H,,S",,,,,"  230",",,W","  270",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-05","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  228",",,W",,,,,"   13",",,W",,,,,,,,,,,"  293","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-06","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  217",",,W",,,,,"   19",",,W",,,,,,,,,,,"  291","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-07","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   15",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  222",",,W",,,,,"   18",",,W",,,,,,,,,,,"  284","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  116",",,W","  201",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-08","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  217",",,W",,,,,"   18",",,W",,,,,,,,,,,"  275","H,,S",,,,,"  310",",,W","  340",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-09","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  233",",,W",,,,,"   15",",,W",,,,,,,,,,,"  301","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-10","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","  102",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  244",",,W",,,,,"   29",",,W",,,,,,,,,,,"  309","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-11","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   97",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  233",",,W",,,,,"   30",",,W",,,,,,,,,,,"  280","H,,S",,,,,"   10",",,W","   30",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-12","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  244",",,W",,,,,"   38",",,W",,,,,,,,,,,"  282","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-13","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   48",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  233",",,W",,,,,"   57",",,W",,,,,,,,,,,"  270","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-14","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","  363",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  222",",,W",,,,,"   57",",,W",,,,,,,,,,,"  235","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-15","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","  320",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  228",",,W",,,,,"   49",",,W",,,,,,,,,,,"  251","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-16","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   23",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,,,"   45",",,W",,,,,,,,,,,"  278","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"  139",",,W","  174",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-17","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W",,,,,"   22",",,W",,,,,,,,,,,"  279","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-18","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W",,,,,"   20",",,W",,,,,,,,,,,"  283","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-19","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  244",",,W",,,,,"   24",",,W",,,,,,,,,,,"  288","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-20","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   99",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,,,"   17",",,W",,,,,,,,,,,"  277","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-21","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W",,,,,"   26",",,W",,,,,,,,,,,"  254","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-22","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   53",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W",,,,,"   21",",,W",,,,,,,,,,,"  263","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-23","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","  150",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  200",",,W",,,,,"   40",",,W",,,,,,,,,,,"  252","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-24","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  194",",,W",,,,,"   38",",,W",,,,,,,,,,,"  241","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-25","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  189",",,W",,,,,"   24",",,W",,,,,,,,,,,"  243","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-26","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  178",",,W",,,,,"   11",",,W",,,,,,,,,,,"  252","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-27","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W",,,,,"   19",",,W",,,,,,,,,,,"  263","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-28","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  200",",,W",,,,,"   19",",,W",,,,,,,,,,,"  270","H,,S",,,,,"  170",",,W","  140",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-29","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   71",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,,,,,"  265","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-30","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   25",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,,,"   24",",,W",,,,,,,,,,,"  262","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"  125",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-07-31","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","   15",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  211",",,W",,,,,"   10",",,W",,,,,,,,,,,"  258","H,,S",,,,,"   10",",,W","  270",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003940","2019-08-01","32.3205","-90.0777","100.6","JACKSON INTERNATIONAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  206",",,W",,,,,"   17",",,W",,,,,,,,,,,"  259","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
