"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014756","2019-12-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   53",",,W,",,,,,"  128",",,W","   72",",,W",,,,,"   70",",,W",,,,,,,,," 0023",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US",,,,,,,"   72",",,W","  -10",",,W",,,,,"   51",",,W",,,,,,,,," 0556",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014756","2019-12-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   17",",,W","  -55",",,W",,,,,"   55",",,W",,,,,,,,," 0200",",,W",,,,,,,"  320",",,W","  310",",,W",,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  100",",,W","  -49",",,W",,,,,"   64",",,W",,,,,,,,," 0900",",,W",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  759",",,W,",,,,,"  144",",,W","   94",",,W",,,,,"   89",",,W",,,,,,,,," 1010",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,,,"  179",",,W","  228",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   94",",,W","   28",",,W",,,,,"  101",",,W",,,,,,,,," 1043",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,,,"  143",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014756","2019-12-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   28",",,W","    0",",,W",,,,,"   46",",,W",,,,,,,,," 0110",",,W",,,,,,,"  280",",,W","  290",",,W",,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  180",",,W,",,,,,"   72",",,W","  -10",",,W",,,,,"   43",",,W",,,,,,,,," 1555",",,W",,,,,,,"   90",",,W","   40",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   10",",,W,",,,,,"   61",",,W","  -21",",,W",,,,,"   69",",,W",,,,,,,,," 1948",",,W",,,,,,,"  290",",,W","  320",",,W",,,,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  -21",",,W","  -82",",,W",,,,,"   93",",,W",,,,,,,,," 0349",",,W",,,,,,,"  280",",,W","  280",",,W",,,,,,,"  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   -5",",,W","  -66",",,W",,,,,"   60",",,W",,,,,,,,," 0440",",,W",,,,,,,"  300",",,W","  310",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   44",",,W","  -16",",,W",,,,,"   25",",,W",,,,,,,,," 0232",",,W",,,,,,,"  170",",,W","  360",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   83",",,W","   33",",,W",,,,,"   54",",,W",,,,,,,,," 2239",",,W",,,,,,,"  260",",,W","  250",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014756","2019-12-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  100",",,W","   39",",,W",,,,,"   62",",,W",,,,,,,,," 2010",",,W",,,,,,,"  250",",,W","  250",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014756","2019-12-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   83",",,W","  -21",",,W",,,,,"   50",",,W",,,,,,,,," 0922",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","  -27",",,W",,,,,"   20",",,W",,,,,,,,," 1030",",,W",,,,,,,"   30",",,W","   90",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-26","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   78",",,W","  -16",",,W",,,,,"   33",",,W",,,,,,,,," 1215",",,W",,,,,,,"   40",",,W","   40",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-27","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   89",",,W","    0",",,W",,,,,"   49",",,W",,,,,,,,," 2219",",,W",,,,,,,"  260",",,W","  250",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-28","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   89",",,W","    0",",,W",,,,,"   40",",,W",,,,,,,,," 1039",",,W",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-29","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   72",",,W","   -5",",,W",,,,,"   31",",,W",,,,,,,,," 0538",",,W",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-30","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  277",",,W,",,,,,"   72",",,W","   33",",,W",,,,,"   92",",,W",,,,,,,,," 1919",",,W",,,,,,,"  100",",,W","  100",",,W",,,,,,,"  161",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2019-12-31","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   46",",,W,",,,,,"  111",",,W","   39",",,W",,,,,"   60",",,W",,,,,,,,," 0252",",,W",,,,,,,"  100",",,W","  100",",,W",,,,,,,"  143",",,W","  183",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"   61",",,W","   22",",,W",,,,,"   61",",,W",,,,,,,,," 1158",",,W",,,,,,,"  280",",,W","  280",",,W",,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   78",",,W","    6",",,W",,,,,"   67",",,W",,,,,,,,," 1259",",,W",,,,,,,"  260",",,W","  270",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   83",",,W","   67",",,W",,,,,"   45",",,W",,,,,,,,," 0137",",,W",,,,,,,"  230",",,W","  240",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   66",",,W,",,,,,"   94",",,W","   56",",,W",,,,,"   31",",,W",,,,,,,,," 2308",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   53",",,W,",,,,,"   61",",,W","   -5",",,W",,,,,"   89",",,W",,,,,,,,," 0852",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   44",",,W","  -43",",,W",,,,,"   24",",,W",,,,,,,,," 2214",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   38",",,W,",,,,,"   61",",,W","    6",",,W",,,,,"   47",",,W",,,,,,,,," 2331",",,W",,,,,,,"  100",",,W","   50",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   86",",,W,",,,,,"   56",",,W","  -10",",,W",,,,,"   82",",,W",,,,,,,,," 2335",",,W",,,,,,,"  310",",,W","  300",",,W",,,,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   11",",,W","  -60",",,W",,,,,"   62",",,W",,,,,,,,," 0005",",,W",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  100",",,W","   -5",",,W",,,,,"   68",",,W",,,,,,,,," 1130",",,W",,,,,,,"  210",",,W","  200",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  117",",,W","   78",",,W",,,,,"   76",",,W",,,,,,,,," 2317",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  139",",,W","   56",",,W",,,,,"   85",",,W",,,,,,,,," 1038",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  143",",,W","  192",",,W",,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00014756","2020-01-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   67",",,W","   44",",,W",,,,,"   43",",,W",,,,,,,,," 0006",",,W",,,,,,,"  110",",,W","   40",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    5",",,W,",,,,,"   67",",,W","   33",",,W",,,,,"   28",",,W",,,,,,,,," 0430",",,W",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  106",",,W","   -5",",,W",,,,,"   24",",,W",,,,,,,,," 1030",",,W",,,,,,,"  300",",,W","  320",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   13",",,W,",,,,,"  100",",,W","   -5",",,W",,,,,"   82",",,W",,,,,,,,," 1835",",,W",,,,,,,"  320",",,W","  320",",,W",,,,,,,"  183",",,W","  246",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"    6",",,W","  -60",",,W",,,,,"  112",",,W",,,,,,,,," 0855",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,,,"  161",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   43",",,W,",,,,,"   61",",,W","  -71",",,W",,,,,"   48",",,W",,,,,,,,," 2157",",,W",,,,,,,"  160",",,W","  160",",,W",,,,,,,"  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   10",",,W,",,,,,"   83",",,W","    6",",,W",,,,,"   71",",,W",,,,,,,,," 2312",",,W",,,,,,,"  300",",,W","  320",",,W",,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"    6",",,W","  -55",",,W",,,,,"   74",",,W",,,,,,,,," 0230",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   11",",,W","  -49",",,W",,,,,"   53",",,W",,,,,,,,," 1156",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   11",",,W","  -82",",,W",,,,,"   16",",,W",,,,,,,,," 1243",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","  -66",",,W",,,,,"   30",",,W",,,,,,,,," 1337",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   78",",,W","  -21",",,W",,,,,"   18",",,W",,,,,,,,," 2318",",,W",,,,,,,"   70",",,W","   90",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  109",",,W,",,,,,"   94",",,W","   22",",,W",,,,,"   77",",,W",,,,,,,,," 1859",",,W",,,,,,,"  100",",,W","  110",",,W",,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-26","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  106",",,W","   28",",,W",,,,,"   58",",,W",,,,,,,,," 0007",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-27","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","   22",",,W",,,,,"   52",",,W",,,,,,,,," 1236",",,W",,,,,,,"  260",",,W","  250",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-28","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   61",",,W","   28",",,W",,,,,"   55",",,W",,,,,,,,," 1150",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-29","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   28",",,W","  -10",",,W",,,,,"   64",",,W",,,,,,,,," 0918",",,W",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-30","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   17",",,W","  -60",",,W",,,,,"   39",",,W",,,,,,,,," 1042",",,W",,,,,,,"  360",",,W","   20",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-01-31","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   44",",,W","  -71",",,W",,,,,"   22",",,W",,,,,,,,," 1301",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   10",",,W,",,,,,"   72",",,W","   28",",,W",,,,,"   42",",,W",,,,,,,,," 1107",",,W",,,,,,,"  340",",,W","   40",",,W",,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   61",",,W","   17",",,W",,,,,"   38",",,W",,,,,,,,," 1506",",,W",,,,,,,"  250",",,W","  260",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","    0",",,W",,,,,"   43",",,W",,,,,,,,," 1508",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   89",",,W","    0",",,W",,,,,"   35",",,W",,,,,,,,," 1011",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   15",",,W,",,,,,"   67",",,W","   17",",,W",,,,,"   45",",,W",,,,,,,,," 0645",",,W",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  183",",,W,",,,,,"   94",",,W","   33",",,W",,,,,"   67",",,W",,,,,,,,," 0652",",,W",,,,,,,"  110",",,W","  100",",,W",,,,,,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  109",",,W,",,,,,"  133",",,W","   11",",,W",,,,,"  105",",,W",,,,,,,,," 1609",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"  219",",,W","  273",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   33",",,W","  -21",",,W",,,,,"   72",",,W",,,,,,,,," 0413",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,,,"  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   50",",,W","  -49",",,W",,,,,"   46",",,W",,,,,,,,," 2234",",,W",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   61",",,W,",,,,,"   89",",,W","   50",",,W",,,,,"   64",",,W",,,,,,,,," 1140",",,W",,,,,,,"  220",",,W","  210",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  206",",,W,",,,,,"   94",",,W","   50",",,W",,,,,"   31",",,W",,,,,,,,," 2240",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   67",",,W","   28",",,W",,,,,"   60",",,W",,,,,,,,," 0739",",,W",,,,,,,"  310",",,W","  310",",,W",,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  165",",,W,",,,,,"   72",",,W","   39",",,W",,,,,"   43",",,W",,,,,,,,," 0640",",,W",,,,,,,"   40",",,W","  360",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   39",",,W","  -55",",,W",,,,,"   73",",,W",,,,,,,,," 1232",",,W",,,,,,,"  360",",,W","  360",",,W",,,,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"    6",",,W","  -71",",,W",,,,,"   50",",,W",,,,,,,,," 2340",",,W",,,,,,,"  200",",,W","  210",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   61",",,W","    6",",,W",,,,,"   60",",,W",,,,,,,,," 0048",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   89",",,W","  -16",",,W",,,,,"   36",",,W",,,,,,,,," 1041",",,W",,,,,,,"  320",",,W","  300",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    8",",,W,",,,,,"   89",",,W","  -21",",,W",,,,,"   69",",,W",,,,,,,,," 1556",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"   83",",,W","    0",",,W",,,,,"   62",",,W",,,,,,,,," 1119",",,W",,,,,,,"  300",",,W","  310",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"    6",",,W","  -21",",,W",,,,,"   55",",,W",,,,,,,,," 0452",",,W",,,,,,,"  330",",,W","  340",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2020-02-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"    0",",,W","  -66",",,W",,,,,"   54",",,W",,,,,,,,," 0346",",,W",,,,,,,"  360",",,W","  360",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
