"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00400235","2018-06-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  200",",,7",,,,,,,"  244",",,7,0800"
"USC00400235","2018-06-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  311",",,7","  194",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-06-14","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800",,,,,"  278",",,7","  206",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-06-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,"  322",",,7,0800"
"USC00400235","2018-06-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  206",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-06-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  200",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-06-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  217",",,7",,,,,,,"  294",",,7,0800"
"USC00400235","2018-06-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  317",",,7","  200",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-06-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  306",",,7","  217",",,7",,,,,,,"  283",",,7,0800"
"USC00400235","2018-06-21","34.9925","-86.85611","269.7","ARDMORE, TN US","  221",",,7,0800",,,,,"  317",",,7","  206",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-06-22","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  294",",,7","  189",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-06-23","34.9925","-86.85611","269.7","ARDMORE, TN US","   10",",,7,0800",,,,,"  261",",,7","  200",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-06-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  250",",,7","  217",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-06-25","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  222",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-06-26","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  228",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-06-27","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  222",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-06-28","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-06-29","34.9925","-86.85611","269.7","ARDMORE, TN US","  191",",,7,0800",,,,,"  289",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-06-30","34.9925","-86.85611","269.7","ARDMORE, TN US","   41",",,7,0800",,,,,"  289",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-07-01","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  200",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-07-02","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  322",",,7","  233",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-07-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  339",",,7","  239",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-07-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  339",",,7","  239",",,7",,,,,,,"  244",",,7,0800"
"USC00400235","2018-07-05","34.9925","-86.85611","269.7","ARDMORE, TN US","  107",",,7,0800",,,,,"  322",",,7","  222",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-07-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  222",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-07-07","34.9925","-86.85611","269.7","ARDMORE, TN US","  221",",,7,0800",,,,,"  317",",,7","  217",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-07-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  283",",,7","  217",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-07-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  217",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-07-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  211",",,7",,,,,,,"  300",",,7,0800"
"USC00400235","2018-07-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  322",",,7","  222",",,7",,,,,,,"  322",",,7,0800"
"USC00400235","2018-07-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  228",",,7",,,,,,,"  289",",,7,0800"
"USC00400235","2018-07-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  228",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-07-15","34.9925","-86.85611","269.7","ARDMORE, TN US","   38",",,7,0800",,,,,"  311",",,7","  228",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-07-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  228",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-07-17","34.9925","-86.85611","269.7","ARDMORE, TN US","   69",",,7,0800",,,,,"  294",",,7","  222",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-07-18","34.9925","-86.85611","269.7","ARDMORE, TN US","  279",",,7,0800",,,,,"  317",",,7","  211",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-07-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  217",",,7",,,,,,,"  306",",,7,0800"
"USC00400235","2018-07-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  217",",,7",,,,,,,"  306",",,7,0800"
"USC00400235","2018-07-21","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  217",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-07-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  211",",,7",,,,,,,"  256",",,7,0800"
"USC00400235","2018-07-25","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  206",",,7",,,,,,,"  289",",,7,0800"
"USC00400235","2018-07-26","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  194",",,7",,,,,,,"  300",",,7,0800"
"USC00400235","2018-07-27","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  183",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-07-28","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  306",",,7","  194",",,7",,,,,,,"  194",",,7,0800"
"USC00400235","2018-07-29","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  294",",,7","  178",",,7",,,,,,,"  178",",,7,0800"
"USC00400235","2018-07-30","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  178",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-07-31","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  333",",,7","  183",",,7",,,,,,,"  306",",,7,0800"
"USC00400235","2018-08-01","34.9925","-86.85611","269.7","ARDMORE, TN US","   51",",,7,0800",,,,,"  311",",,7","  206",",,7",,,,,,,"  256",",,7,0800"
"USC00400235","2018-08-02","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  267",",,7","  206",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-08-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  183",",,7",,,,,,,"  294",",,7,0800"
"USC00400235","2018-08-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,"  189",",,7,0800"
"USC00400235","2018-08-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,,,"  194",",,7,0800"
"USC00400235","2018-08-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  344",",,7","  194",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-08-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  350",",,7","  206",",,7",,,,,,,"  322",",,7,0800"
"USC00400235","2018-08-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  339",",,7","  200",",,7",,,,,,,"  283",",,7,0800"
"USC00400235","2018-08-09","34.9925","-86.85611","269.7","ARDMORE, TN US","   86",",,7,0800",,,,,"  322",",,7","  222",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-08-10","34.9925","-86.85611","269.7","ARDMORE, TN US","   91",",,7,0800",,,,,"  294",",,7","  211",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-08-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  311",",,7","  217",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-08-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,"  189",",,7,0800"
"USC00400235","2018-08-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  189",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-08-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  317",",,7","  200",",,7",,,,,,,"  200",",,7,0800"
"USC00400235","2018-08-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  183",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2018-08-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  328",",,7","  183",",,7",,,,,,,"  294",",I,7,0800"
"USC00400235","2018-08-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  278",",I,7","  211",",,7",,,,,,,"  267",",,7,0800"
"USC00400235","2018-08-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  289",",,7","  228",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-08-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  228",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-08-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  228",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-08-21","34.9925","-86.85611","269.7","ARDMORE, TN US","   28",",,7,0800",,,,,"  306",",,7","  172",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-08-22","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  294",",,7","  233",",,7",,,,,,,"  244",",,7,0800"
"USC00400235","2018-08-23","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  278",",,7","  211",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-08-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  283",",,7","  161",",,7",,,,,,,"  267",",,7,0800"
"USC00400235","2018-08-25","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  156",",,7",,,,,,,"  211",",,7,0800"
"USC00400235","2018-08-26","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  317",",,7","  211",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-08-27","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  211",",,7",,,,,,,"  300",",,7,0800"
"USC00400235","2018-08-28","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  339",",,7","  206",",,7",,,,,,,"  267",",,7,0800"
"USC00400235","2018-08-29","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  350",",,7","  211",",,7",,,,,,,"  267",",,7,0800"
"USC00400235","2018-08-30","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  350",",,7","  217",",,7",,,,,,,"  256",",,7,0800"
"USC00400235","2018-08-31","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  339",",,7","  206",",,7",,,,,,,"  272",",,7,0800"
"USC00400235","2018-09-01","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  289",",,7","  200",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-09-02","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  344",",,7","  217",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-09-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  233",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-09-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  344",",,7","  222",",,7",,,,,,,"  256",",,7,0800"
"USC00400235","2018-09-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  289",",,7","  233",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-09-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  333",",,7","  233",",,7",,,,,,,"  294",",,7,0800"
"USC00400235","2018-09-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  350",",,7","  217",",,7",,,,,,,"  267",",,7,0800"
"USC00400235","2018-09-09","34.9925","-86.85611","269.7","ARDMORE, TN US","  140",",,7,0800",,,,,"  344",",,7","  217",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-09-10","34.9925","-86.85611","269.7","ARDMORE, TN US","  102",",,7,0800",,,,,"  300",",,7","  206",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-09-11","34.9925","-86.85611","269.7","ARDMORE, TN US","  102",",,7,0800",,,,,"  228",",,7","  178",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2018-09-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  289",",,7","  172",",,7",,,,,,,"  183",",,7,0800"
"USC00400235","2018-09-13","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  328",",,7","  156",",,7",,,,,,,"  317",",,7,0800"
"USC00400235","2018-09-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  322",",,7","  272",",,7",,,,,,,"  283",",,7,0800"
"USC00400235","2018-09-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  339",",,7","  211",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-09-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  356",",,7","  217",",,7",,,,,,,"  250",",,7,0800"
"USC00400235","2018-09-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"  344",",,7","  217",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-09-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  333",",,7","  217",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-09-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  344",",,7","  206",",,7",,,,,,,"  333",",,7,0800"
"USC00400235","2018-09-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  361",",,7","  200",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-09-21","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  361",",,7","  217",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-09-22","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  322",",,7","  233",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-09-23","34.9925","-86.85611","269.7","ARDMORE, TN US","   18",",,7,0800",,,,,"  328",",,7","  228",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-09-24","34.9925","-86.85611","269.7","ARDMORE, TN US","  381",",,7,0800",,,,,"  311",",,7","  217",",,7",,,,,,,"  256",",,7,0800"
"USC00400235","2018-09-25","34.9925","-86.85611","269.7","ARDMORE, TN US","   13",",,7,0800",,,,,"  300",",,7","  217",",,7",,,,,,,"  217",",,7,0800"
"USC00400235","2018-09-26","34.9925","-86.85611","269.7","ARDMORE, TN US","  155",",,7,0800",,,,,"  306",",,7","  217",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-09-27","34.9925","-86.85611","269.7","ARDMORE, TN US","   64",",,7,0800",,,,,"  233",",,7","  211",",,7",,,,,,,"  228",",,7,0800"
"USC00400235","2018-09-28","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  244",",,7","  172",",,7",,,,,,,"  172",",,7,0800"
"USC00400235","2018-09-29","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  289",",,7","  167",",,7",,,,,,,"  167",",,7,0800"
"USC00400235","2018-09-30","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  306",",,7","  167",",,7",,,,,,,"  178",",,7,0800"
"USC00400235","2018-10-01","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  306",",,7","  178",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-10-02","34.9925","-86.85611","269.7","ARDMORE, TN US","   43",",,7,0800",,,,,"  294",",,7","  217",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-10-03","34.9925","-86.85611","269.7","ARDMORE, TN US","   18",",,7,0800",,,,,"  356",",,7","  211",",,7",,,,,,,"  278",",,7,0800"
"USC00400235","2018-10-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  311",",,7","  194",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-10-05","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  317",",,7","  206",",,7",,,,,,,"  272",",,7,0800"
"USC00400235","2018-10-06","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  300",",,7","  200",",,7",,,,,,,"  222",",,7,0800"
"USC00400235","2018-10-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,"  239",",,7,0800"
"USC00400235","2018-10-08","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,"  261",",,7,0800"
"USC00400235","2018-10-09","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  306",",,7","  194",",,7",,,,,,,"  244",",,7,0800"
"USC00400235","2018-10-10","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  272",",,7","  228",",,7",,,,,,,"  261",",,7,0800"
"USC00400235","2018-10-11","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  267",",,7","  172",",,7",,,,,,,"  172",",,7,0800"
"USC00400235","2018-10-12","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  239",",,7","  106",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2018-10-13","34.9925","-86.85611","269.7","ARDMORE, TN US","   25",",,7,0800",,,,,"  211",",,7","   78",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-10-14","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  244",",,7","  111",",,7",,,,,,,"  144",",,7,0800"
"USC00400235","2018-10-15","34.9925","-86.85611","269.7","ARDMORE, TN US","   51",",,7,0800",,,,,"  256",",,7","  144",",,7",,,,,,,"  233",",,7,0800"
"USC00400235","2018-10-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    5",",,7,0800",,,,,"  272",",,7","  122",",,7",,,,,,,"  122",",,7,0800"
"USC00400235","2018-10-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  156",",,7","  122",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2018-10-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  222",",,7","  122",",,7",,,,,,,"  133",",,7,0800"
"USC00400235","2018-10-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  200",",,7","   89",",,7",,,,,,,"  150",",,7,0800"
"USC00400235","2018-10-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  250",",,7","   72",",,7",,,,,,,"  117",",,7,0800"
"USC00400235","2018-10-21","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  194",",,7","  106",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-10-22","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  117",",,7","   -6",",,7",,,,,,,"  117",",,7,0800"
"USC00400235","2018-10-23","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  194",",,7","   17",",,7",,,,,,,"  106",",,7,0800"
"USC00400235","2018-10-24","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  200",",,7","   56",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2018-10-25","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  211",",,7","   44",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2018-10-26","34.9925","-86.85611","269.7","ARDMORE, TN US","   23",",,7,0800",,,,,"  161",",,7","   94",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-10-27","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  144",",,7","  100",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2018-10-28","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  167",",,7","   72",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-10-29","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  256",",,7","   56",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2018-10-30","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  206",",,7","   56",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-10-31","34.9925","-86.85611","269.7","ARDMORE, TN US","    8",",,7,0800",,,,,"  239",",,7","   56",",,7",,,,,,,"  128",",,7,0800"
"USC00400235","2018-11-01","34.9925","-86.85611","269.7","ARDMORE, TN US","  102",",,7,0800",,,,,"  244",",,7","  128",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2018-11-02","34.9925","-86.85611","269.7","ARDMORE, TN US","  163",",,7,0800",,,,,"  206",",,7","  100",",,7",,,,,,,"  122",",,7,0800"
"USC00400235","2018-11-03","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  122",",,7","   78",",,7",,,,,,,"   78",",,7,0800"
"USC00400235","2018-11-04","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  183",",,7","   11",",,7",,,,,,,"   56",",,7,0800"
"USC00400235","2018-11-05","34.9925","-86.85611","269.7","ARDMORE, TN US","   76",",,7,0800",,,,,"  183",",,7","   56",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2018-11-06","34.9925","-86.85611","269.7","ARDMORE, TN US","  246",",,7,0800",,,,,"  217",",,7","   83",",,7",,,,,,,"  100",",,7,0800"
"USC00400235","2018-11-07","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  228",",,7","   83",",,7",,,,,,,"  128",",,7,0800"
"USC00400235","2018-11-08","34.9925","-86.85611","269.7","ARDMORE, TN US","   15",",,7,0800",,,,,"  161",",,7","   67",",,7",,,,,,,"   94",",,7,0800"
"USC00400235","2018-11-09","34.9925","-86.85611","269.7","ARDMORE, TN US","   66",",,7,0800",,,,,"  128",",,7","   83",",,7",,,,,,,"   83",",,7,0800"
"USC00400235","2018-11-10","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"   83",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800"
"USC00400235","2018-11-11","34.9925","-86.85611","269.7","ARDMORE, TN US","  168",",,7,0800",,,,,"  117",",,7","  -33",",,7",,,,,,,"   67",",,7,0800"
"USC00400235","2018-11-12","34.9925","-86.85611","269.7","ARDMORE, TN US","  259",",,7,0800",,,,,"  106",",,7","   67",",,7",,,,,,,"   67",",,7,0800"
"USC00400235","2018-11-13","34.9925","-86.85611","269.7","ARDMORE, TN US","   20",",,7,0800",,,,,"   89",",,7","   17",",,7",,,,,,,"   17",",,7,0800"
"USC00400235","2018-11-14","34.9925","-86.85611","269.7","ARDMORE, TN US","  183",",,7,0800",,,,,"   56",",,7","   17",",,7",,,,,,,"   17",",,7,0800"
"USC00400235","2018-11-15","34.9925","-86.85611","269.7","ARDMORE, TN US","    0","T,,7,0800",,,,,"   17",",,7","  -17",",,7",,,,,,,"  -11",",,7,0800"
"USC00400235","2018-11-16","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  111",",,7","  -17",",,7",,,,,,,"  111",",,7,0800"
"USC00400235","2018-11-17","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  178",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00400235","2018-11-18","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  167",",,7","    0",",,7",,,,,,,"  139",",,7,0800"
"USC00400235","2018-11-19","34.9925","-86.85611","269.7","ARDMORE, TN US","    0",",,7,0800",,,,,"  156",",,7","   44",",,7",,,,,,,"   61",",,7,0800"
"USC00400235","2018-11-20","34.9925","-86.85611","269.7","ARDMORE, TN US","    3",",,7,0800",,,,,"  156",",,7","   44",",,7",,,,,,,"   61",",,7,0800"
