"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00202691","2019-09-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  117",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  200",",,7","  117",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","  117",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  144",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","  678",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,"  172",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-09-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","   30",",,7,0730","    0",",,7","    0",",,7","  200",",,7","  156",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","  114",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,"  128",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-09-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  239",",,7","  128",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","    5",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  144",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  161",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  133",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  128",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","   15",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","   18",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  183",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","  117",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  128",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","  213",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,"  172",",,7,0730",,,,,"    1",",,7",,,,,,,,
"USC00202691","2019-09-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  194",",,7","  100",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-09-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","  147",",,7,0730","    0",",,7","    0",",,7","  144",",,7","  106",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  122",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","  224",",,7,0730","    0",",,7","    0",",,7","  189",",,7","  111",",,7",,,,,"  111",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    0",",,7","    0",",,7","  189",",,7","   89",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","   56",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  144",",,7","   61",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  206",",,7","   89",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   67",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","  114",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   22",",,7",,,,,"   28",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  100",",,7","   28",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   44",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","   -6",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","   36",",,7,0730","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","   13",",,7,0730","    0",",,7","    0",",,7","   89",",,7","   44",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","   11",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","    6",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  206",",,7","   72",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","   64",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   67",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","   30",",,7,0730","    0",",,7","    0",",,7","  128",",,7","   39",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","   39",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","   56",",,7",,,,,"   56",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   89",",,7","  -17",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","  343",",,7,0730","    0",",,7","    0",",,7","  139",",,7","    6",",,7",,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","   11",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","   10",",,7,0730","    0",",,7","    0",",,7","  144",",,7","   39",",,7",,,,,"   39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-10-31","42.4669","-83.3625","219.5","FARMINGTON, MI US","  132",",,7,0730","    0",",,7","    0",",,7","   67",",,7","   39",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","  229",",,7,0730","    0","T,,7","    0",",,7","   67",",,7","    0",",,7",,,,,"    0",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   50",",,7","    0",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","   13",",,7,0730","    0","T,,7","    0",",,7","   72",",,7","    0",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","   15",",,7,0730","    0",",,7","    0",",,7","   72",",,7","    6",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","   22",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   67",",,7","  -56",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","   13",",,7,0730","   20",",,7","   25",",,7","   22",",,7","  -44",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   17",",,7","  -67",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   28",",,7","  -67",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   39",",,7","  -28",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","   18",",,7,0730","   20",",,7","   25",",,7","   56",",,7","  -22",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","  196",",,7,0730","  218",",,7","  203",",,7","  -22",",,7","  -94",",,7",,,,,"  -94",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00202691","2019-11-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","  152",",,7","  -39",",,7"," -150",",,7",,,,," -144",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","   20",",,7,0730","   23",",,7","  127",",,7","  -50",",,7"," -150",",,7",,,,,"  -50",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","  127",",,7","   -6",",,7","  -50",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","  102",",,7","   11",",,7","  -78",",,7",,,,,"  -78",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","   76",",,7","    0",",,7","  -78",",,7",,,,,"  -67",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","   25",",,7","   44",",,7","  -67",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  100",",,7","  -39",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   44",",,7","  -11",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   56",",,7","   22",",,7",,,,,"   33",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","   33",",,7,0730","    0",",,7","    0",",,7","  106",",,7","    6",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   17",",,7","  -72",",,7",,,,,"  -72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   22",",,7","  -78",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    0",",,7","    0",",,7","   89",",,7","  -39",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,"   -6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","  191",",,7,0730","    0",",,7","    0",",,7","  111",",,7","   -6",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","   13",",,7,0730","    0",",,7","    0",",,7","  128",",,7","   11",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   28",",,7","  -11",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-11-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   17",",,7","  -17",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","   48",",,7,0730","    0",",,7","    0",",,7","   17",",,7","  -11",",,7",,,,,"   17",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","   41",",,7,0730","    0",",,7","    0",",,7","   50",",,7","    0",",,7",,,,,"    0",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","    0",",,7","  -28",",,7",,,,,"  -28",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    0","T,,7","    0",",,7","   17",",,7","  -28",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","    8",",,7,0730","    5",",,7","    0","T,,7","   17",",,7","  -22",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   44",",,7","  -17",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   44",",,7","  -67",",,7",,,,,"  -50",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","    6",",,7","  -50",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","   83",",,7","  -22",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","   84",",,7,0730","    0","T,,7","    0",",,7","   94",",,7","  -17",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-11","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    5",",,7","    0","T,,7","  -17",",,7","  -89",",,7",,,,,"  -83",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-12","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  -50",",,7"," -117",",,7",,,,," -111",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-13","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","    0",",,7"," -111",",,7",,,,,"  -61",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   44",",,7","  -61",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0","T,,7","    0","T,,7","   44",",,7","  -22",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    8",",,7","    0","T,,7","    0",",,7","  -56",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","    6",",,7","  -39",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    3",",,7","    0","T,,7","    6",",,7","  -89",",,7",,,,,"  -89",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  -72",",,7"," -128",",,7",,,,," -106",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  -17",",,7"," -106",",,7",,,,,"  -72",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","    6",",,7","  -72",",,7",,,,,"  -33",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7","  -50",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","  -44",",,7",,,,,"  -33",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","  -33",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   28",",,7","  -22",",,7",,,,,"   -6",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00202691","2019-12-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","  -11",",,7",,,,,"   17",",,7,0730",,,"    1",",,7",,,,,,,,,,
"USC00202691","2019-12-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","  117",",,7","   17",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","  -11",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","  117",",,7,0730","    0",",,7","    0",",,7","   44",",,7","    6",",,7",,,,,"   33",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","  185",",,7,0730","    0",",,7","    0",",,7","   67",",,7","   33",",,7",,,,,"   50",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2019-12-31","42.4669","-83.3625","219.5","FARMINGTON, MI US","   20",",,7,0730","   28",",,7","   25",",,7","   50",",,7","  -22",",,7",,,,,"  -22",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    8",",,7,0730","    8",",,7","   25",",,7","  -17",",,7","  -44",",,7",,,,,"  -44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0","T,,7","   22",",,7","  -50",",,7",,,,,"    0",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7","    0",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   56",",,7","    6",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-05","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0","T,,7","    0",",,7","   11",",,7","  -22",",,7",,,,,"  -17",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-06","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    8",",,7","    0",",,7","   22",",,7","  -22",",,7",,,,,"  -11",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-07","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,7,0730","    0",",,7","    0",",,7","   67",",,7","  -39",",,7",,,,,"  -39",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-08","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,7,0730","    5",",,7","    0","T,,7","   61",",,7","  -56",",,7",,,,,"  -56",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-09","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0","T,,7","    0","T,,7","  -50",",,7"," -111",",,7",,,,,"  -61",",,7,0730",,,,,,,,,,,,,,
"USC00202691","2020-01-10","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0","T,,7,0730","    0",",,7","    0",",,7","   89",",,7","  -61",",,7",,,,,"   56",",,7,0730",,,,,,,,,,,,,,
