"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00487555","2019-06-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  111",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  278",",,7","   72",",,7","  261",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  294",",,7","   94",",,7","  289",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  144",",,7","  233",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-08","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","    0",",,7","    0",",,7,1700","  250",",,7","   94",",,7","  111",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  172",",,7","   28",",,7","  156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   11",",,7","  189",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-11","43.245","-104.288","1185.7","REDBIRD, WY US","   36",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   56",",,7","  150",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  222",",,7","   44",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   61",",,7","  206",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   89",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-15","43.245","-104.288","1185.7","REDBIRD, WY US","  211",",,7,1700","    0",",,7","    0",",,7,1700","  233",",,7","   94",",,7","  222",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-16","43.245","-104.288","1185.7","REDBIRD, WY US","   61",",,7,1700","    0",",,7","    0",",,7,1700","  233",",,7","  117",",,7","  161",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  200",",,7","  117",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","  106",",,7","  172",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-19","43.245","-104.288","1185.7","REDBIRD, WY US","   23",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","  111",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-20","43.245","-104.288","1185.7","REDBIRD, WY US","   91",",,7,1700","    0",",,7","    0",",,7,1700","  222",",,7","   83",",,7","  172",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-21","43.245","-104.288","1185.7","REDBIRD, WY US","   74",",,7,1700","    0",",,7","    0",",,7,1700","  172",",,7","  106",",,7","  161",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","   89",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-23","43.245","-104.288","1185.7","REDBIRD, WY US","   99",",,7,1700","    0",",,7","    0",",,7,1700","  194",",,7","  106",",,7","  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-24","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","  233",",,7","   72",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","   61",",,7","  244",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  106",",,7","  261",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  133",",,7","  272",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  322",",,7","  133",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","  161",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-06-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  172",",,7","  250",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","  144",",,7","  222",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","   94",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  122",",,7","  228",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-04","43.245","-104.288","1185.7","REDBIRD, WY US","   89",",,7,1700","    0",",,7","    0",",,7,1700","  233",",,7","  128",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-05","43.245","-104.288","1185.7","REDBIRD, WY US","  165",",,7,1700","    0",",,7","    0",",,7,1700","  211",",,7","   89",",,7","  139",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","  111",",,7","  172",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","  122",",,7","  294",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  144",",,7","  244",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-09","43.245","-104.288","1185.7","REDBIRD, WY US","   18",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","  133",",,7","  211",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  272",",,7","   78",",,7","  272",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  344",",,7","  128",",,7","  328",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  328",",,7","  161",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  333",",,7","  172",",,7","  278",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  344",",,7","  200",",,7","  322",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  322",",,7","  156",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-16","43.245","-104.288","1185.7","REDBIRD, WY US","   79",",,7,1700","    0",",,7","    0",",,7,1700","  328",",,7","  128",",,7","  233",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-17","43.245","-104.288","1185.7","REDBIRD, WY US","  216",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  144",",,7","  244",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-18","43.245","-104.288","1185.7","REDBIRD, WY US","   76",",,7,1700","    0",",,7","    0",",,7,1700","  339",",,7","  150",",,7","  328",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  328",",,7","  167",",,7","  283",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  178",",,7","  228",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  161",",,7","  239",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  272",",,7","  117",",,7","  272",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  317",",,7","  156",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  356",",,7","  150",",,7","  289",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-25","43.245","-104.288","1185.7","REDBIRD, WY US","  150",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","  156",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  322",",,7","  150",",,7","  317",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-27","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","    0",",,7","    0",",,7,1700","  317",",,7","  167",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  289",",,7","  156",",,7","  278",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","  111",",,7","  289",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-30","43.245","-104.288","1185.7","REDBIRD, WY US","   36",",,7,1700","    0",",,7","    0",",,7,1700","  333",",,7","  144",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-07-31","43.245","-104.288","1185.7","REDBIRD, WY US","   10",",,7,1700","    0",",,7","    0",",,7,1700","  339",",,7","  167",",,7","  333",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-01","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","  333",",,7","  178",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  172",",,7","  272",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  333",",,7","  161",",,7","  211",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-04","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","  167",",,7","  228",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-05","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","  183",",,7","  278",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-06","43.245","-104.288","1185.7","REDBIRD, WY US","   13",",,7,1700","    0",",,7","    0",",,7,1700","  339",",,7","  133",",,7","  328",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-07","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","    0",",,7","    0",",,7,1700","  333",",,7","  150",",,7","  261",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  161",",,7","  306",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  322",",,7","  172",",,7","  322",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  322",",,7","  172",",,7","  283",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-11","43.245","-104.288","1185.7","REDBIRD, WY US","  323",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  156",",,7","  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  150",",,7","  211",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  133",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","  122",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","  139",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-16","43.245","-104.288","1185.7","REDBIRD, WY US","  122",",,7,1700","    0",",,7","    0",",,7,1700","  272",",,7","  133",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  294",",,7","  144",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  278",",,7","  139",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  344",",,7","  122",",,7","  317",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  317",",,7","  183",",,7","  283",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  283",",,7","  133",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","  150",",,7","  294",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  294",",,7","  172",",,7","  278",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  289",",,7","  133",",,7","  283",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  111",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-26","43.245","-104.288","1185.7","REDBIRD, WY US","   10",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","  161",",,7","  256",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  256",",,7","   56",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","   39",",,7","  311",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","   72",",,7","  272",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  272",",,7","  122",",,7","  250",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-08-31","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","  106",",,7","  294",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  150",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  356",",,7","  194",",,7","  328",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  328",",,7","  128",",,7","  283",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  350",",,7","  156",",,7","  344",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  344",",,7","  117",",,7","  300",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","  150",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-07","43.245","-104.288","1185.7","REDBIRD, WY US","   79",",,7,1700","    0",",,7","    0",",,7,1700","  239",",,7","  144",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   72",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","  100",",,7","  261",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-10","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  106",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-11","43.245","-104.288","1185.7","REDBIRD, WY US","   74",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","  128",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","  111",",,7","  172",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","   22",",,7","  239",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  278",",,7","   61",",,7","  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  333",",,7","   56",",,7","  289",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  311",",,7","   94",",,7","  311",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  322",",,7","   94",",,7","  244",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   61",",,7","  261",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  267",",,7","   89",",,7","  261",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  306",",,7","  161",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   89",",,7","  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-22","43.245","-104.288","1185.7","REDBIRD, WY US","   48",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","   33",",,7","  206",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  278",",,7","   22",",,7","  206",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   89",",,7","  200",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  200",",,7","  106",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  300",",,7","   39",",,7","  294",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-27","43.245","-104.288","1185.7","REDBIRD, WY US","   66",",,7,1700","    0",",,7","    0",",,7,1700","  294",",,7","  100",",,7","  106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-28","43.245","-104.288","1185.7","REDBIRD, WY US","  198",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","   83",",,7","  111",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  244",",,7","  106",",,7","  233",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-09-30","43.245","-104.288","1185.7","REDBIRD, WY US","   18",",,7,1700","    0",",,7","    0",",,7,1700","  233",",,7","   67",",,7","  106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","   39",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-02","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","   33",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","  -39",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  228",",,7","   56",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-05","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","   56",",,7","  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","   33",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  233",",,7","  -56",",,7","  228",",,7,1700",,,,,,,,,,,,,,,,,,
