"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00053860","2018-09-12","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  228",",,W","   24",",,W",,,,,,,"  270","H,,S",,,"   80",",,W","   70",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-13","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  109",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  244",",,W","   19",",,W",,,,,,,"  278","H,,S",,,"   80",",,W","   40",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-14","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  244",",,W","   32",",,W",,,,,,,"  290","H,,S",,,"  310",",,W","  300",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-15","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  261",",,W","   45",",,W",,,,,,,"  302","H,,S",,,"  260",",,W","  250",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-16","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    5",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W","   34",",,W",,,,,,,"  296","H,,S",,,"  230",",,W","  200",",,W","   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-17","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    5",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  256",",,W","   27",",,W",,,,,,,"  288","H,,S",,,"  140",",,W","  140",",,W","   76",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-18","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  256",",,W","   22",",,W",,,,,,,"  279","H,,S",,,"  120",",,W",,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-19","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  196",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W","   21",",,W",,,,,,,"  287","H,,S",,,"  240",",,W","  220",",,W","  107",",,W","  161",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-20","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  228",",,W","   30",",,W",,,,,,,"  267","H,,S",,,"   70",",,W","   60",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-21","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  311",",,W","  228",",,W","   27",",,W",,,,,,,"  272","H,,S",,,"  100",",,W","  110",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-22","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   20",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  228",",,W","   23",",,W",,,,,,,"  264","H,,S",,,"   90",",,W","   70",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-23","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  217",",,W","   19",",,W",,,,,,,"  263","H,,S",,,"   80",",,W","  100",",,W","   63",",,W","   81",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-24","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  228",",,W","   31",",,W",,,,,,,"  271","H,,S",,,"  100",",,W","   80",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-09-25","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  236",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  233",",,W","   13",",,W",,,,,,,"  268","H,,S",,,"   90",",,W","  110",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-26","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  222",",,W","   21",",,W",,,,,,,"  266","H,,S",,,"  100",",,W","   90",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-27","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  239",",,W","   31",",,W",,,,,,,"  277","H,,S",,,"  140",",,W","  130",",,W","   81",",,W","   98",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-28","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  239",",,W","   24",",,W",,,,,,,"  281","H,,S",,,"  140",",,W","  140",",,W","   67",",,W","   76",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-29","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  222",",,W","   18",",,W",,,,,,,"  272","H,,S",,,"   90",",,W","  110",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-09-30","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   10",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   25",",,W",,,,,,,"  261","H,,S",,,"   90",",,W","   60",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-01","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   71",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  233",",,W","   31",",,W",,,,,,,"  260","H,,S",,,"   40",",,W","   50",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-02","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   27",",,W",,,,,,,"  264","H,,S",,,"  110",",,W","  110",",,W","   76",",,W","   98",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-03","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","  211",",,W","   23",",,W",,,,,,,"  257","H,,S",,,"   90",",,W","   90",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-04","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  200",",,W","   22",",,W",,,,,,,"  255","H,,S",,,"   50",",,W","   30",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-05","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  200",",,W","   14",",,W",,,,,,,"  246","H,,S",,,"   70",",,W","  100",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-06","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  194",",,W","   19",",,W",,,,,,,"  244","H,,S",,,"  110",",,W","   90",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-07","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    3",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  211",",,W","   37",",,W",,,,,,,"  259","H,,S",,,"   70",",,W","   80",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-08","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  261",",,W","   57",",,W",,,,,,,"  276","H,,S",,,"  100",",,W","  100",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-09","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  107",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  250",",,W","   56",",,W",,,,,,,"  271","H,,S",,,"  110",",,W","  110",",,W","  107",",,W","  174",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-10","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   74",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  256",",,W","   70",",,W",,,,,,,"  273","H,,S",,,"  150",",,W","  160",",,W","  125",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-11","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  250",",,W","   57",",,W",,,,,,,"  284","H,,S",,,"  220",",,W","  210",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-12","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  172",",,W","   25",",,W",,,,,,,"  244","H,,S",,,"  330",",,W","  330",",,W","   63",",,W","   72",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-13","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  144",",,W","   17",",,W",,,,,,,"  206","H,,S",,,"  330",",,W","  350",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-14","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  156",",,W","   19",",,W",,,,,,,"  220","H,,S",,,"  110",",,W","   90",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-15","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  200",",,W","   12",",,W",,,,,,,"  254","H,,S",,,"   70",",,W","  110",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-16","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W","   22",",,W",,,,,,,"  264","H,,S",,,"  200",",,W",,,"   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-17","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  239",",,W","   26",",,W",,,,,,,"  272","H,,S",,,"  100",",,W","  100",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-18","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   23",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  222",",,W","   41",",,W",,,,,,,"  256","H,,S",,,"   50",",,W","   40",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-19","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  217",",,W","   24",",,W",,,,,,,"  261","H,,S",,,"   70",",,W","   80",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-20","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  194",",,W","   26",",,W",,,,,,,"  257","H,,S",,,"  320",",,W","  320",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-21","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  161",",,W","   56",",,W",,,,,,,"  209","H,,S",,,"  330",",,W","   20",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-22","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  144",",,W","   29",",,W",,,,,,,"  204","H,,S",,,"   80",",,W","   80",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-23","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    3",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  172",",,W","   16",",,W",,,,,,,"  204","H,,S",,,"  350",",,W","  340",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-24","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  183",",,W","   44",",,W",,,,,,,"  211","H,,S",,,"   40",",,W","   40",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-25","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  267",",,W","  200",",,W","   48",",,W",,,,,,,"  229","H,,S",,,"   90",",,W","   80",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-26","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  283",",,W","  200",",,W","   56",",,W",,,,,,,"  240","H,,S",,,"  230",",,W","  210",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-27","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  133",",,W","   41",",,W",,,,,,,"  185","H,,S",,,"  300",",,W","  270",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-28","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  117",",,W","   27",",,W",,,,,,,"  169","H,,S",,,"  320",",,W","  340",",,W","   58",",,W","   76",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-29","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  117",",,W","   23",",,W",,,,,,,"  197","H,,S",,,"  330",",,W","  330",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-10-30","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   94",",,W","   17",",,W",,,,,,,"  172","H,,S",,,"   50",",,W","   40",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-10-31","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  122",",,W","   14",",,W",,,,,,,"  187","H,,S",,,"  110",",,W","  130",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-01","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  283",",,W","  139",",,W","   35",",,W",,,,,,,"  208","H,,S",,,"  200",",,W","  200",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-02","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   25",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  156",",,W","   46",",,W",,,,,,,"  226","H,,S",,,"  270",",,W","  280",",,W","   94",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-03","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","  100",",,W","   31",",,W",,,,,,,"  158","H,,S",,,"  310",",,W","  320",",,W","   76",",,W","  103",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-04","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   56",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  106",",,W","   21",",,W",,,,,,,"  171","H,,S",,,"   50",",,W","   40",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-05","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  228",",,W","   26",",,W",,,,,,,"  234","H,,S",,,"  200",",,W","  200",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-06","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  217",",,W","   23",",,W",,,,,,,"  253","H,,S",,,"  230",",,W","  230",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-07","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  183",",,W","   11",",,W",,,,,,,"  233","H,,S",,,"  140",",,W","  140",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-08","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  119",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  189",",,W","   18",",,W",,,,,,,"  231","H,,S",,,"   50",",,W","   60",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-09","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  102",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  211",",,W","   15",",,W",,,,,,,"  241","H,,S",,,"  300",",,W","  300",",,W","   94",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-10","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  133",",,W","   30",",,W",,,,,,,"  204","H,,S",,,"  330",",,W","  340",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-11","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  217",",,W","  128",",,W","   47",",,W",,,,,,,"  169","H,,S",,,"   40",",,W","   40",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-12","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","   15",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  206",",,W","   36",",,W",,,,,,,"  223","H,,S",,,"  150",",,W","  160",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-13","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  183",",,W","   36",",,W",,,,,,,"  244","H,,S",,,"   10",",,W","   20",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-14","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  102",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  183",",,W","   50",",,W",,,,,,,"  199","H,,S",,,"   40",",,W","   40",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-15","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  279",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   83",",,W","   46",",,W",,,,,,,"  154","H,,S",,,"  320",",,W","  320",",,W","  107",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-16","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   39",",,W","   31",",,W",,,,,,,"   92","H,,S",,,"  320",",,W","  310",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-17","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   50",",,W","   17",",,W",,,,,,,"  118","H,,S",,,"   80",",,W","   60",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-18","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  133",",,W","   21",",,W",,,,,,,"  173","H,,S",,,"   60",",,W","  360",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-19","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  133",",,W","   13",",,W",,,,,,,"  172","H,,S",,,"  330",",,W","  320",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053860","2018-11-20","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0","T,,W,2400","    0",",,W","    0",",,W","  200",",,W","  117",",,W","    9",",,W",,,,,,,"  164","H,,S",,,"  340",",,W","  330",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-21","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   83",",,W","   23",",,W",,,,,,,"  142","H,,S",,,"   60",",,W","  320",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053860","2018-11-22","30.3361","-81.5147","12.5","JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","  142",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   83",",,W","   51",",,W",,,,,,,"  138","H,,S",,,"   30",",,W","   40",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
