"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"GQW00041415","2019-12-11","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  256",",,W",,,,,"   50",",,W",,,,,,,"  281","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-12","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   25",",,W","    0",",,W","    0",",,W","  311",",,W","  261",",,W",,,,,"   60",",,W",,,,,,,"  276","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-12-13","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   71",",,W","    0",",,W","    0",",,W","  306",",,W","  256",",,W",,,,,"   64",",,W",,,,,,,"  277","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-14","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  311",",,W","  250",",,W",,,,,"   69",",,W",,,,,,,"  278","H,,S",,,,,"   50",",,W","   80",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-12-15","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  109",",,W","    0",",,W","    0",",,W","  306",",,W","  261",",,W",,,,,"   67",",,W",,,,,,,"  274","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-12-16","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  256",",,W",,,,,"   68",",,W",,,,,,,"  275","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-17","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   15",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   72",",,W",,,,,,,"  273","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-18","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  256",",,W",,,,,"   66",",,W",,,,,,,"  276","H,,S",,,,,"   90",",,W","   50",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-19","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   13",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   80",",,W",,,,,,,"  273","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-12-20","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   74",",,W",,,,,,,"  273","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-12-21","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  294",",,W","  256",",,W",,,,,"   85",",,W",,,,,,,"  273","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-22","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   13",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"   74",",,W",,,,,,,"  269","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-23","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  256",",,W",,,,,"   51",",,W",,,,,,,"  269","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-24","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   53",",,W",,,,,,,"  268","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-12-25","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   56",",,W",,,,,,,"  271","H,,S",,,,,"   60",",,W","   80",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-26","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   57",",,W",,,,,,,"  267","H,,S",,,,,"   60",",,W","  100",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-27","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  228",",,W",,,,,"   43",",,W",,,,,,,"  265","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-28","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   60",",,W",,,,,,,"  275","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-29","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   68",",,W",,,,,,,"  272","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-30","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   10",",,W","    0",",,W","    0",",,W","  300",",,W","  244",",,W",,,,,"   77",",,W",,,,,,,"  267","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-12-31","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"   68",",,W",,,,,,,"  268","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-01","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   60",",,W",,,,,,,"  264","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-02","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   58",",,W",,,,,,,"  263","H,,S",,,,,"   70",",,W","   40",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-03","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   28",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   53",",,W",,,,,,,"  265","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-04","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   57",",,W",,,,,,,"  266","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-05","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W",,,,,"   54",",,W",,,,,,,"  265","H,,S",,,,,"   50",",,W","   70",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-06","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   15",",,W","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   68",",,W",,,,,,,"  268","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-07","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   75",",,W",,,,,,,"  268","H,,S",,,,,"   80",",,W","   60",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-08","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   58",",,W",,,,,,,"  269","H,,S",,,,,"   80",",,W","   60",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-09","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   64",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   65",",,W",,,,,,,"  266","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-10","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   18",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   57",",,W",,,,,,,"  272","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-11","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   18",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"   50",",,W",,,,,,,"  266","H,,S",,,,,"   90",",,W","  100",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-12","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   51",",,W","    0",",,W","    0",",,W","  289",",,W","  244",",,W",,,,,"   41",",,W",,,,,,,"  260","H,,S",,,,,"  100",",,W","   90",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-13","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   13",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   46",",,W",,,,,,,"  261","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-14","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  228",",,W",,,,,"   60",",,W",,,,,,,"  262","H,,S",,,,,"   70",",,W","   50",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-15","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   18",",,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   48",",,W",,,,,,,"  257","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-16","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   62",",,W",,,,,,,"  264","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-17","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  306",",,W","  228",",,W",,,,,"   45",",,W",,,,,,,"  257","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-18","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   18",",,W","    0",",,W","    0",",,W","  300",",,W","  228",",,W",,,,,"   30",",,W",,,,,,,"  258","H,,S",,,,,"   50",",,W","   10",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-19","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   53",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   42",",,W",,,,,,,"  256","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-20","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   56",",,W",,,,,,,"  268","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-21","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   61",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   75",",,W",,,,,,,"  257","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-22","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   66",",,W","    0",",,W","    0",",,W","  283",",,W","  239",",,W",,,,,"   85",",,W",,,,,,,"  259","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  139",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-23","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   36",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   71",",,W",,,,,,,"  263","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-24","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   72",",,W",,,,,,,"  269","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-25","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  244",",,W",,,,,"   64",",,W",,,,,,,"  265","H,,S",,,,,"  100",",,W","   90",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-26","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   69",",,W","    0",",,W","    0",",,W","  289",",,W","  239",",,W",,,,,"   63",",,W",,,,,,,"  256","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-01-27","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   64",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   65",",,W",,,,,,,"  263","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-28","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   25",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   56",",,W",,,,,,,"  266","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-29","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   71",",,W","    0",",,W","    0",",,W","  289",",,W","  250",",,W",,,,,"   47",",,W",,,,,,,"  262","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-30","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   38",",,W","    0",",,W","    0",",,W","  289",",,W","  250",",,W",,,,,"   35",",,W",,,,,,,"  264","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-01-31","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   27",",,W",,,,,,,"  269","H,,S",,,,,"   90",",,W","  100",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-01","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  198",",,W","    0",",,W","    0",",,W","  272",",,W","  239",",,W",,,,,"   40",",,W",,,,,,,"  248","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-02","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  427",",,W","    0",",,W","    0",",,W","  272",",,W","  239",",,W",,,,,"   62",",,W",,,,,,,"  251","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-02-03","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   66",",,W","    0",",,W","    0",",,W","  272",",,W","  239",",,W",,,,,"   74",",,W",,,,,,,"  256","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-02-04","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   79",",,W","    0",",,W","    0",",,W","  289",",,W","  250",",,W",,,,,"   65",",,W",,,,,,,"  264","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-02-05","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  289",",,W","  244",",,W",,,,,"   52",",,W",,,,,,,"  267","H,,S",,,,,"  110",",,W","   80",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-06","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   36",",,W",,,,,,,"  263","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-07","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   43",",,W",,,,,,,"  269","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-08","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   45",",,W",,,,,,,"  265","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-09","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   34",",,W",,,,,,,"  262","H,,S",,,,,"  340",",,W","  360",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-10","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  233",",,W",,,,,"   44",",,W",,,,,,,"  263","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-11","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   23",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   79",",,W",,,,,,,"  259","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-12","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   90",",,W",,,,,,,"  259","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-13","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  233",",,W",,,,,"   87",",,W",,,,,,,"  261","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-14","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   13",",,W","    0",",,W","    0",",,W","  294",",,W","  222",",,W",,,,,"   84",",,W",,,,,,,"  261","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2020-02-15","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   18",",,W","    0",",,W","    0",",,W","  300",",,W","  233",",,W",,,,,"   76",",,W",,,,,,,"  267","H,,S",,,,,"   70",",,W","   50",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2020-02-16","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   72",",,W",,,,,,,"  269","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
