"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00058501","2018-12-29","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730"," -106",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-30","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -56",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2018-12-31","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   22",",,7"," -178",",,7",,,,,,,,,,,,,,,,,,,,,,," -144",",,7,0730",,,,,,,,
"USC00058501","2019-01-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730"," -100",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   18",",,7,0730",,,"   25",",,7,0730","  -72",",,7"," -233",",,7",,,,,,,,,,,,,,,,,,,,,,," -228",",,7,0730",,,,,,,,
"USC00058501","2019-01-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -39",",,7"," -244",",,7",,,,,,,,,,,,,,,,,,,,,,," -189",",,7,0730",,,,,,,,
"USC00058501","2019-01-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   39",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,," -150",",,7,0730",,,,,,,,
"USC00058501","2019-01-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   78",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0730",,,,,,,,
"USC00058501","2019-01-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,," -150",",,7,0730",,,,,,,,
"USC00058501","2019-01-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -11",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0730",,,,,,,,
"USC00058501","2019-01-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   -6",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0730",,,,,,,,
"USC00058501","2019-01-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   56",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,,,,
"USC00058501","2019-01-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   56",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,," -133",",,7,0730",,,,,,,,
"USC00058501","2019-01-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   56",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"    0",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -44",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"   51",",,7,0730","  -39",",,7"," -200",",,7",,,"    4",",,7",,,,,,,,,"   79",",,7",,,,,,,,," -189",",,7,0730",,,,,,,,
"USC00058501","2019-01-15","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   44",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,,,,,," -178",",,7,0730",,,,,,,,
"USC00058501","2019-01-16","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   89",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,,,,
"USC00058501","2019-01-17","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   33",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,,,,
"USC00058501","2019-01-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   44",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -39",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   -6",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   61",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"   25",",,7,0730","    0",",,7"," -133",",,7",,,"    5",",,7",,,,,,,,,"   38",",,7",,,,,,,,," -122",",,7,0730",,,,,,,,
"USC00058501","2019-01-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -78",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,," -133",",,7,0730",,,,,,,,
"USC00058501","2019-01-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    5",",,7,0730",,,"   25",",,7,0730","  -22",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0730",,,,,,,,
"USC00058501","2019-01-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -50",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -44",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -22",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   11",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,,,,
"USC00058501","2019-01-29","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -17",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-30","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  -11",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-01-31","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","    0",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0730",,,,,,,,
"USC00058501","2019-02-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   39",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   67",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   44",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   44",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,,,,
"USC00058501","2019-02-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   20",",,7,0730","   81",",,7,0730","  102",",,7,0730","   61",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,,,,,,,
"USC00058501","2019-02-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   15",",,7,0730","   15",",,7,0730","   76",",,7,0730","   39",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0730",,,,,,,,
"USC00058501","2019-02-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    5",",,7,0730","   10",",,7,0730","  102",",,7,0730","  -39",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -167",",,7,0730",,,,,,,,
"USC00058501","2019-02-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730"," -122",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -28",",,7"," -272",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -17",",,7"," -244",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    0",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,," -150",",,7,0730",,,,,,,,
"USC00058501","2019-02-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -44",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    6",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   39",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0730",,,,,,,,
"USC00058501","2019-02-15","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-16","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   39",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-17","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -44",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -67",",,7"," -233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"   51",",,7,0730"," -100",",,7"," -178",",,7",,,"    5",",,7",,,,,,,,,"   66",",,7",,,,,,,,," -172",",,7,0730",,,,,,,,
"USC00058501","2019-02-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -83",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -167",",,7,0730",,,,,,,,
"USC00058501","2019-02-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -83",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,,,,,," -167",",,7,0730",,,,,,,,
"USC00058501","2019-02-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -67",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -67",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"   51",",,7,0730","  -67",",,7"," -228",",,7",,,"    4",",,7",,,,,,,,,"   71",",,7",,,,,,,,," -172",",,7,0730",,,,,,,,
"USC00058501","2019-02-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   56",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,,,,
"USC00058501","2019-02-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   56",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-02-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   67",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,,,,
"USC00058501","2019-03-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   44",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -11",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   50",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"  102",",,7,0730","  -11",",,7"," -128",",,7",,,"    4",",,7",,,,,,,,,"   71",",,7",,,,,,,,,"  -78",",,7,0730",,,,,,,,
"USC00058501","2019-03-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   -6",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,," -178",",,7,0730",,,,,,,,
"USC00058501","2019-03-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   28",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,,,,,,,
"USC00058501","2019-03-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   71",",,7,0730","  152",",,7,0730","  254",",,7,0730","   17",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,,,,,,,
"USC00058501","2019-03-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   39",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"  -17",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"  152",",,7,0730","   28",",,7"," -161",",,7",,,"    4",",,7",,,,,,,,,"  239",",,7",,,,,,,,," -139",",,7,0730",,,,,,,,
"USC00058501","2019-03-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","   17",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,,,,
"USC00058501","2019-03-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   81",",,7,0730","   25",",,7,0730","  178",",,7,0730","   33",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,,,,
"USC00058501","2019-03-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730",,,"   28",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0730",,,,,,,,
"USC00058501","2019-03-15","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730",,,"  -44",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-16","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730",,,"   11",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-17","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730",,,"   67",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-18","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730",,,"   61",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0730",,,,,,,,
"USC00058501","2019-03-19","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730",,,"   50",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,,,,
"USC00058501","2019-03-20","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   11",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,," -156",",,7,0730",,,,,,,,
"USC00058501","2019-03-21","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   67",",,7"," -178",",,7",,,,,,,,,,,,,,,,,,,,,,," -128",",,7,0730",,,,,,,,
"USC00058501","2019-03-22","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   39",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-23","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-24","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   22",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-03-25","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,"  229",",,7,0730","   50",",,7","  -72",",,7",,,"    4",",,7",,,,,,,,,"   20",",,7",,,,,,,,,"  -61",",,7,0730",,,,,,,,
"USC00058501","2019-03-26","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  178",",,7,0730","   56",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0730",,,,,,,,
"USC00058501","2019-03-27","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  178",",,7,0730","  133",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,,,,
"USC00058501","2019-03-28","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  152",",,7,0730","  139",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0730",,,,,,,,
"USC00058501","2019-03-29","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  127",",,7,0730","  128",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,,,,
"USC00058501","2019-03-30","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   33",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,,,,
"USC00058501","2019-03-31","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US",,,,,,,"   33",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0730",,,,,,,,
"USC00058501","2019-04-01","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","   71",",,7,0730","   76",",,7,0730","  203",",,7,0730","  -22",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,,,,
"USC00058501","2019-04-02","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","  102",",,7,0730","   44",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,,,,,,,
"USC00058501","2019-04-03","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   67",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,,,,
"USC00058501","2019-04-04","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   39",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,,,,,,,
"USC00058501","2019-04-05","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   51",",,7,0730","   89",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-04-06","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","  100",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-04-07","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-04-08","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0730",,,,,,,,
"USC00058501","2019-04-09","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  117",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,,,,
"USC00058501","2019-04-10","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    5",",,7,0730",,,"    0",",,7,0730","  128",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,,,,,,,
"USC00058501","2019-04-11","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    3",",,7,0730",,,"    0",",,7,0730","   61",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0730",,,,,,,,
"USC00058501","2019-04-12","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -33",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,,,,
"USC00058501","2019-04-13","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   17",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058501","2019-04-14","39.09419","-106.35064","2815.1","TWIN LAKES RESERVOIR, CO US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
