"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00128723","2019-11-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,"   50",",,7","   89",",,7",,,,,"   61",",I,7","   94",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-11-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",I,7,0800","  172",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,"   89",",,7","  100",",,7",,,,,"  100",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",I,7,0800","  102",",I,7,0800","   56",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00128723","2019-11-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -61",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00128723","2019-11-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,"   72",",,7","   89",",,7",,,,,"   83",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,"   56",",,7","   72",",,7",,,,,"   67",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,"   50",",,7","   67",",,7",,,,,"   67",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"   56",",,7","   67",",,7",,,,,"   61",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"   56",",,7","   72",",,7",,,,,"   61",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,"   61",",,7","   72",",,7",,,,,"   72",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  111",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,"   72",",,7","   78",",,7",,,,,"   83",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   78",",,7","   83",",,7",,,,,"   83",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,"   72",",,7","   67",",,7",,,,,"   83",",,7","   78",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-11-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  358",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,"   83",",,7","   94",",I,7",,,,,"   94",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00128723","2019-11-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   78",",,7","   89",",,7",,,,,"   89",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  133",",,7","   22",",,7",,,"    3",",,7",,,,,,,"  312",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,"   61",",,7","   78",",,7",,,,,"   72",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"   56",",,7","   78",",,7",,,,,"   67",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,"   39",",,7","   67",",,7",,,,,"   50",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"   44",",,7","   67",",,7",,,,,"   50",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,"   50",",,7","   61",",,7",,,,,"   61",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,,"   56",",,7","   61",",,7",,,,,"   67",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   56",",,7","   61",",,7",,,,,"   67",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,"   61",",,7","   67",",,7",,,,,"   72",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,"   83",",I,7","   72",",,7",,,,,"   94",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,"   28",",,7","   61",",,7",,,,,"   44",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,"   17",",,7","   56",",I,7",,,,,"   28",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00128723","2019-12-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   22",",,7","   33",",,7",,,,,"   39",",,7","   44",",I,7",,,,,,,,,,,,,,
"USC00128723","2020-01-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,"   44",",,7","   56",",,7",,,,,"   56",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,"   44",",,7","   56",",,7",,,,,"   50",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,"   33",",I,7","   44",",,7",,,,,"   39",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  361",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,"   17",",,7","   28",",,7",,,,,"   22",",I,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,"   22",",,7","   33",",,7",,,,,"   33",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   51",",,7,0800","    0","T,,7,0800","    0","T,,7,0800",,," -111",",,7",,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,,,"   11",",,7","   28",",,7",,,,,"   22",",,7","   39",",,7","    1",",,7",,,,,,,,,,,,
"USC00128723","2020-01-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800",,,"  -78",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,"   -6",",,7","   17",",,7",,,,,"   22",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,"  -11",",,7","   11",",,7",,,,,"    0",",,7","   22",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,"   -6",",,7","    6",",,7",,,,,"    6",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"   -6",",,7","   17",",,7",,,,,"    6",",I,7","   22",",,7","    1",",,7",,,,,,,,,,,,
"USC00128723","2020-01-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,"   17",",I,7","   28",",,7",,,,,"   22",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,"   17",",,7","   22",",,7",,,,,"   22",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,"   17",",,7","   28",",,7",,,,,"   22",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,"   33",",I,7","   17",",,7",,,,,"   39",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"    6",",,7","   17",",,7",,,,,"   17",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-30","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,"   17",",,7","   22",",,7",,,,,"   28",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2020-01-31","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,"   17",",,7","   28",",,7",,,,,"   22",",I,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"   33",",I,7","   44",",,7",,,,,"   39",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,"   67",",,7","   44",",,7",,,,,"   78",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,"   83",",,7","   67",",,7",,,,,"   89",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,"   78",",,7","   78",",,7",,,,,"   89",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   43",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   33",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,"   33",",,7",,,,,,,"   17",",I,7",,,,,,,,,,,,,,
"USC00128723","2020-02-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    0",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,"   39",",,7","   22",",,7",,,,,"   50",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    8",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   44",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"   39",",I,7","   33",",,7",,,,,"   50",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   15",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   17",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"   11",",,7","   33",",,7",,,,,"   22",",I,7","   39",",,7",,,,,"    1",",,7",,,,,,,,
"USC00128723","2020-02-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  257",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,"   17",",,7","   28",",,7",,,,,"   28",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,"   11",",,7","   28",",,7",,,,,"   17",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"   33",",I,7","   39",",,7",,,,,"   44",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   91",",,7,0800","   13",",,7,0800","    0","T,,7,0800","   33",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,"   11",",,7","   28",",I,7",,,,,"   17",",I,7","   44",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,," -139",",,7,0800",,,,,,,"   28",",I,7","    6",",,7",,,,,"   39",",,7","   17",",I,7",,,,,,,,,,,,,,
"USC00128723","2020-02-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,"   -6",",,7","   17",",,7",,,,,"    0",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,"    6",",,7","   17",",,7",,,,,"   17",",I,7","   22",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,"   28",",I,7","   28",",,7",,,,,"   33",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,"   33",",,7",,,,,,,"   44",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,"   44",",,7","   44",",,7",,,,,"   56",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,"   39",",,7","   44",",,7",,,,,"   44",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,"   22",",,7","   33",",,7",,,,,"   33",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,"   50",",I,7","   28",",,7",,,,,"   39",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,"    6",",,7","   17",",,7",,,,,"   22",",,7","   28",",I,7",,,,,,,,,,,,,,
"USC00128723","2020-02-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,"   61",",I,7","   50",",I,7",,,,,"   72",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,"   39",",,7","   44",",,7",,,,,"   44",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   61",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   61",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"   33",",,7","   56",",I,7",,,,,"   44",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,"   39",",,7","   39",",,7",,,,,"   44",",,7","   44",",I,7",,,,,,,,,,,,,,
"USC00128723","2020-02-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,"   33",",,7","   39",",,7",,,,,"   44",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00128723","2020-02-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0","T,,7,0800","    0",",,7,0800","    0","T,,7,0800","   17",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,"   17",",,7","   22",",,7",,,,,"   44",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2020-03-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,H,0800","    0",",,H,0800","    0",",,H,0800","   67",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00128723","2020-03-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   81",",,H,0800","    0",",,H,0800","    0",",,H,0800","  183",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,"  100",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
