"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00053258","2018-11-26","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   33",",,7","  -89",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-11-27","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -39",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-11-28","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   17",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-11-29","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -33",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-11-30","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-01","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   39",",,H","  -33",",,H",,,,,,,,,"   17",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-03","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   17",",,H","  -78",",,H",,,,,,,,,"  -61",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-04","39.2771","-103.4945","1704.7","GENOA, CO US","    3",",,H,0800","   15",",,H,0800","   25",",,H,0800","    6",",,H","  -94",",,H",,,,,,,,,"  -78",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-05","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,"    0",",,H,0800","   11",",,H","  -78",",,H",,,,,,,,,"  -50",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-06","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   78",",,H"," -100",",,H",,,,,,,,,"  -83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-07","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  -72",",,H","  -89",",,H",,,,,,,,,"  -72",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-12","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  122",",,H","  -56",",,H",,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-13","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  144",",,H","  -56",",,H",,,,,,,,,"  -44",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-14","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   28",",,H","  -50",",,H",,,,,,,,,"   28",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-15","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  122",",,H","  -28",",,H",,,,,,,,,"   72",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-17","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  128",",,H","  -28",",,H",,,,,,,,,"   33",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-18","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  133",",,H","   11",",,H",,,,,,,,,"   44",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-19","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  122",",,H","   -6",",,H",,,,,,,,,"   22",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-20","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   78",",,H","  -50",",,H",,,,,,,,,"  -33",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-22","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  161",",,H","  -61",",,H",,,,,,,,,"    0",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-26","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   67",",,H","  -44",",,H",,,,,,,,,"  -22",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-27","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"   61",",,H"," -106",",,H",,,,,,,,," -106",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-28","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  -22",",,H"," -133",",,H",,,,,,,,," -122",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-29","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  -61",",,H"," -139",",,H",,,,,,,,,"  -94",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2018-12-31","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,H,0800",,,,,"  117",",,H"," -133",",,H",,,,,,,,," -106",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-01","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800"," -106",",,7"," -211",",,7",,,,,,,,," -194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-02","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -56",",,7"," -194",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-03","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -78",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-04","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -11",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-05","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","    0",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-06","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    6",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-07","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -72",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-08","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -78",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-09","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -67",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-10","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -17",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-11","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  150",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-12","39.2771","-103.4945","1704.7","GENOA, CO US","   20",",,7,0800","   41",",,7,0800","   51",",,7,0800","    6",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-13","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   -6",",,7","  -89",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-14","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   28",",,7","  -78",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-15","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   44",",,7","  -78",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-16","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   67",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-17","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -33",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-18","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   -6",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-19","39.2771","-103.4945","1704.7","GENOA, CO US","    3",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   28",",,7","  -67",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-20","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   61",",,7","   11",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-21","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-22","39.2771","-103.4945","1704.7","GENOA, CO US","    5",",,7,0800","   15",",,7,0800","   25",",,7,0800","  144",",,7"," -100",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-23","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","  -33",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-24","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","   25",",,7,0800","   33",",,7","  -72",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-25","39.2771","-103.4945","1704.7","GENOA, CO US","    3",",,7,0800","   15",",,7,0800","   51",",,7,0800","  -17",",,7"," -144",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-26","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   11",",,7"," -100",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-27","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   33",",,7","  -44",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-28","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   94",",,7","  -67",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-29","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  -11",",,7"," -133",",,7",,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-30","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  -11",",,7"," -139",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-01-31","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7"," -122",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-01","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -22",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-02","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    0",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-03","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   28",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-04","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -17",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-05","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -89",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-06","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7"," -111",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-07","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -44",",,7"," -206",",,7",,,,,,,,," -200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-08","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  -50",",,7"," -200",",,7",,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-09","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    0",",,7"," -128",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-10","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-11","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7"," -106",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-12","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7"," -106",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-13","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7"," -100",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-14","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   11",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-15","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -83",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-16","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7"," -100",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-17","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -94",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-18","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   61",",,7"," -156",",,7",,,,,,,,," -156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-19","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -89",",,7"," -156",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-20","39.2771","-103.4945","1704.7","GENOA, CO US","    8",",,7,0800","   25",",,7,0800","   25",",,7,0800","  -83",",,7"," -200",",,7",,,,,,,,," -172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-21","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7"," -172",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-22","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",,7"," -111",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-23","39.2771","-103.4945","1704.7","GENOA, CO US","   41",",,7,0800","   76",",,7,0800","   76",",,7,0800","    6",",,7"," -100",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-24","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -28",",,7"," -117",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-25","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    0",",,7"," -128",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-26","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   50",",,7"," -122",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-27","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   67",",,7"," -156",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-02-28","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7"," -144",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-01","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -22",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-02","39.2771","-103.4945","1704.7","GENOA, CO US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   94",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-03","39.2771","-103.4945","1704.7","GENOA, CO US","   18",",,7,0800","   51",",,7,0800","   51",",,7,0800","  -89",",,7"," -211",",,7",,,,,,,,," -211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-04","39.2771","-103.4945","1704.7","GENOA, CO US","   13",",,7,0800","   46",",,7,0800","  102",",,7,0800"," -133",",,7"," -211",",,7",,,,,,,,," -183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-05","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","  -78",",,7"," -183",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-06","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","    6",",,7"," -122",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-07","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -50",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-08","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -39",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-09","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   39",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-10","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-11","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -50",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-12","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","    0",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-13","39.2771","-103.4945","1704.7","GENOA, CO US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   33",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-14","39.2771","-103.4945","1704.7","GENOA, CO US","  165",",,7,0800","   56",",,7,0800","   51",",,7,0800","   83",",,7","  -44",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-15","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","  -11",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-16","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   50",",,7","  -61",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-17","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -39",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-18","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -56",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-19","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -33",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-20","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -28",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-21","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   -6",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-22","39.2771","-103.4945","1704.7","GENOA, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-23","39.2771","-103.4945","1704.7","GENOA, CO US","  119",",,7,0800","   30",",,7,0800","   25",",,7,0800","  122",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053258","2019-03-24","39.2771","-103.4945","1704.7","GENOA, CO US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   -6",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
