"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT17","WT17_ATTRIBUTES"
"USC00231801","2018-09-29","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   89",",,7",,,"  183",",,7,2400",,,,,"  161",",,7","  172",",,7",,,"  239",",,7","  222",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-09-30","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  178",",,7",,,"  211",",,7,2400",,,,,"  183",",,7","  189",",,7",,,"  250",",,7","  233",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-01","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  194",",,7",,,"  211",",,7,2400",,,,,"  200",",,7","  206",",,7",,,"  278",",,7","  256",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-02","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,"  239",",,7,2400",,,,,"  211",",,7","  211",",,7",,,"  294",",,7","  272",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-03","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  222",",,7",,,"  267",",,7,2400",,,,,"  222",",,7","  222",",,7",,,"  289",",,7","  272",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-04","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  117",",,7",,,"  144",",,7,2400",,,,,"  189",",,7","  200",",,7",,,"  244",",,7","  244",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-05","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  144",",,7",,,"  244",",,7,2400",,,,,"  183",",,7","  194",",,7",,,"  272",",,7","  250",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-06","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  150",",,7",,,"  150",",,7,2400",,,,,"  189",",,7","  206",",,7",,,"  256",",,7","  239",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-07","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  155",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  150",",,7",,,"  200",",,7,2400",,,,,"  189",",,7","  194",",,7",,,"  233",",,7","  222",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00231801","2018-10-08","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  701",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  200",",,7",,,"  228",",,7,2400",,,,,"  194",",,7","  200",",,7",,,"  267",",,7","  250",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00231801","2018-10-09","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  183",",,7",,,"  194",",,7,2400",,,,,"  206",",,7","  211",",,7",,,"  261",",,7","  244",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-10","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  452",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   94",",,7",,,"   94",",,7,2400",,,,,"  150",",,7","  172",",,7",,,"  211",",,7","  217",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00231801","2018-10-11","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   56",",,7",,,"   56",",,7,2400",,,,,"  122",",,7","  144",",,7",,,"  206",",,7","  189",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-12","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   44",",,7",,,"   61",",,7,2400",,,,,"  111",",,7","  133",",,7",,,"  128",",,7","  144",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-13","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   44",",,7",,,"   78",",,7,2400",,,,,"  106",",,7","  122",",,7",,,"  150",",,7","  150",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-14","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   44",",,7",,,"   44",",,7,2400",,,,,"  117",",,7","  128",",,7",,,"  150",",,7","  150",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-15","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","   11",",,7",,,"   11",",,7,2400",,,,,"   89",",,7","  106",",,7",,,"  167",",,7","  156",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-16","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","    0",",,7",,,"   78",",,7,2400",,,,,"   61",",,7","   83",",,7",,,"  172",",,7","  150",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-17","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   39",",,7",,,"   67",",,7,2400",,,,,"   89",",,7","  100",",,7",,,"  194",",,7","  167",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-18","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   39",",,7",,,"  106",",,7,2400",,,,,"   83",",,7","  100",",,7",,,"  189",",,7","  167",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-19","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  106",",,7",,,"  117",",,7,2400",,,,,"  117",",,7","  122",",,7",,,"  144",",,7","  144",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-20","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   28",",,7",,,"   28",",,7,2400",,,,,"   89",",,7","  106",",,7",,,"  178",",,7","  156",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-21","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  -17",",,7",,,"   94",",,7,2400",,,,,"   61",",,7","   78",",,7",,,"  167",",,7","  144",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-22","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   67",",,7",,,"   94",",,7,2400",,,,,"   83",",,7","   94",",,7",,,"  194",",,7","  167",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-23","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   67",",,7",,,"   67",",,7,2400",,,,,"   89",",,7","  106",",,7",,,"  189",",,7","  161",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-24","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   33",",,7",,,"   89",",,7,2400",,,,,"   67",",,7","   89",",,7",,,"  156",",,7","  128",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-25","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   78",",,7",,,"   83",",,7,2400",,,,,"   94",",,7","  106",",,7",,,"  133",",,7","  133",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-26","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   72",",,7",,,"   83",",,7,2400",,,,,"  100",",,7","  111",",,7",,,"  117",",,7","  122",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-27","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   56",",,7",,,"  122",",,7,2400",,,,,"   89",",,7","  100",",,7",,,"  183",",,7","  144",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-28","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   72",",,7",,,"   78",",,7,2400",,,,,"   89",",,7","  106",",,7",,,"  172",",,7","  139",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-29","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   39",",,7",,,"  144",",,7,2400",,,,,"   72",",,7","   89",",,7",,,"  172",",,7","  133",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-30","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  111",",,7",,,"  111",",,7,2400",,,,,"  111",",,7","  117",",,7",,,"  183",",,7","  167",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-10-31","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   94",",,7",,,"   94",",,7,2400",,,,,"  117",",,7","  128",",,7",,,"  167",",,7","  150",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-01","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   61",",,7",,,"   61",",,7,2400",,,,,"   89",",,7","  106",",,7",,,"  122",",,7","  122",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-02","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   33",",,7",,,"   39",",,7,2400",,,,,"   78",",,7","   94",",,7",,,"  122",",,7","  122",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-03","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   28",",,7",,,"  100",",,7,2400",,,,,"   72",",,7","   89",",,7",,,"  122",",,7","  117",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-04","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  251",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   72",",,7",,,"   72",",,7,2400",,,,,"   94",",,7","  100",",,7",,,"  111",",,7","  117",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-05","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   56",",,7",,,"   94",",,7,2400",,,,,"   78",",,7","   89",",,7",,,"   94",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-06","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   50",",,7",,,"   50",",,7,2400",,,,,"   72",",,7","   83",",,7",,,"  133",",,7","  111",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-07","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   17",",,7",,,"   17",",,7,2400",,,,,"   61",",,7","   78",",,7",,,"  128",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-08","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","   -6",",,7",,,"    0",",,7,2400",,,,,"   33",",,7","   50",",,7",,,"   78",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-09","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   71",",,7,0700","   66",",,7,0700","   76",",,7,0700","   17",",,7","  -61",",,7",,,"  -61",",,7,2400",,,,,"   28",",,7","   44",",,7",,,"   56",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-10","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   17",",,7","  -89",",,7",,,"    6",",,7,2400",,,,,"   17",",,7","   33",",,7",,,"   44",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-11","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -17",",,7",,,"   39",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   61",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-12","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   10",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   44",",,7","  -50",",,7",,,"  -50",",,7,2400",,,,,"   28",",,7","   39",",,7",,,"   50",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-13","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   51",",,7,0700","   76",",,7,0700","   76",",,7,0700","  -28",",,7","  -89",",,7",,,"  -83",",,7,2400",,,,,"   22",",,7","   33",",,7",,,"   56",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-14","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   11",",,7"," -106",",,7",,,"  -22",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   28",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-15","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   72",",,7","  -28",",,7",,,"   22",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   67",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-16","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   17",",,7",,,"   50",",,7,2400",,,,,"   22",",,7","   33",",,7",,,"   89",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-17","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   11",",,7",,,"   11",",,7,2400",,,,,"   39",",,7","   44",",,7",,,"   83",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-18","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -11",",,7",,,"   11",",,7,2400",,,,,"   39",",,7","   50",",,7",,,"   50",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-19","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","    6",",,7",,,"   22",",,7,2400",,,,,"   39",",,7","   50",",,7",,,"   78",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-20","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -22",",,7",,,"   17",",,7,2400",,,,,"   28",",,7","   39",",,7",,,"   72",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-21","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -11",",,7",,,"   50",",,7,2400",,,,,"   22",",,7","   33",",,7",,,"   89",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-22","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   22",",,7",,,"   89",",,7,2400",,,,,"   28",",,7","   39",",,7",,,"   94",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-23","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   67",",,7",,,"   83",",,7,2400",,,,,"   50",",,7","   56",",,7",,,"   72",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-24","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  165",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   50",",,7",,,"   94",",,7,2400",,,,,"   50",",,7","   56",",,7",,,"  111",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-25","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -28",",,7",,,"  -28",",,7,2400",,,,,"   28",",,7","   44",",,7",,,"   78",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-26","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  112",",,7,0700","   76",",,7,0700","   76",",,7,0700","  -28",",,7","  -78",",,7",,,"  -78",",,7,2400",,,,,"   17",",,7","   33",",,7",,,"   28",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-27","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","  -39",",,7","  -94",",,7",,,"  -83",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   22",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-28","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   22",",,7","  -94",",,7",,,"    6",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   17",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-29","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  111",",,7","  -17",",,7",,,"    6",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   56",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-11-30","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -11",",,7",,,"   89",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   67",",,7","   61",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00231801","2018-12-01","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  236",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   61",",,7",,,"   61",",,7,2400",,,,,"   67",",,7","   61",",,7",,,"  100",",,7","   89",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00231801","2018-12-02","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","   17",",,7",,,"   17",",,7,2400",,,,,"   44",",,7","   50",",,7",,,"   72",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-03","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   10",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   22",",,7","  -11",",,7",,,"   -6",",,7,2400",,,,,"   28",",,7","   39",",,7",,,"   44",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-04","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   -6",",,7","  -33",",,7",,,"  -22",",,7,2400",,,,,"   17",",,7","   28",",,7",,,"   33",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-05","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   72",",,7","  -28",",,7",,,"   39",",,7,2400",,,,,"   11",",,7","   22",",,7",,,"   39",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-06","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -50",",,7",,,"  -50",",,7,2400",,,,,"   11",",,7","   22",",,7",,,"   28",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-07","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   18",",,7,0700","    8",",,7,0700","    0",",,7,0700","  -11",",,7","  -72",",,7",,,"  -56",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   11",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-08","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","    0",",,7","  -67",",,7",,,"  -67",",,7,2400",,,,,"    0",",,7","   11",",,7",,,"   11",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-09","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   22",",,7","  -89",",,7",,,"  -78",",,7,2400",,,,,"   -6",",,7","    6",",,7",,,"    0",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-10","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7"," -106",",,7",,,"   -6",",,7,2400",,,,,"  -17",",,7","    0",",,7",,,"    0",",,7","    6",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-11","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -17",",,7",,,"   89",",,7,2400",,,,,"  -11",",,7","    0",",,7",,,"    0",",,7","    6",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-12","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   11",",,7",,,"   50",",,7,2400",,,,,"    0",",,7","    6",",,7",,,"   17",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-13","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   44",",,7",,,"   44",",,7,2400",,,,,"   11",",,7","   11",",,7",,,"   56",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-14","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   58",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","    0",",,7",,,"    0",",,7,2400",,,,,"   33",",,7","   39",",,7",,,"   50",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-15","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -11",",,7",,,"   -6",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   56",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-16","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -17",",,7",,,"   39",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   56",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-17","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -17",",,7",,,"   17",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   56",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-18","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   11",",,7",,,"   89",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   61",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2018-12-19","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   44",",,7",,,"   89",",,7,2400",,,,,"   28",",,7","   33",",,7",,,"   83",",,7","   72",",,7",,,,,,,,,,,,,,,,
