"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00150397","2019-03-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  167",",,7","  -22",",,7",,,,,,,,,"  117",",,7,1800",,,"   83",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  211",",,7","   50",",,7",,,,,,,,,"  194",",,7,1800",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  194",",,7","  100",",,7",,,,,,,,,"  167",",,7,1800",,,"  128",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   48",",,7,1800",,,,,"  194",",,7","  100",",,7",,,,,,,,,"  172",",,7,1800",,,"  128",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-03-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  198",",,7,1800",,,,,"  172",",,7","  -22",",,7",,,,,,,,,"   61",",,7,1800",,,"  106",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","  -44",",,7",,,,,,,,,"   83",",,7,1800",,,"   83",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","    0",",,7",,,,,,,,,"  133",",,7,1800",,,"   94",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  189",",,7","   39",",,7",,,,,,,,,"  183",",,7,1800",,,"  100",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  211",",,7","   83",",,7",,,,,,,,,"  194",",,7,1800",,,"  128",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   69",",,7,1800",,,,,"  194",",,7","  100",",,7",,,,,,,,,"  144",",,7,1800",,,"  122",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  211",",,7","  111",",,7",,,,,,,,,"  206",",,7,1800",,,"  139",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  107",",,7,1800",,,,,"  206",",,7","  122",",,7",,,,,,,,,"  200",",,7,1800",,,"  156",",,7",,,"  178",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00150397","2019-04-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   53",",,7,1800",,,,,"  206",",,7","  150",",,7",,,,,,,,,"  200",",,7,1800",,,"  156",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  228",",,7","  111",",,7",,,,,,,,,"  200",",,7,1800",,,"  156",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  228",",,7","   67",",,7",,,,,,,,,"  222",",,7,1800",,,"  156",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  128",",,7",,,,,,,,,"  261",",,7,1800",,,"  172",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  261",",,7","  144",",,7",,,,,,,,,"  172",",,7,1800",,,"  178",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  194",",,7","   83",",,7",,,,,,,,,"  189",",,7,1800",,,"  156",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  272",",,7,1800",,,,,"  244",",,7","  111",",,7",,,,,,,,,"  133",",,7,1800",,,"  161",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  133",",,7","   17",",,7",,,,,,,,,"  122",",,7,1800",,,"  133",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  239",",,7","   44",",,7",,,,,,,,,"  239",",,7,1800",,,"  133",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  244",",,7","  139",",,7",,,,,,,,,"  217",",,7,1800",,,"  161",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  250",",,7","  172",",,7",,,,,,,,,"  250",",,7,1800",,,"  178",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  218",",,7,1800",,,,,"  250",",,7","   78",",,7",,,,,,,,,"   78",",,7,1800",,,"  156",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  475",",,7,1800",,,,,"   78",",,7","   -6",",,7",,,,,,,,,"   56",",,7,1800",,,"  111",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   18",",,7,1800",,,,,"  206",",,7","   28",",,7",,,,,,,,,"  206",",,7,1800",,,"  111",",,7",,,"  161",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00150397","2019-04-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  250",",,7","   61",",,7",,,,,,,,,"  239",",,7,1800",,,"  144",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  267",",,7","  133",",,7",,,,,,,,,"  228",",,7,1800",,,"  167",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  244",",,7","  106",",,7",,,,,,,,,"  239",",,7,1800",,,"  178",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    3",",,7,1800",,,,,"  244",",,7","  144",",,7",,,,,,,,,"  217",",,7,1800",,,"  194",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   84",",,7,1800",,,,,"  217",",,7","  106",",,7",,,,,,,,,"  172",",,7,1800",,,"  183",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  178",",,7","   44",",,7",,,,,,,,,"  144",",,7,1800",,,"  167",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  183",",,7","   83",",,7",,,,,,,,,"  128",",,7,1800",,,"  156",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  261",",,7","   50",",,7",,,,,,,,,"  261",",,7,1800",,,"  150",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-04-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  133",",,7",,,,,,,,,"  256",",,7,1800",,,"  178",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  144",",,7",,,,,,,,,"  256",",,7,1800",,,"  200",",,7",,,"  228",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   71",",,7,1800",,,,,"  267",",,7","  122",",,7",,,,,,,,,"  194",",,7,1800",,,"  200",",,7",,,"  228",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  211",",,7,1800",,,,,"  222",",,7","  167",",,7",,,,,,,,,"  211",",,7,1800",,,"  200",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  147",",,7,1800",,,,,"  217",",,7","  150",",,7",,,,,,,,,"  150",",,7,1800",,,"  200",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   13",",,7,1800",,,,,"  222",",,7","  117",",,7",,,,,,,,,"  217",",,7,1800",,,"  189",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  239",",,7","   67",",,7",,,,,,,,,"  233",",,7,1800",,,"  183",",,7",,,"  239",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  267",",,7","  117",",,7",,,,,,,,,"  233",",,7,1800",,,"  200",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  128",",,7",,,,,,,,,"  272",",,7,1800",,,"  211",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   15",",,7,1800",,,,,"  278",",,7","  194",",,7",,,,,,,,,"  194",",,7,1800",,,"  222",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  194",",,7","  133",",,7",,,,,,,,,"  161",",,7,1800",,,"  206",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  206",",,7","   94",",,7",,,,,,,,,"  189",",,7,1800",,,"  189",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   33",",,7,1800",,,,,"  189",",,7","  111",",,7",,,,,,,,,"  117",",,7,1800",,,"  183",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  144",",,7","   78",",,7",,,,,,,,,"  133",",,7,1800",,,"  167",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  200",",,7","   44",",,7",,,,,,,,,"  194",",,7,1800",,,"  156",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  206",",,7","   89",",,7",,,,,,,,,"  206",",,7,1800",,,"  178",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  267",",,7","   94",",,7",,,,,,,,,"  233",",,7,1800",,,"  178",",,7",,,"  239",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   94",",,7,1800",,,,,"  300",",,7","  161",",,7",,,,,,,,,"  294",",,7,1800",,,"  206",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  300",",,7","  156",",,7",,,,,,,,,"  289",",,7,1800",,,"  217",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  289",",,7","  200",",,7",,,,,,,,,"  228",",,7,1800",,,"  233",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   33",",,7,1800",,,,,"  244",",,7","  139",",,7",,,,,,,,,"  239",",,7,1800",,,"  206",",,7",,,"  244",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  244",",,7","  117",",,7",,,,,,,,,"  233",",,7,1800",,,"  211",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  289",",,7","  189",",,7",,,,,,,,,"  283",",,7,1800",,,"  217",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  294",",,7","  217",",,7",,,,,,,,,"  267",",,7,1800",,,"  228",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  328",",,7","  222",",,7",,,,,,,,,"  300",",,7,1800",,,"  228",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  222",",,7",,,,,,,,,"  300",",,7,1800",,,"  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  155",",,7,1800",,,,,"  311",",,7","  206",",,7",,,,,,,,,"  211",",,7,1800",,,"  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   13",",,7,1800",,,,,"  311",",,7","  189",",,7",,,,,,,,,"  278",",,7,1800",,,"  239",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  300",",,7","  228",",,7",,,,,,,,,"  294",",,7,1800",,,"  250",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  165",",,7,1800",,,,,"  294",",,7","  200",",,7",,,,,,,,,"  233",",,7,1800",,,"  244",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   41",",,7,1800",,,,,"  233",",,7","  200",",,7",,,,,,,,,"  228",",,7,1800",,,"  239",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-05-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"  244",",,7","  172",",,7",,,,,,,,,"  239",",,7,1800",,,"  222",",,7",,,"  244",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  156",",,7",,,,,,,,,"  172",",,7,1800",,,"  222",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  283",",,7","  172",",,7",,,,,,,,,"  217",",,7,1800",,,"  233",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  244",",,7","  111",",,7",,,,,,,,,"  206",",,7,1800",,,"  228",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  267",",,7","  172",",,7",,,,,,,,,"  250",",,7,1800",,,"  228",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   20",",,7,1800",,,,,"  300",",,7","  189",",,7",,,,,,,,,"  228",",,7,1800",,,"  239",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   84",",,7,1800",,,,,"  278",",,7","  178",",,7",,,,,,,,,"  233",",,7,1800",,,"  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  259",",,7,1800",,,,,"  233",",,7","  189",",,7",,,,,,,,,"  211",",,7,1800",,,"  233",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  185",",,7,1800",,,,,"  272",",,7","  200",",,7",,,,,,,,,"  256",",,7,1800",,,"  228",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  348",",,7,1800",,,,,"  267",",,7","  194",",,7",,,,,,,,,"  211",",,7,1800",,,"  239",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  256",",,7","  200",",,7",,,,,,,,,"  228",",,7,1800",,,"  244",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  233",",,7","  106",",,7",,,,,,,,,"  222",",,7,1800",,,"  222",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  222",",,7","  117",",,7",,,,,,,,,"  206",",,7,1800",,,"  228",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  206",",,7","  128",",,7",,,,,,,,,"  189",",,7,1800",,,"  222",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  233",",,7","   67",",,7",,,,,,,,,"  217",",,7,1800",,,"  200",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  278",",,7","  161",",,7",,,,,,,,,"  256",",,7,1800",,,"  222",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   81",",,7,1800",,,,,"  311",",,7","  189",",,7",,,,,,,,,"  206",",,7,1800",,,"  239",",,7",,,"  267",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00150397","2019-06-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  201",",,7,1800",,,,,"  278",",,7","  178",",,7",,,,,,,,,"  256",",,7,1800",,,"  239",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  328",",,7,1800",,,,,"  256",",,7","  194",",,7",,,,,,,,,"  250",",,7,1800",,,"  239",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  289",",,7","  194",",,7",,,,,,,,,"  267",",,7,1800",,,"  244",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   76",",,7,1800",,,,,"  267",",,7","  178",",,7",,,,,,,,,"  239",",,7,1800",,,"  244",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  189",",,7",,,,,,,,,"  261",",,7,1800",,,"  228",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  409",",,7,1800",,,,,"  272",",,7","  167",",,7",,,,,,,,,"  256",",,7,1800",,,"  239",",,7",,,"  283",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00150397","2019-06-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"  300",",,7","  178",",,7",,,,,,,,,"  211",",,7,1800",,,"  244",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  102",",,7,1800",,,,,"  256",",,7","  189",",,7",,,,,,,,,"  239",",,7,1800",,,"  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  322",",,7","  183",",,7",,,,,,,,,"  283",",,7,1800",,,,,,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-06-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   18",",,7,1800",,,,,"  322",",,7","  167",",,7",,,,,,,,,"  222",",,7,1800",,,"  283",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"  322",",,7","  167",",,7",,,,,,,,,"  250",",,7,1800",,,"  278",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  322",",,7","  189",",,7",,,,,,,,,"  289",",,7,1800",,,"  283",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   58",",,7,1800",,,,,"  289",",,7","  194",",,7",,,,,,,,,"  222",",,7,1800",,,"  278",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   33",",,7,1800",,,,,"  306",",,7","  189",",,7",,,,,,,,,"  250",",,7,1800",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  200",",,7",,,,,,,,,"  300",",,7,1800",,,"  272",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  328",",,7","  172",",,7",,,,,,,,,"  228",",,7,1800",,,"  278",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US",,,,,,,,,,,"   14",",,7",,,"  351",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  130",",,7,1800",,,,,"  283",",,7","  244",",,7",,,,,,,,,"  244",",,7,1800",,,"  267",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-07-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  183",",,7",,,,,,,,,"  289",",,7,1800",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  178",",,7",,,,,,,,,"  283",",,7,1800",,,"  267",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
