"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00258133","2019-06-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   83",",,7",,,,,"  111",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  111",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  133",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  100",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  117",",,7",,,,,"  150",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  122",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  139",",,7",,,,,"  156",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  156",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  106",",,7",,,,,"  117",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-06-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   83",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   78",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   78",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  106",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  161",",,7",,,,,"  183",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-06-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,,,"  161",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-06-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  161",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-06-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  194",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   86",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  178",",,7",,,,,"  183",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-07-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,"  189",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-07-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  224",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  150",",,7",,,,,"  156",",,7,0700",,,,,"    1",",,7",,,"    1",",,7",,,,
"USC00258133","2019-07-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  239",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  150",",,7",,,,,"  167",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  142",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  167",",,7",,,,,"  183",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  368",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  133",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  133",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  139",",,7",,,,,"  178",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  155",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  167",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  167",",,7",,,,,"  178",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   64",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  161",",,7",,,,,"  161",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  161",",,7",,,,,"  194",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-07-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  194",",,7",,,,,"  200",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-07-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  383",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  264",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  172",",,7",,,,,"  172",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-07-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  117",",,7",,,,,"  128",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-07-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  128",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  144",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  161",",,7",,,,,"  161",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-07-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  156",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  128",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  128",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-07-31","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  156",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  161",",,7",,,,,"  178",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  178",",,7",,,,,"  200",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00258133","2019-08-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  193",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  167",",,7",,,,,"  172",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7",,,,,"  167",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00258133","2019-08-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  156",",,7",,,,,"  200",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  156",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   99",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  172",",,7",,,,,"  178",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,"  189",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00258133","2019-08-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  178",",,7",,,,,"  194",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  194",",,7",,,,,"  194",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00258133","2019-08-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  183",",,7",,,,,"  189",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00258133","2019-08-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  156",",,7",,,,,"  161",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  122",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  445",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  122",",,7",,,,,"  139",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  139",",,7",,,,,"  156",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  150",",,7",,,,,"  178",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00258133","2019-08-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  133",",,7",,,,,"  167",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,"  172",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  127",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  167",",,7",,,,,"  172",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  167",",,7",,,,,"  167",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  167",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  150",",,7",,,,,"  156",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00258133","2019-08-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  144",",,7",,,,,"  150",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  144",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  100",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   78",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   94",",,7",,,,,"  172",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2019-08-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  117",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-08-31","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  117",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  183",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  161",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  117",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  128",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  133",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  139",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  111",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  111",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  144",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  139",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  254",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  133",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   67",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   78",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  100",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  117",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  139",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  128",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  133",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   67",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   78",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","   94",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   94",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  114",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   89",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   83",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-09-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  144",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-10-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   72",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-10-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   56",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-10-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   11",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2019-10-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   17",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,
