"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093013","2019-04-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","   39",",,W","   30",",,W",,,,,,,,,,,"  340",",,W","   10",",,W","   63",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-04-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  233",",,W","   56",",,W","   30",",,W",,,,,,,,,,,"  340",",,W","  320",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-04-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  233",",,W","  100",",,W","   40",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  139",",,W","  206",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-04-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  222",",,W","   56",",,W","   32",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  130",",,W","  197",",,W",,,,,"    1",",,W",,
"USW00093013","2019-04-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  233",",,W","   83",",,W","   43",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","  170",",,W","  241",",,W",,,,,,,,
"USW00093013","2019-04-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","  130",",,W,2400",,,"  178",",,W","   67",",,W","   37",",,W",,,,,,,,,,,"  260",",,W","  250",",,W","  116",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,
"USW00093013","2019-04-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   66",",,W,2400",,,"  161",",,W","   56",",,W","   51",",,W",,,,,,,,,,,"  150",",,W","  200",",,W","   89",",,W","  183",",,W",,,,,,,,
"USW00093013","2019-05-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   23",",,W,2400",,,"  106",",,W","   11",",,W","   30",",,W",,,,,,,,,,,"  170",",,W","  350",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-05-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  156",",,W","   11",",,W","   28",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-05-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  178",",,W","    6",",,W","   31",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-05-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  206",",,W","   33",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  250",",,W","   81",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-05-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  222",",,W","   50",",,W","   33",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  103",",,W","  161",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  233",",,W","   50",",,W","   27",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   76",",,W","  121",",,W",,,,,,,,
"USW00093013","2019-05-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  206",",,W","   72",",,W","   38",",,W",,,,,,,,,,,"  170",",,W","  180",",,W","  125",",,W","  165",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   13",",,W,2400",,,"  106",",,W","   61",",,W","   34",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,
"USW00093013","2019-05-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"  133",",,W","   56",",,W","   28",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   94",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-05-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"  144",",,W","   44",",,W","   28",",,W",,,,,,,,,,,"  150",",,W","  310",",,W","   94",",,W","  112",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  189",",,W","   22",",,W","   28",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-05-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  222",",,W","   33",",,W","   29",",,W",,,,,,,,,,,"  140",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  250",",,W","   56",",,W","   34",",,W",,,,,,,,,,,"  140",",,W","  330",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-05-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  278",",,W","   83",",,W","   42",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","  103",",,W","  143",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-05-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  272",",,W","   83",",,W","   35",",,W",,,,,,,,,,,"  140",",,W","  250",",,W","  103",",,W","  170",",,W",,,,,,,,
"USW00093013","2019-05-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  278",",,W","  117",",,W","   54",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  139",",,W","  192",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   36",",,W,2400",,,"  172",",,W","   44",",,W","   55",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","  148",",,W","  201",",,W",,,,,"    1",",,W",,
"USW00093013","2019-05-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   25",",,W,2400",,,"  128",",,W","   22",",,W","   35",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,
"USW00093013","2019-05-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  178",",,W","   11",",,W","   43",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  148",",,W","  210",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  100",",,W","   44",",,W","   31",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   98",",,W","  125",",,W",,,,,,,,
"USW00093013","2019-05-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   20",",,W,2400",,,"  128",",,W","   28",",,W","   33",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","  116",",,W","  174",",,W","    1",",,W",,,,,,
"USW00093013","2019-05-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  139",",,W","   39",",,W","   26",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","  103",",,W","  134",",,W",,,,,,,,
"USW00093013","2019-05-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   10",",,W,2400",,,"  122",",,W","   56",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  157",",,W","  206",",,W",,,,,,,,
"USW00093013","2019-05-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  178",",,W","   28",",,W","   38",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00093013","2019-05-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  244",",,W","   17",",,W","   44",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  116",",,W","  174",",,W",,,,,,,,
"USW00093013","2019-05-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  261",",,W","   72",",,W","   62",",,W",,,,,,,,,,,"  250",",,W","  200",",,W","  157",",,W","  268",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-05-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  194",",,W","   56",",,W","   42",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  157",",,W","  233",",,W",,,,,"    1",",,W",,
"USW00093013","2019-05-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  150",",,W","   39",",,W","   32",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   81",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-05-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  183",",,W","   61",",,W","   41",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","  125",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-05-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  222",",,W","   28",",,W","   39",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","  125",",,W","  152",",,W",,,,,,,,
"USW00093013","2019-05-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  256",",,W","   56",",,W","   25",",,W",,,,,,,,,,,"  140",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-06-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  283",",,W","  100",",,W","   32",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-06-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  233",",,W","  106",",,W","   30",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","  143",",,W","  197",",,W",,,,,"    1",",,W",,
"USW00093013","2019-06-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"  256",",,W","  100",",,W","   36",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","  116",",,W","  152",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-06-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  261",",,W","   67",",,W","   37",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","  116",",,W","  165",",,W",,,,,,,,
"USW00093013","2019-06-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  283",",,W","   94",",,W","   39",",,W",,,,,,,,,,,"   60",",,W","   20",",,W","  112",",,W","  157",",,W",,,,,,,,
"USW00093013","2019-06-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  294",",,W","  100",",,W","   27",",,W",,,,,,,,,,,"  190",",,W","  260",",,W","   98",",,W","  148",",,W",,,,,,,,
"USW00093013","2019-06-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  289",",,W","  144",",,W","   43",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","  107",",,W","  152",",,W",,,,,,,,
"USW00093013","2019-06-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  289",",,W","  150",",,W","   50",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00093013","2019-06-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","   56",",,W","   25",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   89",",,W","  121",",,W",,,,,,,,
"USW00093013","2019-06-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  272",",,W","   61",",,W","   34",",,W",,,,,,,,,,,"  270",",,W","  250",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-06-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  283",",,W","   78",",,W","   38",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","  103",",,W","  139",",,W",,,,,,,,
"USW00093013","2019-06-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  294",",,W","   89",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-06-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  311",",,W","  111",",,W","   35",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  134",",,W","  192",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-06-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  311",",,W","  128",",,W","   44",",,W",,,,,,,,,,,"  310",",,W","  250",",,W","  125",",,W","  161",",,W",,,,,,,,
"USW00093013","2019-06-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  278",",,W","  111",",,W","   31",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-06-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  283",",,W","  128",",,W","   42",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","  125",",,W","  148",",,W",,,,,,,,
"USW00093013","2019-06-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   10",",,W,2400",,,"  256",",,W","  117",",,W","   38",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","  134",",,W","  170",",,W",,,,,"    1",",,W",,
"USW00093013","2019-06-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   20",",,W,2400",,,"  194",",,W","   83",",,W","   39",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   94",",,W","  125",",,W",,,,,"    1",",,W",,
"USW00093013","2019-06-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  289",",,W","   78",",,W","   31",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-06-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  306",",,W","  117",",,W","   47",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","  192",",,W","  264",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-06-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  183",",,W","  100",",,W","   51",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  139",",,W","  179",",,W",,,,,"    1",",,W",,
"USW00093013","2019-06-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","  112",",,W,2400",,,"  172",",,W","   72",",,W","   36",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","  116",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,
"USW00093013","2019-06-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  206",",,W","   44",",,W","   29",",,W",,,,,,,,,,,"  130",",,W","  330",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-06-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  278",",,W","   61",",,W","   29",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-06-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  300",",,W","   94",",,W","   39",",,W",,,,,,,,,,,"  150",",,W","   10",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-06-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  311",",,W","  133",",,W","   43",",,W",,,,,,,,,,,"  230",",,W","  260",",,W","  112",",,W","  170",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-06-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  328",",,W","  128",",,W","   52",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","  116",",,W","  179",",,W",,,,,,,,
"USW00093013","2019-06-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  333",",,W","  122",",,W","   48",",,W",,,,,,,,,,,"  120",",,W","  210",",,W","  103",",,W","  157",",,W",,,,,"    1",",,W",,
"USW00093013","2019-06-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  167",",,W","   36",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","  112",",,W","  139",",,W",,,,,,,,
"USW00093013","2019-06-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   23",",,W,2400",,,"  328",",,W","  156",",,W","   29",",,W",,,,,,,,,,,"  190",",,W","  200",",,W","   98",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-07-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","  114",",,W,2400",,,"  317",",,W","  144",",,W","   33",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  228",",,W","  282",",,W",,,,,"    1",",,W",,
"USW00093013","2019-07-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  311",",,W","  128",",,W","   26",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-07-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  317",",,W","  156",",,W","   48",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  103",",,W","  139",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-07-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  317",",,W","  156",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   94",",,W","  139",",,W",,,,,,,,
"USW00093013","2019-07-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  322",",,W","  133",",,W","   37",",,W",,,,,,,,,,,"  150",",,W","  340",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-07-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  317",",,W","  122",",,W","   39",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","  103",",,W","  125",",,W",,,,,,,,
"USW00093013","2019-07-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    5",",,W,2400",,,"  283",",,W","  144",",,W","   34",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","  134",",,W","  215",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-07-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  300",",,W","  161",",,W","   38",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   94",",,W","  130",",,W",,,,,,,,
"USW00093013","2019-07-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  311",",,W","  122",",,W","   33",",,W",,,,,,,,,,,"  250",",,W","  300",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-07-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  117",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","   20",",,W","   67",",,W","   76",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-07-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  350",",,W","  133",",,W","   33",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00093013","2019-07-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  344",",,W","  139",",,W","   34",",,W",,,,,,,,,,,"  230",",,W","  130",",,W","   63",",,W","   85",",,W",,,,,"    1",",,W",,
"USW00093013","2019-07-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   61",",,W,2400",,,"  333",",,W","  144",",,W","   30",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","  219",",,W","  277",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-07-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  317",",,W","  178",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-07-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  333",",,W","  150",",,W","   25",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","  107",",,W","  157",",,W",,,,,"    1",",,W",,
"USW00093013","2019-07-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  344",",,W","  139",",,W","   28",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-07-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  217",",,W","   44",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   98",",,W","  139",",,W",,,,,,,,
"USW00093013","2019-07-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  161",",,W","   38",",,W",,,,,,,,,,,"  240",",,W","  260",",,W","   72",",,W","  112",",,W",,,,,,,,
"USW00093013","2019-07-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  356",",,W","  172",",,W","   35",",,W",,,,,,,,,,,"  130",",,W","  280",",,W","   81",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-07-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  178",",,W","   48",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","  116",",,W","  152",",,W",,,,,,,,
"USW00093013","2019-07-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  350",",,W","  128",",,W","   28",",,W",,,,,,,,,,,"  140",",,W","   20",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-07-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  344",",,W","  161",",,W","   34",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  179",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-07-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  339",",,W","  161",",,W","   35",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   89",",,W","  107",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-07-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  328",",,W","  178",",,W","   38",",,W",,,,,,,,,,,"  210",",,W","  180",",,W","   94",",,W","  121",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-07-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   36",",,W,2400",,,"  300",",,W","  161",",,W","   39",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","  125",",,W","  157",",,W",,,,,"    1",",,W",,
"USW00093013","2019-07-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  300",",,W","  156",",,W","   30",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","  116",",,W","  165",",,W",,,,,"    1",",,W",,
"USW00093013","2019-07-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   48",",,W,2400",,,"  278",",,W","  139",",,W","   32",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","  165",",,W","  228",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00093013","2019-07-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  300",",,W","  139",",,W","   21",",,W",,,,,,,,,,,"  160",",,W","  280",",,W","   63",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-07-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  122",",,W","   33",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   81",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-07-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  322",",,W","  156",",,W","   46",",,W",,,,,,,,,,,"  150",",,W","  170",",,W","  143",",,W","  201",",,W",,,,,"    1",",,W",,
