"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00093822","2019-12-23","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  133",",,W","  -10",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,"   49","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-24","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  150",",,W","   11",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,"   71","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-25","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  178",",,W","   39",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,,,,,"  103","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-26","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  178",",,W","   44",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"  139","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-27","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","   72",",,W","   22",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"   47","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-28","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  300",",,W,2400","    0",",,W","    0",",,W,","  156",",,W","   22",",,W",,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,,,"   64","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,,,"  112",",,W","  165",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-29","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   86",",,W,2400","    0",",,W","    0",",,W,","  161",",,W","   33",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,"  260",",,W","  160",",,W",,,,,,,,,,,"  125",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-30","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","   39",",,W","    0",",,W",,,,,"   92",",,W",,,,,,,,,,,,,,,,,,,,,"   25","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2019-12-31","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   17",",,W","   -5",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"  270",",,W","  250",",,W",,,,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-01","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  100",",,W","  -27",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-02","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  106",",,W","   28",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,"   62","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-03","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0","T,,W","    0",",,W,","   67",",,W","    0",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"   43","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-04","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    5",",,W,2400","    0","T,,W","    0",",,W,","   28",",,W","  -43",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-05","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  106",",,W","  -43",",,W",,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,,,"   13","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,,,,,"  125",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-06","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   72",",,W","  -49",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,"   15","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-07","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   61",",,W","  -32",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"   12","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-08","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   11",",,W","  -43",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,"  -14","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-09","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    3",",,W,2400","    0",",,W","    0",",,W,","  122",",,W","    6",",,W",,,,,"   92",",,W",,,,,,,,,,,,,,,,,,,,,"   57","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-10","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  404",",,W,2400","    0",",,W","    0",",,W,","  150",",,W","  100",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"  116","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-11","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  254",",,W,2400","   69",",,W","    0",",,W,","  122",",,W","  -38",",,W",,,,,"   66",",,W",,,,,,,,,,,,,,,,,,,,,"   53","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,,,"  116",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-12","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   50",",,W,","    6",",,W","  -43",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"  -27","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-13","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   50",",,W,","   39",",,W","    0",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,"    9","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-14","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   78",",,W","    0",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,"   40","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-15","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","  100",",,W","  -16",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,,,"   51","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-16","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -16",",,W","  -93",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,"  -43","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-17","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  140",",,W,2400","    0","T,,W","    0","T,,W,","    6",",,W","  -66",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,"  -45","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,,,"  112",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-18","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  180",",,W,2400","    0","T,,W","    0","T,,W,","   50",",,W"," -116",",,W",,,,,"   86",",,W",,,,,,,,,,,,,,,,,,,,,"    3","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"  165",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-19","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,"," -105",",,W"," -149",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,,,,," -115","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-20","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -43",",,W"," -127",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"  -99","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-21","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  -16",",,W"," -105",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"  -63","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-22","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   10",",,W,2400","    5",",,W","    0",",,W,","   17",",,W","  -49",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,"  -25","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-23","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  119",",,W,2400","   43",",,W","   30",",,W,","    6",",,W","   -5",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"    2","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-24","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   10",",,W,2400","    0","T,,W","   30",",,W,","   17",",,W","    0",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-25","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0","T,,W","   30",",,W,","    6",",,W","    0",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,"  250",",,W","  280",",,W",,,,,,,,,,,"   98",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-26","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","   30",",,W,","   28",",,W","  -55",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"   -8","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-27","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0","T,,W","    0","T,,W,","   -5",",,W","  -38",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  -23","H,,S",,,,,"  340",",,W","  300",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-28","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0","T,,W,","  -10",",,W","  -21",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  -14","H,,S",,,,,"  340",",,W","  290",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-29","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    3",",,W,2400","    0","T,,W","    0","T,,W,","    0",",,W","  -21",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,"  -15","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-30","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   17",",,W","  -16",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,,,"   -5","H,,S",,,,,"  200",",,W","  180",",,W",,,,,,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-01-31","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   13",",,W,2400","    0",",,W","    0","T,,W,","   50",",,W","    0",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,"   16","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-01","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0",",,W","    0",",,W,","   39",",,W","   11",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,,,"   23","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-02","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  150",",,W","   17",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,"   63","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-03","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","  189",",,W","    6",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"   75","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-04","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   25",",,W,2400","    5",",,W","    0",",,W,","   56",",,W","   -5",",,W",,,,,"   66",",,W",,,,,,,,,,,,,,,,,,,,,"   45","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-05","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   79",",,W,2400","   69",",,W","    0","T,,W,","    0",",,W","  -32",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,,,,,"   -6","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-06","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    5",",,W,2400","    5",",,W","   80",",,W,","  -10",",,W","  -38",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"  -29","H,,S",,,,,"  350",",,W","   10",",,W",,,,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-07","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","   10",",,W,2400","   20",",,W","   80",",,W,","    6",",,W","  -55",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"  -22","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-08","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0","T,,W,2400","    0","T,,W","   50",",,W,","   -5",",,W","  -55",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"  -18","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-09","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","  155",",,W,2400","    0",",,W","   50",",,W,","   39",",,W","  -32",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,"   -4","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,,,"  125",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-10","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   22",",,W","  -16",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"    9","H,,S",,,,,"   10",",,W","  350",",,W",,,,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093822","2020-02-11","39.8447","-89.6839","181.1","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","    0",",,W,2400","    0",",,W","    0",",,W,","   61",",,W","  -16",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,"    7","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
