"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00143984","2019-02-17","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    3",",,7,0800","    0","T,,7,0800","    0",",,7,0800","  -22",",,7","  -94",",,7","  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-18","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    0",",,7"," -100",",,7","  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-19","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7","  -89",",,7","  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-20","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   30",",,7,0800","   76",",,7,0800","   76",",,7,0800","    6",",,7","  -44",",,7","   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-21","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   28",",,7","  -44",",,7","  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-22","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -22",",,7","   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-23","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -17",",,7","    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-24","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -17",",,7","    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-25","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -56",",,7","  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-26","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -50",",,7","  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-27","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -50",",,7","  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-02-28","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -50",",,7","  -89",",,7","  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-01","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -33",",,7","  -89",",,7","  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-02","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -39",",,7","  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-03","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   15",",,7,0800","   51",",,7,0800","   51",",,7,0800","   11",",,7"," -106",",,7"," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-04","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0","T,,7,0800","    0",",,7,0800","   25",",,7,0800","  -94",",,7"," -172",",,7"," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-05","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -78",",,7"," -167",",,7"," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-06","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7"," -122",",,7","  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-07","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -83",",,7","    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-08","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","    6",",,7","   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-09","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   11",",,7","  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-10","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  -17",",,7","   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-11","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   17",",,7","   33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-12","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   28",",,7","   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-13","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  559",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   78",",,7","  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-14","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   56",",,7","   56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-15","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","    6",",,7","   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-16","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -28",",,7","  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-17","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -17",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-18","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7","   44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-19","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   39",",,7","   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-20","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   61",",,7","   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-21","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   22",",,7","   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-22","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   -6",",,7","   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-23","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   -6",",,7","   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-24","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   83",",,7","  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-25","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   83",",,7","   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-26","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","    6",",,7","   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-27","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   17",",,7","   83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-28","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   83",",,7","  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-29","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  122",",,7","  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-30","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  356",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   17",",,7","   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-03-31","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -22",",,7","  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-01","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -17",",,7","    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-02","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    6",",,7","   33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-03","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   33",",,7","   83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-04","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   83",",,7","  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-05","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   56",",,7","   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-06","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   72",",,7","  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-07","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  139",",,7","  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-08","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   94",",,7","  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-09","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   89",",,7","  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-10","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7","  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-11","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   78",",,7","   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-12","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    0",",,7","   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-13","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   17",",,7","   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-14","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   39",",,7","   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-15","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   67",",,7","  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-16","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  100",",,7","  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-17","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  167",",,7","  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-18","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  241",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   94",",,7","   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-19","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   67",",,7","   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-20","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   39",",,7","  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-21","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  128",",,7","  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-22","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7","  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-23","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  111",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-24","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  106",",,7","  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-25","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   89",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-26","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   78",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-27","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  117",",,7","  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-28","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   39",",,7","   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-29","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  348",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   89",",,7","  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-04-30","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  246",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  133",",,7","  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-01","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  881",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  117",",,7","  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-02","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  106",",,7","  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-03","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  106",",,7","  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-04","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   89",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-05","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  106",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-06","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  117",",,7","  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-07","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  602",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7","  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-08","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  150",",,7","  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-09","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   78",",,7","   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-10","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   44",",,7","   67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-11","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   67",",,7","  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-12","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   94",",,7","  106",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-13","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   72",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-14","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  117",",,7","  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-15","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7","  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-16","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  183",",,7","  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-17","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  200",",,7","  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-18","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  211",",,7","  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-19","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  353",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  122",",,7","  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-20","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  100",",,7","  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-21","37.9233","-95.4241","290.8","IOLA 1 W, KS US"," 1016",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   94",",,7","  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-22","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   94",",,7","  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-23","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  133",",,7","  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-24","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  172",",,7","  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-25","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  610",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  178",",,7","  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-26","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  178",",,7","  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-27","37.9233","-95.4241","290.8","IOLA 1 W, KS US","  206",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  172",",,7","  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-28","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  194",",,7","  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-29","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  194",",,7","  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-30","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  133",",,7","  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-05-31","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7","  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-01","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7","  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-02","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7","  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-03","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  183",",,7","  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-04","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  194",",,7","  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-05","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  211",",,7","  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-06","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7","  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-07","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  194",",,7","  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-08","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7","  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-09","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7","  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-10","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  128",",,7","  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-11","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7","  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-12","37.9233","-95.4241","290.8","IOLA 1 W, KS US","   91",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  139",",,7","  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00143984","2019-06-13","37.9233","-95.4241","290.8","IOLA 1 W, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7","  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
