"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014931","2019-06-24","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  250",",,W","  189",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  221","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-06-25","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   13",",,W,",,,,,"  306",",,W","  167",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  233","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  107",",,W","  161",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-06-26","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  311",",,W","  178",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  234","H,,S",,,,,,,"  210",",,W","  200",",,W",,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-06-27","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  328",",,W","  200",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  262","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-06-28","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   79",",,W,",,,,,"  294",",,W","  206",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  257","H,,S",,,,,,,"  240",",,W","  200",",,W",,,,,,,"  170",",,W","  237",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-06-29","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  339",",,W","  200",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  254","H,,S",,,,,,,"  200",",,W","  190",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-06-30","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  328",",,W","  217",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  284","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,"  197",",,W","  259",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"  333",",,W","  222",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  263","H,,S",,,,,,,"  230",",,W","  200",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  339",",,W","  233",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  286","H,,S",,,,,,,"   30",",,W","  220",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"  339",",,W","  228",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  277","H,,S",,,,,,,"  250",",,W","  230",",,W",,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  306",",,W","  222",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  263","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  328",",,W","  211",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  268","H,,S",,,,,,,"   40",",,W","  210",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  322",",,W","  233",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  274","H,,S",,,,,,,"   20",",,W","   20",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  300",",,W","  211",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  258","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  311",",,W","  206",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  256","H,,S",,,,,,,"   70",",,W","   60",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"  322",",,W","  222",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  268","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  328",",,W","  228",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  284","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"   72",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  300",",,W","  194",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,,,"   10",",,W","  340",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  317",",,W","  167",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-13","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  333",",,W","  200",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  263","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-14","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   76",",,W,",,,,,"  333",",,W","  233",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  280","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,"   81",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-15","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  306",",,W","  206",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  261","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,"   94",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-16","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  294",",,W","  217",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-17","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  251",",,W,",,,,,"  322",",,W","  206",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  250","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"  165",",,W","  255",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-18","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  333",",,W","  228",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  268","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-19","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  344",",,W","  261",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  300","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-20","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    5",",,W,",,,,,"  344",",,W","  233",",,W",,,,,"   43",",,W",,,,,,,,,,," 2010",",,W","  302","H,,S",,,,,,,"  170",",,W","  240",",,W",,,,,,,"   94",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-21","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   30",",,W,",,,,,"  306",",,W","  211",",,W",,,,,"   33",",,W",,,,,,,,,,," 2111",",,W","  258","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-22","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    3",",,W,",,,,,"  278",",,W","  172",",,W",,,,,"   43",",,W",,,,,,,,,,," 1451",",,W","  236","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-23","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  278",",,W","  144",",,W",,,,,"   31",",,W",,,,,,,,,,," 1334",",,W","  218","H,,S",,,,,,,"  340",",,W","  310",",,W",,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-24","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  294",",,W","  161",",,W",,,,,"   16",",,W",,,,,,,,,,," 1152",",,W","  232","H,,S",,,,,,,"  360",",,W","   20",",,W",,,,,,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-25","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  294",",,W","  178",",,W",,,,,"   17",",,W",,,,,,,,,,," 1151",",,W","  237","H,,S",,,,,,,"  180",",,W","  150",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-26","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    8",",,W,",,,,,"  300",",,W","  200",",,W",,,,,"   37",",,W",,,,,,,,,,," 1427",",,W","  246","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-27","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  317",",,W","  206",",,W",,,,,"   41",",,W",,,,,,,,,,," 1023",",,W","  254","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-28","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  317",",,W","  200",",,W",,,,,"   38",",,W",,,,,,,,,,," 1309",",,W","  257","H,,S",,,,,,,"  190",",,W","  220",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-29","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    5",",,W,",,,,,"  306",",,W","  194",",,W",,,,,"   30",",,W",,,,,,,,,,," 1448",",,W","  254","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-30","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  278",",,W","  161",",,W",,,,,"   28",",,W",,,,,,,,,,," 1553",",,W","  227","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-07-31","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  278",",,W","  156",",,W",,,,,"   19",",,W",,,,,,,,,,," 1530",",,W","  214","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-01","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  283",",,W","  161",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  227","H,,S",,,,,,,"   60",",,W","   90",",,W",,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-02","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  294",",,W","  156",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  226","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-03","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  300",",,W","  189",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  248","H,,S",,,,,,,"   90",",,W","  110",",,W",,,,,,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-04","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  322",",,W","  167",",,W",,,,,"    7",",,W",,,,,,,,,,,,,"  244","H,,S",,,,,,,"  150",",,W","   10",",,W",,,,,,,"   36",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-05","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   61",",,W,",,,,,"  311",",,W","  183",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  247","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,"  130",",,W","  197",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-06","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  122",",,W,",,,,,"  289",",,W","  183",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  233","H,,S",,,,,,,"   20",",,W","  360",",,W",,,,,,,"  103",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-07","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  300",",,W","  167",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  237","H,,S",,,,,,,"  180",",,W","  220",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-08","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0","T,,W,",,,,,"  300",",,W","  189",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-09","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  283",",,W","  156",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  232","H,,S",,,,,,,"  350",",,W","  330",",,W",,,,,,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-10","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  289",",,W","  167",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  226","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-11","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  300",",,W","  222",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  256","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-12","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   58",",,W,",,,,,"  300",",,W","  233",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  255","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"  107",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-13","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  300",",,W","  200",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  256","H,,S",,,,,,,"  330",",,W","  310",",,W",,,,,,,"   63",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-14","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  267",",,W","  183",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  225","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-15","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  267",",,W","  172",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  213","H,,S",,,,,,,"  130",",,W","  100",",,W",,,,,,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-16","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  294",",,W","  200",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  237","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-17","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   18",",,W,",,,,,"  278",",,W","  211",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  242","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-18","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","   13",",,W,",,,,,"  289",",,W","  194",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  241","H,,S",,,,,,,"  190",",,W","  330",",,W",,,,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-19","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  322",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  258","H,,S",,,,,,,"  280",",,W","  300",",,W",,,,,,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-20","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  191",",,W,",,,,,"  289",",,W","  200",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  116",",,W","  206",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-21","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    3",",,W,",,,,,"  278",",,W","  200",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  229","H,,S",,,,,,,"   40",",,W","  280",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-22","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  272",",,W","  178",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  230","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-23","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  267",",,W","  167",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  213","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-24","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","    0",",,W,",,,,,"  250",",,W","  150",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  199","H,,S",,,,,,,"  120",",,W","  130",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014931","2019-08-25","40.78333","-91.12528","210.9","BURLINGTON MUNICIPAL AIRPORT, IA US","  147",",,W,",,,,,"  244",",,W","  161",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  195","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
