"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00059295","2019-04-10","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   44",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-11","40.12367","-102.72171","1260.0","YUMA, CO US","  102",",,7,0700","   10",",,7,0700","    0",",,7,0700","   44",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-12","40.12367","-102.72171","1260.0","YUMA, CO US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -17",",,7","  -72",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-13","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -39",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-14","40.12367","-102.72171","1260.0","YUMA, CO US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   83",",,7","  -17",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-15","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   11",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-17","40.12367","-102.72171","1260.0","YUMA, CO US",,,"    0",",,7,0700","    0",",,7,0700","  239",",,7","   28",",,7","    2",",,7",,,"   25",",,7",,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-18","40.12367","-102.72171","1260.0","YUMA, CO US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   39",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-19","40.12367","-102.72171","1260.0","YUMA, CO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","    6",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-20","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   28",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-21","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  106",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-22","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   56",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-23","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   17",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-24","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   28",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-25","40.12367","-102.72171","1260.0","YUMA, CO US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   67",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-26","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   22",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-27","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","   67",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-28","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   33",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-29","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   -6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-04-30","40.12367","-102.72171","1260.0","YUMA, CO US","   13",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   78",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-01","40.12367","-102.72171","1260.0","YUMA, CO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","   -6",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-02","40.12367","-102.72171","1260.0","YUMA, CO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -33",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-03","40.12367","-102.72171","1260.0","YUMA, CO US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   17",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-04","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   67",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-05","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   78",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-06","40.12367","-102.72171","1260.0","YUMA, CO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   89",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-07","40.12367","-102.72171","1260.0","YUMA, CO US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   50",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-08","40.12367","-102.72171","1260.0","YUMA, CO US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   50",",,7",,,,,,,,,"   56",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-09","40.12367","-102.72171","1260.0","YUMA, CO US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   11",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-10","40.12367","-102.72171","1260.0","YUMA, CO US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","   11",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-11","40.12367","-102.72171","1260.0","YUMA, CO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   22",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-12","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   28",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-13","40.12367","-102.72171","1260.0","YUMA, CO US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   61",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-14","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  100",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-15","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  111",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-17","40.12367","-102.72171","1260.0","YUMA, CO US",,,"    0",",,7,0700","    0",",,7,0700","  328",",,7","  111",",,7","    2",",,7",,,"    0",",,7",,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-18","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","   56",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-19","40.12367","-102.72171","1260.0","YUMA, CO US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   17",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-20","40.12367","-102.72171","1260.0","YUMA, CO US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   33",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-21","40.12367","-102.72171","1260.0","YUMA, CO US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","   28",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-22","40.12367","-102.72171","1260.0","YUMA, CO US","  226",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   39",",,7","    6",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-23","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   22",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-24","40.12367","-102.72171","1260.0","YUMA, CO US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   22",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-25","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   72",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-26","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,,,,,"  128",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-27","40.12367","-102.72171","1260.0","YUMA, CO US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  117",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-28","40.12367","-102.72171","1260.0","YUMA, CO US","   91",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  106",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-29","40.12367","-102.72171","1260.0","YUMA, CO US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   67",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-05-31","40.12367","-102.72171","1260.0","YUMA, CO US",,,"    0",",,7,0700","    0",",,7,0700","  244",",,7","   61",",,7","    2",",,7",,,"    0",",,7",,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-01","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  106",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-02","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  111",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-03","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  117",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-04","40.12367","-102.72171","1260.0","YUMA, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  117",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-05","40.12367","-102.72171","1260.0","YUMA, CO US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  111",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-06","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-07","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  133",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-08","40.12367","-102.72171","1260.0","YUMA, CO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  161",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-09","40.12367","-102.72171","1260.0","YUMA, CO US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   94",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-10","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   61",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-11","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   67",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-12","40.12367","-102.72171","1260.0","YUMA, CO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   89",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-13","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  111",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-14","40.12367","-102.72171","1260.0","YUMA, CO US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  144",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-15","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  139",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-16","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  128",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-17","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  133",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-18","40.12367","-102.72171","1260.0","YUMA, CO US","  109",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-19","40.12367","-102.72171","1260.0","YUMA, CO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  111",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-20","40.12367","-102.72171","1260.0","YUMA, CO US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  111",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-21","40.12367","-102.72171","1260.0","YUMA, CO US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  139",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-22","40.12367","-102.72171","1260.0","YUMA, CO US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-23","40.12367","-102.72171","1260.0","YUMA, CO US","  142",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  100",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-24","40.12367","-102.72171","1260.0","YUMA, CO US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   89",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-25","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","   89",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-26","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  150",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-27","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  144",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-28","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  167",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-29","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  389",",,7","  183",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-06-30","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  400",",,7","  189",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-01","40.12367","-102.72171","1260.0","YUMA, CO US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  394",",,7","  183",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-02","40.12367","-102.72171","1260.0","YUMA, CO US","  127",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  150",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-03","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  150",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-04","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-05","40.12367","-102.72171","1260.0","YUMA, CO US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-06","40.12367","-102.72171","1260.0","YUMA, CO US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  139",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-07","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  139",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-08","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  161",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-09","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  150",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-10","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  133",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-11","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  139",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-12","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  394",",,7","  183",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-13","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  394",",,7","  189",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-14","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  200",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-15","40.12367","-102.72171","1260.0","YUMA, CO US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  389",",,7","  178",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-16","40.12367","-102.72171","1260.0","YUMA, CO US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  389",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-17","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  172",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-18","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  178",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-19","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  406",",,7","  200",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-20","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  383",",,7","  200",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-21","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  178",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-22","40.12367","-102.72171","1260.0","YUMA, CO US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  172",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-23","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  139",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-24","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  144",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-25","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  167",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-26","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  178",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-27","40.12367","-102.72171","1260.0","YUMA, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  178",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00059295","2019-07-28","40.12367","-102.72171","1260.0","YUMA, CO US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
